Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
43,CV-charge,1,72.72727272727273,465158.7636816942,4.200000000000001,24.191149757459222,24.191149757459222,31850.936659204537,15768.002766288775,-9.157154652757526e-15,4.200000000000001,7.583596050095291e-21,-0.3558568660997236
43,CV-charge,2,145.45454545454547,465231.49095442146,4.199999999999999,22.248926238759793,22.248926238759793,31504.971883812468,16147.769485204275,-9.205204183001955e-15,4.199999999999999,9.22672334264757e-22,-0.32728635243836124
43,CV-charge,3,218.1818181818182,465304.21822714875,4.199999999999999,20.552381179613707,20.552381179613707,31187.38235442072,16497.842661471397,-8.942885191722491e-15,4.199999999999999,2.2292946051367142e-29,-0.302329820235565
43,CV-charge,4,290.90909090909093,465376.94549987605,4.200000000000001,19.053300460340267,19.053300460340267,30892.86788263943,16822.279567290363,-8.962692816038891e-15,4.200000000000001,-7.92618067284884e-30,-0.2802780297196273
43,CV-charge,5,363.6363636363637,465449.6727726033,4.199999999999999,17.722627792296585,17.722627792296585,30619.032138315943,17123.73353648757,-9.059593417984686e-15,4.199999999999999,7.229820061324543e-28,-0.26070355681518953
43,CV-charge,6,436.3636363636364,465522.4000453306,4.199999999999999,16.53546930638092,16.53546930638092,30363.640422659417,17404.70959148993,-8.965610205273166e-15,4.199999999999999,1.086271129525281e-21,-0.24324020750780992
43,CV-charge,7,509.0909090909091,465595.1273180578,4.2,15.471247554103918,15.471247554103918,30124.771396624787,17667.359383426876,-9.043085425299285e-15,4.2,1.6370061037862341e-22,-0.22758528323189053
43,CV-charge,8,581.8181818181819,465667.8545907851,4.2,14.512925012573424,14.512925012573424,29900.772730236804,17913.53107356121,-8.98727249114818e-15,4.2,-9.510391174491584e-29,-0.21348815846680527
43,CV-charge,9,654.5454545454546,465740.5818635124,4.199999999999999,13.646294209852401,13.646294209852401,29690.214816681302,18144.821919976075,-9.008727003850726e-15,4.199999999999999,5.63981222653756e-22,-0.20073983833263312
43,CV-charge,10,727.2727272727274,465813.30913623964,4.2,12.859455683062475,12.859455683062475,29491.85535095161,18362.618437635778,-9.135526173768684e-15,4.2,-4.496020994296108e-22,-0.18916527924481424
43,CV-charge,11,800.0000000000001,465886.03640896693,4.2,12.142392468174016,12.142392468174016,29304.61032383222,18568.129252016675,-8.998985428897255e-15,4.2,1.0506717980216133e-21,-0.1786171295700796
43,CV-charge,12,872.7272727272727,465958.7636816942,4.199999999999999,11.486575461366233,11.486575461366233,29127.516601620653,18762.4270654732,-8.969741920911295e-15,4.199999999999999,5.313755068654832e-30,-0.16896992440962386
