,,Global Time,Time,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode vConcentration","Cell 1,1 Anode vConcentration","Cell 1,1 Anode vSEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode vConcentration","Cell 1,2 Anode vConcentration","Cell 1,2 Anode vSEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area"
C15,70,245937.54925435904,5090.909090909091,-13.948048602720478,-13.315788015394523,42482.37536372715,4419.453260839768,1.222762207265357e-08,3.4824364869829836,19.38835815385046,42315.584955822516,4236.736833614001,1.2186362895583788e-08,3.4824364869829836,19.166562316211156
C15,71,246010.2765270863,5163.636363636364,-13.967663335145545,-13.296173282969455,42698.20998931022,4187.387373812184,1.2227622072330224e-08,3.4719163155728032,19.670335042111734,42521.219540115184,4011.3663181337333,1.2186362895583788e-08,3.4719163155728032,19.43537000609362
C15,72,246083.0037998136,5236.363636363637,-13.986130843596273,-13.277705774518727,42914.332228534,3955.009350344103,1.2227622073319151e-08,3.4605049492980693,19.952696599472763,42726.56635932803,3786.3139814989486,1.2186362895583788e-08,3.4605049492980697,19.70379302687633
C15,73,246155.73107254086,5309.09090909091,-14.002868160307072,-13.260968457807929,43130.716840153225,3722.3447391572195,1.2227622073354483e-08,3.4481004156149844,20.235413761128353,42931.65066799678,3561.5537804103287,1.2186362895583788e-08,3.4481004156149844,19.971860443364477
C15,74,246228.45834526813,5381.818181818182,-14.017265269745419,-13.246571348369582,43347.329105566765,3489.4291853228324,1.2227622073831859e-08,3.4345916118981386,20.518445411936963,43136.507203003355,3337.049379771466,1.2186362895583788e-08,3.4345916118981386,20.2396133706996
C15,75,246301.1856179954,5454.545454545455,-14.028715968043896,-13.235120650071105,43564.12505535109,3256.3082701328412,1.2227622074049722e-08,3.419857570457969,20.801738151712613,43341.17995692279,3112.7543159179218,1.2186362895583788e-08,3.419857570457969,20.50710520906769
C15,76,246373.91289072268,5527.272727272728,-14.036672674783429,-13.227163943331572,43781.051854671474,3023.0372328902936,1.2227622073912241e-08,3.4037674897471617,21.085226925882587,43545.72179240901,2888.6122802122354,1.2186362895583788e-08,3.403767489747162,20.774401013041455
C15,77,246446.64016344995,5600.000000000001,-14.040702154818982,-13.223134463296018,43998.04963465023,2789.679154643794,1.2227622074498049e-08,3.3861794341881097,21.368836772646247,43750.19260986282,2664.5589704691743,1.2186362895583788e-08,3.38617943418811,21.041575744421532
C15,78,246519.3674361772,5672.727272727273,-14.040564121521754,-13.223272496593246,44215.05464514983,2556.3017858478574,1.2227622074448102e-08,3.3669388010700203,21.652485926952718,43954.65619298887,2440.5253247062265,1.2186362895583788e-08,3.36693880107002,21.308711168258796
C15,79,246592.0947089045,5745.454545454546,-14.036330442276242,-13.227506175838759,44432.003011346096,2322.973759821979,1.2227622074431972e-08,3.3458738056978867,21.936090922546637,44159.17645024363,2216.4413809851517,1.2186362895583788e-08,3.345873805697887,21.575890750808615
C15,80,246664.82198163177,5818.181818181819,-14.028565210677128,-13.235271407437873,44648.83792743627,2089.7573600260666,1.2227622074563168e-08,3.3227841653746024,22.219574717020915,44363.81021733975,1992.2436501492882,1.2186362895583788e-08,3.3227841653746024,21.843191534478077
C15,81,246737.54925435904,5890.909090909091,-14.01867943015243,-13.24515718796257,44865.521435002775,1856.6966753474069,1.2227622074612564e-08,3.2974111995824655,22.502880218443433,44568.5954726818,1767.8871898291138,1.2186362895583788e-08,3.2974111995824655,22.110670611199293
C15,82,246810.2765270863,5963.636363636364,-14.009790342350211,-13.25404627576479,45082.05401928825,1623.7985186298895,1.2227622075596644e-08,3.269361518669154,22.78599607473134,44773.531730771436,1543.365055296214,1.2186362895583788e-08,3.2693615186691534,22.378339333055127
C15,83,246883.0037998136,6036.363636363637,-14.008639874313792,-13.255196743801209,45298.53291248305,1390.9739779709187,1.2227622076433185e-08,3.237891185110504,23.069010521364312,44978.52170822204,1318.767879629121,1.2186362895583788e-08,3.237891185110504,22.646109464565896
C15,84,246955.73107254086,6109.09090909091,-14.031303439574188,-13.232533178540812,45515.25937042528,1157.9360176728524,1.2227622077304252e-08,3.201269269754033,23.352242272009647,45183.26399057326,1094.388255024864,1.2186362895583788e-08,3.2012692697540324,22.913662292064302
C15,85,247028.45834526813,6181.818181818182,-14.11622736209963,-13.14760925601537,45733.03364549542,923.9128647311613,1.2227622076372577e-08,3.154621450264619,23.636560764955846,45386.95790408281,871.0128946374427,1.2186362895583788e-08,3.154621450264619,23.180128377261838
C15,86,247101.1856179954,6254.545454545455,-14.32535052289848,-12.93848609521652,45953.61574653004,687.1762547233607,1.222762207588965e-08,3.081089325079615,23.923849430460876,45587.84251320558,650.4035190074368,1.2186362895583788e-08,3.081089325079615,23.443624289900544
C15,87,247173.91289072268,6327.272727272728,-14.45406577097366,-12.80977084714134,46177.53356634616,446.89127834608513,1.2227622076817197e-08,2.900773543699583,24.214550605146453,45785.38964716982,433.4111997938845,1.2186362895583788e-08,2.9007735436995836,23.703707693358705
C15,88,247242.99547450632,6396.3553110563635,-13.966715822780905,-13.297120795334095,46384.3222479493,223.5086881723244,1.222762207782561e-08,2.0000099999999925,24.487242414264085,45978.9475358846,222.33861189322755,1.2186362895583788e-08,2.0000099999999925,23.954198183528373
C15,0,247242.99547450632,0.0,13.185391470453537,14.078445147661464,46384.3222479493,223.5086881723244,1.222762207782561e-08,2.6672620890132746,0.0,45978.9475358846,222.33861189322755,1.2186362895583788e-08,2.6672620890132746,0.0
C15,1,247315.72274723358,72.72727272727273,13.824020093909402,13.439816524205598,46100.36801746741,491.28596670629054,1.22276225785006e-08,3.5574158143155756,-0.0,45701.439843514985,489.06511215795325,1.2186363372256985e-08,3.5574158143155756,-0.0
C15,2,247388.45001996087,145.45454545454547,13.848304382500972,13.415532235614029,45885.372426983864,721.388765639133,1.222763389770185e-08,3.6729353771365076,-0.0,45493.06021637299,716.46357486567,1.2186374227038606e-08,3.6729353771365076,-0.0
C15,3,247461.17729268814,218.1818181818182,13.850171214553876,13.413665403561124,45671.26154897217,951.60873508762,1.2227673585310846e-08,3.721336819083437,-0.0,45285.65162026199,943.7129458638098,1.2186412452721198e-08,3.721336819083437,-0.0
C15,4,247533.9045654154,290.90909090909093,13.84199870719289,13.421837910922111,45457.30009097741,1181.729300935857,1.2227752388918747e-08,3.7525153497780974,-0.0,45078.14151332934,1171.0610928036165,1.2186488522952307e-08,3.752515349778097,-0.0
C15,5,247606.63183814267,363.6363636363637,13.831710341917365,13.432126276197636,45243.505938840535,1411.6798034280048,1.2227881960838175e-08,3.7774858124095956,-0.0,44870.465343885575,1398.5792986708295,1.21866137327348e-08,3.777485812409595,-0.0
C15,6,247679.35911086996,436.3636363636364,13.822816736195108,13.441019881919892,45029.8591453653,1641.4677480673308,1.2228079073306591e-08,3.799341001902302,-0.0,44662.64177477545,1626.2588199194404,1.2186804336637728e-08,3.799341001902302,-0.0
C15,7,247752.08638359723,509.0909090909091,13.816304155430872,13.447532462684128,44816.32011374305,1871.130717496486,1.2228364918732649e-08,3.8190887672925964,-0.0,44454.71038778975,1854.0599811395723,1.2187080918065174e-08,3.8190887672925964,-0.0
C15,8,247824.8136563245,581.8181818181819,13.81209874897814,13.45173786913686,44602.84925501585,2100.7102464009913,1.2228760975097524e-08,3.837110352144092,-0.0,44246.71079203159,2081.9390689875036,1.218746439604082e-08,3.837110352144093,-0.0
C15,9,247897.54092905176,654.5454545454546,13.809834120237156,13.454002497877845,44389.41735223332,2330.2376467800946,1.2229295738646436e-08,3.853588195784346,-0.0,44038.672219817265,2309.8623631922646,1.218798256299718e-08,3.8535881957843445,-0.0
C15,10,247970.26820177905,727.2727272727274,13.809069728912814,13.454766889202187,44175.99999578511,2559.7395145629116,1.2229997616524546e-08,3.8686426393776587,-0.0,43830.61909360946,2537.800969990721,1.2188663200105766e-08,3.868642639377658,-0.0
C15,11,248042.99547450632,800.0000000000001,13.809424843738263,13.454411774376737,43962.57899948372,2789.2356474276694,1.2230894770991507e-08,3.882376394168224,-0.0,43622.56960917139,2765.7329549266947,1.2189533916937936e-08,3.882376394168223,-0.0
C15,12,248115.72274723358,872.7272727272727,13.810598435912558,13.453238182202442,43749.14108498127,3018.740412765734,1.2232013557138246e-08,3.89488823467887,-0.0,43414.53705184241,2993.6420454968984,1.2190620625916323e-08,3.894888234678871,-0.0
C15,13,248188.45001996087,945.4545454545455,13.812360853360204,13.451475764754797,43535.67670058731,3248.264069687766,1.2233377114025624e-08,3.906275984024494,-0.0,43206.530978342314,3221.516369674955,1.219194615771884e-08,3.9062759840244947,-0.0
C15,14,248261.17729268814,1018.1818181818182,13.814539108813367,13.449297509301633,43322.17915964044,3477.813780102935,1.2235003840381179e-08,3.916636039541413,-0.0,42998.55807885323,3449.3475173415104,1.21935287609067e-08,3.9166360395414133,-0.0
C15,15,248333.9045654154,1090.909090909091,13.817001504828143,13.446835113286857,43108.64384445716,3707.3945078674233,1.2236907341719016e-08,3.9260621229950194,-0.0,42790.62297349037,3677.129623573316,1.2195382036825011e-08,3.9260621229950194,-0.0
C15,16,248406.63183814267,1163.6363636363637,13.819646446441036,13.444190171673965,42895.06775953028,3937.00955075736,1.2239095829998109e-08,3.934644013568502,-0.0,42582.72865933765,3904.8588602885425,1.219751434029841e-08,3.9346440135685024,-0.0
C15,17,248479.35911086996,1236.3636363636365,13.8223931876688,13.441443430446201,42681.44912760266,4166.660985806723,1.2241572553333445e-08,3.942466932922052,-0.0,42374.87691458814,4132.532952141704,1.2199929186880789e-08,3.942466932922051,-0.0
C15,18,248552.08638359723,1309.0909090909092,13.825176985292655,13.438659632822345,42467.78726713949,4396.349833996793,1.2244335266370194e-08,3.9496104280303013,-0.0,42167.06842113576,4360.151039189559,1.2202624719501408e-08,3.9496104280303026,-0.0
C15,19,248624.8136563245,1381.818181818182,13.82794381185619,13.43589280625881,42254.082347009164,4626.076304855003,1.2247377248365937e-08,3.9561485793605193,-0.0,41959.303010022966,4587.713362271029,1.2205594693339942e-08,3.9561485793605193,-0.0
C15,20,248697.54092905176,1454.5454545454547,13.83064759043141,13.433189027683591,42040.33524730485,4855.8399305838975,1.225068808158733e-08,3.962149798324835,-0.0,41751.57980069316,4815.2210765271575,1.2208829229929347e-08,3.962149798324835,-0.0
C15,21,248770.26820177905,1527.2727272727275,13.833248524647697,13.430588093467303,41826.54750029476,5085.63961807439,1.2254254191652605e-08,3.967676771470723,-0.0,41543.89726007134,5042.676164473186,1.2212315335780832e-08,3.967676771470723,-0.0
C15,22,248842.99547450632,1600.0000000000002,13.835711577196086,13.428125040918914,41612.721190147466,5315.473731421256,1.2258059795850604e-08,3.9727868374077118,-0.0,41336.25330289183,5270.081292740006,1.2216037827813917e-08,3.972786837407712,-0.0
C15,23,248915.72274723358,1672.727272727273,13.838005895688298,13.425830722426703,41398.85894293057,5545.340091233155,1.2262087327694901e-08,3.9775321645586876,-0.0,41128.64530170413,5497.4397868258475,1.2219979742863455e-08,3.9775321645586876,-0.0
C15,24,248988.45001996087,1745.4545454545455,13.840103951408256,13.423732666706744,41184.96377365037,5775.236103400206,1.2266318704386068e-08,3.9819601071539803,-0.0,40921.07023991419,5724.7554218495825,1.2224123579129044e-08,3.9819601071539803,-0.0
C15,25,249061.17729268814,1818.1818181818182,13.84198145975291,13.42185515836209,40971.03907651024,6005.158759499679,1.2270735666499405e-08,3.9861134819238377,-0.0,40713.524721531496,5952.0324014781045,1.2228451631677123e-08,3.9861134819238364,-0.0
C15,26,249133.9045654154,1890.909090909091,13.843617181891526,13.420219436223475,40757.08858618767,6235.104665941916,1.227532021024561e-08,3.9900309626041706,-0.0,40506.00500991272,6179.275302463818,1.22329464128537e-08,3.9900309626041706,-0.0
C15,27,249206.63183814267,1963.6363636363637,13.844992850223344,13.418843767891657,40543.11633189689,6465.070082416706,1.2280054964600069e-08,3.993747392025147,-0.0,40298.50707372137,6406.489012786244,1.223759102461332e-08,3.993747392025147,-0.0
C15,28,249279.35911086996,2036.3636363636365,13.846093142871581,13.41774347524342,40329.12661162806,6695.050946020765,1.228492332115703e-08,3.997294123295205,-0.0,40091.02661270465,6633.678699872367,1.2242369285244418e-08,3.9972941232952044,-0.0
C15,29,249352.08638359723,2109.0909090909095,13.846905554047476,13.416931064067525,40115.12388733305,6925.042965627759,1.2289910052938528e-08,4.0006992622118505,-0.0,39883.55916256128,6860.8496761175265,1.2247266348153033e-08,4.00069926221185,-0.0
C15,30,249424.8136563245,2181.818181818182,13.847420406293944,13.416416211821057,39901.112792429056,7155.041620993078,1.2295001087650126e-08,4.00398805046935,-0.0,39676.100087434104,7088.007414987067,1.2252268472519372e-08,4.003988050469351,-0.0
C15,31,249497.54092905176,2254.545454545455,13.84763080011299,13.41620581800201,39687.09807309753,7385.042221258743,1.2300183672425984e-08,4.007183080925011,-0.0,39468.644638643,7315.157481318678,1.2257363192780063e-08,4.007183080925009,-0.0
C15,32,249570.26820177905,2327.2727272727275,13.8475325315057,13.416304086609301,39473.0845456977,7615.0399505775595,1.2305446394129218e-08,4.010304561148085,-0.0,39261.18799729272,7542.305484000922,1.2262539339966253e-08,4.010304561148084,-0.0
C15,33,249642.99547450632,2400.0,13.847123997951185,13.416712620163816,39259.077055693335,7845.029913290588,1.2310779159908618e-08,4.013370544773632,-0.0,39053.725315367854,7769.457031297367,1.2267787027080903e-08,4.013370544773633,-0.0
C15,34,249715.72274723358,2472.727272727273,13.84640601039761,13.41743060771739,39045.080390430776,8075.007233269788,1.231617297431227e-08,4.016397145452889,-0.0,38846.251803001636,7996.617643956135,1.227309742277443e-08,4.016397145452889,-0.0
C15,35,249788.45001996087,2545.4545454545455,13.845381747908979,13.418454870206022,38831.09926114145,8304.967070794723,1.2321620158239372e-08,4.0193987290099455,-0.0,38638.76274648211,8223.792724139183,1.2278462981195478e-08,4.0193987290099455,-0.0
C15,36,249861.17729268814,2618.1818181818185,13.844056548054684,13.419780070060316,38617.13833253557,8534.90459178677,1.2327114318111333e-08,4.022388077122154,-0.0,38431.25347864263,8450.987588689268,1.2283877419451986e-08,4.022388077122153,-0.0
C15,37,249933.9045654154,2690.909090909091,13.842437764406396,13.421398853708604,38403.20216355827,8764.815036464259,1.2332650098417168e-08,4.02537656591204,-0.0,38223.71943813751,8678.207414586754,1.2289335469077315e-08,4.02537656591204,-0.0
C15,38,250006.63183814267,2763.636363636364,13.840533720407862,13.423302897707138,38189.29524590819,8994.693680227596,1.2338223168990679e-08,4.028374362102594,-0.0,38016.156130903415,8905.457279575412,1.22948328709006e-08,4.028374362102593,-0.0
C15,39,250079.35911086996,2836.3636363636365,13.838360846451785,13.425475771663216,37975.42293913873,9224.534814693992,1.234383092741599e-08,4.031390284585821,-0.0,37808.55819456491,9132.743154574211,1.2300367136808046e-08,4.03139028458582,-0.0
C15,40,250152.08638359723,2909.0909090909095,13.835924624181745,13.427911993933256,37761.58813647026,9454.335390349368,1.2349469466935597e-08,4.034432569927412,-0.0,37600.922734378175,9360.068387884803,1.2305934319057474e-08,4.034432569927412,-0.0
C15,41,250224.8136563245,2981.818181818182,13.833241014601336,13.430595603513664,37547.79467121219,9684.091320160962,1.2355136767170521e-08,4.0375081682160205,-0.0,37393.2459150151,9587.437265595267,1.2311532417855912e-08,4.0375081682160205,-0.0
C15,42,250297.54092905176,3054.545454545455,13.830324641290915,13.433511976824086,37334.04613633018,9913.798740948192,1.2360831447800026e-08,4.040623329559173,-0.0,37185.5241416187,9814.853805999424,1.2317160064024868e-08,4.040623329559171,-0.0
C15,43,250370.26820177905,3127.2727272727275,13.827191002268147,13.436645615846853,37120.34588597934,10143.454025100424,1.2366552701656984e-08,4.043783585969816,-0.0,36977.75405826744,10042.321751952792,1.2322816453978192e-08,4.043783585969815,-0.0
C15,44,250442.99547450632,3200.0000000000005,13.823856289392845,13.439980328722156,36906.69702638605,10373.053793758574,1.2372300233873046e-08,4.046993829970755,-0.0,36769.93255709951,10269.844561173022,1.2328501290522738e-08,4.046993829970756,-0.0
C15,45,250515.72274723358,3272.727272727273,13.820337213850628,13.443499404264372,36693.10240836866,10602.594927119804,1.2378074206986108e-08,4.05025838545257,-0.0,36562.05678579547,10497.42539909804,1.2334214729455748e-08,4.050258385452571,-0.0
C15,46,250588.45001996087,3345.454545454546,13.81665084065241,13.447185777462591,36479.564622198326,10832.074571947713,1.2383875191859142e-08,4.053581071548978,-0.0,36354.124152720535,10725.06713423066,1.2339957331784746e-08,4.053581071548977,-0.0
C15,47,250661.17729268814,3418.1818181818185,13.812814433343151,13.45102218477185,36266.085994701905,11061.49014646447,1.2389704124249247e-08,4.056965260231061,-0.0,36146.13232982246,10952.77233581176,1.234573002129834e-08,4.05696526023106,-0.0
C15,48,250733.9045654154,3490.909090909091,13.808845309722688,13.454991308392312,36052.66858845032,11290.839342809868,1.2395562266466694e-08,4.060413928266698,-0.0,35938.079253444244,11180.543273653377,1.2351534047156482e-08,4.060413928266699,-0.0
C15,49,250806.63183814267,3563.636363636364,13.804760709086265,13.459075909028735,35839.31420286215,11520.120127260132,1.240145117385733e-08,4.0639297041379825,-0.0,35729.96312321993,11408.381919961717,1.2357370951136895e-08,4.063929704137982,-0.0
C15,50,250879.35911086996,3636.3636363636365,13.800577671258532,13.463258946856469,35626.02437705409,11749.330738398427,1.240737266572343e-08,4.067514910459939,-0.0,35521.782399222604,11636.289952976376,1.236324253916301e-08,4.0675149104599395,-0.0
C15,51,250952.08638359723,3709.0909090909095,13.796312927501056,13.467523690613945,35412.80039427119,11978.469683429823,1.241332880018348e-08,4.071171602398831,-0.0,35313.53579753146,11864.268762254997,1.2369150856741938e-08,4.07117160239883,-0.0
C15,52,251024.8136563245,3781.818181818182,13.791982803182771,13.47185381493223,35199.64328773309,12207.535732828279,1.2419321852717615e-08,4.074901602546913,-0.0,35105.222284382246,12092.319455434716,1.2375098167954361e-08,4.074901602546913,-0.0
C15,53,251097.54092905176,3854.545454545455,13.787603131971713,13.476233486143288,34986.553847737705,12436.527913498441,1.2425354298040021e-08,4.078706532673255,-0.0,34896.841069061695,12320.442866305719,1.2381086937657922e-08,4.078706532673254,-0.0
C15,54,251170.26820177905,3927.2727272727275,13.783188736006283,13.480647882108718,34773.53287364062,12665.445231783464,1.2431428963451953e-08,4.082588253048669,-0.0,34688.39135179319,12548.639827129165,1.2387119992430689e-08,4.082588253048669,-0.0
C15,55,251242.99547450632,4000.0000000000005,13.778755718821293,13.485080899293708,34560.58046951137,12894.287450015385,1.243754854290562e-08,4.086547326538832,-0.0,34479.87302845216,12776.910408668597,1.2393200013715993e-08,4.086547326538831,-0.0
C15,56,251315.72274723358,4072.727272727273,13.774317092996812,13.489519525118189,34347.69674426628,13123.054317413098,1.2443716027125655e-08,4.090585268942618,-0.0,34271.28599006546,13005.254675934333,1.239932998877391e-08,4.090585268942618,-0.0
C15,57,251388.45001996087,4145.454545454546,13.769886067250479,13.493950550864522,34134.88159983881,13351.745802812626,1.2449934558713109e-08,4.094703164724031,-0.0,34062.63033475045,13233.67246052235,1.2405513059413279e-08,4.09470316472403,-0.0
C15,58,251461.17729268814,4218.181818181819,13.765451494964605,13.498385123150396,33922.126195230936,13580.37155038062,1.2456200254724809e-08,4.098902023460546,-0.0,33853.914908160725,13462.154183831557,1.2411745087149116e-08,4.098902023460545,-0.0
C15,59,251479.7896355715,4236.794161065195,13.764323628285986,13.499512989829014,33867.68991426521,13638.868133140115,1.245781370471339e-08,4.09999,-0.0,33800.488487944815,13520.640025682695,1.2413350284485939e-08,4.09999,-0.0
C15,0,251479.7896355715,0.0,13.782315219651451,13.516931288392161,33867.68991426521,13638.868133140115,1.245781370471339e-08,4.1,0.0,33800.488487944815,13520.640025682695,1.2413350284485939e-08,4.1,0.0
C15,1,251552.51690829877,72.72727272727273,13.023440268464984,12.782836542436899,33594.42295808586,13896.7224426088,1.24639680315283e-08,4.099999999999999,-0.0,33532.200560106125,13778.557573855016,1.2419475004946812e-08,4.1,-0.0
C15,2,251625.24418102606,145.45454545454547,12.497494883157785,12.27352727073255,33399.11510106289,14107.053644555603,1.24699269700606e-08,4.1,-0.0,33340.30816379078,13989.08105983309,1.2425407333791984e-08,4.1,-0.0
C15,3,251697.97145375333,218.1818181818182,12.004857740822606,11.796017403473472,33212.654362666945,14308.79267205588,1.247571008583419e-08,4.1,-0.0,33157.00592775997,14191.11733363628,1.2431166412756423e-08,4.1,-0.0
C15,4,251770.6987264806,290.90909090909093,11.540487992257104,11.345497207087252,33033.45522835921,14502.658122163637,1.2481332061537183e-08,4.1,-0.0,32980.751826303785,14385.369053200206,1.2436766621731733e-08,4.1,-0.0
C15,5,251843.42599920786,363.6363636363637,11.10233766302127,10.920040716832597,32861.100546161484,14689.092896188222,1.2486801993990995e-08,4.1,-0.0,32811.14674867916,14572.267554713091,1.2442216852186978e-08,4.099999999999998,-0.0
C15,6,251916.15327193515,436.3636363636364,10.688534116180843,10.517885248958885,32695.209627695356,14868.511153916674,1.2492128336227409e-08,4.1,-0.0,32647.826237394427,14752.216706615545,1.2447525372057024e-08,4.1,-0.0
C15,7,251988.88054466242,509.0909090909091,10.296795780587848,10.136869883225602,32535.200659187078,15041.544913875094,1.2497323951436886e-08,4.099999999999999,-0.0,32490.229215914034,14925.83735698115,1.2452704815991697e-08,4.1,-0.0
C15,8,252061.60781738968,581.8181818181819,9.92610316563531,9.776041587165388,32380.972755408184,15208.305159795049,1.2502391040688252e-08,4.1,-0.0,32338.261783511454,15093.23475349275,1.2457757300635143e-08,4.1,-0.0
C15,9,252134.33509011695,654.5454545454546,9.574987804097425,9.434012601126005,32232.219988133755,15369.125068449082,1.2507336321658254e-08,4.099999999999999,-0.0,32191.630061707903,15254.734906279555,1.2462689407365157e-08,4.099999999999999,-0.0
C15,10,252207.06236284424,727.2727272727274,9.24209657967023,9.109502414274882,32088.657452399166,15524.314722135021,1.2512166027626767e-08,4.1,-0.0,32050.060072533473,15410.641557638532,1.2467507246107735e-08,4.1000000000000005,-0.0
C15,11,252279.7896355715,800.0000000000001,8.926181991025276,8.801328810370492,31950.019337031947,15674.163374339529,1.2516885960320155e-08,4.1000000000000005,-0.0,31913.29591691082,15561.238362025942,1.2472216506732154e-08,4.099999999999999,-0.0
C15,12,252352.51690829877,872.7272727272727,8.626095968710626,8.508402376796694,31816.058425522333,15818.940014062091,1.2521501504726559e-08,4.1000000000000005,-0.0,31781.099371985416,15706.78935276419,1.247682247264283e-08,4.1,-0.0
C15,13,252425.24418102606,945.4545454545455,8.340601380641488,8.229544627278225,31686.46190606675,15958.984406956964,1.252601950195647e-08,4.1,-0.0,31653.16768245603,15847.629507766067,1.2481331874280269e-08,4.1,-0.0
C15,14,252497.97145375333,1018.1818181818182,8.06890793732959,7.964006346302572,31561.09719447666,16094.441258603003,1.2530442794549843e-08,4.1,-0.0,31529.373729610415,15983.900154508363,1.2485747489597387e-08,4.1000000000000005,-0.0
C15,15,252570.6987264806,1090.909090909091,7.8101165539023,7.710931090615855,31439.76284584748,16225.529681281332,1.2534775757189103e-08,4.1000000000000005,-0.0,31409.522846811407,16115.816982192444,1.2490073616327265e-08,4.1000000000000005,-0.0
C15,16,252643.42599920786,1163.6363636363637,7.563395475599688,7.4695255985324875,31322.270293159203,16352.454719235091,1.2539022483018018e-08,4.1,-0.0,31293.432652187133,16243.582010353019,1.2494314277251948e-08,4.099999999999999,-0.0
C15,17,252716.15327193515,1236.3636363636365,7.3279771468169335,7.239056971700206,31208.44299317503,16475.408311968655,1.2543186804187091e-08,4.1,-0.0,31180.932248805213,16367.384508274004,1.249847324013488e-08,4.1000000000000005,-0.0
C15,18,252788.88054466242,1309.0909090909092,7.103152404255072,7.018847296606984,31098.115509588286,16594.570294147703,1.2547272312784525e-08,4.1,-0.0,31071.861361058982,16487.401954258065,1.250255403806484e-08,4.1,-0.0
C15,19,252861.60781738968,1381.818181818182,6.888265592947339,6.808269121201159,30991.132673310018,16710.109312108692,1.2551282379809803e-08,4.1,-0.0,30966.06954252939,16603.800916232372,1.2506559987912998e-08,4.099999999999999,-0.0
C15,20,252934.33509011695,1454.5454545454547,6.6827100993080055,6.6067413095966545,30887.348812972625,16822.183663705197,1.255522017240137e-08,4.1000000000000005,-0.0,30863.41544902287,16716.73785988376,1.2510494207096999e-08,4.1,-0.0
C15,21,253007.06236284424,1527.2727272727275,6.485925001475461,6.413725952366058,30786.62742657053,16930.941659417425,1.25590886613142e-08,4.1000000000000005,-0.0,30763.76653763161,16826.35948583587,1.2514359620771044e-08,4.1,-0.0
C15,22,253079.7896355715,1600.0000000000002,6.29738990955987,6.228723515778834,30688.839811825597,17036.52311254973,1.256289065083132e-08,4.1,-0.0,30666.997752103936,16932.80418661027,1.2518158991128868e-08,4.099999999999999,-0.0
C15,23,253152.51690829877,1672.727272727273,6.11662212768698,6.051270208771005,30593.864745971045,17139.05968942834,1.2566628785817947e-08,4.1,-0.0,30572.99122478773,17036.202378648188,1.2521894924225687e-08,4.1000000000000005,-0.0
C15,24,253225.24418102606,1745.4545454545455,5.94317373585492,5.880935260249524,30501.58803555858,17238.675401124558,1.2570305561486566e-08,4.1,-0.0,30481.63585109092,17136.67697573677,1.2525569879483149e-08,4.1,-0.0
C15,25,253297.97145375333,1818.1818181818182,5.776628712705908,5.717318223563622,30411.901992659732,17335.48717537242,1.2573923334745291e-08,4.099999999999999,-0.0,30392.826790849547,17234.34394357175,1.2529186180764635e-08,4.1,-0.0
C15,26,253370.6987264806,1890.909090909091,5.6166003538599645,5.560046555094253,30324.704975537108,17429.605357572676,1.2577484334072037e-08,4.099999999999999,-0.0,30306.465030998097,17329.312785635917,1.2532746026013463e-08,4.1,-0.0
C15,27,253443.42599920786,1963.6363636363637,5.462728916710676,5.408773401786385,30239.900966391007,17521.134171385624,1.2580990668554278e-08,4.1,-0.0,30222.456983082087,17421.68699039891,1.2536251496079966e-08,4.1,-0.0
C15,28,253516.15327193515,2036.3636363636365,5.314679471102486,5.263175579034438,30157.3991828001,17610.17214251484,1.2584444336174146e-08,4.1,-0.0,30140.714112480364,17511.564443233783,1.2539704562815092e-08,4.099999999999998,-0.0
C15,29,253588.88054466242,2109.0909090909095,5.172139937286332,5.1229517220750544,30077.113719929246,17696.812488887586,1.2587847231412102e-08,4.1,-0.0,30061.152596622782,17599.037806078537,1.2543107096499874e-08,4.1,-0.0
C15,30,253661.60781738968,2181.818181818182,5.034819294131209,4.987820595430182,29998.96322082808,17781.14348015243,1.2591201152230321e-08,4.099999999999999,-0.0,29983.69300972306,17684.194867598926,1.2546460872672957e-08,4.1,-0.0
C15,31,253734.33509011695,2254.545454545455,4.902445942065646,4.857519546255574,29922.870572397413,17863.24876914836,1.2594507806496607e-08,4.1000000000000005,-0.0,29908.260031766702,17767.118866374156,1.2549767578411789e-08,4.1,-0.0
C15,32,253807.06236284424,2327.2727272727275,4.77476620661779,4.731803088688031,29848.76262481401,17943.207697756596,1.259776881789743e-08,4.1,-0.0,29834.782179699458,17847.888789386736,1.2553028818117534e-08,4.1,-0.0
C15,33,253879.7896355715,2400.0,4.651542969705131,4.610441607430764,29776.56993240915,18021.09557932607,1.2600985731389025e-08,4.1,-0.0,29763.191558943472,17926.579647907285,1.2556246118848464e-08,4.1,-0.0
C15,34,253952.51690829877,2472.727272727273,4.532554417016852,4.4932201698677146,29706.22651418192,18096.983959666053,1.2604160018226106e-08,4.1,-0.0,29693.423633537823,18003.2627326648,1.255942093524225e-08,4.1000000000000005,-0.0
C15,35,254025.24418102606,2545.4545454545455,4.4175928909071365,4.379937436983075,29637.669632286932,18170.94085841222,1.2607293080605855e-08,4.099999999999999,-0.0,29625.41701335447,18078.005850033664,1.2562554654063403e-08,4.1000000000000005,-0.0
