,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
20,1454.5454545454547,1454.5454545454547,7.227117945595446,-54.52767323623,-27.18150085095555,-27.34617238527445,34349.34662876393,13630.185570056561,5.0000000000071105e-09,3.6136988263140974,10.977366871166105,34335.246174459324,13595.844034091499,5.000000000043199e-09,3.6138430313734657,11.054016254583395,34271.5233981522,13369.798188134935,5.00000000000997e-09,3.6134191192813487,10.977366871166105,34378.75067450678,13654.875029458794,4.99999999974229e-09,3.6132749142219804,11.054016254583395
21,1527.2727272727275,1527.2727272727275,7.209005721011417,-54.52767323623,-27.180928585650776,-27.346744650579225,34771.01712817023,13184.720121796929,5.000000000007054e-09,3.604643660925921,11.526482320020714,34755.872971907746,13149.05295107581,5.000000000043065e-09,3.6047926324012027,11.606469962016261,34689.36557888471,12911.416599857403,5.000000000009899e-09,3.6043620600854966,11.526482320020714,34801.5157871327,13211.009619626524,4.999999999743641e-09,3.604213088610214,11.606469962016261
22,1600.0000000000002,1600.0000000000002,7.191256473120275,-54.52767323623,-27.1799720874133,-27.3477011488167,35192.673185038635,12739.268927820753,5.000000000006921e-09,3.595773596347359,12.07558232681934,35176.51408885114,12702.24765790005,5.0000000000429415e-09,3.5959225619261472,12.15893911150511,35107.19344820227,12453.049679162175,5.000000000010194e-09,3.595482876772916,12.07558232681934,35224.29529204869,12767.130092685062,4.999999999741574e-09,3.5953339111941283,12.15893911150511
23,1672.727272727273,1672.727272727273,7.1738452069616905,-54.52767323623,-27.178524002788066,-27.349149233441935,35614.307314485704,12293.839619341903,5.000000000006698e-09,3.587077230200448,12.624658044902182,35597.17694640545,12255.420546972531,5.000000000042021e-09,3.587220120890207,12.711432549709743,35524.99958917599,11994.70527852792,5.000000000009586e-09,3.586767976761242,12.624658044902182,35647.096648097024,12323.22889085865,4.999999999739421e-09,3.586625086071483,12.711432549709743
24,1745.4545454545455,1745.4545454545455,7.156741629822697,-54.52767323623,-27.176440864795744,-27.351232371434254,36035.909835455335,11848.442053419194,5.000000000005163e-09,3.5785408617014993,13.173698094069694,36017.87114314909,11808.561791746492,5.000000000042098e-09,3.578669896204186,13.263961656829704,35942.77440864357,11536.39354081576,5.000000000011832e-09,3.5782007681211976,13.173698094069694,36069.929502651794,11879.29625194656,4.99999999974591e-09,3.578071733618511,13.263961656829704
25,1818.1818181818182,1818.1818181818182,7.139907501830425,-54.52767323623,-27.173538212945413,-27.35413502328459,36457.46831244343,11403.088877211674,4.99999999999556e-09,3.5701472278889956,13.722687781723645,36438.609008641855,11361.658784211657,5.000000000045279e-09,3.5702524258818022,13.816541125463228,36360.50558400201,11078.127479885658,5.0000000000075655e-09,3.569760273941429,13.722687781723645,36492.80624795212,11435.319650498295,4.999999999750935e-09,3.5696550759486225,13.816541125463228
26,1890.909090909091,1890.909090909091,7.123299373257222,-54.52767323623,-27.16955856108237,-27.35811467514763,36878.96617866874,10957.796951375003,5.000000000016041e-09,3.5618771789701045,14.271607951158268,36859.40696852474,10914.69471590379,5.000000000038834e-09,3.5619455002056446,14.36919011231608,36778.17669887896,10619.924445262997,4.999999999997917e-09,3.561422194287118,14.271607951158268,36915.74339314056,10991.282388114487,4.999999999690868e-09,3.561353873051578,14.36919011231608
27,1963.6363636363637,1963.6363636363637,7.106858212818253,-54.52767323623,-27.164190936365422,-27.363482299864575,37300.382130562895,10512.587958228936,5.0000000000404815e-09,3.553704385001143,14.820433703657741,37280.28614487052,10467.647971619675,5.000000000027226e-09,3.5537190089982413,14.921933516104081,37195.76664311947,10161.80674793996,4.999999999971918e-09,3.5531538278171095,14.820433703657741,37338.762167667104,10547.162991132524,4.999999999741136e-09,3.5531392038200114,14.921933516104081
28,2036.3636363636365,2036.3636363636365,7.090512734102127,-54.52767323623,-27.15703264072513,-27.370640595504874,37721.688605437725,10067.489963105363,5.000000000019072e-09,3.5455973900615403,15.369132931709162,37701.27386554737,10020.490572902461,5.0000000000475e-09,3.5455365183093774,15.474803444340136,37613.248104274964,9703.803266994444,5.000000000003337e-09,3.5449153440405867,15.369132931709162,37761.89003832512,10102.933664303659,4.999999999782825e-09,3.544976215792749,15.474803444340136
29,2109.0909090909095,2109.0909090909095,7.074174206104999,-54.52767323623,-27.147576676635854,-27.380096559594143,38142.85063289622,9622.538594942718,4.999999999672421e-09,3.5375172330311964,15.917664338955234,38122.40480302201,9573.187001101449,4.999999999559423e-09,3.537352634358135,16.02784119338154,38030.586429443036,9245.950664415564,4.999999999339499e-09,3.5366569730738022,15.917664338955234,38185.16185384368,9658.559121560358,4.99999999986166e-09,3.5368215717468634,16.02784119338154
30,2181.818181818182,2181.818181818182,7.057732099398132,-54.52767323623,-27.13518614606885,-27.39248709016115,38563.82541971827,9177.777441575257,4.999999999289533e-09,3.529415617154173,16.465975074538107,38543.72138593819,9125.693803306453,4.999999999632342e-09,3.529110755644536,16.58109961408614,38447.739213920235,8788.293791854181,4.999999997793776e-09,3.5283164822439597,16.465975074538107,38608.62025855845,9213.996194530173,4.999999998717511e-09,3.5286213437535965,16.58109961408614
31,2254.545454545455,2254.545454545455,7.041048688226879,-54.52767323623,-27.11910087926892,-27.40857235696108,38984.556765250505,8733.263809414264,4.999999999215025e-09,3.5212326094032056,17.013998175804147,38965.279336148546,8677.953850495738,4.999999998494383e-09,3.520740290265806,17.134645669107577,38864.65076729491,8330.891617304045,4.9999999981384856e-09,3.5198160788236734,17.013998175804147,39032.32125759182,8769.188128283113,4.999999997488282e-09,3.5203083979610734,17.134645669107577
32,2327.2727272727275,2327.2727272727275,7.023952725087364,-54.52767323623,-27.098314727305493,-27.429358508924512,39404.99511601171,8289.047730468279,4.999999999056578e-09,3.512893979750936,17.561648838496815,39387.12778496409,8229.917265532491,4.9999999984707996e-09,3.5121533891259196,17.68856416270238,39281.27198597871,7873.795623437025,4.999999997877152e-09,3.5110587453364284,17.561648838496815,39456.314232020326,8324.085372287474,4.9999999975000965e-09,3.511799335961445,17.68856416270238
33,2400.0,2400.0,7.006231166946691,-54.52767323623,-27.07189146236479,-27.455781773865212,39825.037534766256,7845.234822403144,4.999999999467081e-09,3.504307683242616,18.10882263839247,39809.368792647474,7781.478757685679,4.999999998403997e-09,3.503240661180183,18.242959519094196,39697.50086729656,7417.114490272389,4.9999999979313165e-09,3.5019234837040747,18.10882263839247,39880.70176094476,7878.583325275939,4.999999998231271e-09,3.5029905057665074,18.242959519094196
34,2472.727272727273,2472.727272727273,6.987620112147054,-54.52767323623,-27.038718021512956,-27.488955214717045,40244.58246611956,7401.929625249282,4.9999999997802836e-09,3.495360043295244,18.655394451360934,40232.103049393096,7332.534110523775,4.999999998465163e-09,3.493866481635977,18.797956862413212,40113.23677786853,6960.955788947974,4.999999997797943e-09,3.4922600688518104,18.655394451360934,40305.585046431894,7432.578453246046,4.99999999825544e-09,3.493753630511078,18.797956862413212
35,2545.4545454545455,2545.4545454545455,6.967792486012561,-54.52767323623,-26.997684354419054,-27.529988881810947,40663.510744270134,6959.254956144787,4.999999999594862e-09,3.485910499627699,19.201216697582467,40655.44870577069,6882.960887083506,4.999999998498147e-09,3.483862611070868,19.35370377247915,40528.36163379158,6505.445897648855,4.999999997378769e-09,3.4818819863848627,19.201216697582467,40731.08283968683,6985.949120975091,4.999999997606364e-09,3.483929874941693,19.35370377247915
36,2618.1818181818185,2618.1818181818185,6.946343127556418,-54.52767323623,-26.947841182073162,-27.57983205415684,41081.68704375438,6517.351016895515,4.999999999523383e-09,3.4757852143253523,19.746120995930873,41079.539934339744,6432.619319547465,4.999999998265859e-09,3.47302046146268,19.91036863041822,40942.74133821281,6050.729083291032,4.999999996825812e-09,3.4705579132310653,19.746120995930873,41157.329995353786,6538.556475871993,4.999999998308636e-09,3.4733226660937384,19.91036863041822
37,2690.909090909091,2690.909090909091,6.922773127507338,-54.52767323623,-26.8886407049193,-27.6390325313107,41498.96678204648,6076.3687111496165,4.999999999246062e-09,3.464770290000109,20.28992384327423,41504.520085856915,5981.358971382955,4.9999999989594375e-09,3.461082962652581,20.468134939362333,41356.23262126204,5596.960624929647,4.9999999966126426e-09,3.4580028375072294,20.28992384327423,41584.47059293292,6090.25106649106,4.999999997529691e-09,3.4616901648547573,20.468134939362333
38,2763.636363636364,2763.636363636364,6.896467501486777,-54.52767323623,-26.820287192502274,-27.707386043727727,41915.205857870074,5636.4602497996375,4.99999999964805e-09,3.4526020060535654,20.832438266480512,41930.532033929194,5529.028102859293,4.999999998751082e-09,3.447732985281696,21.02718967244353,41768.69268994847,5144.297146767507,4.999999996164992e-09,3.443865495433212,20.832438266480512,42012.648232349464,5640.882146722315,4.999999996538024e-09,3.4487345162050813,21.02718967244353
