Time,Concentration,Voltage,I_INT,I_SEI,Length
10554.21686746988,17760.59350274253,0.2384840444719917,0.06682032939814815,0.0,5e-09
10698.795180722893,17730.55535013197,0.2384500968240067,0.06682032939814815,0.0,5e-09
10843.373493975903,17700.517197521414,0.23841614917602166,0.06682032939814815,0.0,5e-09
10987.951807228916,17670.479044910855,0.23838220152803666,0.06682032939814815,0.0,5e-09
11132.530120481928,17640.440892300296,0.23834825388005162,0.06682032939814815,0.0,5e-09
11277.10843373494,17610.40273968974,0.23831430623206662,0.06682032939814815,0.0,5e-09
11421.686746987953,17580.36458707918,0.23828035858408161,0.06682032939814815,0.0,5e-09
11566.265060240965,17550.32643446862,0.23824641093609658,0.06682032939814815,0.0,5e-09
11710.843373493977,17520.288281858066,0.23821246328811158,0.06682032939814815,0.0,5e-09
11855.421686746988,17490.250129247543,0.23817892988555583,0.06682032939814815,0.0,5e-09
12000.0,17460.211976637176,0.23814736934294775,0.06682032939814815,0.0,5e-09
12144.578313253012,17430.173824026813,0.23811580880033967,0.06682032939814815,0.0,5e-09
12289.156626506025,17400.135671416447,0.23808424825773156,0.06682032939814815,0.0,5e-09
12433.734939759037,17370.097518806084,0.23805268771512347,0.06682032939814815,0.0,5e-09
12578.31325301205,17340.059366195717,0.2380211271725154,0.06682032939814815,0.0,5e-09
12722.891566265062,17310.021213585354,0.23798956662990728,0.06682032939814815,0.0,5e-09
12867.469879518072,17279.983060974988,0.2379580060872992,0.06682032939814815,0.0,5e-09
13012.048192771084,17249.944908364625,0.2379264455446911,0.06682032939814815,0.0,5e-09
13156.626506024097,17219.90675575426,0.237894885002083,0.06682032939814815,0.0,5e-09
13301.204819277109,17189.868603143892,0.23786501044893654,0.06682032939814815,0.0,5e-09
13445.783132530121,17159.830450533518,0.2378355172148728,0.06682032939814815,0.0,5e-09
13590.361445783134,17129.792297923144,0.23780602398080908,0.06682032939814815,0.0,5e-09
13734.939759036146,17099.754145312774,0.23777653074674535,0.06682032939814815,0.0,5e-09
13879.518072289156,17069.7159927024,0.2377470375126816,0.06682032939814815,0.0,5e-09
14024.096385542169,17039.677840092027,0.23771754427861788,0.06682032939814815,0.0,5e-09
14168.674698795181,17009.639687481656,0.23768805104455415,0.06682032939814815,0.0,5e-09
14313.253012048193,16979.601534871283,0.23765855781049042,0.06682032939814815,0.0,5e-09
14457.831325301206,16949.56338226088,0.23762982848759917,0.06682032939814815,0.0,5e-09
14602.409638554218,16919.52522965043,0.2376022772682115,0.06682032939814815,0.0,5e-09
14746.98795180723,16889.48707703998,0.23757472604882388,0.06682032939814815,0.0,5e-09
14891.566265060243,16859.44892442953,0.23754717482943621,0.06682032939814815,0.0,5e-09
15036.144578313253,16829.41077181908,0.23751962361004858,0.06682032939814815,0.0,5e-09
15180.722891566265,16799.37261920863,0.23749207239066092,0.06682032939814815,0.0,5e-09
15325.301204819278,16769.33446659818,0.23746452117127326,0.06682032939814815,0.0,5e-09
15469.87951807229,16739.29631398773,0.23743696995188562,0.06682032939814815,0.0,5e-09
15614.457831325302,16709.258161377278,0.23740941873249796,0.06682032939814815,0.0,5e-09
15759.036144578315,16679.220008766853,0.23738431793797451,0.06682032939814815,0.0,5e-09
15903.614457831327,16649.18185615643,0.23735928988057634,0.06682032939814815,0.0,5e-09
16048.192771084337,16619.143703546008,0.23733426182317816,0.06682032939814815,0.0,5e-09
16192.77108433735,16589.105550935583,0.23730923376577998,0.06682032939814815,0.0,5e-09
16337.349397590362,16559.067398325158,0.2372842057083818,0.06682032939814815,0.0,5e-09
16481.927710843374,16529.029245714733,0.23725917765098362,0.06682032939814815,0.0,5e-09
16626.506024096387,16498.99109310431,0.23723414959358544,0.06682032939814815,0.0,5e-09
16771.0843373494,16468.952940493888,0.23720912153618726,0.06682032939814815,0.0,5e-09
16915.66265060241,16438.91478788346,0.2371849688140964,0.06682032939814815,0.0,5e-09
17060.240963855424,16408.87663527303,0.2371618105237918,0.06682032939814815,0.0,5e-09
17204.819277108436,16378.838482662599,0.23713900769722643,0.06682032939814815,0.0,5e-09
17349.39759036145,16348.800330052165,0.23711656033440037,0.06682032939814815,0.0,5e-09
17493.975903614457,16318.762177441733,0.23709446843531357,0.06682032939814815,0.0,5e-09
17638.55421686747,16288.7240248313,0.23707273199996606,0.06682032939814815,0.0,5e-09
17783.13253012048,16258.685872220864,0.2370513510283578,0.06682032939814815,0.0,5e-09
17927.710843373494,16228.647719610426,0.23703032552048886,0.06682032939814815,0.0,5e-09
18072.289156626506,16198.609566999989,0.23700961262110634,0.06682032939814815,0.0,5e-09
18216.86746987952,16168.571414389544,0.23698891550799012,0.06682032939814815,0.0,5e-09
18361.44578313253,16138.533261779101,0.23696849478846133,0.06682032939814815,0.0,5e-09
18506.024096385543,16108.495109168654,0.23694835046252002,0.06682032939814815,0.0,5e-09
18650.602409638555,16078.456956558208,0.23692848253016616,0.06682032939814815,0.0,5e-09
18795.180722891568,16048.418803947756,0.23690889099139972,0.06682032939814815,0.0,5e-09
18939.75903614458,16018.380651337306,0.23688957584622078,0.06682032939814815,0.0,5e-09
19084.337349397592,15988.342498726854,0.2368705370946293,0.06682032939814815,0.0,5e-09
19228.915662650605,15958.304346116396,0.23685177473662525,0.06682032939814815,0.0,5e-09
19373.493975903617,15928.266193505948,0.23683355559714328,0.06682032939814815,0.0,5e-09
19518.07228915663,15898.2280408955,0.2368157954386213,0.06682032939814815,0.0,5e-09
19662.650602409638,15868.189888285053,0.2367983946568844,0.06682032939814815,0.0,5e-09
19807.22891566265,15838.151735674604,0.23678135325193259,0.06682032939814815,0.0,5e-09
19951.807228915663,15808.113583064158,0.23676467122376582,0.06682032939814815,0.0,5e-09
20096.385542168675,15778.07543045371,0.2367483485723841,0.06682032939814815,0.0,5e-09
20240.963855421687,15748.037277843263,0.2367323852977875,0.06682032939814815,0.0,5e-09
20385.5421686747,15717.999125232818,0.23671678139997596,0.06682032939814815,0.0,5e-09
20530.12048192771,15687.960972622368,0.2367015991116149,0.06682032939814815,0.0,5e-09
20674.698795180724,15657.922820011918,0.23668696678602882,0.06682032939814815,0.0,5e-09
20819.277108433736,15627.884667401468,0.23667274446662984,0.06682032939814815,0.0,5e-09
20963.85542168675,15597.846514791014,0.23665893215341793,0.06682032939814815,0.0,5e-09
21108.43373493976,15567.80836218056,0.2366455298463931,0.06682032939814815,0.0,5e-09
21253.012048192773,15537.770209570108,0.2366325375455553,0.06682032939814815,0.0,5e-09
21397.590361445786,15507.732056959654,0.23661995525090462,0.06682032939814815,0.0,5e-09
21542.168674698798,15477.6939043492,0.236607782962441,0.06682032939814815,0.0,5e-09
21686.746987951807,15447.655751738743,0.23659602068016447,0.06682032939814815,0.0,5e-09
21831.32530120482,15417.617599128293,0.23658492837813544,0.06682032939814815,0.0,5e-09
21975.90361445783,15387.579446517842,0.2365743840612588,0.06682032939814815,0.0,5e-09
22120.481927710844,15357.541293907392,0.23656436320282212,0.06682032939814815,0.0,5e-09
22265.060240963856,15327.503141296946,0.23655487683643872,0.06682032939814815,0.0,5e-09
22409.63855421687,15297.464988686497,0.23654593599572202,0.06682032939814815,0.0,5e-09
22554.21686746988,15267.426836076054,0.23653755171428525,0.06682032939814815,0.0,5e-09
22698.795180722893,15237.388683465613,0.23652973502574176,0.06682032939814815,0.0,5e-09
22843.373493975905,15207.350530855172,0.23652249696370495,0.06682032939814815,0.0,5e-09
22987.951807228917,15177.312378244733,0.23651584856178806,0.06682032939814815,0.0,5e-09
23132.53012048193,15147.274225634297,0.23650980085360446,0.06682032939814815,0.0,5e-09
23277.108433734942,15117.236073023863,0.2365043648727675,0.06682032939814815,0.0,5e-09
23421.686746987954,15087.197920413433,0.23649955165289047,0.06682032939814815,0.0,5e-09
23566.265060240967,15057.159767803005,0.23649537222758674,0.06682032939814815,0.0,5e-09
23710.843373493975,15027.121615192582,0.23649183763046966,0.06682032939814815,0.0,5e-09
23855.421686746988,14997.08346258216,0.23648895889515248,0.06682032939814815,0.0,5e-09
24000.0,14967.045309971743,0.2364867470552486,0.06682032939814815,0.0,5e-09
24144.578313253012,14937.007157361328,0.23648522802050073,0.06682032939814815,0.0,5e-09
24289.156626506025,14906.969004750903,0.2364854176795272,0.06682032939814815,0.0,5e-09
24433.734939759037,14876.930852140476,0.2364865061090833,0.06682032939814815,0.0,5e-09
24578.31325301205,14846.892699530052,0.23648851754788658,0.06682032939814815,0.0,5e-09
24722.89156626506,14816.854546919627,0.2364914762346545,0.06682032939814815,0.0,5e-09
24867.469879518074,14786.816394309206,0.23649540640810454,0.06682032939814815,0.0,5e-09
25012.048192771086,14756.778241698781,0.2365003323069541,0.06682032939814815,0.0,5e-09
25156.6265060241,14726.740089088362,0.23650627816992079,0.06682032939814815,0.0,5e-09
25301.20481927711,14696.701936477939,0.236513268235722,0.06682032939814815,0.0,5e-09
25445.783132530123,14666.663783867521,0.2365213267430752,0.06682032939814815,0.0,5e-09
25590.361445783135,14636.6256312571,0.23653047793069787,0.06682032939814815,0.0,5e-09
25734.939759036144,14606.587478646683,0.23654074603730751,0.06682032939814815,0.0,5e-09
25879.518072289156,14576.549326036265,0.23655221453446998,0.06682032939814815,0.0,5e-09
26024.09638554217,14546.511173425855,0.23656668896645272,0.06682032939814815,0.0,5e-09
26168.67469879518,14516.473020815449,0.23658278069697622,0.06682032939814815,0.0,5e-09
26313.253012048193,14486.434868205042,0.23660054318261597,0.06682032939814815,0.0,5e-09
26457.831325301206,14456.39671559464,0.23662002987994754,0.06682032939814815,0.0,5e-09
26602.409638554218,14426.358562984238,0.23664129424554645,0.06682032939814815,0.0,5e-09
26746.98795180723,14396.320410373843,0.23666438973598822,0.06682032939814815,0.0,5e-09
26891.566265060243,14366.282257763447,0.2366893698078484,0.06682032939814815,0.0,5e-09
27036.144578313255,14336.244105153055,0.23671628791770255,0.06682032939814815,0.0,5e-09
27180.722891566267,14306.205952542665,0.2367451975221262,0.06682032939814815,0.0,5e-09
27325.30120481928,14276.167799932278,0.2367761520776948,0.06682032939814815,0.0,5e-09
27469.879518072292,14246.129647321895,0.23680920504098407,0.06682032939814815,0.0,5e-09
27614.457831325304,14216.091494711512,0.23684454654100806,0.06682032939814815,0.0,5e-09
27759.036144578313,14186.053342101117,0.23688481409534665,0.06682032939814815,0.0,5e-09
27903.614457831325,14156.01518949072,0.23692802156772305,0.06682032939814815,0.0,5e-09
28048.192771084337,14125.97703688032,0.2369742746691521,0.06682032939814815,0.0,5e-09
28192.77108433735,14095.938884269917,0.23702367911064853,0.06682032939814815,0.0,5e-09
28337.349397590362,14065.900731659514,0.23707634060322716,0.06682032939814815,0.0,5e-09
28481.927710843374,14035.86257904911,0.2371323648579028,0.06682032939814815,0.0,5e-09
28626.506024096387,14005.8244264387,0.2371918575856902,0.06682032939814815,0.0,5e-09
28771.0843373494,13975.786273828287,0.2372549244976042,0.06682032939814815,0.0,5e-09
28915.66265060241,13945.74812121787,0.23732167130465961,0.06682032939814815,0.0,5e-09
29060.240963855424,13915.709968607453,0.23739220371787115,0.06682032939814815,0.0,5e-09
29204.819277108436,13885.671815997031,0.2374679110176629,0.06682032939814815,0.0,5e-09
29349.39759036145,13855.63366338661,0.23755188600172877,0.06682032939814815,0.0,5e-09
29493.97590361446,13825.595510776187,0.23764135057288652,0.06682032939814815,0.0,5e-09
29638.554216867473,13795.557358165759,0.23773652180286642,0.06682032939814815,0.0,5e-09
29783.132530120485,13765.519205555329,0.2378376167633988,0.06682032939814815,0.0,5e-09
29927.710843373494,13735.481052944895,0.23794485252621397,0.06682032939814815,0.0,5e-09
30072.289156626506,13705.442900334458,0.2380584461630422,0.06682032939814815,0.0,5e-09
30216.86746987952,13675.404747724022,0.238179357990051,0.06682032939814815,0.0,5e-09
30361.44578313253,13645.3665951136,0.23830938714665756,0.06682032939814815,0.0,5e-09
30506.024096385543,13615.328442503182,0.23844748611833663,0.06682032939814815,0.0,5e-09
30650.602409638555,13585.290289892771,0.23859398311929714,0.06682032939814815,0.0,5e-09
30795.180722891568,13555.252137282367,0.23874920636374783,0.06682032939814815,0.0,5e-09
30939.75903614458,13525.213984671966,0.2389134840658975,0.06682032939814815,0.0,5e-09
31084.337349397592,13495.17583206157,0.23908714443995507,0.06682032939814815,0.0,5e-09
31228.915662650605,13465.137679451173,0.23927087568944996,0.06682032939814815,0.0,5e-09
31373.493975903617,13435.099526840748,0.23946565334502087,0.06682032939814815,0.0,5e-09
31518.07228915663,13405.061374230314,0.23967130488019614,0.06682032939814815,0.0,5e-09
31662.65060240964,13375.023221619871,0.2398882194997666,0.06682032939814815,0.0,5e-09
31807.228915662654,13344.985069009414,0.24011678640852321,0.06682032939814815,0.0,5e-09
31951.807228915663,13314.946916398947,0.24035739481125687,0.06682032939814815,0.0,5e-09
32096.385542168675,13284.908763788462,0.24061043391275846,0.06682032939814815,0.0,5e-09
32240.963855421687,13254.870611177988,0.24087650228387597,0.06682032939814815,0.0,5e-09
32385.5421686747,13224.832458567558,0.24115629663792532,0.06682032939814815,0.0,5e-09
32530.12048192771,13194.794305957139,0.24144995629950727,0.06682032939814815,0.0,5e-09
32674.698795180724,13164.756153346734,0.2417579024884229,0.06682032939814815,0.0,5e-09
32819.27710843374,13134.718000736346,0.24208055642447318,0.06682032939814815,0.0,5e-09
32963.85542168675,13104.679848125976,0.24241833932745913,0.06682032939814815,0.0,5e-09
33108.43373493976,13074.64169551563,0.24277167241718173,0.06682032939814815,0.0,5e-09
33253.01204819277,13044.603542905274,0.24313935175372015,0.06682032939814815,0.0,5e-09
33397.590361445786,13014.565390294883,0.24351985772929033,0.06682032939814815,0.0,5e-09
33542.1686746988,12984.527237684486,0.24391528361979778,0.06682032939814815,0.0,5e-09
33686.74698795181,12954.489085074083,0.2443258244688442,0.06682032939814815,0.0,5e-09
33831.32530120482,12924.45093246367,0.2447516753200313,0.06682032939814815,0.0,5e-09
33975.903614457835,12894.412779853248,0.24519223681575064,0.06682032939814815,0.0,5e-09
34120.48192771085,12864.374627242833,0.24564353112854703,0.06682032939814815,0.0,5e-09
34265.06024096386,12834.33647463241,0.24610801051277284,0.06682032939814815,0.0,5e-09
34409.63855421687,12804.298322021983,0.2465854822162022,0.06682032939814815,0.0,5e-09
34554.216867469884,12774.26016941155,0.24707575348660923,0.06682032939814815,0.0,5e-09
34698.7951807229,12744.222016801112,0.24757863157176804,0.06682032939814815,0.0,5e-09
34843.37349397591,12714.183864190674,0.2480889665380487,0.06682032939814815,0.0,5e-09
34987.951807228914,12684.145711580235,0.24860864640966246,0.06682032939814815,0.0,5e-09
35132.530120481926,12654.107558969794,0.24913719852738642,0.06682032939814815,0.0,5e-09
35277.10843373494,12624.069406359347,0.24967399076671604,0.06682032939814815,0.0,5e-09
35421.68674698795,12594.031253748904,0.25021749926868075,0.06682032939814815,0.0,5e-09
35566.26506024096,12563.993101138465,0.2507640291721966,0.06682032939814815,0.0,5e-09
35710.843373493975,12533.954948528031,0.25131438426560404,0.06682032939814815,0.0,5e-09
35855.42168674699,12503.9167959176,0.2518675218192323,0.06682032939814815,0.0,5e-09
36000.0,12473.878643307173,0.25242239910341036,0.06682032939814815,0.0,5e-09
