,,Time,Cell1 Cathode vConcentration,Cell1 Cathode vPhi,Cell1 Anode vConcentration,Cell1 Anode vPhi,Cell1 Anode vSEI Length
C8,8,581.8181818181819,44691.454701918265,3.9968113196275405,2075.2162734794447,0.16420053126760056,5.07127163765687e-09
C8,9,654.5454545454546,44482.60715776173,3.998553169290242,2301.942295514429,0.14948583927411002,5.071322708758399e-09
C8,10,727.2727272727274,44273.75961360514,4.000283083229123,2528.6678032171853,0.1361721695363822,5.07138975420091e-09
C8,11,800.0000000000001,44064.91206944863,4.0020067593742805,2755.392711649269,0.12416398014968281,5.071475499482874e-09
C8,12,872.7272727272727,43856.06452529201,4.003729306522405,2982.116941485455,0.11336951674994397,5.071582514884642e-09
C8,13,945.4545454545455,43647.2169811357,4.005455316991243,3208.840423178936,0.10369759442000945,5.071713079261236e-09
C8,14,1018.1818181818182,43438.36943697922,4.007188931577418,3435.5631012197755,0.09505790431273883,5.071869038987906e-09
C8,15,1090.909090909091,43229.52189282258,4.008933895644456,3662.2849349759886,0.0873622309828848,5.072051775123072e-09
C8,16,1163.6363636363637,43020.67434866606,4.010693603954098,3889.0058998219074,0.08052574050398076,5.072262161531668e-09
C8,17,1236.3636363636365,42811.826804509394,4.012471154102046,4115.725985632146,0.07446758307019387,5.072500607286797e-09
C8,18,1309.0909090909092,42602.97926035285,4.014269357451114,4342.445198936461,0.06911213153505055,5.0727669830646056e-09
C8,19,1381.818181818182,42394.13171619617,4.016090790526605,4569.163559671643,0.06438876549661028,5.073060721735934e-09
C8,20,1454.5454545454547,42185.28417203963,4.017937814987508,4795.881098876602,0.06023214056849541,5.073380889871907e-09
C8,21,1527.2727272727275,41976.43662788299,4.0198125960960525,5022.5978570317,0.056582260522865795,5.073726239901884e-09
C8,22,1600.0000000000002,41767.58908372639,4.021717127498275,5249.313881334204,0.05338418392222511,5.074095297184669e-09
C8,23,1672.727272727273,41558.741539569695,4.023653245983933,5476.02922417925,0.05058786179627617,5.0744864091835684e-09
C8,24,1745.4545454545455,41349.893995413266,4.0256226485596684,5702.743940145248,0.04814780846921828,5.074897843228637e-09
C8,25,1818.1818181818182,41141.04645125672,4.027626902950642,5929.458084165664,0.04602287698026106,5.075327846448565e-09
C8,26,1890.909090909091,40932.19890710027,4.029667462038567,6156.171710515191,0.044175874217339,5.075774679618981e-09
C8,27,1963.6363636363637,40723.35136294384,4.031745673285029,6382.884871669741,0.04257327724065849,5.0762366552236816e-09
C8,28,2036.3636363636365,40514.50381878719,4.03386278858268,6609.597617864039,0.04118491501338739,5.076712153042196e-09
C8,29,2109.0909090909095,40305.65627463074,4.036019970232662,6836.309995352891,0.039983733882076156,5.077199677048069e-09
C8,30,2181.818181818182,40096.80873047413,4.038218301396635,7063.022046944069,0.0389454451792193,5.077697839430579e-09
C8,31,2254.545454545455,39887.961186317676,4.040458790877279,7289.733811523801,0.03804831329918292,5.078205376702511e-09
C8,32,2327.2727272727275,39679.113642161145,4.042742379452595,7516.445323984848,0.0372729061936719,5.078721152711324e-09
C8,33,2400.0,39470.26609800451,4.045069945237562,7743.156615266494,0.03660187409682519,5.0792441579347586e-09
C8,34,2472.727272727273,39261.41855384793,4.047442308549911,7969.867732573501,0.03601974601058005,5.079772862283354e-09
C8,35,2545.4545454545455,39052.57100969131,4.049860236347078,8196.578677610367,0.03551274340299674,5.080307195201878e-09
C8,36,2618.1818181818185,38843.723465534655,4.052324446293507,8423.28947054931,0.03506860997549628,5.080846492298333e-09
C8,37,2690.909090909091,38634.875921378174,4.0548356105106516,8650.000128444177,0.03467645684115673,5.081390192049035e-09
C8,38,2763.636363636364,38426.02837722159,4.057394357706864,8876.710665382549,0.03432664145953641,5.08193782887144e-09
C8,39,2836.3636363636365,38217.18083306511,4.060001282242736,9103.421092835362,0.03401055516813569,5.082489022107666e-09
C8,40,2909.0909090909095,38008.33328890851,4.06265673410859,9330.131406319606,0.03372054892672253,5.083043902749921e-09
C8,41,2981.818181818182,37799.48574475194,4.065361846869776,9556.841639525797,0.03345022007912604,5.0836013810099164e-09
C8,42,3054.545454545455,37590.638200595255,4.068116502210922,9783.551783807843,0.03319335937622351,5.0841617244872565e-09
C8,43,3127.2727272727275,37381.79065643874,4.070921324349839,10010.261830730718,0.03294484867145398,5.084725192798778e-09
C8,44,3200.0000000000005,37172.94311228228,4.073776869542174,10236.971793331126,0.032700119088608086,5.085291360661501e-09
C8,45,3272.727272727273,36964.095568125755,4.07668347276109,10463.681671391474,0.03245512727486062,5.0858602277721806e-09
C8,46,3345.454545454546,36755.24802396908,4.079641533442995,10690.391463424663,0.03220634387485688,5.086431834935761e-09
C8,47,3418.1818181818185,36546.40047981249,4.082651441265854,10917.101178253704,0.03195067809652882,5.087005894473786e-09
C8,48,3490.909090909091,36337.55293565588,4.085713542628226,11143.810789364443,0.03168543409705479,5.087583247477897e-09
C8,49,3563.636363636364,36128.705391499345,4.088828263893431,11370.520315945683,0.03140824395862505,5.0881632770537225e-09
C8,50,3636.3636363636365,35919.85784734274,4.091995800152519,11597.229728077808,0.031117098267573806,5.08874693359609e-09
C8,51,3709.0909090909095,35711.0103031863,4.095216755223776,11823.939045453864,0.03081015550502759,5.089333585355021e-09
C8,52,3781.818181818182,35502.16275902967,4.098491227004778,12050.648248535292,0.0304859390885948,5.089923851926706e-09
C8,53,3854.545454545455,35293.315214873095,4.101819424096995,12277.3573149221,0.03014317945565916,5.0905184457860676e-09
C8,54,3927.2727272727275,35084.467670716505,4.105202312204447,12504.066266994952,0.02978052596006156,5.091116650011514e-09
C8,55,4000.0000000000005,34875.62012655983,4.108639611977445,12730.775081192758,0.02939722705161022,5.091719213381189e-09
C8,56,4072.727272727273,34666.77258240321,4.112131891224256,12957.483748630328,0.02899237942490454,5.0923264176338016e-09
C8,57,4145.454545454546,34457.9250382467,4.115679523474704,13184.19225993854,0.028565280685103635,5.092938559623943e-09
C8,58,4218.181818181819,34249.0774940901,4.1192829019607515,13410.900605301038,0.028115338050193693,5.093555950624977e-09
C8,59,4290.909090909091,34040.229949933535,4.122942444600839,13637.608774468683,0.027642054016328993,5.094178915813239e-09
C8,60,4363.636363636364,33831.382405777076,4.126658599456204,13864.3167567697,0.027145013575672956,5.094807793916821e-09
C8,61,4371.772119174368,33808.01933302245,4.127077899378491,13889.677804009554,0.02708789937849032,5.094878546215244e-09
C9,0,0.0,33808.01933302245,3.9180309242407536,13889.677804009554,0.22359599796642493,5.094878546215244e-09
C9,1,72.72727272727273,34086.24172603421,3.9125923324103513,13624.779017526653,0.224357979497589,5.094878546215244e-09
C9,2,145.45454545454547,34296.04869834882,3.908636197134955,13398.042491367074,0.2250006168803628,5.094878546215244e-09
C9,3,218.1818181818182,34504.89949338964,3.9047452772249844,13171.314899582356,0.22564261973718297,5.094878546215244e-09
C9,4,290.90909090909093,34713.747266741644,3.9009007091333068,12944.587205121978,0.22628479764139,5.094878546215244e-09
C9,5,363.6363636363637,34922.59482701325,3.8971018825376254,12717.859509363945,0.22692806636514334,5.094878546215244e-09
C9,6,436.3636363636364,35131.44237229946,3.893348247490793,12491.131813589605,0.22757349037356275,5.094878546215244e-09
C9,7,509.0909090909091,35340.28991653511,3.8896392633461305,12264.404117815058,0.22822230048959688,5.094878546215244e-09
C9,8,581.8181818181819,35549.13746069723,3.8859743911138453,12037.676422040424,0.22887591402630691,5.094878546215244e-09
C9,9,654.5454545454546,35757.985004854236,3.8823529021194085,11810.948726265904,0.22953592402680584,5.094878546215244e-09
C9,10,727.2727272727274,35966.83254901054,3.878774660506007,11584.221030491277,0.23020425770594485,5.094878546215244e-09
C9,11,800.0000000000001,36175.6800931671,3.8752388773842252,11357.493334716726,0.23088300762956107,5.094878546215244e-09
C9,12,872.7272727272727,36384.5276373237,3.871744978061703,11130.765638942214,0.23157459162583466,5.094878546215244e-09
C9,13,945.4545454545455,36593.37518148017,3.8682923700690726,10904.03794316768,0.2322817571589074,5.094878546215244e-09
C9,14,1018.1818181818182,36802.22272563669,3.8648804397540424,10677.310247393212,0.2330076209086726,5.094878546215244e-09
C9,15,1090.909090909091,37011.070269793265,3.861508548939465,10450.58255161871,0.23375571299497488,5.094878546215244e-09
C9,16,1163.6363636363637,37219.91781394968,3.8581760316145997,10223.854855844078,0.23453002636640796,5.094878546215244e-09
C9,17,1236.3636363636365,37428.76535810621,3.8548821906313515,9997.127160069538,0.23533507192815162,5.094878546215244e-09
C9,18,1309.0909090909092,37637.612902262656,3.8516262943750537,9770.399464295018,0.2361759400433582,5.094878546215244e-09
C9,19,1381.818181818182,37846.46044641913,3.848407573380406,9543.671768520546,0.23705836910688802,5.094878546215244e-09
C9,20,1454.5454545454547,38055.30799057562,3.845225216861998,9316.944072746019,0.23798882196004983,5.094878546215244e-09
C9,21,1527.2727272727275,38264.15553473217,3.842078369127631,9090.216376971404,0.2389745709898151,5.094878546215244e-09
C9,22,1600.0000000000002,38473.003078888745,3.838966125841092,8863.488681196846,0.2400237928357483,5.094878546215244e-09
C9,23,1672.727272727273,38681.850623045066,3.835887530098777,8636.760985422256,0.24114567371215062,5.094878546215244e-09
C9,24,1745.4545454545455,38890.69816720144,3.8328417866011177,8410.03328964772,0.24235113981239592,5.094878546215244e-09
C9,25,1818.1818181818182,39099.545711357954,3.8298273812603805,8183.305593873193,0.24365062711617072,5.094878546215244e-09
C9,26,1890.909090909091,39308.39325551448,3.8268434930561086,7956.577898098684,0.2450580372567878,5.094878546215244e-09
C9,27,1963.6363636363637,39517.24079967094,3.823888808903349,7729.850202324167,0.2465876374608865,5.094878546215244e-09
C9,28,2036.3636363636365,39726.08834382744,3.8209620371320496,7503.122506549615,0.24825571566510352,5.094878546215244e-09
C9,29,2109.0909090909095,39934.93588798383,3.818061804555014,7276.394810775043,0.25008049647716485,5.094878546215244e-09
C9,30,2181.818181818182,40143.78343214033,3.815186656417363,7049.667115000534,0.2520824122172126,5.094878546215244e-09
C9,31,2254.545454545455,40352.630976296845,3.812335036689298,6822.939419225985,0.25428427822231175,5.094878546215244e-09
C9,32,2327.2727272727275,40561.47852045329,3.8095052822594013,6596.211723451457,0.2567115538966952,5.094878546215244e-09
C9,33,2400.0,40770.326064609864,3.8066956166918104,6369.4840276769,0.2593926443523459,5.094878546215244e-09
C9,34,2472.727272727273,40979.17360876632,3.803904140507523,6142.756331902336,0.2623592141760287,5.094878546215244e-09
C9,35,2545.4545454545455,41188.02115292279,3.801128820381099,5916.02863612781,0.2656465287412291,5.094878546215244e-09
C9,36,2618.1818181818185,41396.86869707924,3.7983674776596548,5689.300940353319,0.26929381286881415,5.094878546215244e-09
C9,37,2690.909090909091,41605.71624123566,3.7956177722591304,5462.573244578787,0.27334469915815024,5.094878546215244e-09
C9,38,2763.636363636364,41814.5637853921,3.7928771922630498,5235.845548804279,0.27784756302470015,5.094878546215244e-09
C9,39,2836.3636363636365,42023.4113295486,3.790143033360914,5009.117853029734,0.2828560403993584,5.094878546215244e-09
C9,40,2909.0909090909095,42232.25887370498,3.7874123806788407,4782.390157255225,0.288429480587284,5.094878546215244e-09
C9,41,2981.818181818182,42441.10641786154,3.7846820842885065,4555.662461480717,0.29463349338956935,5.094878546215244e-09
C9,42,3054.545454545455,42649.95396201805,3.781948742772978,4328.934765706196,0.3015402694074809,5.094878546215244e-09
C9,43,3127.2727272727275,42858.8015061746,3.779208665909405,4102.207069931705,0.3092292654145835,5.094878546215244e-09
C9,44,3200.0000000000005,43067.64905033104,3.7764578479963946,3875.4793741571625,0.3177875622352022,5.094878546215244e-09
C9,45,3272.727272727273,43276.49659448764,3.7736919288787703,3648.7516783826622,0.3273103521333666,5.094878546215244e-09
C9,46,3345.454545454546,43485.344138644105,3.7709061565310704,3422.0239826081643,0.3379012335411909,5.094878546215244e-09
C9,47,3418.1818181818185,43694.19168280043,3.7680953257103202,3195.296286833656,0.3496728558407324,5.094878546215244e-09
C9,48,3490.909090909091,43903.03922695687,3.765253744619313,2968.568591059124,0.3627468482680824,5.094878546215244e-09
C9,49,3563.636363636364,44111.88677111308,3.762375147719583,2741.8408952845966,0.37725498682487363,5.094878546215244e-09
C9,50,3636.3636363636365,44320.7343152696,3.7594526310441214,2515.113199510085,0.39334052479845677,5.094878546215244e-09
C9,51,3709.0909090909095,44529.58185942615,3.756478561207366,2288.385503735574,0.411162189212874,5.094878546215244e-09
C9,52,3781.818181818182,44738.429403582784,3.753444475039799,2061.65780796108,0.4309041643660544,5.094878546215244e-09
C9,53,3854.545454545455,44947.27694773921,3.7503409367144775,1834.9301121865683,0.4528024205528315,5.094878546215244e-09
C9,54,3927.2727272727275,45156.12449189563,3.7471574330182458,1608.2024164120644,0.47721104639067585,5.094878546215244e-09
C9,55,4000.0000000000005,45364.97203605211,3.743882148949387,1381.4747206375484,0.5047875129363774,5.094878546215244e-09
C9,56,4072.727272727273,45573.81958020857,3.7405017987639555,1154.7470248630323,0.537030031388312,5.094878546215244e-09
C9,57,4145.454545454546,45782.667124365005,3.7370013511087574,928.0193290885292,0.5780526256363934,5.094878546215244e-09
C9,58,4218.181818181819,45991.514668521435,3.73336372991561,701.2916333140204,0.6415955709321838,5.094878546215244e-09
C9,59,4290.909090909091,46200.36221267793,3.729569440034246,474.5639375395135,0.7885542337040052,5.094878546215244e-09
C9,60,4363.636363636364,46409.20975704258,3.7255961061915763,247.8362417693444,1.4976125959437634,5.094878546215244e-09
C9,61,4371.531761625716,46431.882606144245,3.7251529226086992,223.22229261080153,1.725142922608721,5.094878546215244e-09
C10,0,0.0,46431.882606144245,3.9806645825623885,223.22229261080153,1.3140794480368816,5.094878546215244e-09
C10,1,72.72727272727273,46153.66596230766,3.983625428196823,488.11617052089684,0.431676263972014,5.094878592816516e-09
C10,2,145.45454545454547,45943.87402937857,3.9856944376267256,714.8574539922721,0.3174869053454632,5.0948796628322216e-09
C10,3,218.1818181818182,45735.00287269507,3.987675071648729,941.5850149025777,0.27078002018268205,5.094883449087968e-09
C10,4,290.90909090909093,45526.15467343355,3.989590272362266,1168.3124528154935,0.24144605258379254,5.094890989862764e-09
C10,5,363.6363636363637,45317.30711131144,3.9914522279899143,1395.0397319964102,0.2183496576105108,5.0949033909237244e-09
C10,6,436.3636363636364,45108.45956679213,3.993271406570724,1621.7668003770366,0.1983514660080664,5.094922241088548e-09
C10,7,509.0909090909091,44899.61202262653,3.9950569966049447,1848.4935926754006,0.18042888574455346,5.094949557014979e-09
C10,8,581.8181818181819,44690.76447846982,3.9968171027593176,2075.2200430740454,0.16419932325294292,5.094987387646371e-09
C10,9,654.5454545454546,44481.91693431333,3.9985589028506987,2301.9460651012073,0.14948465541092193,5.095038458990614e-09
C10,10,727.2727272727274,44273.06939015675,4.000288787135759,2528.671572794699,0.1361710081543427,5.095105504721574e-09
C10,11,800.0000000000001,44064.221846000175,4.002012451441972,2755.396481216149,0.12416283970625341,5.095191250336416e-09
C10,12,872.7272727272727,43855.37430184366,4.00373500273857,2982.1207110404684,0.11336839572700506,5.0952982661117e-09
C10,13,945.4545454545455,43646.526757687076,4.005461031750623,3208.844192721022,0.10369649130593275,5.095428830896602e-09
C10,14,1018.1818181818182,43437.679213530515,4.007194677881162,3435.566870748097,0.09505681761978711,5.095584791058116e-09
C10,15,1090.909090909091,43228.83166937379,4.008939685269656,3662.2887044900067,0.08736115926886343,5.095767527647269e-09
C10,16,1163.6363636363637,43019.98412521721,4.010699447599603,3889.009669321285,0.08052468238917972,5.095977914520665e-09
C10,17,1236.3636363636365,42811.13658106068,4.012477061509657,4115.729755116964,0.07446653725482315,5.096216360742363e-09
C10,18,1309.0909090909092,42602.289036903974,4.014275337517346,4342.448968406906,0.06911109680120507,5.096482736980749e-09
C10,19,1381.818181818182,42393.44149274734,4.016096851393038,4569.167329128153,0.064387740714221,5.0967764760998826e-09
C10,20,1454.5454545454547,42184.59394859083,4.017943964120951,4795.884868319789,0.06023112469551639,5.0970966446652974e-09
C10,21,1527.2727272727275,41975.746404434205,4.019818840359407,5022.601626462293,0.056581252604427,5.0974419951018305e-09
C10,22,1600.0000000000002,41766.898860277724,4.021723473211151,5249.317650753026,0.05338318308628795,5.097811052765082e-09
C10,23,1672.727272727273,41558.051316121055,4.023659698976333,5476.032993587225,0.050586867249439824,5.098202165115952e-09
C10,24,1745.4545454545455,41349.20377196457,4.025629214218652,5702.747709543285,0.04814681949243277,5.098613599483945e-09
C10,25,1818.1818181818182,41140.35622780803,4.027633586262163,5929.46185355466,0.04602189292292492,5.099043602997582e-09
C10,26,1890.909090909091,40931.50868365147,4.029674267623781,6156.175479896027,0.04417489449244876,5.099490436433092e-09
C10,27,1963.6363636363637,40722.66113949478,4.031752605432689,6382.888641043227,0.04257230131967992,5.0999524122753966e-09
C10,28,2036.3636363636365,40513.8135953382,4.03386985127779,6609.601387231054,0.041183942421292016,5.100427910305559e-09
C10,29,2109.0909090909095,40304.9660511817,4.036027167182597,6836.313764714156,0.03998276419269543,5.100915434498989e-09
C10,30,2181.818181818182,40096.118507025276,4.038225636053779,7063.025816300258,0.03894447801072178,5.101413597047001e-09
C10,31,2254.545454545455,39887.2709628688,4.040466266459756,7289.737580875549,0.03804734830997604,5.101921134464491e-09
C10,32,2327.2727272727275,39678.42341871212,4.042749998962896,7516.449093332718,0.037271943078573525,5.102436910601037e-09
C10,33,2400.0,39469.57587455541,4.045077711479405,7743.160384610902,0.03660091258353364,5.10295991593645e-09
C10,34,2472.727272727273,39260.728330398844,4.0474502241435735,7969.8715019148585,0.03601878585643472,5.1034886203847285e-09
C10,35,2545.4545454545455,39051.88078624232,4.049868303743415,8196.582446949113,0.03551178439201694,5.104022953390996e-09
C10,36,2618.1818181818185,38843.033242085774,4.052332667786851,8423.293239885712,0.035067651915683055,5.104562250565025e-09
C10,37,2690.909090909091,38634.185697929206,4.054843910987299,8650.003884299067,0.034675427664064645,5.105106381780841e-09
C10,38,2763.636363636364,38425.33815377258,4.057402893710138,8876.71442121231,0.03432568481241848,5.10565401866507e-09
C10,39,2836.3636363636365,38216.49060961606,4.060009693587894,9103.42483397324,0.034009416117741144,5.106205682113035e-09
C10,40,2909.0909090909095,38007.64306545955,4.062665795838271,9330.135160899192,0.033719691956991586,5.106760131939317e-09
C10,41,2981.818181818182,37798.795521303065,4.065370868576531,9556.845394123933,0.03344926457327628,5.107317610247943e-09
C10,42,3054.545454545455,37589.94797714668,4.068125605100464,9783.555526549411,0.03319238457222462,5.1078783327909146e-09
C10,43,3127.2727272727275,37381.10043299024,4.070930722554813,10010.265584870538,0.032943899254329334,5.1084414364999064e-09
C10,44,3200.0000000000005,37172.25288883375,4.073786391233429,10236.975547473996,0.032699163888728844,5.109007604407409e-09
C10,45,3272.727272727273,36963.405344677325,4.0766931639064525,10463.685425532985,0.03245417204017579,5.109576471563239e-09
C10,46,3345.454545454546,36754.557800520706,4.07965139532986,10690.39521756482,0.03220538855062448,5.110148078772983e-09
C10,47,3418.1818181818185,36545.710256364175,4.082661467905947,10917.10492095317,0.03194972374984786,5.110722503627923e-09
C10,48,3490.909090909091,36336.862712207636,4.085723773274459,11143.81454386975,0.0316844736718804,5.111299479946481e-09
C10,49,3563.636363636364,36128.01516805111,4.088838596903591,11370.52405816793,0.031407299884344896,5.1118799013567105e-09
C10,50,3636.3636363636365,35919.16762389446,4.092006356971091,11597.233470308865,0.03111614216443097,5.112463557954269e-09
C10,51,3709.0909090909095,35710.32007973791,4.095227488618378,11823.942787683243,0.030809199129032638,5.113050209771076e-09
C10,52,3781.818181818182,35501.4725355813,4.098502138087843,12050.651990762746,0.030484982415733622,5.113640476404272e-09
C10,53,3854.545454545455,35292.624991424855,4.101830513985822,12277.36105714748,0.030142222464383972,5.114235070329728e-09
C10,54,3927.2727272727275,35083.77744726838,4.105213582034435,12504.069992662176,0.0297795686417588,5.114833803111664e-09
C10,55,4000.0000000000005,34874.929903111915,4.108651062912524,12730.778806874609,0.029396269385585292,5.115436366555241e-09
C10,56,4072.727272727273,34666.082358955326,4.112143524471569,12957.487474308908,0.02899142139866107,5.116043570886507e-09
C10,57,4145.454545454546,34457.234814798656,4.115691340298774,13184.195965326502,0.02856432230129752,5.116656360665427e-09
C10,58,4218.181818181819,34248.38727064206,4.119294903699241,13410.904310704329,0.02811437928867459,5.1172737517548546e-09
C10,59,4290.909090909091,34039.53972648548,4.1229546326817585,13637.612479868152,0.027641094869711332,5.1178967170369304e-09
C10,60,4363.636363636364,33830.69218232888,4.126670975416808,13864.320462166012,0.027144054037782066,5.1185255952399655e-09
C10,61,4371.54430277175,33807.9833193971,4.127078543728961,13888.97135260344,0.027088543728961002,5.118594364741637e-09
C11,0,0.0,33807.9833193971,3.918031618618254,13888.97135260344,0.2235989590233042,5.118594364741637e-09
C11,1,72.72727272727273,34086.20571115271,3.912593015568575,13624.072567223782,0.22436093458377712,5.118594364741637e-09
C11,2,145.45454545454547,34296.01268149599,3.9086368721598665,13397.336039970873,0.2250035689808876,5.118594364741637e-09
C11,3,218.1818181818182,34504.863479539745,3.9047459441609083,13170.608448176514,0.2256455711002823,5.118594364741637e-09
C11,4,290.90909090909093,34713.71125310082,3.900901368130692,12943.880753715946,0.22628775090787254,5.118594364741637e-09
C11,5,363.6363636363637,34922.55881338666,3.8971025336951004,12717.153057957958,0.22693102461246725,5.118594364741637e-09
C11,6,436.3636363636364,35131.406358674096,3.8933488909021543,12490.425362183603,0.2275764571685731,5.118594364741637e-09
C11,7,509.0909090909091,35340.25390290985,3.889639899104346,12263.697666409013,0.22822527994774486,5.118594364741637e-09
C11,8,581.8181818181819,35549.101447072055,3.885975019312035,12036.9699706345,0.22887891087806955,5.118594364741637e-09
C11,9,654.5454545454546,35757.948991228855,3.8823535229754005,11810.242274860006,0.22953894368882824,5.118594364741637e-09
C11,10,727.2727272727274,35966.796535385285,3.8787752739841035,11583.514579085551,0.2302073063812691,5.118594364741637e-09
C11,11,800.0000000000001,36175.64407954174,3.8752394835791497,11356.786883310942,0.23088609237742805,5.118594364741637e-09
C11,12,872.7272727272727,36384.49162369806,3.8717455770710587,11130.059187536475,0.23157772047553257,5.118594364741637e-09
C11,13,945.4545454545455,36593.33916785451,3.8682929619939648,10903.331491761992,0.2322849392263844,5.118594364741637e-09
C11,14,1018.1818181818182,36802.186712011186,3.8648810246996796,10676.603795987397,0.23301086652686298,5.118594364741637e-09
C11,15,1090.909090909091,37011.034256167564,3.861509127015764,10449.876100212892,0.23375903385938251,5.118594364741637e-09
C11,16,1163.6363636363637,37219.88180032404,3.8581766029367484,10223.14840443846,0.23453343569765106,5.118594364741637e-09
C11,17,1236.3636363636365,37428.729344480504,3.8548827553204337,9996.42070866394,0.23533858465335028,5.118594364741637e-09
C11,18,1309.0909090909092,37637.57688863698,3.8516268525586317,9769.69301288938,0.23617957299843534,5.118594364741637e-09
C11,19,1381.818181818182,37846.424432793414,3.8484081251931497,9542.965317114764,0.237062141262073,5.118594364741637e-09
C11,20,1454.5454545454547,38055.27197694981,3.8452257624463178,9316.237621340253,0.23799275467108966,5.118594364741637e-09
C11,21,1527.2727272727275,38264.11952110632,3.8420789086343294,9089.509925565719,0.23897868827764668,5.118594364741637e-09
C11,22,1600.0000000000002,38472.96706526267,3.838966659430074,8862.782229791246,0.24002812169763924,5.118594364741637e-09
C11,23,1672.727272727273,38681.81460941914,3.8358880579397585,8636.054534016761,0.2411502444675763,5.118594364741637e-09
C11,24,1745.4545454545455,38890.662153575555,3.8328423090836368,8409.3268382422,0.24235598731857497,5.118594364741637e-09
C11,25,1818.1818181818182,39099.50969773211,3.8298278984860246,8182.599142467671,0.24365578924146608,5.118594364741637e-09
C11,26,1890.909090909091,39308.3572418888,3.8268440051223402,7955.871446693158,0.2450635566569011,5.118594364741637e-09
C11,27,1963.6363636363637,39517.20478604539,3.8238893160181013,7729.1437509186435,0.24659356209042105,5.118594364741637e-09
C11,28,2036.3636363636365,39726.05233020193,3.8209625395189963,7502.41605514414,0.24826209918968517,5.118594364741637e-09
C11,29,2109.0909090909095,39934.89987435841,3.8180623024649476,7275.688359369598,0.2500873989825375,5.118594364741637e-09
C11,30,2181.818181818182,40143.74741851479,3.8151871501327745,7048.96066359506,0.25208990101762047,5.118594364741637e-09
C11,31,2254.545454545455,40352.59496267143,3.8123355264877157,6822.2329678205415,0.25429242837442584,5.118594364741637e-09
C11,32,2327.2727272727275,40561.442506827785,3.8095057684371185,6595.505272046003,0.2567204491759657,5.118594364741637e-09
C11,33,2400.0,40770.29005098427,3.806696099565472,6368.777576271454,0.259402378188926,5.118594364741637e-09
C11,34,2472.727272727273,40979.13759514084,3.8039046204158797,6142.049880496924,0.2623698906749979,5.118594364741637e-09
C11,35,2545.4545454545455,41187.98513929719,3.8011292976869955,5915.322184722394,0.26565826378995727,5.118594364741637e-09
C11,36,2618.1818181818185,41396.832683453606,3.7983679527507515,5688.594488947879,0.2693067353568954,5.118594364741637e-09
C11,37,2690.909090909091,41605.68022761017,3.7956182455551484,5461.866793173392,0.27335895218198014,5.118594364741637e-09
C11,38,2763.636363636364,41814.527771766654,3.7928776642138096,5235.139097398898,0.277863305325131,5.118594364741637e-09
C11,39,2836.3636363636365,42023.375315922975,3.7901435044509504,5008.411401624425,0.28287344777766155,5.118594364741637e-09
C11,40,2909.0909090909095,42232.222860079484,3.7874128514309207,4781.683705849888,0.28844874740115645,5.118594364741637e-09
C11,41,2981.818181818182,42441.07040423588,3.7846825552608823,4554.9560100753815,0.29465483424839806,5.118594364741637e-09
C11,42,3054.545454545455,42649.91794839228,3.78194921458004,4328.228314300896,0.3015639203294738,5.118594364741637e-09
C11,43,3127.2727272727275,42858.76549254878,3.7792091392136458,4101.500618526361,0.309255485630713,5.118594364741637e-09
C11,44,3200.0000000000005,43067.61303670519,3.776458323515105,3874.7729227518794,0.31781663558157885,5.118594364741637e-09
C11,45,3272.727272727273,43276.46058086159,3.7736924074044853,3648.0452269773546,0.3273425880543319,5.118594364741637e-09
C11,46,3345.454545454546,43485.30812501811,3.770906638923922,3421.3175312028375,0.3379369685723194,5.118594364741637e-09
C11,47,3418.1818181818185,43694.15566917454,3.768095812888537,3194.589835428321,0.34971245520822264,5.118594364741637e-09
C11,48,3490.909090909091,43903.003213330856,3.7652542376231577,2967.862139653788,0.3627907062103454,5.118594364741637e-09
C11,49,3563.636363636364,44111.850757487344,3.762375647681969,2741.134443879286,0.37730353059418265,5.118594364741637e-09
C11,50,3636.3636363636365,44320.69830164377,3.7594531392156982,2514.40674810478,0.39339422186232464,5.118594364741637e-09
C11,51,3709.0909090909095,44529.54584580022,3.756479078973057,2287.679052330284,0.4112215662363068,5.118594364741637e-09
C11,52,3781.818181818182,44738.3933899569,3.7534450039144374,2060.9513565557713,0.43096985620359946,5.118594364741637e-09
C11,53,3854.545454545455,44947.24093411335,3.750341478466228,1834.2236607812736,0.4528752929058712,5.118594364741637e-09
C11,54,3927.2727272727275,45156.08847826971,3.7471579895663667,1607.495965006773,0.4772925276243929,5.118594364741637e-09
C11,55,4000.0000000000005,45364.93602242595,3.7438827223895874,1380.768269232256,0.5048805226143778,5.118594364741637e-09
C11,56,4072.727272727273,45573.78356658247,3.7405023915643647,1154.0405734577396,0.5371417832551755,5.118594364741637e-09
C11,57,4145.454545454546,45782.63111073892,3.7370019660271083,927.3128776832305,0.578204484860592,5.118594364741637e-09
C11,58,4218.181818181819,45991.4786548955,3.7333643700931187,700.5851819087195,0.641865697872874,5.118594364741637e-09
C11,59,4290.909090909091,46200.32619905196,3.7295701090662625,473.8574861342121,0.7893433104200289,5.118594364741637e-09
C11,60,4363.636363636364,46409.17374316099,3.72559680822075,247.12979035420776,1.503216547802345,5.118594364741637e-09
C11,61,4371.3047384072715,46431.194660192035,3.7251664049399156,223.2235873997411,1.7251564049399395,5.118594364741637e-09
