,,Time,Cell1 Cathode vConcentration,Cell1 Cathode vPhi,Cell1 Anode vConcentration,Cell1 Anode vPhi,Cell1 Anode vSEI Length
C1,81,5890.909090909091,42764.48885109799,3.7804471289292665,4207.576826489112,0.3055494143661109,5e-09
C1,82,5963.636363636364,42973.33639525451,3.777701679902623,3980.849130714586,0.31369236009978785,5e-09
C1,83,6036.363636363637,43182.18393941088,3.7749431434714587,3754.121434940069,0.3227545596055787,5e-09
C1,84,6109.09090909091,43391.03148356748,3.7721669523064643,3527.393739165557,0.332835610550287,5e-09
C1,85,6181.818181818182,43599.87902772395,3.76936811603019,3300.6660433910615,0.34404383361329566,5e-09
C1,86,6254.545454545455,43808.72657188043,3.766541157624425,3073.938347616554,0.3564968837120013,5e-09
C1,87,6327.272727272728,44017.574116037,3.763680091168902,2847.210651842058,0.3703214514119669,5e-09
C1,88,6400.000000000001,44226.42166019339,3.7607783073507153,2620.482956067552,0.3856552416498748,5e-09
C1,89,6472.727272727273,44435.269204349825,3.7578285140951015,2393.755260293024,0.40264903888766224,5e-09
C1,90,6545.454545454546,44644.116748506276,3.7548226348230047,2167.027564518499,0.42147333049228236,5e-09
C1,91,6618.181818181819,44852.96429266274,3.7517516950218237,1940.2998687439904,0.4423349504067712,5e-09
C1,92,6690.909090909092,45061.81183681926,3.7486056830881442,1713.572172969469,0.4655202109188192,5e-09
C1,93,6763.636363636364,45270.65938097562,3.7453733972328007,1486.8444771949592,0.49150917816008594,5e-09
C1,94,6836.363636363637,45479.506925132235,3.7420422453030167,1260.1167814204562,0.5212988881755044,5e-09
C1,95,6909.09090909091,45688.3544692888,3.738598016073453,1033.3890856459425,0.5574051039457762,5e-09
C1,96,6981.818181818182,45897.202013445196,3.73502460002676,806.66138987143,0.6074602759847667,5e-09
C1,97,7054.545454545455,46106.049557601706,3.7313036458186173,579.9336940969226,0.7005848261122266,5e-09
C1,98,7127.272727272728,46314.89710175817,3.7274141422569484,353.2059983224157,1.0014015832354624,5e-09
C1,99,7168.966274022478,46434.62653088874,3.725099122485839,223.2261238029013,1.7250891224858298,5e-09
C2,0,7168.966274022478,46434.62653088874,3.980635005265099,223.2261238029013,1.3140445274875912,5e-09
C2,1,7241.693546749751,46156.40988706544,3.9835977714437982,488.12000170419594,0.4316766917594015,5.000000046605306e-09
C2,2,7314.420819477023,45946.617954061476,3.9856679248891513,714.861285183981,0.31748961463385866,5.000001116654383e-09
C2,3,7387.148092204296,45737.74679739888,3.9876495030809904,941.5888460920593,0.2707832366601875,5.000004902965722e-09
C2,4,7459.875364931569,45528.89859813841,3.9895654793481055,1168.3162840026362,0.24144942915603398,5.0000124438122795e-09
C2,5,7532.602637658842,45320.05103601652,3.991428063600721,1395.0435631804803,0.21835310317696174,5.000024844966985e-09
C2,6,7605.329910386114,45111.203491497225,3.9932477420695167,1621.7706315570583,0.19835495238052953,5.000043695255758e-09
C2,7,7678.057183113387,44902.355947331685,3.9950337186762046,1848.4974238502039,0.18043240303164612,5.000071011342641e-09
C2,8,7750.78445584066,44693.508403175125,3.996794111229476,2075.2238742423447,0.1642028673468347,5.0001088421752975e-09
C2,9,7823.511728567933,44484.66085901851,3.9985361088001237,2301.9498962615344,0.14948822405062578,5.000159913766247e-09
C2,10,7896.239001295205,44275.81331486188,4.000266111338645,2528.675403945587,0.13617459964257247,5.000226959790436e-09
C2,11,7968.966274022478,44066.96577070535,4.001989823039422,2755.4003123562147,0.12416645247502066,5.000312705743719e-09
C2,12,8041.693546749751,43858.118226548744,4.003712358140465,2982.1245421684225,0.11337202823345954,5.000419721898839e-09
C2,13,8114.4208194770235,43649.270682392234,4.0054383137028085,3208.848023835803,0.10370014201375315,5.0005502870990514e-09
C2,14,8187.148092204296,43440.423138235594,4.007171834673135,3435.5707018489206,0.09506048501693327,5.000706247702743e-09
C2,15,8259.87536493157,43231.57559407899,4.008916670060158,3662.292535576313,0.08736484188958538,5.000888984753663e-09
C2,16,8332.602637658842,43022.72804992239,4.010676217836706,3889.0135003927726,0.080528378830644,5.001099372100172e-09
C2,17,8405.329910386114,42813.88050576581,4.012453578447647,4115.733586173566,0.07447024619691346,5.001337818796912e-09
C2,18,8478.057183113388,42605.03296160909,4.014251565773343,4342.452799448861,0.06911481700611259,5.001604195504435e-09
C2,19,8550.78445584066,42396.185417452645,4.016072758587003,4569.171160155893,0.06439147103334665,5.0018979350799675e-09
C2,20,8623.511728567932,42187.33787329619,4.017919520556845,4795.888699333948,0.06023486406930604,5.002218104083488e-09
C2,21,8696.239001295206,41978.490329139706,4.0197940187431,5022.605457463601,0.05658500006267409,5.00256345493521e-09
C2,22,8768.966274022478,41769.64278498302,4.021698248409506,5249.3214817423095,0.05338693774270958,5.002932512987471e-09
C2,23,8841.69354674975,41560.7952408265,4.023634047803594,5476.036824565379,0.05059062829738861,5.003323625697893e-09
C2,24,8914.420819477024,41351.947696669864,4.025603115250737,5702.751540511232,0.048150586201613325,5.0037350603961635e-09
C2,25,8987.148092204296,41143.10015251332,4.027607019670357,5929.465684513319,0.046025664632067954,5.004165064210654e-09
C2,26,9059.87536493157,40934.252608356845,4.02964721503029,6156.17931084636,0.044178670604912616,5.004611897918162e-09
C2,27,9132.602637658842,40725.40506420028,4.031725049781749,6382.892471986066,0.04257608129824317,5.005073874004681e-09
C2,28,9205.329910386114,40516.55752004361,4.03384177672168,6609.605218167226,0.0411877257828378,5.005549372252474e-09
C2,29,9278.057183113388,40307.70997588704,4.035998558977746,6836.317595644422,0.03998655050436244,5.0060368966391185e-09
C2,30,9350.78445584066,40098.86243173048,4.038196480470771,7063.029647225295,0.038948266884441994,5.006535059357931e-09
C2,31,9423.511728567933,39890.01488757378,4.040436550700815,7289.741411795979,0.038051139398578675,5.0070425969259554e-09
C2,32,9496.239001295206,39681.167343417204,4.042719711087816,7516.452924249132,0.03727573607189198,5.0075583731949136e-09
C2,33,9568.966274022478,39472.31979926056,4.0450468403385145,7743.164215523824,0.036604707204817906,5.008081378646709e-09
C2,34,9641.69354674975,39263.47225510408,4.047418759316736,7969.875332824617,0.036022581859061736,5.008610083196412e-09
C2,35,9714.420819477024,39054.62471094752,4.049836235484274,8196.586277856064,0.03551558155647883,5.009144416291954e-09
C2,36,9787.148092204296,38845.77716679098,4.052299986971555,8423.29707079026,0.03507145004684466,5.0096837135449146e-09
C2,37,9859.87536493157,38636.92962263434,4.054810686330535,8650.007728680897,0.03467929848664467,5.0102274134349264e-09
C2,38,9932.602637658842,38428.082078477695,4.057368964016579,8876.718253313127,0.0343294648209781,5.01077544404605e-09
C2,39,10005.329910386114,38219.234534321105,4.05997541070758,9103.428680743267,0.03401339908237518,5.011326637395878e-09
C2,40,10078.057183113388,38010.38699016462,4.062630584415651,9330.139007692742,0.03372349240885803,5.011881087275302e-09
C2,41,10150.78445584066,37801.53944600807,4.065334869947532,9556.849228383397,0.03345301749978432,5.0124389664251705e-09
C2,42,10223.511728567933,37592.69190185149,4.068089086623819,9783.5593607952,0.03319618548663487,5.012999689014629e-09
C2,43,10296.239001295206,37383.84435769497,4.0708935414348835,10010.269419114613,0.03294770026757288,5.013562792769722e-09
C2,44,10368.966274022478,37174.996813538535,4.073748541859248,10236.979381716694,0.03270296493046526,5.014128960721959e-09
C2,45,10441.69354674975,36966.14926938198,4.076654640906611,10463.689259774304,0.0324579730461367,5.014697827922793e-09
C2,46,10514.420819477024,36757.30172522545,4.079612193585402,10690.399051804698,0.032209189465315216,5.015269435178469e-09
C2,47,10587.148092204296,36548.45418106898,4.08262158250484,10917.108755191553,0.03195352452474415,5.015843860080876e-09
C2,48,10659.87536493157,36339.6066369124,4.085683175863536,11143.818366306756,0.03168827904796017,5.016421213184218e-09
C2,49,10732.602637658842,36130.759092755776,4.088797378460367,11370.527892884727,0.03141108847377739,5.0170012428646705e-09
C2,50,10805.329910386114,35921.911548599404,4.091964473045176,11597.23731785959,0.03111991988669354,5.0175844894039484e-09
C2,51,10878.057183113388,35713.0640044428,4.095184822381769,11823.946635220378,0.03081299896699538,5.018171141280275e-09
C2,52,10950.78445584066,35504.21646028612,4.098458604764234,12050.655824039888,0.030488831527394563,5.0187618631716216e-09
C2,53,11023.511728567933,35295.368916129635,4.101786638435133,12277.364905545286,0.03014595155508372,5.0193559747667134e-09
C2,54,11096.239001295206,35086.5213719731,4.10516878331063,12504.073857599846,0.029783367498027544,5.019954179133586e-09
C2,55,11168.966274022478,34877.673827816405,4.108605544243955,12730.782671793548,0.02940006788119984,5.020556742653866e-09
C2,56,11241.69354674975,34668.82628365981,4.112097281060297,12957.491339226026,0.028995219520592044,5.0211639470667845e-09
C2,57,11314.420819477024,34459.97873950321,4.115644367119063,13184.199850528837,0.028568120025291677,5.02177608922743e-09
C2,58,11387.148092204297,34251.1311953467,4.119247195434935,13410.908195885564,0.02811817661670531,5.022393480409637e-09
C2,59,11459.87536493157,34042.28365119019,4.122906183657854,13637.616365047124,0.027644891793955448,5.0230164457902016e-09
C2,60,11532.602637658842,33833.436107033696,4.126621779524413,13864.324347341639,0.02714785055176917,5.023645324097669e-09
C2,61,11541.415986250662,33808.12722165722,4.127075965692983,13891.797609990506,0.02708596569298302,5.0237219738761985e-09
C3,0,11541.415986250662,33808.12722165722,3.9180288440521998,13891.797609990506,0.22358711302530646,5.0237219738761985e-09
C3,1,11614.143258977934,34086.34961844344,3.9125902858318513,13626.898820193597,0.2243491125170686,5.0237219738761985e-09
C3,2,11686.870531705208,34296.15659667448,3.9086341749217,13400.16229731877,0.2249917588974339,5.0237219738761985e-09
C3,3,11759.59780443248,34505.00738269879,3.9047432792447756,13173.434705562928,0.22563376401258292,5.0237219738761985e-09
C3,4,11832.325077159752,34713.855155423356,3.9008987349350797,12946.70701110304,0.22627593625871087,5.0237219738761985e-09
C3,5,11905.052349887026,34922.70271565153,3.8970999318259008,12719.979315345054,0.22691919009867806,5.0237219738761985e-09
C3,6,11977.779622614298,35131.55026093484,3.8933463199845506,12493.251619570688,0.22756458853017805,5.0237219738761985e-09
C3,7,12050.506895341572,35340.39780517017,3.8896373587668784,12266.523923796072,0.22821336073115958,5.0237219738761985e-09
C3,8,12123.234168068844,35549.245349332225,3.8859725091826154,12039.796228021609,0.22886692217052657,5.0237219738761985e-09
C3,9,12195.961440796116,35758.092893488945,3.8823510421829632,11813.068532247054,0.22952686383404988,5.0237219738761985e-09
C3,10,12268.68871352339,35966.94043764534,3.878772822671927,11586.340836472495,0.23019511057828831,5.0237219738761985e-09
C3,11,12341.415986250662,36175.78798180203,3.87523706136878,11359.613140697931,0.23087375240189367,5.0237219738761985e-09
C3,12,12414.143258977934,36384.635525958445,3.871743183572508,11132.885444923322,0.23156520422433918,5.0237219738761985e-09
C3,13,12486.870531705208,36593.48307011497,3.8682905968032313,10906.157749148797,0.23227221025139774,5.0237219738761985e-09
C3,14,12559.59780443248,36802.33061427145,3.8648786873963776,10679.430053374263,0.2329978835138004,5.0237219738761985e-09
C3,15,12632.325077159752,37011.178158428025,3.8615068171607274,10452.7023575998,0.23374575004568424,5.0237219738761985e-09
C3,16,12705.052349887026,37220.0257025844,3.858174320069692,10225.974661825247,0.23451979822253294,5.0237219738761985e-09
C3,17,12777.779622614298,37428.873246740855,3.8548804989575576,9999.246966050623,0.23532453383251248,5.0237219738761985e-09
C3,18,12850.506895341572,37637.720790897474,3.8516246221902155,9772.519270276038,0.2361650415151357,5.0237219738761985e-09
C3,19,12923.234168068844,37846.56833505405,3.848405920281091,9545.791574501462,0.23704705326542863,5.0237219738761985e-09
C3,20,12995.961440796116,38055.415879210486,3.845223582421588,9319.06387872696,0.23797702477157215,5.0237219738761985e-09
C3,21,13068.68871352339,38264.26342336692,3.842076752894341,9092.336182952446,0.23896222042877352,5.0237219738761985e-09
C3,22,13141.415986250662,38473.11096752339,3.838964527335892,8865.608487177924,0.24001080795183843,5.0237219738761985e-09
C3,23,13214.143258977936,38681.95851167975,3.8358859488132038,8638.880791403428,0.24113196359312958,5.0237219738761985e-09
C3,24,13286.870531705208,38890.80605583612,3.8328402213679125,8412.153095628852,0.24233659994271292,5.0237219738761985e-09
C3,25,13359.59780443248,39099.653599992795,3.829825831774782,8185.425399854348,0.2436351439450998,5.0237219738761985e-09
C3,26,13432.325077159752,39308.50114414926,3.826841959026623,7958.69770407983,0.24504148287957964,5.0237219738761985e-09
C3,27,13505.052349887026,39517.34868830572,3.8238872897071112,7731.970008305328,0.24656986808424666,5.0237219738761985e-09
C3,28,13577.779622614298,39726.196232462156,3.820960532099019,7505.242312530811,0.24823657037037414,5.0237219738761985e-09
C3,29,13650.506895341572,39935.04377661853,3.818060312934518,7278.5146167562425,0.2500597950984263,5.0237219738761985e-09
C3,30,13723.234168068844,40143.89132077489,3.8151851773624235,7051.786920981704,0.25205995290555233,5.0237219738761985e-09
C3,31,13795.961440796116,40352.73886493126,3.8123335693684774,6825.059225207159,0.2542598359144757,5.0237219738761985e-09
C3,32,13868.68871352339,40561.58640908781,3.8095038257850624,6598.3315294326485,0.25668487738425055,5.0237219738761985e-09
C3,33,13941.415986250662,40770.433953244006,3.8066941701153465,6371.603833658109,0.25936345347485273,5.0237219738761985e-09
C3,34,14014.143258977936,40979.28149740057,3.8039027028140713,6144.876137883621,0.2623271967613206,5.0237219738761985e-09
C3,35,14086.870531705208,41188.12904155708,3.801127390483655,5918.148442109092,0.26561133728426994,5.0237219738761985e-09
C3,36,14159.59780443248,41396.976585713535,3.798366054396831,5691.420746334527,0.26925506087273804,5.0237219738761985e-09
C3,37,14232.325077159752,41605.82412986993,3.7956163543735113,5464.693050560039,0.273301957521234,5.0237219738761985e-09
C3,38,14305.052349887026,41814.67167402638,3.792875778407038,5237.965354785509,0.2778003557281915,5.0237219738761985e-09
C3,39,14377.779622614298,42023.5192181828,3.790141622082929,5011.237659010978,0.28280384025981914,5.0237219738761985e-09
C3,40,14450.506895341572,42232.36676233928,3.787410970412723,4784.509963236417,0.28837170476853485,5.0237219738761985e-09
C3,41,14523.234168068844,42441.21430649566,3.784680673361808,4557.782267461901,0.29456949831797763,5.0237219738761985e-09
C3,42,14595.961440796116,42650.06185065209,3.7819473293451025,4331.054571687345,0.30146934729488595,5.0237219738761985e-09
C3,43,14668.68871352339,42858.909394808376,3.7792072479956205,4104.326875912843,0.3091506388483398,5.0237219738761985e-09
C3,44,14741.415986250662,43067.75693896485,3.7764564234478715,3877.599180138302,0.31770037999561623,5.0237219738761985e-09
C3,45,14814.143258977936,43276.604483121286,3.773690495321138,3650.8714843637695,0.327213686183755,5.0237219738761985e-09
C3,46,14886.870531705208,43485.452027277846,3.7709047113874616,3424.1437885892637,0.3377940745748981,5.0237219738761985e-09
C3,47,14959.59780443248,43694.29957143427,3.768093866229711,3197.416092814743,0.34955410849053925,5.0237219738761985e-09
C3,48,15032.325077159752,43903.147115590764,3.7652522676853275,2970.688397040198,0.36261533013844566,5.0237219738761985e-09
C3,49,15105.052349887026,44111.99465974726,3.7623736499381417,2743.960701265688,0.3771094165468189,5.0237219738761985e-09
C3,50,15177.779622614298,44320.84220390377,3.759451108668456,2517.233005491182,0.3931795005449829,5.0237219738761985e-09
C3,51,15250.506895341572,44529.6897480602,3.756477010088422,2290.5053097166638,0.4109841320719221,5.0237219738761985e-09
C3,52,15323.234168068844,44738.537292216526,3.7534428906396835,2063.777613942158,0.4307071721807781,5.0237219738761985e-09
C3,53,15395.961440796116,44947.384836372934,3.7503393137360552,1837.0499181676598,0.4525839020657848,5.0237219738761985e-09
C3,54,15468.68871352339,45156.23238052943,3.747155765711641,1610.3222223931525,0.4769667316900818,5.0237219738761985e-09
C3,55,15541.415986250662,45365.07992468586,3.743880431033303,1383.5945266186418,0.5045086860283978,5.0237219738761985e-09
C3,56,15614.143258977936,45573.92746884226,3.7405000228473937,1156.8668308441274,0.5366951798640855,5.0237219738761985e-09
C3,57,15686.870531705208,45782.775012998776,3.736999508928834,930.1391350696235,0.5775981096612581,5.0237219738761985e-09
C3,58,15759.59780443248,45991.6225571553,3.7333618120615313,703.4114392951177,0.6407889415605166,5.0237219738761985e-09
C3,59,15832.325077159752,46200.47010131167,3.7295674357346362,476.683743520611,0.7862072406825094,5.0237219738761985e-09
C3,60,15905.052349887026,46409.317645514966,3.725594003053514,249.9560477511109,1.4810812717921322,5.0237219738761985e-09
C3,61,15913.62630826976,46433.93908510344,3.7251126042310747,223.22668261908035,1.7251026042310922,5.0237219738761985e-09
C4,0,15913.62630826976,46433.93908510344,3.980642417334013,223.22668261908035,1.3140380206949123,5.0237219738761985e-09
C4,1,15986.353580997033,46155.72244128186,3.983604701931651,488.120560519237,0.43167524775792876,5.0237220204820945e-09
C4,2,16059.080853724307,45945.93050829489,3.9856745685037502,714.8618440000103,0.3174885034048906,5.0237230905360374e-09
C4,3,16131.808126451579,45737.059351635005,3.9876559099262616,941.5894049077634,0.2707821994086892,5.023726876855485e-09
C4,4,16204.53539917885,45528.211152374635,3.9895716916972264,1168.3168428179995,0.24144841525566194,5.02373441771251e-09
C4,5,16277.262671906125,45319.36359025281,3.9914341182886566,1395.0441219953948,0.21835209933996788,5.023746818880888e-09
C4,6,16349.989944633397,45110.51604573364,3.993253671369831,1621.7711903713775,0.19835395449545012,5.023765669187736e-09
C4,7,16422.71721736067,44901.66850156816,3.995039550995821,1848.4979826637646,0.18043140965577117,5.023792985298024e-09
C4,8,16495.444490087943,44692.82095741133,3.996799871680219,2075.224433054964,0.16420187788098348,5.023830816160034e-09
C4,9,16568.171762815215,44483.97341325482,3.9985418196722673,2301.950455072979,0.14948723816505408,5.02388188778696e-09
C4,10,16640.899035542487,44275.1258690984,4.000271792491915,2528.675962755672,0.13617361708961437,5.023948933853901e-09
C4,11,16713.626308269762,44066.27832494168,4.001995492236048,2755.400871164717,0.12416547302605126,5.0240346798565105e-09
C4,12,16786.353580997034,43857.430780785144,4.003718031320265,2982.1251009751923,0.11337105166341743,5.024141696066969e-09
C4,13,16859.080853724307,43648.583236628685,4.005444005217181,3208.8485826406486,0.10369916809855265,5.024272261327655e-09
C4,14,16931.80812645158,43439.73569247199,4.007177557483703,3435.5712606517513,0.09505951353602814,5.024428221995773e-09
C4,15,17004.53539917885,43230.8881483154,4.008922435907875,3662.293094377029,0.08736387262918302,5.024610959113929e-09
C4,16,17077.262671906123,43022.040604158734,4.010682037387261,3889.0140591913664,0.08052741158631183,5.02482134652922e-09
C4,17,17149.9899446334,42813.19306000221,4.012459461412525,4115.734144969984,0.07446928077581719,5.025059793294981e-09
C4,18,17222.71721736067,42604.34551584567,4.01425752102107,4342.4533582431695,0.06911385322770898,5.0253261700706046e-09
C4,19,17295.444490087943,42395.49797168914,4.016078794233375,4569.17171894809,0.06439050873012532,5.025619909712304e-09
C4,20,17368.171762815215,42186.650427532666,4.0179256440448645,4795.8892581241735,0.060233903086874596,5.025940078779197e-09
C4,21,17440.899035542487,41977.802883376025,4.019800236913667,5022.606016251941,0.05658404025943709,5.026285429690859e-09
C4,22,17513.626308269762,41768.95533921956,4.021704567561844,5249.32204052889,0.05338597898939463,5.026654487799131e-09
C4,23,17586.353580997034,41560.10779506302,4.0236404737488085,5476.037383350405,0.050589670476428754,5.0270456005614205e-09
C4,24,17659.080853724307,41351.26025090643,4.0256096533583445,5702.752099294805,0.04814962920633133,5.027457035307201e-09
