Time,Anode vConcentration,Anode vPhi,Anode vSEI Length
29493.97590361446,6415.916110002446,0.18456693931192195,5e-09
29638.554216867473,6336.56286465364,0.18545786948122212,5e-09
29783.132530120485,6257.209619304963,0.18638167758812194,5e-09
29927.710843373494,6177.856373956153,0.1873418548275291,5e-09
30072.289156626506,6098.5031286073845,0.18833897614339695,5e-09
30216.86746987952,6019.149883258474,0.18937575854091532,5e-09
30361.44578313253,5939.796637909673,0.19045123678299633,5e-09
30506.024096385543,5860.443392560836,0.191569757633321,5e-09
30650.602409638555,5781.090147212034,0.1927317403780192,5e-09
30795.180722891568,5701.736901863173,0.1939404812178343,5e-09
30939.75903614458,5622.383656514254,0.1951949107264549,5e-09
31084.337349397592,5543.030411165384,0.19650002003940667,5e-09
31228.915662650605,5463.677165816572,0.19785612331059052,5e-09
31373.493975903617,5384.323920467796,0.19926704915532828,5e-09
31518.07228915663,5304.9706751189815,0.2007320907891581,5e-09
31662.65060240964,5225.617429770119,0.2022564205975414,5e-09
31807.228915662654,5146.264184421216,0.2038405915231944,5e-09
31951.807228915663,5066.910939072348,0.20548860339243863,5e-09
32096.385542168675,4987.557693723526,0.20720090245701236,5e-09
32240.963855421687,4908.204448374734,0.20898216825058433,5e-09
32385.5421686747,4828.851203025957,0.2108335516229479,5e-09
32530.12048192771,4749.497957677225,0.21275888178709396,5e-09
32674.698795180724,4670.144712328363,0.21476065606365208,5e-09
32819.27710843374,4590.7914669795355,0.21684224370631633,5e-09
32963.85542168675,4511.438221630748,0.2190058667701695,5e-09
33108.43373493976,4432.084976281928,0.22125631371625043,5e-09
33253.01204819277,4352.731730933031,0.22359451696120675,5e-09
33397.590361445786,4273.378485584152,0.22602602164953506,5e-09
33542.1686746988,4194.025240235343,0.22855336654506928,5e-09
33686.74698795181,4114.67199488649,0.23118184760986923,5e-09
33831.32530120482,4035.3187495376033,0.23391181198615374,5e-09
33975.903614457835,3955.9655041887777,0.23675012597153264,5e-09
34120.48192771085,3876.612258839973,0.2396998469349284,5e-09
34265.06024096386,3797.259013491176,0.24276607789323074,5e-09
34409.63855421687,3717.905768142374,0.2459507869414244,5e-09
34554.216867469884,3638.5525227936814,0.2492604560484458,5e-09
34698.7951807229,3559.199277444909,0.25269860512834613,5e-09
34843.37349397591,3479.8460320961453,0.25627044858490217,5e-09
34987.951807228914,3400.492786747315,0.25998078420064014,5e-09
35132.530120481926,3321.1395413984665,0.26383416587639696,5e-09
35277.10843373494,3241.7862960496727,0.2678353874216836,5e-09
35421.68674698795,3162.4330507008826,0.27199033042647125,5e-09
35566.26506024096,3083.079805352062,0.27630422888305967,5e-09
35710.843373493975,3003.7265600032483,0.28078326599834774,5e-09
35855.42168674699,2924.373314654459,0.28542996968673234,5e-09
36000.0,2845.020069305658,0.2902535694383909,5e-09
36000.0,2845.020069305658,0.19995091120461575,5e-09
36144.57831325301,2931.093487711088,0.19566440271991972,5.000045705394037e-09
36289.156626506025,3010.4453035277015,0.19188806299042488,5.0000950278131885e-09
36433.73493975904,3089.7968718125803,0.18825112736896832,5.000147975216187e-09
36578.31325301205,3169.1483295101966,0.18475022864051013,5.000204684007758e-09
36722.89156626506,3248.499657559919,0.18138008520334964,5.000265589033376e-09
36867.469879518074,3327.8508670786364,0.17813715820427964,5.00033029428734e-09
37012.048192771086,3407.201946994381,0.17501704633726303,5.000399132713712e-09
37156.6265060241,3486.552896602049,0.17201809965012316,5.000472127143267e-09
37301.20481927711,3565.9037002897117,0.1691342037189104,5.0005497776759e-09
37445.78313253012,3645.254375430304,0.16636227343862164,5.000631530043271e-09
37590.361445783135,3724.604912885714,0.16369853875224544,5.000717676924247e-09
37734.93975903615,3803.955311862337,0.16114069707974835,5.000808244261611e-09
37879.51807228916,3883.3055549119267,0.15868410986904496,5.00090379067445e-09
38024.09638554217,3962.6556651568662,0.15632436110768724,5.001003578278164e-09
38168.67469879518,4042.0056339844205,0.1540596906939144,5.001107882849015e-09
38313.25301204819,4121.3554619411325,0.15188652950897485,5.001216687687564e-09
38457.8313253012,4200.705128657329,0.1498020353439574,5.001330644564528e-09
