Cell 1 Pos Particle J0,Cell 1 Pos Particle ocp,Cell 1 Neg Particle J0,Cell 1 Neg Particle ocp
0.4319875801098287,3.927336052949016,7.799212719516206,0.17939954603275332
0.43128048480796066,3.926877938234248,7.8052556345255,0.1794704732493115
0.4305678829197809,3.926429086031203,7.811109054820274,0.17954805673585608
0.4298497470622398,3.9259893289876504,7.816773406114552,0.17963318850121168
0.42912604944504096,3.9255585018055545,7.822249099122064,0.1797268780500926
0.428396761917569,3.9251364412980476,7.827536529817744,0.17983026587400064
0.4276618558341165,3.9247229863369517,7.832636079342727,0.17994463768463653
0.4269213021524633,3.9243179779349733,7.837548114508366,0.18007143915633927
0.4261750715202218,3.923921259308334,7.842272987736866,0.18021229077371867
0.4254231340157483,3.923532675752399,7.846811037010001,0.18036900224295782
0.42466545932784855,3.923152074754094,7.851162586331987,0.1805435857300961
0.423902016707087,3.9227793059754315,7.855327945617073,0.1807382668828316
0.4231327749051937,3.9224142212326596,7.8593074109436465,0.18095549235359684
0.42235770226455527,3.9220566745456096,7.863101264584647,0.18119793214588284
0.42157676656954896,3.9217065220719687,7.866709774855718,0.18146847473948
0.42078993528019765,3.921363622214558,7.870133197086661,0.18177021267881993
0.41999717515864987,3.9210278354552788,7.873371772384645,0.18210641559423532
0.4191984526142356,3.9206990245054185,7.876425728898009,0.1824804879835115
0.41839373349720277,3.9203770542116687,7.879295281277964,0.18289590827415042
0.4175829830736927,3.9200617915439295,7.88198063093008,0.18335614643974385
0.4167661662856635,3.919753105688699,7.884481966059927,0.18386455773732752
0.4159432472940153,3.9194508678643816,7.88679946174172,0.18442425138171145
0.4151141898609784,3.9191549514589794,7.888933280016722,0.1850379347612951
0.4142789570627215,3.918865231913259,7.890883569888667,0.1857077362836257
0.4134375115711606,3.9185815868087346,7.892650467394344,0.18643501322642653
0.4125898152219349,3.9183038957072394,7.894234095684406,0.18722015463626565
0.4117358296646776,3.9180320403529776,7.895634565033114,0.18806239308986084
0.4108755152494677,3.9177659042998,7.8968519728766555,0.1889596425058464
0.4100088326310512,3.9175053734016183,7.897886403887134,0.1899083812285593
0.40913574106062905,3.9172503352646264,7.898737929941168,0.19090359941290724
0.4082561994756345,3.9170006795680092,7.899406610190392,0.19193882720281258
0.40737016610838417,3.9167562979263755,7.899892491065458,0.19300625407211236
0.4064775984912786,3.916517083875121,7.900195606293478,0.19409694130854502
0.40557845348304994,3.916282932859799,7.900315976911766,0.19520111924597697
0.40467268725592886,3.9160537422135686,7.90025361127337,0.19630855037868494
0.40376025523873704,3.9158294111236343,7.900008505050446,0.19740893077436272
0.40284111214059165,3.915609840618212,7.899580641232916,0.1984922968950658
0.40191521191589347,3.91539493353821,7.89896999012124,0.1995494041714409
0.4009825077578885,3.9151845945158734,7.898176509319976,0.20057204760646474
0.40004295208459156,3.9149787299512586,7.897200143723645,0.20155330252382267
0.3990964964727337,3.9147772479776246,7.896040825470202,0.20248767368643486
0.3981430918100452,3.914580058473015,7.894698474008785,0.20337115144705312
0.39718268790234484,3.9143870729577945,7.89317299588181,0.20420118326695574
0.39621523397216946,3.9141982046767025,7.891464284951036,0.20497657490449164
0.3952406782114292,3.9140133684864558,7.889572222141625,0.20569734045103755
0.39425896795008747,3.9138324808695675,7.887496675503977,0.20636452015417922
0.39327004963329715,3.91365545990817,7.885237500162162,0.20697998427520473
0.3922738686909711,3.913482225239589,7.882794538200751,0.2075462379081511
0.39127036978789753,3.9133126980785917,7.880167618790494,0.20806623796213106
0.390259496290971,3.913146801105146,7.877356557753369,0.2085432299592639
0.38924119080051844,3.9129844585339497,7.874361157903677,0.2089806084403229
0.38821539490140916,3.912825596049343,7.8711812089017,0.20938180257661432
0.38718204906285725,3.91267014076868,7.867816486951026,0.20975018616378058
0.3861410925715455,3.9125180212124286,7.864266754769283,0.21008900990480833
0.38509246376144207,3.9123691673166965,7.860531761749108,0.21040135321757625
0.38403609975265857,3.912223510372669,7.85661124379914,0.21069009250408346
0.38297193664605517,3.912080983031866,7.85250492296166,0.21095788275897623
0.3818999091794047,3.9119415192370357,7.8482125075371805,0.21120714959978368
0.3808199508777898,3.9118050542216363,7.8437336919970315,0.2114400892446713
0.3797319940667061,3.9116715244882942,7.839068156906961,0.2116586742610817
0.37863596996746335,3.9115408677957233,7.834215568771499,0.21186466331806167
0.3775318081725948,3.9114130230719795,7.829175579615353,0.21205961353322828
0.3764194371038556,3.9112879304459893,7.82394782733219,0.21224489427728344
0.3752987837808998,3.9111655311943867,7.818531935345041,0.21242170167089336
0.3741697737764721,3.9110457677108754,7.8129275122988755,0.21259107313353248
0.3730323311457363,3.910928583472105,7.807134152310992,0.2127539015472416
0.3718863786100781,3.910813923027922,7.801151434299715,0.21291094879682987
0.3707318373841178,3.91070173195211,7.794978922358214,0.2130628584527911
0.3695686266576139,3.9105919567616256,7.7886161652247035,0.2132101675598143
0.3683966644889694,3.9104845449688925,7.782062696144958,0.21335331746077324
0.3672158670598253,3.910379444972624,7.775318033071735,0.2134926636717004
0.3660261488870988,3.9102766060383893,7.768381677993905,0.21362848487308023
0.3648274226697469,3.910175978241339,7.761253116813578,0.21376099104505775
0.3636195992463422,3.9100775124151634,7.75393181977952,0.2138903308226099
0.36240258780190127,3.909981160115385,7.746417239909058,0.21401659819446728
0.3611762954459948,3.9098868735256262,7.738708814258405,0.21413983853945234
0.3599406272360062,3.909794605394836,7.730805963201366,0.21426005416944435
0.35869548624984404,3.9097043089688417,7.722708089951843,0.21437720941517324
0.35744077361341486,3.9096159379077178,7.71441458004426,0.21449123533593983
0.3561763880676126,3.9095294461600982,7.705924801607378,0.21460203411408324
0.3549022263028698,3.9094447878793694,7.697238105889148,0.21470948321143093
0.3536181825963167,3.909361917275808,7.688353824627206,0.21481343938944597
0.3523241489468463,3.9092807884853853,7.679271272863874,0.21491374254329984
0.3510200147167818,3.9092013553862786,7.669989745922818,0.21501021954041685
0.3497056671679895,3.909123571446795,7.660508520456013,0.21510268799008747
0.3483809904565155,3.9090473894519877,7.650826853916736,0.21519096005372923
0.34704586648993757,3.9089727613098573,7.640943984757188,0.21527484630608457
0.3457001742246981,3.908899637727341,7.630859130953487,0.21535415969938113
0.3443437895808679,3.908827967880583,7.620571490813231,0.21542871962086005
0.342976585873886,3.9087576990603212,7.610080241604974,0.21549835610104995
0.3415984330674639,3.908688776195491,7.599384540474566,0.21556291415099166
0.3402091981669744,3.9086211413680902,7.58848352241055,0.21562225827165846
0.338808744835962,3.908554733207609,7.577376301858607,0.2156762770930485
0.33739693342559235,3.9084894862132495,7.566061970295506,0.21572488818128957
0.33597362065498565,3.9084253299511897,7.5545395973607254,0.2157680429565309
0.33453865984301373,3.9083621881511235,7.542808229404528,0.2158057317308735
0.333091900331908,3.9082999776196847,7.530866890082284,0.21583798881456867
0.33163318777327794,3.9082386070220085,7.518714578643298,0.21586489766743494
0.3301623637110402,3.908177975434152,7.506350270552275,0.2158865960333941
0.3286792655947314,3.908117970683912,7.493772916454966,0.21590328101477047
0.3271837264406324,3.9080584674092473,7.48098144182541,0.21591521401631392
0.3256755749819675,3.9079993248252,7.4679747465821364,0.21592272549075256
0.32415463501308567,3.907940384097017,7.4547517037131135,0.21592621940876605
0.3226207256943389,3.9078814653306613,7.441311160639557,0.2159261773694388
0.321073661232136,3.9078223640497347,7.427651935826968,0.21592316226663022
0.3195132505726517,3.9077628471051913,7.413772820763017,0.21591782141967605
0.317939297133091,3.9077026479262447,7.399672578419951,0.21591088907971345
0.31635159855278105,3.907641461004396,7.385349942372227,0.21590318822132346
0.31474994729676686,3.9075789355187385,7.370803615691362,0.215895631534491
0.3131341289787383,3.9075146678368493,7.356032271636579,0.21588922153864157
0.31150392316523134,3.9074481929068807,7.3410345519129825,0.21588504974525197
0.3098591028601824,3.907378974199697,7.325809065940368,0.2158842948111641
0.3081994339244534,3.9073063920207125,7.310354390946197,0.2158882196353288
0.30652467532191174,3.907229729967515,7.294669070156438,0.21589816736813727
0.3048345782650996,3.9071481591450428,7.278751612300144,0.21591555632125867
0.30312888617622863,3.907060719865482,7.262600491155337,0.21594187378324933
0.3014073342910818,3.906966300370438,7.246214144288703,0.21597866876944222
0.29966964945538305,3.9068636121233475,7.22959097218098,0.21602754375392866
0.29791554908231593,3.906751161055172,7.212729337501947,0.21609014545257166
0.2961447416113252,3.9066272142571523,7.195627563846558,0.21616815474968734
0.29435692552867,3.906489761201323,7.178283934703703,0.21626327587661284
0.2925517890041455,3.906336468739583,7.160696693278193,0.21637722496357895
0.2907290094325583,3.906164628837066,7.142864039160906,0.21651171813271067
0.2888882528181496,3.905971097865257,7.124784130264413,0.21666845923250516
0.2870291733480501,3.905752226138063,7.106455079281888,0.2168491274465223
0.28515141237599545,3.9055037760401965,7.087874953414861,0.2170553648855539
0.2832545987914965,3.9052208271898903,7.069041772895435,0.21728876436183756
0.2813383471177463,3.904897666076154,7.049953509504404,0.21755085750285574
0.27940225723164525,3.904527658237099,7.030608085887068,0.21784310334954862
0.27744591397081597,3.9041031000356003,7.01100337336426,0.21816687761731907
0.2754688857335438,3.90361504660622,6.99113719020756,0.21852346273058626
0.2734707239074913,3.903053112625601,6.971007301351687,0.21891403872297036
0.2714509618748025,3.90240524144378,6.950611415282572,0.2193396751776765
0.2694091138157708,3.901657437719033,6.92994718375939,0.21980132418349854
0.26734467362562814,3.9007934580871817,6.909012198673209,0.22029981447315666
0.2652571139411683,3.899794453588442,6.887803991212375,0.22083584667356937
0.2631458843629237,3.8986385562215657,6.8663200299457445,0.22140998975125437
0.2610104105245164,3.8973004022136646,6.8445577177850705,0.22202267865897043
0.25885009255127667,3.895750582245539,6.822514391604841,0.22267421305582938
0.25666430289841385,3.8939550080963508,6.800187318429478,0.2233647572265454
0.25445238538305476,3.8918741856954857,6.7775736939931095,0.22409434098647268
0.2522136524540472,3.8894623798119143,6.754670640304994,0.22486286159820462
0.2499473836014936,3.8866666590299617,6.73147520314949,0.22567008660006632
0.24765282280545853,3.8834258046573233,6.707984349480109,0.22651565746599367
0.24532917634698498,3.8796690696585863,6.684194964574346,0.22739909401635985
0.2429756096960888,3.8753147703856974,6.660103849511003,0.22831979947228873
0.2405912447858224,3.870268697769997,6.635707717958522,0.2292770661051143
0.23817515663928907,3.864422332721665,6.611003193243557,0.2302700813640888
0.2357263698405398,3.8576508554947178,6.585986804776883,0.2312979344423141
0.23324385455349445,3.8498109421590843,6.560654985060899,0.23235962316484673
0.23072652191053294,3.840738348383276,6.5350040662280104,0.23345406118316858
0.22817321967068202,3.8302452956306206,6.5090302755235845,0.23458008545939693
0.22558272640892563,3.818117681373607,6.48272973215324,0.23573646390759312
0.22295374581462507,3.8041121674124065,6.456098442622697,0.23692190330215052
0.22028489976887566,3.787953218453753,6.429132297073764,0.23813505735361398
0.217574721732732,3.769330214651784,6.40182706379406,0.23937453510846846
0.21482164661568393,3.7478947765908943,6.374178385244453,0.24063890958299908
0.21202400420330442,3.723258574054974,6.346181772491164,0.2419267268615325
0.2091800055398795,3.6949918356764133,6.317832599980284,0.24323651570030363
