Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
85,CC-discharge,25,1818.1818181818182,398661.55870371516,3.394419093807703,-27.263836618115,-27.263836618115,42993.660716615486,4001.6732079087433,3.394419093807703,13.769614453593435
85,CC-discharge,26,1890.909090909091,398734.28597644245,3.3698816245953642,-27.263836618115,-27.263836618115,43411.3558049285,3548.217816359658,3.3698816245953642,14.320399031737173
85,CC-discharge,27,1963.6363636363637,398807.0132491697,3.340775087870263,-27.263836618115,-27.263836618115,43829.05089324183,3094.7624248106094,3.340775087870263,14.87118360988091
85,CC-discharge,28,2036.3636363636365,398879.740521897,3.306081580272398,-27.263836618115,-27.263836618115,44246.74598155608,2641.307033261619,3.306081580272398,15.421968188024648
85,CC-discharge,29,2109.0909090909095,398952.4677946242,3.2645933652052816,-27.263836618115,-27.263836618115,44664.44106986842,2187.8516417126325,3.2645933652052816,15.972752766168387
85,CC-discharge,30,2181.818181818182,399025.1950673515,3.214706490882746,-27.263836618115,-27.263836618115,45082.136158180954,1734.3962501635976,3.214706490882746,16.523537344312125
85,CC-discharge,31,2254.545454545455,399097.9223400788,3.1530304795872306,-27.263836618115,-27.263836618115,45499.83124649372,1280.940858614566,3.1530304795872306,17.074321922455866
85,CC-discharge,32,2327.2727272727275,399170.64961280604,3.062613455633365,-27.263836618115,-27.263836618115,45917.526334806156,827.4854670655292,3.062613455633365,17.625106500599603
85,CC-discharge,33,2355.2973224281873,399198.67420796154,3.0000099999999996,-27.263836618115,-27.263836618115,46078.48020134636,652.7517902387254,3.0000099999999996,17.8373448293794
85,CC-charge,0,2355.2973224281873,399198.67420796154,3.7161094781624184,27.263836618115,27.263836618115,46078.48020134636,652.7517902387254,3.7161094781624184,0.0
85,CC-charge,1,2428.02459515546,399271.40148068883,3.8207457092733765,27.263836618115,27.263836618114993,45513.365132745355,1187.2494826757259,3.8207457092733765,-0.0
85,CC-charge,2,2500.7518678827328,399344.12875341607,3.8669756669632713,27.263836618115,27.263836618115,45093.78760971955,1640.7315629245363,3.8669756669632713,-0.0
85,CC-charge,3,2573.4791406100053,399416.85602614336,3.904343361119253,27.263836618115,27.263836618115,44676.04471147606,2094.1869715489242,3.904343361119253,-0.0
85,CC-charge,4,2646.2064133372783,399489.58329887065,3.935563416711653,27.263836618115,27.263836618115,44258.34836868251,2547.6423631168477,3.935563416711653,-0.0
85,CC-charge,5,2718.933686064551,399562.3105715979,3.961565109821614,27.263836618115,27.263836618115,43840.65324284245,3001.097754666018,3.961565109821614,-0.0
85,CC-charge,6,2791.6609587918238,399635.0378443252,3.9831206769154894,27.263836618115,27.263836618115,43422.9581519424,3454.553146215127,3.9831206769154894,-0.0
85,CC-charge,7,2864.3882315190963,399707.7651170524,4.000971808457637,27.263836618115,27.263836618115,43005.26306353212,3908.0085377641426,4.000971808457637,-0.0
85,CC-charge,8,2937.1155042463693,399780.4923897797,4.015802393830023,27.263836618115,27.263836618115,42587.56797521387,4361.463929313118,4.015802393830023,-0.0
85,CC-charge,9,3009.842776973642,399853.219662507,4.028215820050578,27.263836618115,27.263836618115,42169.87288690122,4814.919320862203,4.028215820050578,-0.0
85,CC-charge,10,3082.5700497009148,399925.94693523424,4.038728375038397,27.263836618115,27.263836618115,41752.177798587974,5268.374712411168,4.038728375038397,-0.0
85,CC-charge,11,3155.2973224281873,399998.67420796154,4.047772742966453,27.263836618115,27.263836618115,41334.48271027491,5721.830103959971,4.047772742966453,-0.0
85,CC-charge,12,3228.02459515546,400071.40148068883,4.05570641452267,27.263836618115,27.263836618115,40916.78762196144,6175.285495509048,4.05570641452267,-0.0
85,CC-charge,13,3300.7518678827328,400144.12875341607,4.062821731778723,27.263836618115,27.263836618115,40499.09253364836,6628.740887058051,4.062821731778723,-0.0
85,CC-charge,14,3373.4791406100057,400216.85602614336,4.069355915899248,27.263836618115,27.263836618115,40081.3974453352,7082.196278606886,4.069355915899248,-0.0
85,CC-charge,15,3446.2064133372783,400289.58329887065,4.0755002865688095,27.263836618115,27.263836618115,39663.702357021546,7535.6516701557175,4.0755002865688095,-0.0
85,CC-charge,16,3518.933686064551,400362.3105715979,4.081408353294543,27.263836618115,27.263836618115,39246.00726870862,7989.107061704625,4.081408353294543,-0.0
85,CC-charge,17,3591.6609587918238,400435.0378443252,4.087202753963789,27.263836618115,27.263836618115,38828.312180395886,8442.562453253657,4.087202753963789,-0.0
85,CC-charge,18,3664.3882315190967,400507.7651170524,4.092981054313111,27.263836618115,27.263836618115,38410.61709208277,8896.017844802516,4.092981054313111,-0.0
85,CC-charge,19,3737.1155042463693,400580.4923897797,4.098820580620915,27.263836618115,27.263836618115,37992.922003769236,9349.473236351338,4.098820580620915,-0.0
85,CC-charge,20,3809.842776973642,400653.219662507,4.1047823885811425,27.263836618115,27.263836618115,37575.2269154562,9802.928627900117,4.1047823885811425,-0.0
85,CC-charge,21,3882.5700497009148,400725.94693523424,4.110914508740025,27.263836618115,27.263836618115,37157.531827142724,10256.384019449151,4.110914508740025,-0.0
85,CC-charge,22,3955.2973224281877,400798.67420796154,4.117254606330132,27.263836618115,27.263836618115,36739.83673882933,10709.839410997936,4.117254606330132,-0.0
85,CC-charge,23,4028.0245951554602,400871.40148068883,4.1238321156188515,27.263836618115,27.263836618115,36322.14165051603,11163.294802546843,4.1238321156188515,-0.0
85,CC-charge,24,4100.751867882733,400944.12875341607,4.130669999611756,27.263836618115,27.263836618115,35904.44656220294,11616.750194095666,4.130669999611756,-0.0
85,CC-charge,25,4173.479140610006,401016.85602614336,4.137786181580403,27.263836618115,27.263836618115,35486.751473889424,12070.20558564447,4.137786181580403,-0.0
85,CC-charge,26,4246.206413337279,401089.58329887065,4.145194704876241,27.263836618115,27.263836618115,35069.056385576005,12523.660977193183,4.145194704876241,-0.0
85,CC-charge,27,4318.933686064551,401162.3105715979,4.152906696967862,27.263836618115,27.263836618115,34651.36129726284,12977.11636874208,4.152906696967862,-0.0
85,CC-charge,28,4391.660958791824,401235.0378443252,4.160931175183181,27.263836618115,27.263836618115,34233.666208949464,13430.571760291064,4.160931175183181,-0.0
85,CC-charge,29,4464.388231519097,401307.7651170524,4.16927573259812,27.263836618115,27.263836618115,33815.97112063588,13884.027151839899,4.16927573259812,-0.0
85,CC-charge,30,4537.115504246369,401380.4923897797,4.177947143369496,27.263836618115,27.263836618115,33398.27603232265,14337.482543388782,4.177947143369496,-0.0
85,CC-charge,31,4609.842776973643,401453.219662507,4.18695189630181,27.263836618115,27.263836618115,32980.5809440092,14790.937934937347,4.18695189630181,-0.0
85,CC-charge,32,4682.570049700915,401525.94693523424,4.196296734343996,27.263836618115,27.263836618115,32562.88585569613,15244.393326486083,4.196296734343996,-0.0
