Time,Concentration,Voltage
0.0,19986.0,0.27371818699945677
289.1566265060241,19895.113789811738,0.27356724087627543
578.3132530120482,19833.410067809065,0.27346587822523405
867.4698795180723,19773.16906791872,0.2733657515661078
1156.6265060240964,19713.075636365687,0.27326492100352523
1445.7831325301206,19652.99724957696,0.2731633638260582
1734.9397590361446,19592.920544595323,0.27306123657636194
2024.0963855421687,19532.844332294942,0.2729585336994424
2313.253012048193,19472.76812918354,0.27285580667247494
2602.409638554217,19412.691864741548,0.272752892746898
2891.566265060241,19352.615575945325,0.27264990460431754
3180.7228915662654,19292.539279501732,0.27254720667497456
3469.879518072289,19232.46297575093,0.27244478605017225
3759.0361445783133,19172.386672000124,0.27234236542537
4048.1927710843374,19112.31036824932,0.27223994480056773
4337.349397590362,19052.23406436134,0.27213771822174576
4626.506024096386,18992.157759273236,0.2720371892576042
4915.6626506024095,18932.081454185136,0.27193666029346264
5204.819277108434,18872.005149097036,0.27183613132932105
5493.975903614458,18811.928844008933,0.27173560236517946
5783.132530120482,18751.85253883806,0.2716369076755475
6072.289156626506,18691.776233630648,0.2715390225717805
6361.445783132531,18631.699928423237,0.2714411374680135
6650.6024096385545,18571.62362321583,0.27134325236424656
6939.759036144578,18511.54731799964,0.2712473741302444
7228.915662650603,18451.47101278014,0.27115225379533164
7518.0722891566265,18391.394707560637,0.27105713346041893
7807.228915662651,18331.318402340698,0.27096303486997786
8096.385542168675,18271.24209712002,0.27087062594750105
8385.5421686747,18211.165791899344,0.2707782170250242
8674.698795180724,18151.0894866786,0.27068675496311245
8963.855421686747,18091.01318145774,0.27059695667429073
9253.012048192772,18030.936876236876,0.270507158385469
9542.168674698796,17970.86057101598,0.2704187614460359
9831.325301204819,17910.78426579506,0.27033111917821373
10120.481927710844,17850.707960574142,0.2702434769103916
10409.638554216868,17790.631655353263,0.2701592914012204
10698.795180722893,17730.555350132385,0.2700753373394524
10987.951807228916,17670.479044911513,0.2699917012591757
11277.10843373494,17610.40273969067,0.26990975387939475
11566.265060240965,17550.326434469844,0.26982877084033974
11855.421686746988,17490.250129249016,0.26974879153200404
12144.578313253012,17430.173824028167,0.2696698502221354
12433.734939759037,17370.09751880731,0.2695919209894949
12722.891566265062,17310.021213586468,0.26951518621162524
13012.048192771084,17249.944908365644,0.26943962629286355
13301.204819277109,17189.868603144827,0.2693652084334514
13590.361445783134,17129.79229792402,0.26929193263338885
13879.518072289156,17069.715992703226,0.26921979889267583
14168.674698795181,17009.639687482424,0.2691488787424935
14457.831325301206,16949.563382261596,0.26907926591916126
14746.98795180723,16889.487077040765,0.26901086118290285
15036.144578313253,16829.410771819923,0.2689436645337183
15325.301204819278,16769.334466599084,0.2688776759716076
15614.457831325302,16709.258161378235,0.2688128954965708
15903.614457831327,16649.1818561574,0.2687495833732527
16192.77108433735,16589.10555093656,0.2686875774613965
16481.927710843374,16529.029245715727,0.2686268657690827
16771.0843373494,16468.952940494888,0.2685674482963113
17060.240963855424,16408.87663527405,0.26850932504308234
17349.39759036145,16348.800330053204,0.26845266034439735
17638.55421686747,16288.724024832345,0.2683975203861277
17927.710843373494,16228.647719611477,0.26834378035220935
18216.86746987952,16168.571414390604,0.26829144024264223
18506.024096385543,16108.495109169726,0.2682405000574263
18795.180722891568,16048.418803948842,0.26819099009198943
19084.337349397592,15988.342498727974,0.2681432598898962
19373.493975903617,15928.26619350711,0.26809713117284395
19662.650602409638,15868.189888286255,0.2680526348420893
19951.807228915663,15808.113583065408,0.26800980179888867
20240.963855421687,15748.037277844567,0.26796866294449867
20530.12048192771,15687.96097262374,0.2679292491801757
20819.277108433736,15627.884667402928,0.26789159140717633
21108.43373493976,15567.808362182132,0.2678557205267571
21397.590361445786,15507.732056961351,0.26782166744017444
21686.746987951807,15447.655751740587,0.26778946304868495
21975.90361445783,15387.579446519829,0.26775941073305515
22265.060240963856,15327.503141299008,0.26773231745447107
22554.21686746988,15267.426836078186,0.2677075379004079
22843.373493975905,15207.35053085736,0.26768513915957665
23132.53012048193,15147.274225636529,0.2676651883206881
23421.686746987954,15087.197920415689,0.26764775247245315
23710.843373493975,15027.121615194843,0.26763289870358303
24000.0,14967.045309974006,0.2676221431942148
24289.156626506025,14906.969004753168,0.26761509043513093
24578.31325301205,14846.89269953233,0.26761161504492686
24867.469879518074,14786.816394311492,0.26761186581555074
25156.6265060241,14726.740089090652,0.26761599153895066
25445.783132530123,14666.663783869808,0.2676241410070748
25734.939759036144,14606.587478648962,0.26763759259057857
26024.09638554217,14546.511173428105,0.2676581995099122
26313.253012048193,14486.434868207238,0.2676848348210699
26602.409638554218,14426.358562986366,0.26771784680102345
26891.566265060243,14366.282257765493,0.2677582358999522
27180.722891566267,14306.205952544655,0.2678090156293944
27469.879518072292,14246.129647323836,0.2678693904215281
27759.036144578313,14186.053342103041,0.26794006252212194
28048.192771084337,14125.977036882268,0.26802200861606423
28337.349397590362,14065.90073166145,0.2681196736101781
28626.506024096387,14005.824426440622,0.26823242138519643
28915.66265060241,13945.748121219776,0.26836146601786526
29204.819277108436,13885.671815998923,0.26850915874183917
29493.97590361446,13825.595510778097,0.2686792720498663
29783.132530120485,13765.51920555728,0.26887224968706164
30072.289156626506,13705.44290033648,0.2690898863410452
30361.44578313253,13645.366595115636,0.2693388700388464
30650.602409638555,13585.290289894763,0.2696198115576911
30939.75903614458,13525.21398467386,0.26993532539283993
31228.915662650605,13465.137679452982,0.2702909260044155
31518.07228915663,13405.061374232117,0.2706888178741185
31807.228915662654,13344.985069011262,0.27113231532054555
