Time,Concentration,Voltage,I_INT,I_SEI
20819.277108433736,15627.88466764623,0.2388066796284799,0.06682032939814815,0.0
21108.43373493976,15567.808362421247,0.239113886464512,0.06682032939814815,0.0
21397.590361445786,15507.732057196263,0.23942109330054412,0.06682032939814815,0.0
21686.746987951807,15447.65575197128,0.2397283001365762,0.06682032939814815,0.0
21975.90361445783,15387.579446746297,0.2400355069726083,0.06682032939814815,0.0
22265.060240963856,15327.503141521313,0.24034271380864042,0.06682032939814815,0.0
22554.21686746988,15267.426836296328,0.24064992064467253,0.06682032939814815,0.0
22843.373493975905,15207.350531071344,0.2409571274807046,0.06682032939814815,0.0
23132.53012048193,15147.27422584636,0.24126433431673672,0.06682032939814815,0.0
23421.686746987954,15087.197920621376,0.24157154115276883,0.06682032939814815,0.0
23710.843373493975,15027.121615396394,0.2418787479888009,0.06682032939814815,0.0
24000.0,14967.04531017141,0.24218595482483302,0.06682032939814815,0.0
24289.156626506025,14906.969004946426,0.24249316166086513,0.06682032939814815,0.0
24578.31325301205,14846.892699721442,0.24280036849689723,0.06682032939814815,0.0
24867.469879518074,14786.816394496458,0.24310757533292932,0.06682032939814815,0.0
25156.6265060241,14726.740089271476,0.24341478216896142,0.06682032939814815,0.0
25445.783132530123,14666.66378404649,0.24372198900499353,0.06682032939814815,0.0
25734.939759036144,14606.587478821508,0.24402919584102561,0.06682032939814815,0.0
26024.09638554217,14546.511173596524,0.24433640267705772,0.06682032939814815,0.0
26313.253012048193,14486.43486837154,0.24464360951308983,0.06682032939814815,0.0
26602.409638554218,14426.358563146556,0.24495081634912194,0.06682032939814815,0.0
26891.566265060243,14366.282257921572,0.24525802318515402,0.06682032939814815,0.0
27180.722891566267,14306.20595269659,0.24556523002118613,0.06682032939814815,0.0
27469.879518072292,14246.129647471604,0.24587243685721824,0.06682032939814815,0.0
27759.036144578313,14186.053342246621,0.24617964369325032,0.06682032939814815,0.0
28048.192771084337,14125.977037021637,0.24648685052928243,0.06682032939814815,0.0
28337.349397590362,14065.900731796653,0.24679405736531454,0.06682032939814815,0.0
28626.506024096387,14005.82442657167,0.24710126420134665,0.06682032939814815,0.0
28915.66265060241,13945.748121346685,0.24740847103737873,0.06682032939814815,0.0
29204.819277108436,13885.671816121703,0.24771567787341084,0.06682032939814815,0.0
