Time,Concentration,Voltage,I_INT,I_SEI
28048.192771084337,14125.977036880191,0.7379877218727449,0.06682032969380727,-2.956591201039347e-10
28337.349397590362,14065.900731659234,0.7433663913344826,0.06682032969322221,-2.950740593479192e-10
28626.506024096387,14005.824426438308,0.7487484563942992,0.06682032969255208,-2.9440391367264757e-10
28915.66265060241,13945.748121217428,0.7541338883286621,0.06682032969178968,-2.9364148478360384e-10
29204.819277108436,13885.67181599661,0.7595226584140395,0.06682032969092774,-2.927795743862721e-10
29493.97590361446,13825.595510775809,0.7649154525229992,0.06682032968994765,-2.917994921612644e-10
29783.132530120485,13765.519205554943,0.7703132526382106,0.06682032968882595,-2.906777857919624e-10
30072.289156626506,13705.442900334076,0.7757155806121603,0.06682032968756264,-2.8941448455138124e-10
30361.44578313253,13645.366595113195,0.7811226267529177,0.06682032968614701,-2.8799886771238256e-10
30650.602409638555,13585.290289892306,0.7865345813685528,0.06682032968456834,-2.864202145478283e-10
30939.75903614458,13525.213984671454,0.791951634038025,0.06682032968279339,-2.846452526099167e-10
31228.915662650605,13465.13767945063,0.7973739751839357,0.06682032968081496,-2.82666803691281e-10
31518.07228915663,13405.06137422983,0.8028017951172864,0.06682032967862238,-2.8047423776042005e-10
31807.228915662654,13344.985069009057,0.8082352840510557,0.06682032967620204,-2.780538928700942e-10
32096.385542168675,13284.90876378823,0.8136720335429154,0.06682032967352752,-2.7537938057168315e-10
32385.5421686747,13224.832458567354,0.8191122045352489,0.06682032967060945,-2.7246130710605254e-10
32674.698795180724,13164.756153346496,0.8245514350151795,0.06682032966743559,-2.692874357629636e-10
32963.85542168675,13104.679848125676,0.8299872701172304,0.066820329663997,-2.658488378940256e-10
33253.01204819277,13044.603542904799,0.8354117291968678,0.06682032966030581,-2.621576636188501e-10
33542.1686746988,12984.527237683988,0.8408211149905715,0.06682032965637057,-2.582224022718037e-10
33831.32530120482,12924.45093246311,0.8462161588130085,0.06682032965220418,-2.5405602897583304e-10
34120.48192771085,12864.37462724223,0.8515971353493451,0.06682032964784053,-2.496923855105356e-10
34409.63855421687,12804.298322021348,0.856950410516804,0.06682032964329516,-2.451470168752584e-10
34698.7951807229,12744.22201680046,0.8622705706412702,0.06682032963861186,-2.4046369141956447e-10
34987.951807228914,12684.145711579647,0.8675560097774669,0.06682032963383244,-2.3568428422520227e-10
35277.10843373494,12624.0694063588,0.8727897912131487,0.06682032962899685,-2.3084869701469735e-10
35566.26506024096,12563.99310113798,0.877961399119016,0.0668203296241539,-2.260057586964044e-10
35855.42168674699,12503.916795917177,0.8830624549801026,0.06682032961934356,-2.2119538856204092e-10
36144.57831325301,12443.840490696297,0.888081595711651,0.06682032961462306,-2.1647489469219283e-10
36433.73493975904,12383.764185475384,0.8930110732287403,0.0668203296100299,-2.118817569695685e-10
36722.89156626506,12323.687880254489,0.897843759160124,0.06682032960559862,-2.0745051036660067e-10
37012.048192771086,12263.611575033648,0.9025735444672587,0.06682032960135914,-2.0321099343097533e-10
37301.20481927711,12203.535269812823,0.9071959688256909,0.06682032959733561,-1.9918745191183466e-10
37590.361445783135,12143.458964591964,0.9117079597116259,0.06682032959354564,-1.9539747467792613e-10
37879.51807228916,12083.382659371051,0.916108066182582,0.06682032959000046,-1.9185230745913845e-10
38168.674698795185,12023.306354150172,0.9203973072203527,0.0668203295867029,-1.8855476946651104e-10
38457.83132530121,11963.230048929272,0.9245770829765851,0.06682032958365226,-1.8550413670763995e-10
38746.987951807234,11903.15374370832,0.9286505589586999,0.0668203295808409,-1.8269273520731072e-10
39036.14457831326,11843.077438487302,0.9326219938525195,0.0668203295782595,-1.8011132429394047e-10
39325.301204819276,11783.001133266287,0.9364963832254901,0.06682032957590343,-1.777552675558862e-10
39614.4578313253,11722.924828045265,0.94028045881171,0.0668203295737566,-1.7560847251022302e-10
39903.614457831325,11662.848522824232,0.9439791572860015,0.06682032957179762,-1.7364951209477419e-10
40192.77108433735,11602.772217603197,0.9475986031143794,0.06682032957000218,-1.7185400437120424e-10
40481.927710843374,11542.695912382178,0.9511465003055602,0.06682032956834533,-1.7019694502077286e-10
40771.0843373494,11482.619607161243,0.954628159836314,0.06682032956684149,-1.6869305812579828e-10
41060.24096385542,11422.543301940424,0.958051380382417,0.06682032956546803,-1.673197248390303e-10
41349.39759036145,11362.466996719642,0.9614190133211198,0.06682032956421828,-1.6607010125361826e-10
41638.55421686747,11302.390691498767,0.9647320632381934,0.06682032956308838,-1.6494011081713926e-10
41927.7108433735,11242.314386277789,0.9679958566623779,0.0668203295620655,-1.6391693760412787e-10
42216.86746987952,11182.238081056958,0.9712244922899331,0.06682032956108681,-1.629382756440314e-10
42506.02409638555,11122.161775836274,0.9744235250329523,0.06682032956012943,-1.6198124722702214e-10
42795.18072289157,11062.08547061548,0.9775848410267112,0.06682032955924856,-1.6110053916663163e-10
43084.337349397596,11002.009165394556,0.9807109353599752,0.06682032955843974,-1.6029160362215816e-10
43373.49397590361,10941.932860173669,0.9838114845293966,0.06682032955768502,-1.5953687087377905e-10
43662.65060240964,10881.856554952783,0.9868875275000856,0.06682032955698262,-1.5883447618226238e-10
43951.80722891566,10821.780249731906,0.9899409936236248,0.06682032955629758,-1.5814941447065117e-10
44240.96385542169,10761.70394451104,0.992974171702663,0.0668203295556374,-1.574892635075557e-10
44530.12048192771,10701.627639290171,0.9959884081666067,0.0668203295550199,-1.5687176057621627e-10
44819.27710843374,10641.551334069309,0.9989852149580124,0.06682032955441697,-1.562688256390696e-10
45108.43373493976,10581.475028848452,1.001965959046818,0.06682032955381195,-1.5566381645174894e-10
45397.590361445786,10521.39872362758,1.004931410642352,0.06682032955324295,-1.5509479751173464e-10
45686.74698795181,10461.322418406684,1.00788274636219,0.06682032955270763,-1.5455946489976285e-10
45975.903614457835,10401.246113185785,1.010820660264858,0.0668203295521856,-1.540374182329479e-10
46265.06024096386,10341.16980796489,1.013745913271498,0.0668203295516613,-1.5351309301509436e-10
46554.216867469884,10281.093502744023,1.016659104600469,0.06682032955110738,-1.529592294801262e-10
46843.37349397591,10221.017197523155,1.019560628799001,0.0668203295505651,-1.5241700794022566e-10
47132.53012048193,10160.940892302278,1.0224507870437691,0.0668203295500483,-1.51900193647468e-10
47421.68674698795,10100.864587081409,1.0253297750103179,0.06682032954955369,-1.5140558398086988e-10
47710.843373493975,10040.788281860538,1.028197774571194,0.06682032954908498,-1.509368197398921e-10
48000.0,9980.711976639677,1.0310554037262856,0.06682032954860531,-1.5045713220415713e-10
48289.156626506025,9920.635671418822,1.0339025157236301,0.06682032954813101,-1.4998283706680325e-10
48578.31325301205,9860.559366197973,1.0367391240983084,0.06682032954765951,-1.4951131592899179e-10
48867.469879518074,9800.483060977125,1.0395654636140355,0.06682032954719593,-1.490477508839014e-10
49156.6265060241,9740.406755756274,1.0423815866453299,0.066820329546742,-1.48593811077548e-10
49445.78313253012,9680.330450535423,1.0451873814079642,0.06682032954629631,-1.481481637097152e-10
49734.93975903615,9620.254145314562,1.0479828155078086,0.06682032954585951,-1.4771136041603536e-10
50024.09638554217,9560.177840093706,1.0507681361371275,0.06682032954543028,-1.4728215392357652e-10
50313.2530120482,9500.101534872845,1.0535431658319327,0.06682032954500997,-1.468618237927444e-10
50602.40963855422,9440.025229651981,1.0563078387256521,0.06682032954459904,-1.4645088253132574e-10
50891.566265060246,9379.948924431113,1.0590622484101417,0.06682032954419777,-1.4604961819369794e-10
51180.72289156627,9319.872619210244,1.061806426946972,0.06682032954380661,-1.4565844788451238e-10
51469.87951807229,9259.796313989375,1.06454029667677,0.06682032954342616,-1.452779948466806e-10
51759.03614457831,9199.720008768507,1.067263875655246,0.06682032954305689,-1.449087287200551e-10
52048.19277108434,9139.643703547636,1.0699775353501817,0.06682032954269847,-1.4455029953863844e-10
52337.34939759036,9079.567398326766,1.0726811591636576,0.06682032954235159,-1.4420343248563068e-10
52626.50602409639,9019.491093105898,1.0753747995388607,0.06682032954201665,-1.4386848661020243e-10
52915.66265060241,8959.41478788503,1.0780585089189776,0.06682032954169399,-1.435458209615244e-10
53204.819277108436,8899.338482664165,1.0807323397471957,0.06682032954138395,-1.4323579458876723e-10
53493.97590361446,8839.262177443305,1.0833963444667007,0.06682032954108692,-1.4293876654110157e-10
53783.132530120485,8779.185872222446,1.0860507226319323,0.06682032954080279,-1.4265465158023995e-10
54072.28915662651,8719.109567001584,1.088697097036764,0.0668203295405272,-1.4237906617376608e-10
54361.445783132534,8659.03326178072,1.0913346071936771,0.06682032954026326,-1.4211512649280354e-10
54650.60240963856,8598.956956559858,1.0939634209411229,0.06682032954001098,-1.4186284308382168e-10
54939.759036144584,8538.880651338995,1.0965837061175527,0.06682032953977037,-1.4162222649328983e-10
55228.91566265061,8478.804346118137,1.0991956305614174,0.06682032953954142,-1.4139328726767733e-10
55518.072289156626,8418.728040897278,1.1017993621111688,0.06682032953932417,-1.411760359534535e-10
55807.22891566265,8358.651735676418,1.1043979109581548,0.06682032953911028,-1.4096214176608907e-10
56096.385542168675,8298.575430455563,1.1069909643612328,0.06682032953890116,-1.4075302558835215e-10
56385.5421686747,8238.499125234708,1.109578193090897,0.0668203295386983,-1.4055015669070133e-10
56674.698795180724,8178.422820013852,1.1121599887004765,0.06682032953850105,-1.403528890931601e-10
56963.85542168675,8118.3465147929965,1.114737888209066,0.06682032953830479,-1.4015662831745553e-10
57253.01204819277,8058.270209572135,1.1173144217688784,0.06682032953810152,-1.3995335648799863e-10
57542.1686746988,7998.193904351268,1.1198889399378,0.06682032953789417,-1.39746016006812e-10
57831.32530120482,7938.117599130396,1.1224621841821685,0.06682032953768093,-1.3953275472001082e-10
58120.48192771085,7878.04129390952,1.1250348959683216,0.06682032953745988,-1.393117204737103e-10
58409.63855421687,7817.964988688654,1.1276079051169496,0.06682032953722358,-1.3907542459494634e-10
58698.7951807229,7757.888683467791,1.1301819209115884,0.06682032953697223,-1.3882406801462317e-10
58987.95180722892,7697.812378246932,1.132757694084107,0.06682032953670335,-1.385552074892468e-10
59277.108433734946,7637.736073026078,1.135335976370614,0.06682032953641448,-1.3826633571029515e-10
59566.26506024097,7577.659767805226,1.1379203063003769,0.06682032953609504,-1.3794688891030163e-10
59855.42168674699,7517.583462584371,1.1405129749651812,0.06682032953573806,-1.375899095919079e-10
60144.57831325301,7457.507157363515,1.143113992777214,0.06682032953534318,-1.371950335714697e-10
60433.73493975904,7397.430852142661,1.1457247104730472,0.06682032953490617,-1.3675802186453324e-10
60722.89156626506,7337.354546921802,1.1483444245038064,0.06682032953442554,-1.3627738247305389e-10
61012.048192771086,7277.2782417009375,1.1509721532776147,0.06682032953390016,-1.3575199519753605e-10
61301.20481927711,7217.201936480068,1.1536101430331394,0.06682032953332458,-1.3517642358990766e-10
61590.361445783135,7157.125631259191,1.1562591309011752,0.0668203295326954,-1.3454724917813931e-10
61879.51807228916,7097.049326038313,1.1589206566352066,0.0668203295320055,-1.3385736059089876e-10
62168.674698795185,7036.9730208174315,1.1615954724734778,0.06682032953125142,-1.3310326984617377e-10
62457.83132530121,6976.896715596548,1.1642843502918152,0.06682032953042956,-1.3228139860864255e-10
62746.987951807234,6916.8204103756625,1.1669871019836902,0.06682032952953847,-1.3139031589383062e-10
63036.14457831326,6856.744105154785,1.169703406326526,0.06682032952857707,-1.3042892253821364e-10
63325.30120481928,6796.667799933912,1.1724343357151983,0.0668203295275408,-1.293926454810455e-10
63614.45783132531,6736.591494713042,1.175180017129034,0.06682032952642779,-1.2827964369877016e-10
63903.614457831325,6676.515189492176,1.1779393317261486,0.06682032952524074,-1.270925713158985e-10
64192.77108433735,6616.438884271313,1.180713054205301,0.0668203295239754,-1.2582725022011033e-10
64481.927710843374,6556.362579050456,1.183501293239662,0.06682032952263005,-1.2448190543977202e-10
64771.0843373494,6496.286273829594,1.1863023068819163,0.06682032952121102,-1.2306287383242125e-10
65060.24096385542,6436.209968608732,1.1891164119671558,0.06682032951971562,-1.215674679897775e-10
65349.39759036145,6376.133663387867,1.1919434237315691,0.06682032951814333,-1.199951991632257e-10
65638.55421686747,6316.057358167006,1.1947819800210708,0.06682032951649927,-1.1835114580104922e-10
65927.7108433735,6255.981052946148,1.197631122324029,0.06682032951478661,-1.1663846810936066e-10
66216.86746987952,6195.904747725297,1.2004906182537871,0.06682032951300503,-1.1485687550871825e-10
66506.02409638555,6135.828442504448,1.2033595098525023,0.06682032951115777,-1.1300960314662252e-10
66795.18072289157,6075.752137283595,1.2062361123043743,0.06682032950925168,-1.1110350689718061e-10
67084.3373493976,6015.675832062746,1.2091196394749868,0.06682032950728914,-1.0914096599698981e-10
67373.49397590362,5955.599526841892,1.212008866618206,0.06682032950527472,-1.0712654455673109e-10
67662.65060240965,5895.523221621035,1.2149024798630412,0.0668203295032134,-1.0506525064830153e-10
67951.80722891567,5835.446916400174,1.217799509247033,0.06682032950111005,-1.0296191739998262e-10
68240.9638554217,5775.3706111793135,1.2206988269699208,0.06682032949897007,-1.0082192010795648e-10
68530.12048192772,5715.294305958447,1.2235988836361402,0.0668203294967997,-9.865155320675442e-11
68819.27710843374,5655.218000737575,1.226498265397428,0.06682032949460537,-9.64572339836682e-11
69108.43373493977,5595.141695516696,1.2293955008171769,0.06682032949239392,-9.424577861423165e-11
69397.5903614458,5535.065390295818,1.23229016090951,0.06682032949016542,-9.201730347109276e-11
69686.74698795182,5474.98908507494,1.2351807003177249,0.0668203294879273,-8.977915627231553e-11
69975.90361445783,5414.912779854064,1.2380656535715984,0.06682032948568634,-8.753819648182438e-11
70265.06024096385,5354.836474633185,1.2409436807216765,0.06682032948344864,-8.530050082555419e-11
70554.21686746988,5294.7601694123105,1.243813485441801,0.0668203294812197,-8.307153230838605e-11
70843.3734939759,5234.683864191428,1.246674626775384,0.06682032947899434,-8.084615618939458e-11
71132.53012048193,5174.607558970547,1.2495254743522617,0.06682032947678197,-7.86337896697991e-11
71421.68674698795,5114.53125374966,1.2523648439407808,0.06682032947458648,-7.643828551793893e-11
71710.84337349398,5054.454948528774,1.2551915595014884,0.06682032947241152,-7.426331856372934e-11
72000.0,4994.378643307885,1.2580087220281617,0.06682032947024134,-7.20931817086865e-11
