Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
1,CC-discharge,14,1018.1818181818182,1018.1818181818182,7.347224786516452,-54.52767323623,-27.147740998470308,-27.379932237759693,31706.42889175564,16368.191384550995,4.999999999977773e-09,3.6766875556554717,7.684317007821107,31680.4284328719,16156.85422731059,5.00000000007543e-09,3.6749903883231316,7.737651180203539,31827.41550249689,16142.837475951694,5.000000000007837e-09,3.67053723086098,7.684317007821107,31760.327024957536,16126.827561307604,4.999999999979578e-09,3.67223439819332,7.737651180203539
1,CC-discharge,15,1090.909090909091,1090.909090909091,7.326652874069507,-54.52767323623,-27.146784358123313,-27.380888878106692,32119.64900558203,15927.946286884471,4.9999999999787804e-09,3.666478611345431,8.23274655687761,32092.484004850656,15700.986106110115,5.000000000075282e-09,3.6647448553034248,8.290790787434512,32249.06784784031,15686.699576270543,5.000000000007255e-09,3.660174262724076,8.23274655687761,32177.959940526896,15668.838503180838,4.999999999979339e-09,3.6619080187660824,8.290790787434512
1,CC-discharge,16,1163.6363636363637,1163.6363636363637,7.306545244078695,-54.52767323623,-27.146042532609986,-27.38163070362002,32532.857891240194,15487.713739820694,4.999999999978321e-09,3.6564984181662727,8.7811589497133,32504.550677605053,15245.105099898512,5.0000000000756855e-09,3.654729485745951,8.843947550886297,32670.708735891796,15230.574680267517,5.000000000007137e-09,3.650046825912422,8.7811589497133,32595.604107125648,15210.836500095162,4.999999999981106e-09,3.651815758332744,8.843947550886297
1,CC-discharge,17,1236.3636363636365,1236.3636363636365,7.286883479458007,-54.52767323623,-27.145522108603185,-27.382151127626816,32946.05885599764,15047.490231253718,4.999999999976246e-09,3.646737954328155,9.329558592553838,32916.62518139164,14789.214814361354,5.000000000078003e-09,3.6449350963605447,9.397117064333234,33092.34154140738,14774.459149049932,5.00000000000923e-09,3.6401455251298516,9.329558592553838,33013.25621075297,14752.825174511392,4.999999999985794e-09,3.641948383097462,9.397117064333234
1,CC-discharge,18,1309.0909090909092,1309.0909090909092,7.267650639797236,-54.52767323623,-27.145241150848552,-27.382432085381453,33359.25547586922,14607.27199242762,4.9999999999755065e-09,3.6371890364699273,9.877950140629109,33328.7039807681,14333.319118672243,5.000000000075735e-09,3.635353261616273,9.95029467254544,33513.969913374436,14318.349077810055,5.000000000008527e-09,3.630461603327309,9.877950140629109,33430.91266811245,14294.808413604667,4.999999999983823e-09,3.632297378180963,9.95029467254544
1,CC-discharge,19,1381.818181818182,1381.818181818182,7.248830152479644,-54.52767323623,-27.14523162324427,-27.38244161298573,33772.45180336173,14167.054783143856,4.999999999975425e-09,3.6278437967274657,10.426338754508834,33740.78306920597,13877.422366008785,5.000000000075411e-09,3.6259757666967807,10.50347521495319,33935.59798699651,13862.240073278928,5.00000000000862e-09,3.620986355752178,10.426338754508834,33848.56941844637,13836.79059080632,4.999999999981496e-09,3.6228543857828632,10.50347521495319
1,CC-discharge,20,1454.5454545454547,1454.5454545454547,7.230404746129212,-54.52767323623,-27.14554283456844,-27.382130401661556,34185.65262639873,13726.833624639901,4.999999999975799e-09,3.6186941880104384,10.974730415698861,34152.857713104844,13421.529667791545,5.0000000000752496e-09,3.6167940822566664,11.056652710050637,34357.230647899654,13406.126976961443,5.000000000008666e-09,3.611710558118774,10.974730415698861,34266.221664082455,13378.776841317533,4.999999999978401e-09,3.6136106638725454,11.056652710050637
1,CC-discharge,21,1527.2727272727275,1527.2727272727275,7.212355373442752,-54.52767323623,-27.146246070487848,-27.381427165742153,34598.86379745765,13286.602460756258,4.999999999975655e-09,3.6097314934232045,11.523132323830744,34564.92212638865,12965.647241545375,5.000000000075324e-09,3.6077988350072725,11.60981995820623,34778.873867987706,12950.003514071088,5.000000000008663e-09,3.6026238800195474,11.523132323830744,34683.86354062756,12920.773411590437,4.999999999980635e-09,3.6045565384354794,11.60981995820623
1,CC-discharge,22,1600.0000000000002,1600.0000000000002,7.1946600583127305,-54.52767323623,-27.147440624954264,-27.380232611275737,35012.092654594344,12846.353724886658,4.9999999999758415e-09,3.6009458104200496,12.071553401562483,34976.969054256675,12509.78285548737,5.000000000074823e-09,3.5989792422634928,12.162968036761967,35200.53513505871,12493.86184484786,5.000000000008931e-09,3.593714247892681,12.071553401562483,35101.48769508489,12462.78810598377,4.999999999979847e-09,3.5956808160492386,12.162968036761967
1,CC-discharge,23,1672.727272727273,1672.727272727273,7.177292614136105,-54.52767323623,-27.149261490132048,-27.378411746097953,35425.34856026613,12406.077785790783,4.999999999975405e-09,3.5923254867840755,12.620004938078505,35388.98924047649,12053.94639748023,5.000000000074981e-09,3.590322484523875,12.71608565653342,35622.224002621195,12037.69199036477,5.000000000011372e-09,3.58496712735203,12.620004938078505,35519.08474593445,12004.830858363912,4.99999999997402e-09,3.5869701296122316,12.71608565653342
