Cycle,Pack Capacity,"Cell 1,1"
1,26.99346435999158,26.99346435999158
2,18.492318116799083,18.492318116799083
3,18.483053721586383,18.483053721586383
4,18.473771812973823,18.473771812973823
5,18.46452532295127,18.46452532295127
6,18.45525231524104,18.45525231524104
7,18.445981717952904,18.445981717952904
8,18.43673653909388,18.43673653909388
9,18.427462801461687,18.427462801461687
10,18.418182365047223,18.418182365047223
11,18.40893403197075,18.40893403197075
12,18.399653177785225,18.399653177785225
13,18.390375371815168,18.390375371815168
14,18.381124144536823,18.381124144536823
15,18.371844761204276,18.371844761204276
16,18.362591347470026,18.362591347470026
17,18.3533209193613,18.3533209193613
18,18.344049344928916,18.344049344928916
19,18.334772401028754,18.334772401028754
20,18.325498329532742,18.325498329532742
21,18.31623005291463,18.31623005291463
22,18.306948841398736,18.306948841398736
23,18.29767285163659,18.29767285163659
24,18.288401019272428,18.288401019272428
25,18.27912253164367,18.27912253164367
26,18.26984292084614,18.26984292084614
27,18.26056424149309,18.26056424149309
28,18.251282691032237,18.251282691032237
29,18.241997240171823,18.241997240171823
30,18.232715512567175,18.232715512567175
