,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,2813653.1712565757,0.0,7.729426752507541,-53.2,-13.7276317514381,-13.822306451603582,-11.885606922238384,-13.764454874719938,27324.602743780797,18801.68651466212,1.2962199418311623e-08,3.8659319741579212,0.0,27258.096219413932,18188.11441674321,1.2697837569721975e-08,3.863192771334116,0.0,28282.832313248946,23504.29641682394,1.4465693417669533e-08,3.8644997386391924,0.0,27294.590049040155,18629.936887464988,1.290473330550169e-08,3.8659805393022038,0.0,27339.850532711884,18716.979666473482,1.2898150654503446e-08,3.8634947783496196,0.0,27242.21604399119,18316.9044243563,1.2786822053093908e-08,3.8662339811734263,0.0,28280.290406496148,23496.219256317807,1.4474838152344595e-08,3.8649270138683485,0.0,27307.93396867862,18529.081267872123,1.283107658617655e-08,3.863446213205337,0.0
CC-discharge,1,2813682.086919226,28.91566265060241,7.71944154333002,-53.2,-13.696910233253256,-13.774696737843902,-12.001927534464519,-13.726465494438324,27472.455750381807,18672.976343055754,1.2962199418311303e-08,3.8609617503031384,0.11013872283008577,27409.28683463689,18054.625220941707,1.2697837569721186e-08,3.858174094398564,0.11083133811023085,28413.039737492803,23391.37854631527,1.4465693417660242e-08,3.8595048262064724,0.09593387332009198,27443.42436563496,18501.15481796187,1.2904733305519746e-08,3.861009160987611,0.11040530268738258,27489.1607349689,18585.134000817285,1.2898150654503333e-08,3.8584797930268815,0.11013872283008577,27391.785060141137,18187.615791218173,1.2786822053082428e-08,3.8612674489314567,0.11083133811023085,28410.365722467508,23384.04049533148,1.447483815234984e-08,3.859936717123548,0.09593387332009198,27458.07739222332,18396.7403281803,1.283107658616898e-08,3.8584323823424054,0.11040530268738258
CC-discharge,2,2813711.002581877,57.83132530120482,7.713496276796597,-53.2,-13.679490203113515,-13.748217409678434,-12.067155001637916,-13.705137385570143,27561.68381431985,18582.57896361509,1.2962199418311381e-08,3.8580026388703574,0.2200841061086672,27500.426136299808,17960.962747611717,1.2697837569721132e-08,3.855185670656379,0.2213651298673487,28492.52372493899,23311.28450590925,1.4465693417663003e-08,3.856530724409618,0.19259685539279253,27533.200724647977,18410.74512841349,1.2904733305551136e-08,3.8580494342336604,0.22057238252677402,27579.26820440696,18492.53446095831,1.2898150654503797e-08,3.85549363792624,0.2200841061086672,27481.946844735117,18096.90063572938,1.2786822053079288e-08,3.8583106061402193,0.2213651298673487,28489.769065569544,23304.470714440187,1.447483815235905e-08,3.85696555238698,0.19259685539279253,27548.643400144276,18303.832182518065,1.283107658616189e-08,3.855446842562936,0.22057238252677402
CC-discharge,3,2813739.9182445277,86.74698795180723,7.70794007256718,-53.2,-13.663759283418155,-13.724555772840073,-12.125706849598854,-13.685978094142921,27645.502753049386,18493.258016816286,1.29621994183114e-08,3.855237211230873,0.3298963530425293,27585.98590434129,17868.469088576767,1.269783756972119e-08,3.852392762191033,0.33169755228710174,28567.69144149152,23231.662851185352,1.4465693417648218e-08,3.853751204145794,0.2897569431487635,27617.511383034387,18321.434442307975,1.2904733305557398e-08,3.855283456823476,0.3305768623649791,27663.913237892786,18401.03757659589,1.2898150654503934e-08,3.8527028613363066,0.3298963530425293,27566.58893914766,18007.317514947186,1.278682205307592e-08,3.8555473103761475,0.33169755228710174,28564.860517060653,23225.37022720602,1.4474838152363436e-08,3.854188868421387,0.2897569431487635,27633.69563259388,18212.05341106842,1.283107658615062e-08,3.8526566157437054,0.3305768623649791
CC-discharge,4,2813768.833907178,115.66265060240964,7.702512995117095,-53.2,-13.648899591073565,-13.702384365498403,-12.18076566174646,-13.667950381681576,27728.012232072426,18404.088516131345,1.2962199418311403e-08,3.852536026857744,0.4395857461127772,27670.163889964493,17776.18096973983,1.2697837569721193e-08,3.8496647987999664,0.4418459062563326,28642.11045225399,23151.728802898982,1.4465693417648325e-08,3.8510362508651284,0.3873732986160138,27700.485537248176,18232.295651692293,1.2904733305557586e-08,3.8525817443001165,0.44043199680604134,27747.235906023026,18309.695827709336,1.2898150654503934e-08,3.8499769682593508,0.4395857461127772,27649.86407148644,17917.933466540257,1.2786822053075854e-08,3.852848196317128,0.4418459062563326,28639.204022397396,23145.959391197437,1.4474838152363427e-08,3.8514767442519657,0.3873732986160138,27717.399605336082,18120.451285410796,1.283107658615073e-08,3.84993125081698,0.44043199680604134
CC-discharge,5,2813797.7495698286,144.57831325301206,7.6971552626371516,-53.2,-13.63471236200008,-13.68136587826822,-12.233125474844,-13.6507962848877,27810.157183072268,18315.013168489797,1.2962199418311403e-08,3.8498693149905554,0.5491584848801412,27753.92916280502,17684.03599238703,1.2697837569721171e-08,3.846971752248615,0.5518208068337086,28716.592808729394,23071.45194627048,1.4465693417648506e-08,3.8483559642493828,0.48542105418465015,27783.0755521872,18143.270225628083,1.2904733305557899e-08,3.849914514927916,0.5501458388404561,27830.190453448755,18218.450525517306,1.2898150654503937e-08,3.847285947646596,0.5491584848801412,27732.730917605768,17828.688055322025,1.2786822053075806e-08,3.850183510388537,0.5518208068337086,28713.610809177357,23066.207990715375,1.4474838152363595e-08,3.8487992983877684,0.48542105418465015,27800.716060017006,18028.965657114033,1.2831076586150688e-08,3.8472407477092347,0.5501458388404561
CC-discharge,6,2813826.6652324796,173.49397590361446,7.691851608945978,-53.2,-13.621180453188641,-13.661455367770825,-12.282876834743007,-13.634487344297538,27892.149856947046,18226.040731679124,1.2962199418311401e-08,3.847229474561224,0.6586199018086099,27837.49519997247,17592.047147432342,1.269783756972119e-08,3.844305952760835,0.6616313339262349,28791.36694208063,22990.79478360423,1.4465693417648454e-08,3.845702708761168,0.5838788947854011,27865.49350674569,18054.3686255388,1.2904733305558055e-08,3.847274164548291,0.6597252911665011,27912.99122295144,18127.310641155622,1.2898150654503929e-08,3.8446221343847538,0.6586199018086099,27815.400664959074,17739.593863415867,1.2786822053075687e-08,3.847545656185142,0.6616313339262349,28788.309076796028,22986.07877350924,1.4474838152363666e-08,3.8461489001848093,0.5838788947854011,27883.858940919938,17937.60727670135,1.2831076586150153e-08,3.844577444397687,0.6597252911665011
CC-discharge,7,2813855.58089513,202.40963855421688,7.686596920526967,-53.2,-13.608218477801163,-13.64250017958318,-12.330371546203246,-13.618909796412414,27974.057248341007,18137.152554292163,1.2962199418311452e-08,3.844613963859943,0.7679749175957176,27920.939166968175,17500.185229713035,1.2697837569721151e-08,3.841664824286422,0.7712857738754478,28866.413620551273,22909.827563510316,1.4465693417647703e-08,3.843073928166724,0.6827272818574744,27947.810531806514,17965.568073212045,1.2904733305558503e-08,3.8446581507636104,0.7691766853058986,27995.70586945428,18036.257068852374,1.2898150654503975e-08,3.8419829566670245,0.7679749175957176,27897.949651407765,17650.622604670352,1.278682205307514e-08,3.8449320962405453,0.7712857738754478,28863.279613010338,22905.64152837008,1.4474838152364136e-08,3.843522992360242,0.6827272818574744,27966.9000045772,17846.352736489618,1.2831076586152823e-08,3.8419387697633556,0.7691766853058986
CC-discharge,8,2813884.4965577805,231.32530120481928,7.681388978396592,-53.2,-13.595800628808004,-13.624445883600519,-12.375727424039326,-13.604026063552157,28055.889014293116,18048.345077507216,1.296219941831146e-08,3.8420216811329233,0.8772280063772805,28004.27303619215,17408.44417124963,1.2697837569721262e-08,3.8390472473597903,0.8807915813581133,28941.72575523965,22828.56433017436,1.4465693417648387e-08,3.8404685133062313,0.7819485628624646,28030.03721892083,17876.864041388,1.290473330555852e-08,3.8420653714191233,0.8785057449844711,28078.34414517332,17945.286163089637,1.289815065450383e-08,3.8393672972636685,0.8772280063772805,27980.389720941024,17561.768402050086,1.2786822053075902e-08,3.8423417310368024,0.8807915813581133,28938.51533611117,22824.91020755806,1.4474838152363905e-08,3.8409204650903623,0.7819485628624646,28049.84993569911,17755.19738410776,1.2831076586148575e-08,3.8393236069774694,0.8785057449844711
CC-discharge,9,2813913.412220431,260.2409638554217,7.676225949257748,-53.2,-13.583903023563778,-13.607242977605459,-12.419052275609056,-13.589801723221708,28137.650132700233,17959.61491942696,1.296219941831146e-08,3.839451716357246,0.9863834427321871,28087.503818915433,17316.818275507307,1.2697837569721352e-08,3.836452296717394,0.9901557936521131,29017.293058157582,22747.018336067278,1.4465693417648585e-08,3.8378855479165805,0.8815259913751087,28112.179377973727,17788.25225464278,1.2904733305558829e-08,3.8394949161694023,0.9877179047707115,28160.911077066205,17854.39445958357,1.2898150654503778e-08,3.8367742329005017,0.9863834427321871,28062.727809631197,17473.025738274802,1.2786822053075554e-08,3.8397736525403547,0.9901557936521131,29014.005968548427,22743.897976800083,1.4474838152364077e-08,3.838340401341167,0.8815259913751087,28132.71459527261,17664.13682598157,1.2831076586144542e-08,3.836731033088346,0.9877179047707115
CC-discharge,10,2813942.327883082,289.1566265060241,7.671106187793468,-53.2,-13.572503031829033,-13.590845528996212,-12.460446888512502,-13.576204550662261,28219.3440969576,17870.95884679825,1.2962199418311598e-08,3.836903252803013,1.095445314440592,28170.636869861315,17225.30215569322,1.2697837569721252e-08,3.8338791419599674,1.0993850647629633,29093.104665918876,22665.202170481534,1.446569341764763e-08,3.8353242097461706,0.9814436587008981,28194.241268151123,17699.728648329994,1.2904733305560164e-08,3.836945968005012,1.0968183315734585,28243.410192957752,17763.578646315967,1.2898150654503772e-08,3.834202934990455,1.095445314440592,28144.969214768804,17384.389396061335,1.2786822053075415e-08,3.8372270458335,1.0993850647629633,29089.740657957733,22662.617342984748,1.4474838152363815e-08,3.835781978047297,0.9814436587008981,28215.49827994712,17573.16688513858,1.2831076586144767e-08,3.8341602197884552,1.0968183315734585
