,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,469650.43501175,0.0,7.729609035385959,-53.2,-13.326677106382613,-13.31047759105857,-13.242521940188785,-13.320323362370033,27581.492731660826,20416.53300553754,6.393397254061165e-09,3.8659995154660294,0.0,27582.236330230695,20271.34482817406,6.377562145053759e-09,3.8633337071267806,0.0,27667.72519448433,20825.06207564584,6.4186583683064836e-09,3.8645700842283803,0.0,27576.007784349826,20398.079041523557,6.39343532973232e-09,3.866033973239788,0.0,27599.272352296284,20364.445059044498,6.383812959660562e-09,3.863609519919929,0.0,27562.879581397498,20343.199518079942,6.390345916845699e-09,3.8662753282591775,0.0,27665.807374563738,20836.38154646061,6.421133146493705e-09,3.8650389511575782,0.0,27591.826979145015,20338.480227475313,6.3825840668902586e-09,3.86357506214617,0.0
CC-discharge,1,469679.35067440063,28.91566265060241,7.719818509601262,-53.2,-13.326081674955207,-13.305523237427787,-13.251097553898983,-13.317297533718012,27725.226167532597,20291.409589625368,6.393397254061093e-09,3.861125421998472,0.10703919189292298,27728.123624970263,20142.540253666604,6.377562145051557e-09,3.858413953436447,0.10689156959231469,27811.81903375296,20700.0816715882,6.418658368292712e-09,3.8596718698234995,0.1064000782895091,27720.274992977167,20273.24992811244,6.3934353297275894e-09,3.861158802376023,0.10697839717304436,27744.422382548877,20236.273525635715,6.383812959660159e-09,3.8586930876027896,0.10703919189292298,27707.202157973043,20218.448093217492,6.390345916852358e-09,3.8614045561648145,0.10689156959231469,27809.755016421972,20712.219207836828,6.421133146490033e-09,3.8601466397777644,0.1064000782895091,27737.363123658535,20210.201483132656,6.38258406687239e-09,3.8586597072252378,0.10697839717304436
CC-discharge,2,469708.26633705123,57.83132530120482,7.713971354510896,-53.2,-13.325736536944389,-13.302788036767755,-13.255851728911153,-13.315623697376711,27812.1954801852,20203.334830890883,6.393397254061176e-09,3.858214755075416,0.21407460639854384,27816.368894133637,20051.898518747726,6.377562145051681e-09,3.855475354184744,0.21375225744048956,27899.063911605837,20612.05749211865,6.418658368286633e-09,3.8567464193060332,0.21285368986705988,27807.55227799152,20185.395368857382,6.393435329716786e-09,3.85824757439918,0.21393792018948904,27832.248839114232,20146.053187585287,6.3838129596607915e-09,3.8557565994354808,0.21407460639854384,27794.50095009173,20130.65862124879,6.39034591685605e-09,3.858496000326154,0.21375225744048956,27896.91137574245,20624.771195000223,6.421133146494552e-09,3.857224935204865,0.21285368986705988,27825.408076392585,20119.919078347088,6.382584066869629e-09,3.855723780111719,0.21393792018948904
CC-discharge,3,469737.18199970183,86.74698795180723,7.70850005035674,-53.2,-13.32542713523353,-13.300357848993052,-13.260079817809943,-13.314135197963477,27893.974126122936,20116.228422797656,6.393397254061073e-09,3.8554912644053037,0.32110739223058365,27899.332556279103,19962.267824256764,6.377562145051707e-09,3.8527255226873933,0.320592200756798,27981.133109117436,20524.970922383087,6.418658368289172e-09,3.8540089749918547,0.3193433747936506,27889.612397406985,20098.514523970218,6.393435329708416e-09,3.855523589836158,0.32088474306234116,27914.83347128363,20056.824790057362,6.3838129596608e-09,3.853008785951437,0.32110739223058365,27876.574783213127,20043.84837485856,6.390345916855773e-09,3.8557745276693463,0.320592200756798,27978.89730595997,20538.254654726632,6.421133146493704e-09,3.8544910753648836,0.3193433747936506,27908.189974730045,20030.637296357127,6.382584066866663e-09,3.8529764605205807,0.32088474306234116
CC-discharge,4,469766.09766235243,115.66265060240964,7.703149658141462,-53.2,-13.32514134711551,-13.298092826150869,-13.264018641360007,-13.312747185373622,27974.561407818903,20029.178025129124,6.393397254061185e-09,3.852827971482214,0.4281377877420256,27981.075201140247,19872.708076420415,6.377562145051639e-09,3.8500364381378684,0.4274132878055688,28062.03294550088,20437.91265490344,6.418658368289424e-09,3.851332011753805,0.4258658585654175,27970.470234126853,20011.696721711694,6.393435329709271e-09,3.852859827233893,0.4278200136781528,27996.214997475974,19967.65376741772,6.3838129596607195e-09,3.8503216866592482,0.4281377877420256,27957.440695104004,19957.106842614183,6.390345916854732e-09,3.853113220003595,0.4274132878055688,28059.715061481114,20451.76623145491,6.4211331464926974e-09,3.8518176463876577,0.4258658585654175,27989.759015414547,19941.420299168094,6.3825840668661016e-09,3.8502898309075704,0.4278200136781528
CC-discharge,5,469795.01332500303,144.57831325301206,7.697862605140465,-53.2,-13.32487704730434,-13.295965733904184,-13.267714000690985,-13.311443218100495,28054.865130809896,19942.131002708586,6.393397254061183e-09,3.850196197958935,0.5351659740649969,28062.51711479905,19783.166405900538,6.37756214505165e-09,3.8473791943294953,0.5342167358379184,28142.67571736511,20350.82751883359,6.418658368288467e-09,3.8486867320392113,0.5324190017061845,28051.036327253336,19924.89017768129,6.393435329708514e-09,3.8502275972853,0.5347444731298561,28077.310170292632,19878.48620225004,6.383812959660708e-09,3.84766640718153,0.5351659740649969,28038.009101293093,19870.382818838734,6.390345916854341e-09,3.8504834108109693,0.5342167358379184,28140.276013301074,20365.251115462826,6.4211331464919794e-09,3.849175873101253,0.5324190017061845,28071.03374640643,19852.2148713264,6.382584066864325e-09,3.847635007855164,0.5347444731298561
CC-discharge,6,469823.92898765363,173.49397590361446,7.692622927983583,-53.2,-13.324631515711308,-13.29395257361454,-13.271207151598619,-13.310208759075536,28135.123863606106,19855.08554819186,6.393397254061178e-09,3.8475879929992605,0.6421921128722886,28143.902882492086,19693.638180642964,6.377562145051661e-09,3.8447457750603253,0.6410035563500418,28223.295307301443,20263.719587567237,6.41865836829072e-09,3.8460651513029993,0.6390010143659821,28131.55146136233,19838.091608716728,6.393435329713793e-09,3.8476189459959738,0.6416587380984344,28158.359909504186,19789.320243182035,6.383812959660738e-09,3.845034934984323,0.6421921128722886,28118.521963712014,19783.671817238002,6.390345916855095e-09,3.8478771529232576,0.6410035563500418,28220.813806712842,20278.7133534816,6.421133146491331e-09,3.8465577766805845,0.6390010143659821,28152.257070159663,19763.01763893988,6.382584066871611e-09,3.84500398198761,0.6416587380984344
CC-discharge,7,469852.84465030424,202.40963855421688,7.687427292801944,-53.2,-13.32440360788345,-13.292045513991104,-13.274511791196227,-13.309039086929225,28215.36826316582,19768.041565930955,6.3933972540611506e-09,3.8450016974068424,0.7492163503164443,28225.26414240966,19604.122708679108,6.377562145051675e-09,3.8421345047509172,0.7477746330070927,28303.921234855206,20176.590114575723,6.4186583682844616e-09,3.8434656020467277,0.7456103273892547,28212.046681413653,19751.300613266238,6.393435329693085e-09,3.8450322132754127,0.7485633479217468,28239.3951742158,19700.155792235244,6.38381295966068e-09,3.842425595395101,0.7492163503164443,28199.01058121414,19696.973167617492,6.390345916857903e-09,3.8452927880510273,0.7477746330070927,28301.35793131172,20192.15419077797,6.4211331464904186e-09,3.8439616907552168,0.7456103273892547,28233.46030469639,19673.82818936005,6.382584066857362e-09,3.8423950795265323,0.7485633479217468
CC-discharge,8,469881.76031295484,231.32530120481928,7.682273743301161,-53.2,-13.32419229206241,-13.290237887609512,-13.277639641571989,-13.307930178756093,28295.60755663605,19680.998950655292,6.393397254061142e-09,3.842436338032159,0.8562388238102028,28306.610746400584,19514.619328357174,6.377562145051829e-09,3.8395443996572953,0.8545307912464526,28384.56162105649,20089.44025318063,6.418658368286535e-09,3.8408871058292293,0.8522454737055929,28292.531504926304,19664.51680067676,6.3934353296860054e-09,3.842466425362613,0.8554588068200815,28320.425282512617,19610.992741574537,6.3838129596606624e-09,3.839837405269002,0.8562388238102028,28279.48469998228,19610.28622914561,6.3903459168510255e-09,3.8427293436438656,0.8545307912464526,28381.916499887757,20105.57477312327,6.421133146489802e-09,3.8413866374719317,0.8522454737055929,28314.653051248464,19584.646121138427,6.38258406685603e-09,3.8398073179385483,0.8554588068200815
CC-discharge,9,469910.67597560544,260.2409638554217,7.677160784497962,-53.2,-13.323996610468535,-13.288523678259127,-13.280601310758888,-13.306878400513451,28375.844563738894,19593.95760127795,6.393397254061129e-09,3.8398911713202173,0.9632596627761905,28387.94601392023,19425.127415955023,6.377562145051812e-09,3.8369747078786194,0.9612728055672102,28465.218230906543,20002.271085643282,6.418658368277267e-09,3.8383289149640274,0.9589050759237892,28373.009003230378,19577.73980166021,6.393435329690512e-09,3.8399208381998475,0.962345588262931,28401.453081909258,19521.83098765073,6.383812959660697e-09,3.8372696131777455,0.9632596627761905,28359.947603867982,19523.610397727924,6.390345916855511e-09,3.840186076619344,0.9612728055672102,28462.49127565295,20018.976175695825,6.421133146490032e-09,3.8388318695339354,0.9589050759237892,28395.83840816186,19495.471054782185,6.382584066858612e-09,3.837239946298116,0.962345588262931
