,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,4821848.0199447265,0.0,7.720157011979514,-53.2,-14.749079008041969,-14.835334156236868,-8.830703549133844,-14.784883286587322,27013.164431796176,16328.065017523088,1.775086076579856e-08,3.861339296361544,0.0,26943.148622263638,15538.178740472384,1.7174731423321666e-08,3.858493255557128,0.0,29717.21842657241,27845.77101047895,2.561921560949291e-08,3.8597984917448516,0.0,26981.643049427013,16110.771359460332,1.761201854858449e-08,3.8614027987620814,0.0,27025.342776670248,16188.72477422424,1.7623870139747603e-08,3.85881771561797,0.0,26930.646425774416,15743.177502664239,1.735197449298617e-08,3.861663756422386,0.0,29713.22119357535,27808.173974521098,2.5590540598966494e-08,3.8603585202346617,0.0,26992.234370901126,15946.653071870503,1.746561442843804e-08,3.858754213217432,0.0
CC-discharge,1,4821876.935607377,28.91566265060241,7.709606438629238,-53.2,-14.667515803341603,-14.733681800264632,-9.10440516220116,-14.694397234192607,27171.607404992763,16190.127701066218,1.7750860765798894e-08,3.856088636221664,0.1181389349854762,27104.98488319578,15395.281473379551,1.717473142332255e-08,3.853189433416095,0.1187510680983996,29815.395690039553,27760.65525417297,2.5619215609467385e-08,3.8545272309159833,0.07202854904150605,27141.088729470754,15972.799159866308,1.761201854860373e-08,3.856150653657495,0.11839068482240937,27185.347317112726,16047.427182277137,1.762387013974677e-08,3.853517802407574,0.1181389349854762,27090.746907469995,15604.776846111283,1.7351974492995695e-08,3.856417005213143,0.1187510680983996,29811.298846526704,27723.615347619634,2.5590540598987852e-08,3.855079207713254,0.07202854904150605,27153.082492617155,15804.868034434352,1.7465614428417223e-08,3.853455784971745,0.11839068482240937
CC-discharge,2,4821905.851270027,57.83132530120482,7.70338975962292,-53.2,-14.619095321801467,-14.674786464004129,-9.26480950240327,-14.64130871179114,27266.96187165494,16093.480516101414,1.7750860765799486e-08,3.852994938931074,0.23575584713464515,27202.262748525492,15295.264466960762,1.717473142332268e-08,3.850064095338905,0.23685736634847493,29876.590766523565,27699.181921517637,2.5619215609468507e-08,3.8514217202386942,0.14580049548570057,27236.994316260516,15876.173056132544,1.7612018548610086e-08,3.853056149889481,0.2362047649267618,27281.64156929433,15948.425586082798,1.762387013974642e-08,3.8503948206918457,0.23575584713464515,27186.981416398183,15507.907118394465,1.7351974493004698e-08,3.853325664284015,0.23685736634847493,29872.431834570838,27662.54439171264,2.5590540598998638e-08,3.851968039384226,0.14580049548570057,27249.831639367047,15705.571685057264,1.7465614428375146e-08,3.850333609733437,0.2362047649267618
CC-discharge,3,4821934.766932678,86.74698795180723,7.697617981373898,-53.2,-14.57426636895533,-14.62094713679895,-9.412331557602963,-14.592454936642762,27356.30817981624,15998.197913431613,1.775086076579943e-08,3.8501226485316726,0.35299826356338726,27293.350000064103,15196.719884555996,1.7174731423322768e-08,3.847162409624274,0.3545109149460776,29935.157736014262,27637.40587304698,2.561921560946878e-08,3.8485385357791886,0.22080909412026373,27326.829911378183,15780.937356164479,1.7612018548607866e-08,3.8501831374999025,0.35360943821364493,27371.86844833584,15850.821814619441,1.76238701397464e-08,3.8474953328422252,0.35299826356338726,27277.09170913275,15412.46348128325,1.7351974493001558e-08,3.8504555717496234,0.3545109149460776,29930.939382094988,27601.172701431533,2.559054059900021e-08,3.84907944559471,0.22080909412026373,27340.45740441759,15607.704163013212,1.74656144283836e-08,3.847434843873996,0.35360943821364493
CC-discharge,4,4821963.682595329,115.66265060240964,7.6920078370002045,-53.2,-14.53106423278121,-14.569554834226379,-9.553794892636688,-14.545586040355726,27444.08614988382,15903.256670723158,1.7750860765799423e-08,3.8473307440073112,0.46988714148200794,27382.78850243539,15098.582464773077,1.7174731423322758e-08,3.8443420416343836,0.4717418465566211,29993.76216473817,27574.740603773997,2.5619215609468877e-08,3.845736040302829,0.2969782766513467,27415.0664564297,15686.066361045718,1.7612018548607873e-08,3.8473905435690874,0.4706296831011891,27460.511532205714,15753.567718949325,1.7623870139746392e-08,3.844677092992893,0.46988714148200794,27365.570936403867,15317.414194430736,1.7351974493001528e-08,3.84766579536582,0.4717418465566211,29989.48435084672,27538.91761078726,2.5590540599000203e-08,3.8462717966973754,0.2969782766513467,27429.47005458393,15510.211424373827,1.746561442838279e-08,3.8446172934311167,0.4706296831011891
CC-discharge,5,4821992.598257979,144.57831325301206,7.686494930437046,-53.2,-14.48917442167989,-14.520150781824658,-9.690350300614854,-14.500324495880605,27531.263893294687,15808.63528040986,1.775086076579945e-08,3.8445871656284467,0.5864342846726148,27471.563903882445,15000.83369796353,1.717473142332278e-08,3.8415706346273,0.5885679735287136,30053.125403039838,27511.03354510606,2.5619215609468798e-08,3.842982036482382,0.37426400031902357,27502.676717602724,15591.540256564525,1.7612018548608094e-08,3.844646295860358,0.587279926218604,27548.548473761683,15656.641267562472,1.76238701397464e-08,3.8419077648085995,0.5864342846726148,27453.39417485829,15222.741330639548,1.735197449300174e-08,3.844924295809746,0.5885679735287136,30048.787359289036,27475.62754983165,2.559054059900015e-08,3.8435128939546637,0.37426400031902357,27517.850912245794,15413.073107365084,1.746561442838291e-08,3.841848634576687,0.587279926218604
CC-discharge,6,4822021.51392063,173.49397590361446,7.6810578131164,-53.2,-14.448386013107678,-14.472396303166992,-9.822814128356002,-14.456403555369327,27618.15177514124,15714.279513348763,1.775086076579945e-08,3.8418812432644023,0.702649386820356,27560.00377482057,14903.40523766184,1.7174731423322785e-08,3.8388373987622475,0.7050039055969531,30113.249106125626,27446.46010908847,2.5619215609468983e-08,3.8402657909772815,0.4526301225237258,27589.977675455084,15497.299552849807,1.7612018548608316e-08,3.8419397207955126,0.7035720067457122,27636.29269696311,15559.986910246485,1.7623870139746415e-08,3.8391765698519973,0.702649386820356,27540.885481544647,15128.378694131394,1.7351974493001942e-08,3.8422204143541516,0.7050039055969531,30108.850060948873,27411.47678244236,2.559054059900017e-08,3.8407920221391185,0.4526301225237258,27605.919746037365,15316.228078123335,1.7465614428382994e-08,3.8391180923208856,0.7035720067457122
CC-discharge,7,4822050.42958328,202.40963855421688,7.6756892965666825,-53.2,-14.40858077939012,-14.42608807643315,-9.951663180758995,-14.413667963417746,27704.828682776923,15620.140740580304,1.7750860765799427e-08,3.839209407159422,0.8185408197219537,27648.197423465306,14806.236777202923,1.7174731423322785e-08,3.8361387081972875,0.8210620757961505,30174.007402275416,27381.181291348727,2.5619215609467997e-08,3.837583705495883,0.5320456940462761,27677.05257936323,15403.2913075127,1.7612018548607082e-08,3.839267247915864,0.8195160690701583,27723.823866653765,15463.554833396507,1.76238701397464e-08,3.8364798894072605,0.8185408197219537,27628.133206802522,15034.267875937652,1.735197449300253e-08,3.8395505883693946,0.8210620757961505,30169.546711815186,27346.625250441313,2.559054059900065e-08,3.838105591070799,0.5320456940462761,27693.76053757478,15219.621931206751,1.7465614428381872e-08,3.8364220486508183,0.8195160690701583
CC-discharge,8,4822079.345245931,231.32530120481928,7.67038769185199,-53.2,-14.369949534983517,-14.38143832614295,-10.076293006839213,-14.372319132034324,27791.232509427606,15526.295712591962,1.7750860765799443e-08,3.8365708177200553,0.9341172466873096,27736.07210755608,14709.418332843921,1.7174731423322798e-08,3.833473712040161,0.93675495291493,30235.630676457124,27314.95032608125,2.5619215609467994e-08,3.8349349499247514,0.6124792530326143,27763.834735756125,15309.59692785459,1.761201854860688e-08,3.836628037309283,0.9351224429474758,27811.079263953732,15367.423657209994,1.7623870139746385e-08,3.8338168741319345,0.9341172466873096,27715.06538856874,14940.496059734814,1.73519744930025e-08,3.836913979811827,0.93675495291493,30231.107463108197,27280.82780324321,2.5590540599000733e-08,3.8354527419272375,0.6124792530326143,27781.30600666819,15123.33832359183,1.746561442838229e-08,3.8337596545427064,0.9351224429474758
CC-discharge,9,4822108.260908582,260.2409638554217,7.665147035529694,-53.2,-14.332283717322026,-14.338137688015541,-10.197474482666147,-14.33210411199629,27877.44868124133,15432.656041806596,1.7750860765799423e-08,3.8339625165643483,1.0493872597487774,27823.728452500585,14612.843087685964,1.7174731423322758e-08,3.830839397697988,1.0520946156223938,30297.85838326894,27248.055803637246,2.561921560946832e-08,3.832316534137752,0.6939000060025153,27850.416073609817,15216.121346620366,1.761201854860758e-08,3.8340191303673095,1.050401251156434,27898.14515694604,15271.50284091032,1.762387013974638e-08,3.8311845189653453,1.0493872597487774,27801.781572991167,14846.959789877586,1.735197449300306e-08,3.8343076378317043,1.0520946156223938,30293.272033774952,27214.37114221427,2.5590540599000448e-08,3.832830501391942,0.6939000060025153,27868.648890875564,15027.279560858517,1.746561442838223e-08,3.8311279051623837,1.050401251156434
