Cycle,Pack Capacity,"Cell 1,1"
1,26.993512342042482,26.993512342042482
2,17.372693080454088,17.372693080454088
3,17.362382910698567,17.362382910698567
4,17.352635780621178,17.352635780621178
5,17.342373336686865,17.342373336686865
6,17.33222486853322,17.33222486853322
