Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
39,CC-discharge,16,1163.6363636363637,354281.90402662574,3.647195678326331,-27.263836618115,-27.263836618115,32808.21487315835,14748.550618712638,3.647195678326331,8.812553250299798
39,CC-discharge,17,1236.3636363636365,354354.63129935303,3.637454573614812,-27.263836618115,-27.263836618115,33225.90996147114,14295.09522716317,3.637454573614812,9.363337828443536
39,CC-discharge,18,1309.0909090909092,354427.35857208027,3.6279234662946895,-27.263836618115,-27.263836618115,33643.60504978394,13841.639835614067,3.6279234662946895,9.914122406587273
39,CC-discharge,19,1381.818181818182,354500.08584480756,3.618593067430191,-27.263836618115,-27.263836618115,34061.300138096725,13388.184444065118,3.618593067430191,10.46490698473101
39,CC-discharge,20,1454.5454545454547,354572.81311753485,3.6094532529244763,-27.263836618115,-27.263836618115,34478.99522640962,12934.729052516259,3.6094532529244763,11.015691562874748
39,CC-discharge,21,1527.2727272727275,354645.5403902621,3.600492444280174,-27.263836618115,-27.263836618115,34896.69031472194,12481.273660967368,3.600492444280174,11.566476141018486
39,CC-discharge,22,1600.0000000000002,354718.2676629894,3.5916969334066757,-27.263836618115,-27.263836618115,35314.38540303498,12027.818269418365,3.5916969334066757,12.117260719162223
39,CC-discharge,23,1672.727272727273,354790.9949357167,3.5830496997060726,-27.263836618115,-27.263836618115,35732.08049134794,11574.362877869022,3.5830496997060726,12.66804529730596
39,CC-discharge,24,1745.4545454545455,354863.7222084439,3.574531326973366,-27.263836618115,-27.263836618115,36149.775579660396,11120.907486319986,3.574531326973366,13.218829875449696
39,CC-discharge,25,1818.1818181818182,354936.4494811712,3.566115718177019,-27.263836618115,-27.263836618115,36567.47066797311,10667.452094770548,3.566115718177019,13.769614453593434
39,CC-discharge,26,1890.909090909091,355009.1767538985,3.5577712583469308,-27.263836618115,-27.263836618115,36985.16575628586,10213.996703221004,3.5577712583469308,14.320399031737171
39,CC-discharge,27,1963.6363636363637,355081.90402662574,3.549458493353521,-27.263836618115,-27.263836618115,37402.860844598654,9760.5413116718,3.549458493353521,14.871183609880909
39,CC-discharge,28,2036.3636363636365,355154.63129935303,3.541128081808244,-27.263836618115,-27.263836618115,37820.555932910866,9307.085920122707,3.541128081808244,15.421968188024646
39,CC-discharge,29,2109.0909090909095,355227.35857208027,3.5327183069274093,-27.263836618115,-27.263836618115,38238.25102122392,8853.630528573573,3.5327183069274093,15.972752766168385
39,CC-discharge,30,2181.818181818182,355300.08584480756,3.5241520834685685,-27.263836618115,-27.263836618115,38655.94610953617,8400.175137024384,3.5241520834685685,16.52353734431212
39,CC-discharge,31,2254.545454545455,355372.81311753485,3.51533366662782,-27.263836618115,-27.263836618115,39073.64119784909,7946.71974547537,3.51533366662782,17.07432192245586
39,CC-discharge,32,2327.2727272727275,355445.5403902621,3.5061419333591584,-27.263836618115,-27.263836618115,39491.33628616178,7493.264353926331,3.5061419333591584,17.625106500599596
39,CC-discharge,33,2400.0,355518.2676629894,3.4964288337762124,-27.263836618115,-27.263836618115,39909.031374474675,7039.808962377287,3.4964288337762124,18.175891078743334
39,CC-discharge,34,2472.727272727273,355590.9949357167,3.4860088042996926,-27.263836618115,-27.263836618115,40326.72646278749,6586.353570828292,3.4860088042996926,18.726675656887075
39,CC-discharge,35,2545.4545454545455,355663.7222084439,3.474652020870351,-27.263836618115,-27.263836618115,40744.42155110005,6132.898179279198,3.474652020870351,19.277460235030812
39,CC-discharge,36,2618.1818181818185,355736.4494811712,3.4620744716521203,-27.263836618115,-27.263836618115,41162.11663941245,5679.442787729995,3.4620744716521203,19.82824481317455
39,CC-discharge,37,2690.909090909091,355809.1767538985,3.4479255623312373,-27.263836618115,-27.263836618115,41579.81172772524,5225.987396180974,3.4479255623312373,20.379029391318287
39,CC-discharge,38,2763.636363636364,355881.90402662574,3.4317757209811166,-27.263836618115,-27.263836618115,41997.50681603785,4772.53200463181,3.4317757209811166,20.929813969462025
39,CC-discharge,39,2836.3636363636365,355954.63129935303,3.4131003218860836,-27.263836618115,-27.263836618115,42415.20190435026,4319.076613082689,3.4131003218860836,21.480598547605762
39,CC-discharge,40,2909.0909090909095,356027.35857208027,3.3912625653032764,-27.263836618115,-27.263836618115,42832.896992663795,3865.621221533617,3.3912625653032764,22.0313831257495
39,CC-discharge,41,2981.818181818182,356100.08584480756,3.365500523249832,-27.263836618115,-27.263836618115,43250.59208097613,3412.1658299845362,3.365500523249832,22.582167703893237
39,CC-discharge,42,3054.545454545455,356172.81311753485,3.3349096256866355,-27.263836618115,-27.263836618115,43668.28716928887,2958.7104384354757,3.3349096256866355,23.132952282036975
39,CC-discharge,43,3127.2727272727275,356245.5403902621,3.298427317151749,-27.263836618115,-27.263836618115,44085.982257602016,2505.2550468864406,3.298427317151749,23.683736860180712
39,CC-discharge,44,3200.0000000000005,356318.2676629894,3.2547741196325743,-27.263836618115,-27.263836618115,44503.67734591509,2051.799655337421,3.2547741196325743,24.23452143832445
39,CC-discharge,45,3272.727272727273,356390.9949357167,3.2020929586477536,-27.263836618115,-27.263836618115,44921.37243422731,1598.344263788421,3.2020929586477536,24.785306016468187
39,CC-discharge,46,3345.454545454546,356463.7222084439,3.135404249061192,-27.263836618115,-27.263836618115,45339.067522540405,1144.888872239374,3.135404249061192,25.336090594611925
39,CC-discharge,47,3418.1818181818185,356536.4494811712,3.021962359326381,-27.263836618115,-27.263836618115,45756.762610853184,691.4334806903482,3.021962359326381,25.886875172755662
39,CC-discharge,48,3426.0745405252032,356544.3422035146,3.000010000000001,-27.263836618115,-27.263836618115,45802.09294200151,642.2222650569959,3.000010000000001,25.946649031767382
39,CC-charge,0,3426.0745405252032,356544.3422035146,3.7147542600991583,27.263836618115,27.263836618115,45802.09294200151,642.2222650569959,3.7147542600991583,0.0
39,CC-charge,1,3498.8018132524758,356617.0694762419,3.8220227027250444,27.263836618115,27.263836618115,45236.97649176274,1176.7206158509605,3.8220227027250444,-0.0
39,CC-charge,2,3571.5290859797487,356689.7967489691,3.8684492182163077,27.263836618115,27.263836618115,44817.38970513237,1630.2020965351849,3.8684492182163077,-0.0
