Cycle,Protocol,Stamps,Time (s),Global Time (s),Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area"
8,CV-charge,34,1854.5454545454545,74017.46341726441,8.2,17.55360270467709,8.721549090173491,8.8320536145036,31911.294763224516,15939.450764401096,5.33942011406155e-09,4.098914370188612,-0.0,31875.99209538154,16003.08015136699,5.340728467295767e-09,4.099973414828986,-0.0,31771.205892149446,15841.519299028361,5.337560064649831e-09,4.101085629811387,-0.0,31878.27860654061,15981.193160922472,5.340309544932619e-09,4.1000265851710145,-0.0
8,CV-charge,35,1909.0909090909092,74072.00887180987,8.2,17.11284642402686,8.503123416273347,8.609723007753512,31812.530684676025,16045.178281905552,5.339763214202982e-09,4.098926827835877,-0.0,31777.72306751136,16109.609387530289,5.3410753352078894e-09,4.099973573481626,-0.0,31674.697472422264,15948.802343964784,5.33790558044128e-09,4.101073172164122,-0.0,31779.97273460707,16088.076065039713,5.340656966191205e-09,4.100026426518374,-0.0
8,CV-charge,36,1963.6363636363637,74126.55432635533,8.2,16.6883735524858,8.292739933603606,8.39563361888219,31716.211499284516,16148.280920194093,5.340100893251379e-09,4.098939070878744,-0.0,31681.898890096243,16213.480481182869,5.341416710120982e-09,4.099973723900858,-0.0,31580.578107283243,16053.421892235143,5.338245616990905e-09,4.101060929121255,-0.0,31684.112629778054,16192.292002145954,5.3409988813593246e-09,4.100026276099141,-0.0
8,CV-charge,37,2018.1818181818182,74181.09978090078,8.2,16.279369396023316,8.08999765549477,8.189371740528545,31622.248258691674,16248.854487257278,5.340433341861939e-09,4.098951100236651,-0.0,31588.43002464896,16314.791102303281,5.3417527859268145e-09,4.099973867351448,-0.0,31488.760879852765,16155.475161348559,5.338580367519509e-09,4.101048899763348,-0.0,31590.608719994972,16293.93896646083,5.3413354849043855e-09,4.10002613264855,-0.0
8,CV-charge,38,2072.727272727273,74235.64523544624,8.200000000000001,15.885067930118097,7.89451946528288,7.99054846483522,31530.55650614951,16346.989940918087,5.340760741022833e-09,4.098962917158255,-0.0,31497.23148379598,16413.63394384541,5.342083746634367e-09,4.099974004996476,-0.0,31399.163262278656,16255.0544472934,5.338910015387104e-09,4.101037082841746,-0.0,31499.375986020357,16393.109958657005,5.34166696136686e-09,4.100025995003525,-0.0
8,CV-charge,39,2127.2727272727275,74290.19068999168,8.2,15.50474824280739,7.705950376645232,7.798797866162158,31441.055914199347,16442.77378152706,5.3410832628728475e-09,4.0989745231876205,-0.0,31408.2224629667,16510.09712601639,5.342409767206353e-09,4.09997413790381,-0.0,31311.70676168967,16352.247523009422,5.339234734931041e-09,4.101025476812378,-0.0,31410.333592987707,16489.893391480906,5.341993486214446e-09,4.10002586209619,-0.0
8,CV-charge,40,2181.818181818182,74344.73614453714,8.2,15.137731643001613,7.523956120506133,7.613775522495481,31353.670043183134,16536.28831275102,5.341401071245842e-09,4.098985920123528,-0.0,31321.326094081338,16604.26446566942,5.342731014122032e-09,4.09997426705225,-0.0,31226.316684222315,16447.13790301288,5.339554692024972e-09,4.10101407987647,-0.0,31323.40464399666,16584.373360038448,5.3423152263733845e-09,4.100025732947751,-0.0
8,CV-charge,41,2236.3636363636365,74399.28159908259,8.2,14.783378954425746,7.348221822296101,7.435157132129644,31268.326115626147,16627.611885447906,5.341714322177749e-09,4.098997109984043,-0.0,31236.469215544286,16696.21572809303,5.3430476458952715e-09,4.0999743933373844,-0.0,31142.92191455633,16539.805090858605,5.3398700445999144e-09,4.101002890015956,-0.0,31238.515950021065,16676.62989442162,5.342632340788148e-09,4.100025606662615,-0.0
8,CV-charge,42,2290.909090909091,74453.82705362805,8.2,14.44108798379329,7.178450764023184,7.262637219770107,31184.95480500881,16716.819125996422,5.342023164375578e-09,4.099008094975641,-0.0,31153.582157016903,16786.026862632363,5.343359813558598e-09,4.099974517577176,-0.0,31061.4547095108,16630.324810829512,5.340180943125657e-09,4.100991905024358,-0.0,31155.597814601104,16766.739196110713,5.342944980886909e-09,4.100025482422822,-0.0
8,CV-charge,43,2345.4545454545455,74508.3725081735,8.2,14.110291153917565,7.014363226653343,7.0959279272642215,31103.490038009342,16803.981150061463,5.342327739655104e-09,4.099018877466278,-0.0,31072.59853801858,16873.770223167478,5.343667661111292e-09,4.09997464051723,-0.0,30981.850504803075,16718.769224846234,5.340487531059482e-09,4.100981122533721,-0.0,31074.583832367745,16854.77385918528,5.343253291028072e-09,4.10002535948277,-0.0
