Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
73,CC-discharge,19,1381.818181818182,341695.2737590741,3.485317661727476,-27.263836618115,-27.263836618115,40487.60396888244,6722.282789567491,3.485317661727476,10.46490698473101
73,CC-discharge,20,1454.5454545454547,341768.0010318014,3.4743237832354286,-27.263836618115,-27.263836618115,40905.29905719531,6268.827398018314,3.4743237832354286,11.015691562874748
73,CC-discharge,21,1527.2727272727275,341840.72830452863,3.4621898120923795,-27.263836618115,-27.263836618115,41322.99414550797,5815.3720064692125,3.4621898120923795,11.566476141018486
73,CC-discharge,22,1600.0000000000002,341913.4555772559,3.4485850702048366,-27.263836618115,-27.263836618115,41740.68923382042,5361.916614920135,3.4485850702048366,12.117260719162223
73,CC-discharge,23,1672.727272727273,341986.1828499832,3.433103135989172,-27.263836618115,-27.263836618115,42158.38432213339,4908.461223371111,3.433103135989172,12.66804529730596
73,CC-discharge,24,1745.4545454545455,342058.91012271045,3.4152470019131638,-27.263836618115,-27.263836618115,42576.079410445906,4455.005831821981,3.4152470019131638,13.218829875449696
73,CC-discharge,25,1818.1818181818182,342131.63739543775,3.3944130184213566,-27.263836618115,-27.263836618115,42993.77449875967,4001.5504402728975,3.3944130184213566,13.769614453593434
73,CC-discharge,26,1890.909090909091,342204.36466816504,3.3698743956916797,-27.263836618115,-27.263836618115,43411.46958707237,3548.0950487238015,3.3698743956916797,14.320399031737171
73,CC-discharge,27,1963.6363636363637,342277.0919408923,3.3407675008997195,-27.263836618115,-27.263836618115,43829.16467538548,3094.6396571748146,3.3407675008997195,14.871183609880909
73,CC-discharge,28,2036.3636363636365,342349.8192136196,3.3060713171053053,-27.263836618115,-27.263836618115,44246.85976369895,2641.184265625751,3.3060713171053053,15.421968188024646
73,CC-discharge,29,2109.0909090909095,342422.5464863468,3.2645810739163483,-27.263836618115,-27.263836618115,44664.554852012036,2187.7288740767017,3.2645810739163483,15.972752766168385
73,CC-discharge,30,2181.818181818182,342495.2737590741,3.2146919833850998,-27.263836618115,-27.263836618115,45082.24994032463,1734.27348252766,3.2146919833850998,16.52353734431212
73,CC-discharge,31,2254.545454545455,342568.0010318014,3.1530158186420656,-27.263836618115,-27.263836618115,45499.945028636736,1280.8180909786045,3.1530158186420656,17.07432192245586
73,CC-discharge,32,2327.2727272727275,342640.72830452863,3.0625842894336617,-27.263836618115,-27.263836618115,45917.640116949435,827.3626994295631,3.0625842894336617,17.625106500599596
73,CC-discharge,33,2355.2779647371854,342668.73354199313,3.0000100000000005,-27.263836618115,-27.263836618115,46078.482806318556,652.7497180313622,3.0000100000000005,17.8371982280114
73,CC-charge,0,2355.2779647371854,342668.73354199313,3.716108680552781,27.263836618115,27.263836618115,46078.482806318556,652.7497180313622,3.716108680552781,0.0
73,CC-charge,1,2428.005237464458,342741.4608147204,3.820745444686298,27.263836618114997,27.263836618115,45513.36785283757,1187.2472960100813,3.820745444686298,-0.0
73,CC-charge,2,2500.732510191731,342814.18808744766,3.8669756558327517,27.263836618115,27.263836618115,45093.779089986965,1640.729556947687,3.8669756558327517,-0.0
73,CC-charge,3,2573.4597829190034,342886.91536017496,3.904343019899718,27.263836618115,27.263836618115,44676.046526563085,2094.1848990068506,3.904343019899718,-0.0
73,CC-charge,4,2646.1870556462763,342959.64263290225,3.9355632811304764,27.263836618115,27.263836618115,44258.35093852423,2547.640290913716,3.9355632811304764,-0.0
73,CC-charge,5,2718.914328373549,343032.3699056295,3.9615649924184413,27.263836618115,27.263836618115,43840.65584505574,3001.095682458475,3.9615649924184413,-0.0
73,CC-charge,6,2791.641601100822,343105.0971783568,3.983120581651142,27.263836618115,27.263836618115,43422.96075681183,3454.5510740075983,3.983120581651142,-0.0
73,CC-charge,7,2864.3688738280944,343177.824451084,4.00097172799006,27.263836618115,27.263836618115,43005.26566849839,3908.006465556586,4.00097172799006,-0.0
