#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
38,CC_Discharge,2343.434343434343,181426.6832165311,6.017693405778461,-54.52767323623,46022.45906503954,676.5783022593945,3.008846702888775,5.0000000000000704e-09,17.747503073519685,46022.4590650442,676.5783022614222,3.0088467028894974,5.0000000000000555e-09,17.74750307352116,46022.45906504364,676.5783022617434,3.0088467028896866,5.000000000000042e-09,17.747503073519685,46022.45906504213,676.5783022600828,3.0088467028889627,5.00000000011081e-09,17.74750307352116
38,CC_Discharge,2383.838383838384,181467.08725693513,5.595784531089247,-54.52767323623,46254.511891880036,424.65864028778367,2.797892265542799,5.00000000000007e-09,18.053494505821693,46254.51189188478,424.65864028968247,2.7978922655456717,5.000000000000058e-09,18.053494505823306,46254.5118918841,424.65864029013005,2.797892265546449,5.000000000000044e-09,18.053494505821693,46254.5118918827,424.6586402883434,2.7978922655435756,5.000000000110799e-09,18.053494505823306
38,CC_Discharge,2402.1146965852795,181485.36356968203,5.000010000000005,-54.52767323623,46359.478375299215,310.7056176879594,2.5000049999951917,5.000000000000069e-09,18.19190628490859,46359.478375304,310.7056176898218,2.500005000002754,5.0000000000000555e-09,18.19190628491026,46359.47837530327,310.70561769030564,2.5000050000048133,5.0000000000000415e-09,18.19190628490859,46359.47837530192,310.70561768848233,2.500004999997251,5.000000000110799e-09,18.19190628491026
38,CC_Charge,0.0,181485.36356968203,6.565741058846719,54.52767323623,46359.478375299215,310.7056176879594,3.28287052941903,5.000000000000069e-09,0.0,46359.478375304,310.7056176898218,3.282870529425827,5.0000000000000555e-09,0.0,46359.47837530327,310.70561769030564,3.282870529427689,5.0000000000000415e-09,0.0,46359.47837530192,310.70561768848233,3.2828705294208924,5.000000000110799e-09,0.0
38,CC_Charge,40.4040404040404,181525.76761008607,7.428966190654565,54.52767323623,45996.68315868198,638.2846456697791,3.7144830953268504,5.0000000000000655e-09,-0.0,45996.68315868686,638.2846456716454,3.7144830953275276,5.0000000000000555e-09,-0.0,45996.68315868608,638.2846456721267,3.714483095327715,5.0000000000000415e-09,-0.0,45996.68315868468,638.284645670305,3.714483095327037,5.000000000110806e-09,-0.0
38,CC_Charge,80.8080808080808,181566.1716504901,7.56023158737359,54.52767323623,45755.9861038349,890.8924927719878,3.780115793686618,5.0000000000000655e-09,-0.0,45755.98610383971,890.8924927738722,3.780115793686895,5.0000000000000555e-09,-0.0,45755.98610383899,890.892492774337,3.7801157936869716,5.0000000000000415e-09,-0.0,45755.986103837575,890.8924927725291,3.7801157936866945,5.000000000110796e-09,-0.0
38,CC_Charge,121.2121212121212,181606.57569089415,7.633361671508647,54.52767323623,45522.81340229645,1142.8235481072782,3.816680835754206,5.0000000000000655e-09,-0.0,45522.813402301224,1142.823548109169,3.816680835754386,5.0000000000000555e-09,-0.0,45522.81340230048,1142.823548109628,3.816680835754441,5.0000000000000415e-09,-0.0,45522.81340229908,1142.8235481078268,3.816680835754262,5.000000000110769e-09,-0.0
38,CC_Charge,161.6161616161616,181646.9797312982,7.689193575785099,54.52767323623,45290.613475707374,1394.742961211678,3.8445967878924576,5.0000000000000655e-09,-0.0,45290.613475712016,1394.742961213581,3.844596787892599,5.0000000000000555e-09,-0.0,45290.61347571136,1394.742961214035,3.8445967878926415,5.0000000000000415e-09,-0.0,45290.61347570991,1394.7429612122392,3.844596787892502,5.000000000110777e-09,-0.0
38,CC_Charge,202.02020202020202,181687.38377170224,7.737240372105013,54.52767323623,45058.541534976204,1646.6618738588184,3.8686201860524267,5.0000000000000655e-09,-0.0,45058.541534980905,1646.6618738607324,3.8686201860525475,5.0000000000000555e-09,-0.0,45058.54153498022,1646.6618738611749,3.8686201860525866,5.0000000000000415e-09,-0.0,45058.54153497872,1646.661873859388,3.8686201860524663,5.000000000110744e-09,-0.0
38,CC_Charge,242.4242424242424,181727.78781210628,7.780231874631843,54.52767323623,44826.486229576156,1898.5804190638598,3.8901159373158514,5.0000000000000655e-09,-0.0,44826.486229580645,1898.580419065778,3.8901159373159597,5.0000000000000555e-09,-0.0,44826.48622958,1898.5804190662134,3.890115937315992,5.0000000000000415e-09,-0.0,44826.486229578666,1898.580419064426,3.8901159373158847,5.000000000110727e-09,-0.0
