,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,1320174.1412327182,0.0,7.728113761071798,-66.5,-13.132267197904051,-12.297749349419751,-13.944572759918403,-13.525262628160442,-13.600148064597352,26907.928362069866,21120.55508946544,9.132806407201237e-09,3.890439903600752,0.0,27549.436429308953,22926.90706006084,9.640981264779916e-09,3.881103783011836,0.0,27662.518646166955,18853.365256302728,8.564379436151014e-09,3.8528823629783155,0.0,27707.97263964397,20340.467429166794,9.115111067844442e-09,3.8591194584855613,0.0,27847.771702810944,19502.654703626868,8.669619290197654e-09,3.8517462199182724,0.0,28612.781019702772,20941.46967102639,9.061600180605738e-09,3.837673857471046,0.0,28702.72253219892,22745.016758875274,9.557476436955373e-09,3.8470099780599636,0.0,26914.355271733257,18194.982553127247,8.347488094525188e-09,3.8752313980934834,0.0,27298.96179936841,19366.968350108567,8.747293579572378e-09,3.868994302586238,0.0,27098.38351254247,19784.64199248792,8.770069465096978e-09,3.8763675411535266,0.0
CC-discharge,1,1320203.056895369,28.91566265060241,7.718197595921733,-66.5,-13.145831370829493,-12.380267472824622,-13.885581302364185,-13.51110611423538,-13.577213739746327,27051.29675082797,20995.657316928606,9.132806407199439e-09,3.8849821294036784,0.10553453240455239,27684.24422755428,22809.476692965432,9.640981264779507e-09,3.875883795752021,0.0991085012941541,27814.175014700657,18721.23712453568,8.564379436139271e-09,3.8482071419349335,0.11176768699711882,27855.409834654856,20212.021139504894,9.115111067838622e-09,3.8542971223319156,0.10857979414616796,27995.956323231243,19373.556060919993,8.669619290091449e-09,3.8470406447528256,0.1091460313427457,28756.149408460744,20816.571898489638,9.061600180605776e-09,3.8332154665180544,0.10553453240455239,28837.530330444304,22627.58639177945,9.557476436943566e-09,3.84231380016971,0.0991085012941541,27066.011640267072,18062.854421360425,8.347488094576576e-09,3.869990453986798,0.11176768699711882,27446.398994379346,19238.52206044668,8.747293579564349e-09,3.8639004735898155,0.10857979414616796,27246.56813296301,19655.543349781306,8.770069465010509e-09,3.8711569511689063,0.1091460313427457
CC-discharge,2,1320231.9725580194,57.83132530120482,7.712283455843886,-66.5,-13.153202788656369,-12.426368108546974,-13.853239332762964,-13.502908645023163,-13.564281125010536,27138.147386566514,20907.652307752385,9.132806407199435e-09,3.8817423243858125,0.21115314348682493,27766.35071406609,22726.346872946004,9.640981264779595e-09,3.8727765994271706,0.19873354378962238,27905.590297287727,18628.536687088184,8.564379436137142e-09,3.845407715663255,0.2231685730819668,27944.547380436514,20121.671442238454,9.115111067842546e-09,3.8514164337192054,0.21706981325965607,28085.4921626592,19282.794406350382,8.669619290102915e-09,3.8442254975413954,0.21814801875140782,28843.000044199332,20728.566889313464,9.061600180605843e-09,3.830541131458074,0.21115314348682493,28919.63681695583,22544.45657176042,9.557476436941718e-09,3.839506856416717,0.19873354378962238,27157.42692285421,17970.153983913344,8.34748809455078e-09,3.866875740180632,0.2231685730819668,27535.53654016093,19148.17236318018,8.747293579568324e-09,3.8608670221246824,0.21706981325965607,27336.103972390752,19564.78169521155,8.770069465018048e-09,3.868057958302493,0.21814801875140782
CC-discharge,3,1320260.8882206702,86.74698795180723,7.706754885797263,-66.5,-13.159707116548493,-12.467628263068262,-13.82460046293728,-13.495419543302905,-13.552644614143055,27219.853826619386,20820.575990668185,9.132806407199584e-09,3.878722276644858,0.3168274804555192,27843.838359196692,22643.858921110485,9.640981264779795e-09,3.869875316862403,0.2987094328322538,27991.344834874562,18537.052274697613,8.564379436136558e-09,3.842784631901814,0.3343245561972288,28028.306705531922,20032.37011064959,9.115111067842037e-09,3.8487209022293114,0.3254968340963069,28169.597260924587,19193.11345962777,8.669619290099636e-09,3.841589049134462,0.32705133497290817,28924.706484251812,20641.49057222938,9.06160018060608e-09,3.828032609152405,0.3168274804555192,28997.124462086376,22461.96861992493,9.557476436938042e-09,3.8368795689348616,0.2987094328322538,27243.181460441137,17878.669571522772,8.347488094561491e-09,3.8639702538954506,0.3343245561972288,27619.29586525617,19058.871031591283,8.747293579568101e-09,3.858033983567951,0.3254968340963069,27420.209070656503,19475.100748488945,8.77006946501889e-09,3.865165836662802,0.32705133497290817
CC-discharge,4,1320289.8038833207,115.66265060240964,7.701352311342159,-66.5,-13.165748879924067,-12.506340933829945,-13.797957218357492,-13.488273740374005,-13.541679227514491,27300.408889609665,20733.51418882308,9.132806407199692e-09,3.8757779366779177,0.42255220333291904,27920.44025652948,22561.16680127419,9.64098126477977e-09,3.867042772749259,0.39900649788003784,28075.685748053696,18445.8009776054,8.564379436136816e-09,3.8402163364681843,0.4452585227887741,28110.80229074587,19943.171783990376,9.115111067841947e-09,3.846084610396264,0.4338650802154913,28252.409915142165,19103.560979810456,8.66961929009742e-09,3.839008777581681,0.43586388052173364,29005.261547242437,20554.42877038456,9.061600180606033e-09,3.825574374664242,0.42255220333291904,29073.72635941938,22379.276500089407,9.55747643693852e-09,3.8343095385929002,0.39900649788003784,27327.52237362031,17787.418274431024,8.347488094562211e-09,3.8611359748739744,0.4452585227887741,27701.791450470275,18969.672704932225,8.747293579567874e-09,3.8552677009458955,0.4338650802154913,27503.021724873888,19385.548268671493,8.770069465017495e-09,3.8623435337604777,0.43586388052173364
CC-discharge,5,1320318.7195459714,144.57831325301206,7.69601707860912,-66.5,-13.171407622239592,-12.54293694847631,-13.772971021541453,-13.481412546965377,-13.531271860777268,27380.72179945351,20646.410200404225,9.132806407199692e-09,3.8728764803077063,0.5283239161930141,27997.031036061504,22478.19432993147,9.640981264779803e-09,3.864247837331417,0.49960600744753286,28159.5570735216,18354.7434308331,8.564379436136846e-09,3.8376755481667177,0.5559851422261193,28192.960939186654,19854.027659552732,9.115111067841883e-09,3.843479184230938,0.5421770733373362,28334.859844419097,19014.090004983347,8.669619290097274e-09,3.8364571450805744,0.5445905917196925,29085.574457086048,20467.324781965643,9.061600180606034e-09,3.8231405983014146,0.5283239161930141,29150.317138951454,22296.30402874752,9.55747643693865e-09,3.831769241277703,0.49960600744753286,27411.39369908808,17696.360727658495,8.347488094561627e-09,3.8583415304424027,0.5559851422261193,27783.950098911348,18880.528580494432,8.747293579567813e-09,3.8525378943781834,0.5421770733373362,27585.471654150588,19296.077293844268,8.770069465017376e-09,3.8595599335285478,0.5445905917196925
CC-discharge,6,1320347.6352086219,173.49397590361446,7.690732630240747,-66.5,-13.17675916893172,-12.577784885594577,-13.749346395751855,-13.47478496185552,-13.521324587866332,27461.02272407641,20559.271045266523,9.132806407199687e-09,3.8700084436299873,0.6341398470812523,28073.78703477924,22394.992742426013,9.640981264779875e-09,3.8614817454616404,0.6004924405160906,28243.243336271444,18263.841027479288,8.564379436136763e-09,3.835154806882132,0.6665165374762931,28275.035327159763,19764.927159643325,9.115111067841885e-09,3.840896694428201,0.650434894657902,28417.205867017987,18924.684431857422,8.669619290097019e-09,3.8339265363051953,0.6532355573768956,29165.87538170966,20380.185626827668,9.061600180606023e-09,3.82072418661076,0.6341398470812523,29227.073137669584,22213.102441241223,9.557476436938174e-09,3.8292508847791065,0.6004924405160906,27495.079961837884,17605.45832430499,8.347488094570347e-09,3.855577823358614,0.6665165374762931,27866.024486884617,18791.428080584803,8.747293579567783e-09,3.8498359358125445,0.650434894657902,27667.817676750157,19206.671720718394,8.77006946501711e-09,3.856806093935552,0.6532355573768956
CC-discharge,7,1320376.5508712726,202.40963855421688,7.685495326034085,-66.5,-13.181828276941951,-12.610993363417514,-13.726984722473837,-13.468382439451299,-13.511811197715396,27541.340505088232,20472.098598641263,9.132806407199614e-09,3.867171484210348,0.7399976279883755,28150.727231390712,22311.572865469752,9.640981264779843e-09,3.8587424816727607,0.7016521925201553,28326.784198488414,18173.08546900317,8.564379436136877e-09,3.8326526776971703,0.7768632487944687,28357.05814587627,19675.868820435542,9.115111067841828e-09,3.8383354808941315,0.7586403862294154,28499.482058707003,18835.341420367215,8.669619290095862e-09,3.8314154328757555,0.761802367760758,29246.193162721625,20293.013180202255,9.061600180606025e-09,3.818323841823737,0.7399976279883755,29304.01333428099,22129.682564284965,9.557476436938518e-09,3.826752844361323,0.7016521925201553,27578.620824054928,17514.70276582885,8.347488094584156e-09,3.852842648336914,0.7768632487944687,27948.047305600732,18702.369741376413,8.747293579567719e-09,3.8471598451399536,0.7586403862294154,27750.093868438802,19117.328709228997,8.770069465016665e-09,3.8540798931583287,0.761802367760758
CC-discharge,8,1320405.466533923,231.32530120481928,7.680302947909608,-66.5,-13.186635770538786,-12.642654204293198,-13.7058023528386,-13.462198043401482,-13.502709628927931,27621.68273634805,20384.89457515715,9.132806407199617e-09,3.8643640643352115,0.8458950739621938,28227.85109628131,22227.944860126056,9.640981264779871e-09,3.856028783185066,0.8030724638764232,28410.196177846195,18082.469028426272,8.56437943613701e-09,3.8301683736717176,0.8870350844382937,28439.040065687037,19586.851207895877,9.115111067841888e-09,3.8357945677324414,0.8667953279276194,28581.70026354375,18746.058267897017,8.669619290095982e-09,3.8289229760342867,0.8702944192733818,29326.535393981234,20205.809156717918,9.061600180606013e-09,3.8159388835743964,0.8458950739621938,29381.137199171535,22046.054558941552,9.557476436938485e-09,3.8242741647245424,0.8030724638764232,27662.032803412974,17424.086325252156,8.347488094593389e-09,3.8501345742378907,0.8870350844382937,28030.029225411603,18613.352128836745,8.747293579567826e-09,3.8445083801771682,0.8667953279276194,27832.31207327525,19028.04555675853,8.770069465016177e-09,3.851379971875321,0.8702944192733818
CC-discharge,9,1320434.3821965738,260.2409638554217,7.6751537679728195,-66.5,-13.1912001165126,-12.6728506091444,-13.685724216863287,-13.45622526331249,-13.493999794167236,27702.050728499875,20297.660567180574,9.132806407199607e-09,3.86158493525407,0.9518301578459343,28305.15257330459,22144.11834162819,9.640981264779691e-09,3.8533396482934927,0.904741157906293,28493.488604637725,17991.984467097616,8.564379436137302e-09,3.8277013192061276,0.9970412152403093,28520.985151868037,19497.872928118835,9.11511106784177e-09,3.8332732107920093,0.9749014456252658,28663.865608500142,18656.83240086257,8.669619290095737e-09,3.826448526211686,0.9787149390448483,29406.903386133126,20118.57514874173,9.061600180606046e-09,3.8135688327187496,0.9518301578459343,29458.438676194797,21962.228040443053,9.557476436938181e-09,3.8218141196793276,0.904741157906293,27745.325230204064,17333.601763923092,8.347488094593392e-09,3.847452448766692,0.9970412152403093,28111.97431159246,18524.37384906002,8.747293579567773e-09,3.8418805571808106,0.9749014456252658,27914.47741823216,18938.81968972403,8.770069465015719e-09,3.848705241761134,0.9787149390448483
