,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,888156.878859274,0.0,7.728116813996994,-66.5,-13.161234943481288,-12.559251967899918,-13.845243889649048,-13.385715815722776,-13.548553383246972,26901.765672246565,21112.874508793,7.76936930224806e-09,3.8904651021729926,0.0,27434.373202908588,22443.82332586425,8.05725092492158e-09,3.8813514977230708,0.0,27726.267678826192,19280.00900713798,7.4364304435619824e-09,3.8530119319020995,0.0,27788.856212733845,20813.919680785315,7.818729821373365e-09,3.8591954127092065,0.0,27883.639355832904,19731.71229387683,7.484769373173952e-09,3.851808299595886,0.0,28606.618330117883,20933.055157811654,7.721572541727769e-09,3.837651711824001,0.0,28587.65930598454,22261.034120077722,8.002409324047552e-09,3.8467653162739235,0.0,26978.10430432673,18619.482322939133,7.287953304353201e-09,3.8751048820948943,0.0,27379.84537240028,19836.821686865474,7.565723270182365e-09,3.868921401287788,0.0,27134.251165488426,20014.710844687626,7.552956491137181e-09,3.876308514401108,0.0
CC-discharge,1,888185.7945219246,28.91566265060241,7.718236607540613,-66.5,-13.170642007020454,-12.621534661638416,-13.795597475616411,-13.383102163841498,-13.529123691883235,27045.417343264682,20987.729386913845,7.76936930224652e-09,3.8850228530065785,0.10575050984137245,27571.874750132065,22324.043410776605,8.057250924919866e-09,3.8761299886955114,0.10112765714674031,27876.914708464563,19148.761493940034,7.436430443545681e-09,3.8483441484230663,0.11100739504122675,27934.862417270673,20686.721655222555,7.818729821372185e-09,3.854385874718045,0.10750529309061957,28031.28897598156,19603.080233364875,7.484769373146435e-09,3.8471151428635046,0.10874569106477995,28750.270001136025,20807.910035932724,7.721572541728505e-09,3.8332137545340337,0.10575050984137245,28725.16085320815,22141.25420498968,8.002409324064688e-09,3.842106618845097,0.10112765714674031,27128.751333965036,18488.23480974115,7.287953304451251e-09,3.8698924591175414,0.11100739504122675,27525.85157693711,19709.623661302798,7.565723270180828e-09,3.8638507328225633,0.10750529309061957,27281.900785637205,19886.078784175672,7.552956491110948e-09,3.871121464677105,0.10874569106477995
CC-discharge,2,888214.7101845752,57.83132530120482,7.712341175719864,-66.5,-13.175851893991522,-12.656214218946817,-13.768358649370553,-13.38135651655082,-13.518218721140286,27132.413957093733,20899.572564125014,7.769369302246376e-09,3.881791157102106,0.21155972229523579,27655.482410774755,22239.372384336526,8.057250924921287e-09,3.8730215598153754,0.20264472092419106,27967.776622928526,19056.630742997215,7.4364304435488915e-09,3.8455485635596185,0.221706014017078,28023.20626209516,20597.187503147154,7.818729821372516e-09,3.85151196334677,0.21499307895564895,28120.523171311164,19512.62772859367,7.484769373161569e-09,3.8443063394407933,0.21736955617732423,28837.266614964927,20719.753213143522,7.72157254172825e-09,3.8305500186177572,0.21155972229523579,28808.76851385111,22056.583178549186,8.00240932407161e-09,3.8393196159044884,0.20264472092419106,27219.613248429006,18396.104058798028,7.287953304482336e-09,3.866792612160244,0.221706014017078,27614.19542176146,19620.089509227706,7.565723270181463e-09,3.8608292123730945,0.21499307895564895,27371.134980966122,19795.626279404576,7.552956491117027e-09,3.8680348362790697,0.21736955617732423
CC-discharge,3,888243.6258472258,86.74698795180723,7.706828555758388,-66.5,-13.180503455104322,-12.68719225125713,-13.744229064960935,-13.379642955448189,-13.50843227322943,27214.245154887238,20812.358264201397,7.76936930224656e-09,3.878778025436758,0.3174085389582713,27734.310191066834,22155.428928878453,8.057250924921294e-09,3.8701189494067307,0.3044254698005121,28053.04241219911,18965.679246359126,7.436430443550252e-09,3.842928718824819,0.3321983341549555,28106.25975450064,20508.653741109796,7.818729821369737e-09,3.8488222535939243,0.32246697241749234,28204.357843604706,19423.239852393843,7.484769373154005e-09,3.8416752330425163,0.32591032322298574,28919.097812758617,20632.538913219818,7.721572541728104e-09,3.82805053032163,0.3174085389582713,28887.5962941431,21972.63972309098,8.002409324072548e-09,3.8367096063516573,0.3044254698005121,27304.879037699506,18305.152562160063,7.287953304495019e-09,3.8638998369335673,0.3321983341549555,27697.248914166557,19531.55574719035,7.565723270178916e-09,3.8580063021644624,0.32246697241749234,27454.96965325999,19706.238403204454,7.552956491116453e-09,3.865153322715871,0.32591032322298574
CC-discharge,4,888272.5415098764,115.66265060240964,7.701440387735322,-66.5,-13.18486815547677,-12.716210775766998,-13.721774876111493,-13.377916735686277,-13.499229456958464,27294.91286816048,20725.16962255573,7.769369302246571e-09,3.875839940100933,0.42329356550678976,27812.172070005454,22071.346238455877,8.057250924921304e-09,3.867285017291748,0.4064471687042235,28136.92775640289,18874.932854662206,7.436430443550326e-09,3.840363325665102,0.4425035708660897,28188.09364810129,20420.186692727228,7.818729821369417e-09,3.8461912453149094,0.42992705149835364,28286.915105523964,19333.968600976557,7.484769373155026e-09,3.8390997420435484,0.43437482816349937,28999.765526031977,20545.350271574094,7.721572541727965e-09,3.825600447634389,0.42329356550678976,28965.458173081654,21888.557032667562,8.0024093240727e-09,3.834155370443575,0.4064471687042235,27388.764381902885,18214.4061704634,7.287953304496157e-09,3.8610770620702204,0.4425035708660897,27779.08280776767,19443.088698807973,7.56572327017881e-09,3.855249142420412,0.42992705149835364,27537.52691517914,19616.967151787096,7.552956491117046e-09,3.862340645691775,0.43437482816349937
CC-discharge,5,888301.457172527,144.57831325301206,7.696118323541256,-66.5,-13.188996015990838,-12.7436000911691,-13.700712727827314,-13.376179067940624,-13.490512097072125,27375.32746755979,20637.950582276768,7.76936930224657e-09,3.8729442098410742,0.5292126987255352,27889.953707774093,21987.05407096719,8.0572509249213e-09,3.86448864631972,0.5086954051176215,28220.37252342749,18784.3500029891,7.436430443550291e-09,3.8378251659214033,0.5526340431710649,28269.628868552776,20331.734402383427,7.818729821369447e-09,3.8435906672866467,0.5373732193844055,28369.12246952992,19244.765844929596,7.484769373155168e-09,3.8365524391361845,0.542767364525068,29080.18012543141,20458.13123129547,7.721572541727967e-09,3.8231741137001825,0.5292126987255352,29043.23981085016,21804.264865179022,8.002409324072634e-09,3.8316296772215357,0.5086954051176215,27472.209148927897,18123.82331879039,7.287953304497139e-09,3.858293157619853,0.5526340431710649,27860.61802821846,19354.636408464252,7.565723270178826e-09,3.8525276562546087,0.5373732193844055,27619.734279185086,19527.76439574023,7.552956491117037e-09,3.8595658844050726,0.542767364525068
CC-discharge,6,888330.3728351776,173.49397590361446,7.690845994935648,-66.5,-13.192936315247104,-12.769645072815834,-13.680794187563857,-13.374430240766332,-13.482194183606875,27455.72182793779,20550.70561366238,7.76936930224656e-09,3.8700814486751174,0.6351642341923542,27967.84754718704,21902.590689479475,8.05725092492138e-09,3.861721087833117,0.6111582371014966,28303.654335727515,18693.897956535664,7.43643044355047e-09,3.835306822917838,0.6625999343975354,28351.10911793967,20243.293662973025,7.818729821369368e-09,3.8410126566608183,0.644805385282827,28451.235803555835,19155.617761856818,7.484769373154257e-09,3.834025781178109,0.6510914861342206,29160.574485809448,20370.88626268096,7.721572541727975e-09,3.820764546260531,0.6351642341923542,29121.13365026305,21719.801483691732,8.002409324072418e-09,3.8291249071025333,0.6111582371014966,27555.49096122782,18033.371272337226,7.287953304501069e-09,3.8555391720178127,0.6625999343975354,27942.09827760502,19266.195669054297,7.565723270178765e-09,3.849833338274832,0.644805385282827,27701.847613210906,19438.616312667666,7.552956491115845e-09,3.8568202137575414,0.6510914861342206
CC-discharge,7,888359.2884978282,202.40963855421688,7.68561985670945,-66.5,-13.196702981768222,-12.794431914912314,-13.661936773721976,-13.37267666900207,-13.47425166059541,27536.125483427433,20463.435875959225,7.769369302246576e-09,3.867249353738781,0.741146721328962,28045.87539994006,21817.964405964387,8.057250924921196e-09,3.858980336128684,0.7138252129558266,28386.811455933526,18603.569746175624,7.4364304435503556e-09,3.8328068817833385,0.7724100989006915,28432.56542428644,20154.864525682897,7.818729821369442e-09,3.8384555863271452,0.7522234853220576,28533.28871865906,19066.52189796744,7.484769373154604e-09,3.8315182853342518,0.7593503047856355,29240.978141298616,20283.61652497796,7.721572541727949e-09,3.818370502970669,0.741146721328962,29199.161503016487,21635.175200176236,8.002409324071822e-09,3.826639520580766,0.7138252129558266,27638.64808143407,17943.043061977463,7.287953304497897e-09,3.85281297492611,0.7724100989006915,28023.55458395259,19177.766531764326,7.565723270178833e-09,3.847164270382305,0.7522234853220576,27783.900528313785,19349.52044877845,7.552956491116137e-09,3.854101571375198,0.7593503047856355
CC-discharge,8,888388.2041604788,231.32530120481928,7.680437772247174,-66.5,-13.20030756307964,-12.818033592881742,-13.644070514209872,-13.370924083513474,-13.466664246315265,27616.546618746062,20376.142433249537,7.769369302246593e-09,3.8644464213247147,0.8471588118705197,28124.03904714438,21733.183000029865,8.057250924921142e-09,3.8562651365749945,0.8166865202160436,28469.859240741316,18513.358877832798,7.43643044355014e-09,3.830324572806048,0.8820727787719037,28514.007089888375,20066.446981992423,7.818729821369591e-09,3.8359185086693013,0.8596275044084654,28615.29268577786,18977.475924229493,7.484769373153471e-09,3.829029123288296,0.8675467542109795,29321.39927661737,20196.323082268547,7.721572541727982e-09,3.815991350922459,0.8471588118705197,29277.32515022105,21550.39379424136,8.002409324072226e-09,3.8241726356721792,0.8166865202160436,27721.695866242128,17852.832193634906,7.2879533044826965e-09,3.850113199441125,0.8820727787719037,28104.996249554795,19089.348988073565,7.56572327017899e-09,3.8445192635778724,0.8596275044084654,27865.904495432947,19260.47447504036,7.55295649111475e-09,3.8514086489588766,0.8675467542109795
CC-discharge,9,888417.1198231294,260.2409638554217,7.675298086173397,-66.5,-13.203760261671027,-12.840516120921476,-13.627132591845095,-13.369177480582398,-13.459413544980007,27696.987075330635,20288.82628140423,7.769369302246575e-09,3.8616714330624338,0.9531992449016468,28202.33452441969,21648.25381774387,8.057250924921181e-09,3.8535744942894707,0.9197329046088276,28552.805974875424,18423.25926570224,7.436430443549993e-09,3.8278593357729283,0.991595682812285,28595.436942199314,19978.040988283024,7.818729821369788e-09,3.833400704675615,0.9670174705293323,28697.252492545955,18888.477629585293,7.484769373152966e-09,3.826557682512552,0.9756836128105588,29401.83973320148,20109.006930423253,7.721572541728002e-09,3.8136266531109633,0.9531992449016468,29355.620627495922,21465.464611955562,8.00240932407192e-09,3.8217235918839254,0.9197329046088276,27804.64260037601,17762.732581504337,7.287953304477163e-09,3.8474387504004683,0.991595682812285,28186.426101865833,19000.9429943644,7.565723270179175e-09,3.8418973814977826,0.9670174705293323,27947.86430220074,19171.47618039612,7.55295649111439e-09,3.8487404036608437,0.9756836128105588
