,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,1681429.927198299,0.0,7.727938789852477,-66.5,-13.1452461860035,-11.987198645513034,-14.041309311863445,-13.656265896919727,-13.669979959700296,26900.171639906843,21058.905376115552,1.0274843725879994e-08,3.890379307740338,0.0,27691.25991719821,23499.534611416828,1.1042639736723487e-08,3.8807267732320345,0.0,27606.842982939743,18466.977750906823,9.476916617354583e-09,3.8526783027554483,0.0,27637.098057716394,19908.387248514493,1.0158836813259847e-08,3.8589609201350186,0.0,27809.09420568307,19254.740483701316,9.64285607778712e-09,3.851591911432748,0.0,28605.02429733323,20880.432167491417,1.01841103855022e-08,3.8375594821121384,0.0,28844.546019936664,23318.450198711173,1.0933439998052417e-08,3.8472120166204418,0.0,26858.67960861905,17810.328266569322,9.20471435219354e-09,3.8752604870970275,0.0,27228.08721747876,18937.767532285186,9.69915508949821e-09,3.8689778697174577,0.0,27059.706015486463,19535.900865580985,9.76968893305904e-09,3.876346878419728,0.0
CC-discharge,1,1681458.8428609497,28.91566265060241,7.7179819942850605,-66.5,-13.159933964456483,-12.092325073578126,-13.97376065047008,-13.63158812364131,-13.642392187854007,27043.730809066805,20933.84606198595,1.0274843725880153e-08,3.884898650960969,0.10564329377694774,27822.893851357774,23384.876521730053,1.104263973672502e-08,3.8755081986720463,0.09670491453450265,27759.53002421799,18333.95535798144,9.47691661735023e-09,3.84799277117986,0.11251032113386958,27785.923130894385,19778.735096732133,1.0158836813260725e-08,3.8541233641955865,0.10958977518297607,27958.04582502599,19124.97769266828,9.642856077804337e-09,3.846872497281482,0.109688241556443,28748.583466493044,20755.37285336142,1.0184110385502349e-08,3.8330833433240916,0.10564329377694774,28976.179954096093,23203.792109024373,1.093343999805542e-08,3.8424737956130146,0.09670491453450265,27011.366649897285,17677.305873644054,9.204714352181948e-09,3.8699892231052018,0.11251032113386958,27376.912290656757,18808.115380502673,9.699155089497444e-09,3.863858630089475,0.10958977518297607,27208.65763482933,19406.13807454774,9.769688933065676e-09,3.871109497003579,0.109688241556443
CC-discharge,2,1681487.7585236002,57.83132530120482,7.712051264527691,-66.5,-13.167730034185473,-12.15127014624283,-13.936733013888968,-13.617495932995467,-13.626770872687269,27130.64166174466,20845.772752589826,1.0274843725880097e-08,3.8816493176407403,0.21137688413293954,27903.16869751785,23303.617853905234,1.1042639736724312e-08,3.8724046830528254,0.19406875075868318,27851.450777479233,18240.725780131965,9.476916617347244e-09,3.845190166632058,0.22460065713531155,27875.77092667089,19687.646926384365,1.01588368132641e-08,3.851236884841869,0.21902384769958963,28047.952538068614,19033.82710114568,9.642856077807892e-09,3.844052441523439,0.21920295264295414,28835.494319171175,20667.299543965328,1.0184110385502612e-08,3.8304019468869503,0.21137688413293954,29056.45480025602,23122.53344119943,1.0933439998052981e-08,3.8396465814748635,0.19406875075868318,27103.287403158316,17584.076295794774,9.204714352159758e-09,3.866861097895633,0.22460065713531155,27466.760086433445,18717.02721015486,9.699155089501413e-09,3.860814379685821,0.21902384769958963,27298.56434787206,19314.987483025245,9.769688933072373e-09,3.8679988230042506,0.21920295264295414
CC-discharge,3,1681516.674186251,86.74698795180723,7.7065069667238255,-66.5,-13.174517247184253,-12.20418181800472,-13.90391811856307,-13.604711852689434,-13.612670963558523,27212.4380639955,20758.599808802646,1.0274843725880148e-08,3.8786202158266767,0.31716904188944445,27979.04410096203,23222.877489050836,1.1042639736724628e-08,3.8695060552878555,0.2918818108560629,27937.685277406017,18148.71698988355,9.476916617348336e-09,3.842563668204089,0.33641050104074144,27960.1939731836,19597.622507272816,1.0158836813262454e-08,3.8485356185250175,0.32834998338507115,28132.42193192536,18943.749740278156,9.642856077803326e-09,3.8414111328936684,0.3285983013828971,28917.290721421366,20580.126600177824,1.018411038550268e-08,3.8278867508971492,0.31716904188944445,29132.33020370029,23041.7930763446,1.0933439998052614e-08,3.8370009114359727,0.2918818108560629,27189.521903084784,17492.067505546587,9.204714352164552e-09,3.8639432985197386,0.33641050104074144,27551.183132946193,18627.0027910435,9.699155089499833e-09,3.8579713481988103,0.32834998338507115,27383.033741728836,19224.910122157875,9.769688933067204e-09,3.865095833830159,0.3285983013828971
CC-discharge,4,1681545.5898489014,115.66265060240964,7.701090335631142,-66.5,-13.180749499002301,-12.25393123887843,-13.87337756225866,-13.59258667763421,-13.599355022226403,27293.085032241514,20671.438823010358,1.0274843725880148e-08,3.875667734353075,0.4230134866532459,28054.128483672794,23141.85770453504,1.1042639736724633e-08,3.866676227370979,0.39010716449816396,28022.47730951398,18056.965921247902,9.476916617348278e-09,3.8399923854110556,0.44796590538139097,28043.31484563408,19507.73301535235,1.0158836813262532e-08,3.845894203718761,0.4375760819004272,28215.58115123431,18853.81520238439,9.64285607780352e-09,3.8388265926140237,0.4378835463057281,28997.937689667928,20492.96561438534,1.018411038550268e-08,3.825422601278067,0.4230134866532459,29207.414586410832,22960.77329182888,1.0933439998052602e-08,3.834414108260161,0.39010716449816396,27274.313935193204,17400.31643691083,9.204714352164526e-09,3.8610979502200857,0.44796590538139097,27634.30400539715,18537.11329912279,9.699155089499913e-09,3.855196131912381,0.4375760819004272,27466.192961037494,19134.975584264273,9.769688933067285e-09,3.8622637430171176,0.4378835463057281
CC-discharge,5,1681574.505511552,144.57831325301206,7.695742501411786,-66.5,-13.186521351183229,-12.301054556450898,-13.844724906018003,-13.581008406393236,-13.586690779954623,27373.49053388257,20584.234744671874,1.0274843725880158e-08,3.8727589296388905,0.5289061406700553,28129.28158269251,23060.476501636942,1.1042639736724676e-08,3.863884117565998,0.4887215652826191,28106.7729652333,17965.436795386642,9.476916617348248e-09,3.837449010243641,0.5592835859768797,28126.063910069224,19417.93400696728,1.0158836813262608e-08,3.8432842046674587,0.5467069858523447,28298.360931950894,18763.979509496297,9.642856077803258e-09,3.836271221042467,0.5470644531417965,29078.34319130902,20405.76153604686,1.018411038550268e-08,3.8229835717728955,0.5289061406700553,29282.567685430688,22879.392088931163,1.093343999805258e-08,3.8318583838457885,0.4887215652826191,27358.609590912358,17308.787311050328,9.20471435216732e-09,3.8582934911681455,0.5592835859768797,27717.053069831876,18447.314290738035,9.699155089499997e-09,3.852458296744328,0.5467069858523447,27548.972741753798,19045.139891376737,9.76968893306729e-09,3.8594712803693185,0.5470644531417965
CC-discharge,6,1681603.4211742026,173.49397590361446,7.690446692717545,-66.5,-13.191923393495745,-12.346006884458754,-13.817623953915348,-13.569880810490291,-13.574564957639861,27453.884152735813,20496.99521636873,1.0274843725880107e-08,3.8698842256371524,0.6348436697651515,28204.66100240079,22978.79968806916,1.1042639736724871e-08,3.8611209359366327,0.5877057477762322,28190.862829975587,17874.08565423791,9.476916617348031e-09,3.8349260239211147,0.6703773564987003,28208.701730407596,19328.208214223578,1.0158836813262883e-08,3.8406976119432956,0.6557467015828006,28381.02365926095,18674.22356585709,9.642856077804456e-09,3.833737322416426,0.6561458014855495,29158.73681016298,20318.522007743613,1.0184110385502663e-08,3.8205624670803933,0.6348436697651515,29357.9471051396,22797.715275362876,1.0933439998052503e-08,3.8293257567809125,0.5877057477762322,27442.699455654776,17217.43616990227,9.204714352185222e-09,3.85552066879643,0.6703773564987003,27799.690890169953,18357.58849799474,9.699155089500358e-09,3.84974908077425,0.6557467015828006,27631.635469064448,18955.383947737577,9.769688933067866e-09,3.856709370301118,0.6561458014855495
CC-discharge,7,1681632.3368368533,202.40963855421688,7.685199153141243,-66.5,-13.196988326702348,-12.388917660667573,-13.79196268756346,-13.559182601893461,-13.56294872317315,27534.29440342786,20409.72247185959,1.0274843725880068e-08,3.867041218267259,0.7408232349065094,28280.2826034441,22896.84074294168,1.1042639736724588e-08,3.8583846477865857,0.6870427941422015,28274.787763866912,17782.903034461375,9.476916617347939e-09,3.8324219598272733,0.7812592305608643,28291.26244355511,19238.552825664687,1.015883681326311e-08,3.8381327215643086,0.7646987634799242,28463.603967238498,18584.544031027453,9.642856077803974e-09,3.8312233346366193,0.7651318002036741,29239.14706085496,20231.24926323417,1.0184110385502666e-08,3.8181579348739834,0.7408232349065094,29433.568706182865,22715.75633023566,1.0933439998052657e-08,3.8268145053546574,0.6870427941422015,27526.624389545985,17126.253550126003,9.204714352195123e-09,3.8527771933139707,0.7812592305608643,27882.25160331762,18267.933109435482,9.69915508950056e-09,3.847066431576934,0.7646987634799242,27714.215777041532,18865.70441290804,9.76968893306839e-09,3.8539758185046233,0.7651318002036741
CC-discharge,8,1681661.2524995038,231.32530120481928,7.679997562688004,-66.5,-13.201743860090557,-12.429896048017476,-13.767646133386755,-13.548896086483422,-13.551817872021783,27614.728608694124,20322.418536080524,1.02748437258801e-08,3.864228315599997,0.8468422396727459,28356.143358743946,22814.61235724172,1.104263973672483e-08,3.855673972941332,0.7867167447794908,28358.565298812682,17691.880124564792,9.476916617347884e-09,3.8299360027347613,0.8919403904843591,28373.757930900974,19148.965136013838,1.0158836813263199e-08,3.8355885189110746,0.87356654937702,28546.114171539244,18494.93771763349,9.642856077803493e-09,3.8287283604188693,0.8740264451642963,29319.581266121102,20143.945327455207,1.0184110385502637e-08,3.815769247088007,0.8468422396727459,29509.429461482574,22633.52794453634,1.0933439998052407e-08,3.8243235897466725,0.7867167447794908,27610.401924491947,17035.23064022923,9.204714352197167e-09,3.850061559953242,0.8919403904843591,27964.74709066359,18178.34541978455,9.69915508950056e-09,3.844409043776929,0.87356654937702,27796.725981342526,18776.098099513747,9.769688933068875e-09,3.851269202269134,0.8740264451642963
CC-discharge,9,1681690.1681621545,260.2409638554217,7.674840102149832,-66.5,-13.20621454568941,-12.469041149720015,-13.744589061458914,-13.53900496687491,-13.54115027625675,27695.187846324396,20235.085271920107,1.0274843725880098e-08,3.8614442201448402,0.9528982975272838,28432.234958334822,22732.126572344063,1.1042639736724797e-08,3.8529878944915867,0.886712476497312,28442.205687655325,17601.008667802787,9.476916617347924e-09,3.827467551522508,1.0024312948813296,28456.19336267783,19059.442544140107,1.0158836813263136e-08,3.8330642251045965,0.9823533005953266,28628.55983691871,18405.401580710062,9.642856077801829e-09,3.8262517256694237,0.9828335461613988,29400.040503751203,20056.61206329506,1.0184110385502666e-08,3.813395882004992,0.9528982975272838,29585.52106107288,22551.042159638757,1.0933439998052245e-08,3.821852207658244,0.886712476497312,27694.042313334718,16944.35918346777,9.20471435220126e-09,3.8473725506273255,1.0024312948813296,28047.182522440336,18088.822827911066,9.699155089500517e-09,3.841775877045235,0.9823533005953266,27879.171646722123,18686.561962590033,9.769688933067588e-09,3.8485883764804067,0.9828335461613988
CC-discharge,10,1681719.083824805,289.1566265060241,7.669725170884327,-66.5,-13.210422479362496,-12.506445193588192,-13.722713475085913,-13.529493722597792,-13.530925129365603,27775.67141127098,20147.724398192386,1.027484372588013e-08,3.858687772198928,1.0589892092744804,28508.547876771547,22649.3948265099,1.104263973672481e-08,3.8503255108609356,0.9870156345025659,28525.71670644145,17510.28091607092,9.476916617347773e-09,3.8250160883551074,1.112741746835325,28538.571840533597,18969.98255032063,1.0158836813263248e-08,3.83055916047585,1.0910621306735302,28710.944427483213,18315.932711184505,9.642856077803443e-09,3.823792846844934,1.0915567405614888,29480.524068697574,19969.25118956755,1.0184110385502656e-08,3.8110373986853987,1.0589892092744804,29661.833979509214,22468.31041380434,1.0933439998052541e-08,3.81939966002339,0.9870156345025659,27777.553332121064,16853.631431735943,9.20471435220457e-09,3.8447090825292176,1.112741746835325,28129.561000296264,17999.362834091433,9.699155089500495e-09,3.8391660104084764,1.0910621306735302,27961.556237286874,18597.093093063904,9.769688933068658e-09,3.8459323240393917,1.0915567405614888
CC-discharge,11,1681747.9994874557,318.07228915662654,7.664651298123256,-66.5,-13.214387669762,-12.542194723544384,-13.701947473129945,-13.520347435473568,-13.521122698090103,27856.178142065903,20060.3375032446,1.027484372588013e-08,3.8559578999507145,1.165112944813133,28585.07257047537,22566.427990890545,1.1042639736724638e-08,3.8476859894793844,1.0876125819609297,28609.105110171575,17419.68959119711,9.476916617347677e-09,3.822581138692411,1.2228809474305693,28620.895786720987,18880.58275286021,1.0158836813263253e-08,3.8280727019989755,1.1996960309067486,28793.270699826247,18226.52832944349,9.642856077803e-09,3.8213511899109003,1.2001995029207486,29561.03079949186,19881.864294619347,1.0184110385502633e-08,3.8086933981725415,1.165112944813133,29738.358673213635,22385.343578184795,1.0933439998052293e-08,3.816965308643872,1.0876125819609297,27860.94173585138,16763.04010686268,9.204714352193264e-09,3.842070159430845,1.2228809474305693,28211.88494648381,17909.963036630874,9.69915508950064e-09,3.8365785961242818,1.1996960309067486,28043.882509630224,18507.68871132276,9.769688933068243e-09,3.843300108212357,1.2001995029207486
CC-discharge,12,1681776.9151501062,346.9879518072289,7.65961711195799,-66.5,-13.218128292511764,-12.576371196147768,-13.68222455080887,-13.51155174001542,-13.511724220516177,27936.70681054562,19972.926056829372,1.0274843725880108e-08,3.853253601382177,1.2712676273925456,28661.7998165401,22483.23640231265,1.1042639736724694e-08,3.845068550691196,1.1884903567388097,28692.377087850877,17329.22785012739,9.476916617347997e-09,3.820162258290968,1.332857541904219,28703.16736142321,18791.24084460166,1.0158836813263121e-08,3.8256042687167984,1.3082578749850176,28875.541123094958,18137.185779122083,9.64285607780256e-09,3.818926256574705,1.3087651531962756,29641.55946797158,19794.452848204743,1.0184110385502607e-08,3.806363510575813,1.2712676273925456,29815.085919277488,22302.151989606908,1.093343999805275e-08,3.814548561266792,1.1884903567388097,27944.21371353059,16672.578365792684,9.20471435219322e-09,3.8394548536670206,1.332857541904219,28294.156521185883,17820.621128372244,9.699155089500508e-09,3.83401284324119,1.3082578749850176,28126.152932899487,18418.346161001675,9.769688933068412e-09,3.8406908553832833,1.3087651531962756
CC-discharge,13,1681805.830812757,375.90361445783134,7.654621325799392,-66.5,-13.221660893951501,-12.60905138590817,-13.663483066777756,-13.503092806742536,-13.502711846620038,28017.25623226047,19885.491420687486,1.02748437258801e-08,3.850573935836097,1.3774515197076591,28738.720795757723,22399.829893772887,1.1042639736724666e-08,3.842472460795525,1.2896366321687533,28775.538416956817,17238.889253306676,9.476916617348291e-09,3.8177590282829303,1.44267966085035,28785.38858970408,18701.95460942201,1.0158836813263147e-08,3.8231533156229,1.4167504233655717,28957.758008176494,18047.902521160722,9.642856077802193e-09,3.8165175787342167,1.4172568643092724,29722.108889686988,19707.01821206275,1.0184110385502587e-08,3.804047389963295,1.3774515197076591,29892.006898494954,22218.745481067486,1.0933439998052687e-08,3.812148865003866,1.2896366321687533,28027.37504263599,16582.23976897215,9.20471435219018e-09,3.836862297516462,1.44267966085035,28376.37774946614,17731.334893192387,9.69915508950053e-09,3.8314680101764913,1.4167504233655717,28208.369817980627,18329.062903039783,9.769688933068485e-09,3.8381037470651753,1.4172568643092724
CC-discharge,14,1681834.7464754074,404.81927710843377,7.649662730381924,-66.5,-13.22500056512854,-12.640307717670371,-13.645665793365884,-13.494957332379418,-13.49406859145578,28097.82529400925,19798.034858011604,1.0274843725880077e-08,3.84791801869133,1.4836630115111935,28815.82710029056,22316.21782289118,1.1042639736724625e-08,3.8398970279651508,1.3910396807775025,28858.594526512785,17148.66773590742,9.476916617348491e-09,3.8153710527226834,1.5523549574774331,28867.561401654282,18612.721918770403,1.015883681326321e-08,3.8207193302014177,1.5251763275387522,29039.92354980384,17958.676128125862,9.642856077802027e-09,3.814124715483718,1.5256776692814646,29802.67795143531,19619.56164938686,1.0184110385502599e-08,3.801744711690594,1.4836630115111935,29969.113203027962,22135.133410186285,1.0933439998052344e-08,3.809765702416775,1.3910396807775025,28110.4311521923,16492.018251572572,9.204714352190066e-09,3.834291677659242,1.5523549574774331,28458.550561416396,17642.102202540395,9.699155089500637e-09,3.8289434001805067,1.5251763275387522,28290.535359607617,18239.836510005713,9.769688933067548e-09,3.835538014898206,1.5256776692814646
CC-discharge,15,1681863.662138058,433.73493975903614,7.64474018774455,-66.5,-13.228161093928692,-12.67020856176068,-13.628719521724312,-13.487132529954339,-13.485778292631979,28178.41295715781,19710.557541932085,1.0274843725880083e-08,3.8452850171861805,1.5899006085355196,28893.11071991267,22232.40909846687,1.104263973672488e-08,3.837341599177308,1.4926883405342535,28941.550531405966,17058.557581595058,9.47691661734841e-09,3.812997956932855,1.661890641473779,28949.687646557268,18523.540728257034,1.0158836813263419e-08,3.8183018298919755,1.6335381342147912,29122.039842470695,17869.504278812576,9.642856077801155e-09,3.811747250988281,1.6340304680127407,29883.26561458394,19532.084333306997,1.0184110385502575e-08,3.7994551705583697,1.5899006085355196,30046.396822650186,22051.32468576259,1.093343999805252e-08,3.807398588567243,1.4926883405342535,28193.38715708553,16401.90809726002,9.20471435218883e-09,3.831742230811696,1.661890641473779,28540.67680631958,17552.92101202705,9.699155089500862e-09,3.8264383578525756,1.6335381342147912,28372.65165227474,18150.664660692302,9.769688933066983e-09,3.83299293675627,1.6340304680127407
CC-discharge,16,1681892.5778007086,462.65060240963857,7.6398526260991755,-66.5,-13.231155099309595,-12.698818503558003,-13.612594710048459,-13.479606117288013,-13.477825569795938,28259.018254222054,19623.060563129904,1.0274843725880067e-08,3.84267414678906,1.6961629225645891,28970.564022887036,22148.412205281482,1.104263973672475e-08,3.834805557589123,1.5945719833668588,29024.41125678585,16968.55339858394,9.476916617348056e-09,3.8106393861501395,1.771293509874473,29031.769099233738,18434.409074325613,1.015883681326374e-08,3.815900359952973,1.7418382894245998,29204.10888836135,17780.384753099643,9.642856077801749e-09,3.80938479271507,1.7423180337253026,29963.870911648406,19444.587354504707,1.0184110385502536e-08,3.7971784793101158,1.6961629225645891,30123.850125624624,21967.327792576845,1.0933439998052215e-08,3.805047068510053,1.5945719833668588,28276.247882466185,16311.903914248958,9.204714352186036e-09,3.8292132399490355,1.771293509874473,28622.758258995473,17463.78935809533,9.699155089501228e-09,3.823952266146203,1.7418382894245998,28454.720698165274,18061.54513497956,9.769688933068435e-09,3.8304678333841053,1.7423180337253026
CC-discharge,17,1681921.4934633593,491.566265060241,7.634999035234426,-66.5,-13.23399415023035,-12.72619859205695,-13.59724516819644,-13.47236630387231,-13.470195785643938,28339.64028387192,19535.54493667731,1.0274843725880039e-08,3.8400846679199163,1.8024486625225808,29048.179736212456,22064.23522727985,1.1042639736724891e-08,3.832288320176159,1.6966804857588869,29107.18125831839,16878.650097742277,9.476916617348313e-09,3.8082950043176393,1.8805699752489506,29113.807463977995,18345.32507100769,1.0158836813263629e-08,3.8135144915548644,1.8500791425216294,29286.13260272102,17691.315427070105,9.64285607780257e-09,3.8070369698603015,1.850543019088515,30044.492941298187,19357.071728052015,1.0184110385502512e-08,3.7949143673145094,1.8024486625225808,30201.465838949767,21883.150814575994,1.0933439998051954e-08,3.8027107150582666,1.6966804857588869,28359.01788399861,16222.000613407778,9.204714352186881e-09,3.826704030916787,1.8805699752489506,28704.796623740007,17374.705354777674,9.699155089501124e-09,3.821484543679562,1.8500791425216294,28536.74441252476,17972.475808950167,9.769688933068397e-09,3.827962065374124,1.850543019088515
CC-discharge,18,1681950.4091260098,520.4819277108434,7.6301784623236735,-66.5,-13.236688871281986,-12.752406569874742,-13.582627774042118,-13.465401776440082,-13.462875008361078,28420.278205862396,19448.011608190234,1.0274843725880034e-08,3.837515882946538,1.9087566264643974,29125.95092658265,21979.885869248457,1.1042639736724885e-08,3.8297893355680213,1.7990042012686525,29189.864840117913,16788.84287254365,9.476916617348157e-09,3.805964492974032,1.9897260914828403,29195.80437771899,18256.28690677927,1.0158836813263852e-08,3.811143820042312,1.9582629500730846,29368.112818320475,17602.29426837347,9.642856077803038e-09,3.804703431915067,1.9587079620363261,30125.13086328862,19269.538399564695,1.0184110385502494e-08,3.7926625793771356,1.9087566264643974,30279.237029319684,21798.801456544657,1.0933439998051823e-08,3.8003891267556527,1.7990042012686525,28441.701465797683,16132.19338820884,9.204714352187125e-09,3.8242139693496418,1.9897260914828403,28786.793537481073,17285.66719054901,9.699155089501326e-09,3.819034642281363,1.9582629500730846,28618.72462812488,17883.45465025417,9.76968893306847e-09,3.825475030408607,1.9587079620363261
CC-discharge,19,1681979.3247886605,549.3975903614459,7.625390008075241,-66.5,-13.239249036687932,-12.77749708639804,-13.568702217728088,-13.458701683615178,-13.45584997557077,28500.93123629086,19360.46145937256,1.0274843725880037e-08,3.834967133417917,2.015085694367891,29203.870982396777,21895.371477090088,1.1042639736724972e-08,3.827308082050627,1.9015339348279812,29272.466071019946,16699.12718068669,9.476916617347929e-09,3.8036475502205045,2.098767577393564,29277.761412867876,18167.29284151385,1.0158836813263879e-08,3.808787963338001,2.06639187963154,29450.051289492945,17513.319331828505,9.642856077804538e-09,3.8023838473456775,2.066815291289065,30205.78389371783,19181.988250746734,1.0184110385502473e-08,3.7904228746573243,2.015085694367891,30357.157085133604,21714.28706438717,1.0933439998051807e-08,3.798081926024615,1.9015339348279812,28524.302696699695,16042.47769635193,9.204714352183298e-09,3.8217424578547368,2.098767577393564,28868.750572630554,17196.673125283796,9.699155089501374e-09,3.81660204473724,2.06639187963154,28700.663099297715,17794.47971370907,9.769688933068951e-09,3.8230061607295625,2.066815291289065
CC-discharge,20,1682008.240451311,578.3132530120482,7.620632823185131,-66.5,-13.24168365410799,-12.801521895498238,-13.55543077063857,-13.452255619950597,-13.449108059804606,28581.59864326763,19272.895313011584,1.0274843725880042e-08,3.8324377975093245,2.1214348216401637,29281.933596863528,21810.699056816844,1.104263973672479e-08,3.8248440657163614,2.0042609186910183,29354.98879947698,16609.498727222766,9.47691661734764e-09,3.801343889756123,2.2076998383910205,29359.680080011298,18078.34120354791,1.0158836813263973e-08,3.8064465604708015,2.1744680133808,29531.94969590638,17424.388755249907,9.642856077805385e-09,3.800077902374359,2.174867331591777,30286.451300694265,19094.422104385856,1.0184110385502488e-08,3.788195025675807,2.1214348216401637,30435.21969960097,21629.61464411428,1.0933439998051623e-08,3.7957887574687703,2.0042609186910183,28606.8254251562,15952.849242888142,9.204714352177986e-09,3.8192889334290085,2.2076998383910205,28950.669239774103,17107.721487317667,9.699155089501483e-09,3.81418626271433,2.1744680133808,28782.561505710924,17705.549137131,9.769688933069441e-09,3.820554920810773,2.174867331591777
CC-discharge,21,1682037.1561139617,607.2289156626506,7.615906105062103,-66.5,-13.244001039463013,-12.824530039065499,-13.542778076301504,-13.446053609639366,-13.442637235530617,28662.279742987394,19185.31393748903,1.0274843725880025e-08,3.8299272876593404,2.2278030332609307,29360.132752154605,21725.875292327448,1.1042639736724765e-08,3.8223968187478436,2.1071767899141656,29437.436667239363,16519.953449043995,9.476916617347661e-09,3.7990532399755597,2.316527986370699,29441.56183047832,17989.430386848308,1.0158836813263846e-08,3.80411927021606,2.2824933516522457,29613.809646119935,17335.500755496643,9.642856077806092e-09,3.7977852998500183,2.2828663086814767,30367.13240041426,19006.840728863368,1.0184110385502465e-08,3.7859788174027624,2.2278030332609307,30513.41885489211,21544.790879625358,1.0933439998051289e-08,3.7935092863142605,2.1071767899141656,28689.273292918486,15863.303964709547,9.204714352188106e-09,3.816852865086543,2.316527986370699,29032.55099024147,17018.810670618095,9.699155089501385e-09,3.8117868348460453,2.2824933516522457,28864.421455924316,17616.661137378072,9.769688933069765e-09,3.818120805212086,2.2828663086814767
CC-discharge,22,1682066.0717766122,636.1445783132531,7.61120909479925,-66.5,-13.246208883857125,-12.84656801750536,-13.53071096080503,-13.440086090094576,-13.4364260477379,28742.973896180287,19097.718050856307,1.027484372588002e-08,3.827435048381286,2.334189418495148,29438.462704541264,21640.906562078068,1.1042639736724714e-08,3.8199658978233715,2.210273569257824,29519.813121953157,16430.487500611205,9.476916617347658e-09,3.7967753431239246,2.4252568580056653,29523.40805880632,17900.558848295375,1.015883681326391e-08,3.801805769837063,2.390469816309812,29695.632680950595,17246.65362472209,9.642856077805407e-09,3.795505758200497,2.3908143539958084,30447.826553607254,18919.244842230128,1.0184110385502461e-08,3.783774046417964,2.334189418495148,30591.748807279004,21459.822149376014,1.0933439998051163e-08,3.7912431969758793,2.210273569257824,28771.649747632684,15773.838016276835,9.204714352191176e-09,3.8144337516753253,2.4252568580056653,29114.397218569626,16929.939132064967,9.69915508950141e-09,3.8094033249621866,2.390469816309812,28946.244490755416,17527.814006603414,9.769688933069558e-09,3.8157033365987534,2.3908143539958084
CC-discharge,23,1682094.987439263,665.0602409638554,7.606541074369538,-66.5,-13.248314313548436,-12.867679948228064,-13.51919826058939,-13.434343895582339,-13.430463582051775,28823.68050489145,19010.10832451646,1.0274843725880016e-08,3.8249605542340355,2.4405931261152505,29516.917970456565,21555.798954710135,1.1042639736724754e-08,3.8175508826332893,2.3135436414093635,29602.121428772054,16341.097240803641,9.476916617347482e-09,3.7945099545044823,2.5338910315855623,29605.220105101926,17811.72510506834,1.0158836813263885e-08,3.7995057539186705,2.4983992540032935,29777.420276662157,17157.845726821935,9.642856077805978e-09,3.793239010458931,2.4987135091355257,30528.533162318767,18831.635115890218,1.0184110385502451e-08,3.7815805201355026,2.4405931261152505,30670.20407319426,21374.714542007474,1.0933439998051226e-08,3.7889901917362474,2.3135436414093635,28853.95805445193,15684.447756469235,9.204714352188362e-09,3.812031119865055,2.5338910315855623,29196.20926486479,16841.1053888377,9.699155089501415e-09,3.8070353204508662,2.4983992540032935,29028.032086467,17439.00610870344,9.76968893306977e-09,3.813302063910606,2.4987135091355257
