,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,1818641.6959728529,0.0,7.727800413792567,-66.5,-13.166206761291987,-11.8315950332732,-14.083868921391824,-13.711853231967408,-13.706476052075576,26891.528487655625,21005.112861377464,1.0707112395629332e-08,3.8903410484083647,0.0,27763.43690423341,23781.196123260812,1.1600977416823393e-08,3.8805154462405724,0.0,27584.77537354529,18309.71273630848,9.815839890748025e-09,3.8525616662017055,0.0,27609.110855657047,19732.662071884282,1.05452325878283e-08,3.858862161817976,0.0,27791.3685326855,19140.15078216404,1.000720113935192e-08,3.8514915978498236,0.0,28596.381144988634,20826.870591193092,1.0609012921501017e-08,3.837459365384202,0.0,28916.72300694332,23600.437060621873,1.1481404992357136e-08,3.847284967551994,0.0,26836.611999257195,17653.70733350526,9.5230825405635e-09,3.8752387475908607,0.0,27200.10001545222,18763.105052974905,1.005164416031889e-08,3.86893825197459,0.0,27041.9803425182,19421.002412457,1.014388515578428e-08,3.8763088159427426,0.0
CC-discharge,1,1818670.6116355036,28.91566265060241,7.717825753597702,-66.5,-13.180298924960432,-11.947454385478258,-14.01281484821092,-13.682908622222858,-13.676523219127539,27035.311408220718,20879.85848249988,1.0707112395629488e-08,3.884848550718421,0.10580925978414626,27893.45673048257,23667.945607674163,1.160097741682257e-08,3.875298226201422,0.09549819043675285,27737.898692869243,18176.309734456776,9.815839890750235e-09,3.847871366390277,0.11283808742812347,27758.508445860207,19602.510521009346,1.0545232587828245e-08,3.85401782585789,0.11001912391241071,27940.699384584284,19010.05723372459,1.0007201139352406e-08,3.8467663304140345,0.10997188462330568,28740.16406555339,20701.616212316152,1.0609012921500724e-08,3.832977202879281,0.10580925978414626,29046.74283319269,23487.186545035936,1.1481404992369334e-08,3.8425275273962787,0.09549819043675285,26989.735318581283,17520.30433165332,9.523082540550214e-09,3.8699543872074247,0.11283808742812347,27349.49760565511,18632.953502100085,1.005164416031788e-08,3.863807927739814,0.11001912391241071,27191.311194416965,19290.90886401755,1.0143885155772761e-08,3.8710594231836666,0.10997188462330568
CC-discharge,2,1818699.527298154,57.83132530120482,7.71188621192897,-66.5,-13.18766192438047,-12.012567360677965,-13.9738382738931,-13.666407509591878,-13.659524931456582,27122.35373176095,20791.651317434545,1.0707112395629617e-08,3.8815932361602776,0.21170468488190092,27972.825174902424,23587.61637043681,1.1600977416822326e-08,3.8721959581103627,0.19172317736910716,27830.061996204247,18082.83103766158,9.815839890746215e-09,3.8450665292447157,0.22523428470564966,27848.6760797927,19511.094108161164,1.054523258783141e-08,3.8511280251726387,0.21985573488355423,28030.820809423636,18918.686759706303,1.0007201139361768e-08,3.843943519719547,0.219755210529266,28827.206389094044,20613.409047250352,1.0609012921501068e-08,3.8302929757686925,0.21170468488190092,29126.111277612687,23406.857307798644,1.1481404992376198e-08,3.839690253818606,0.19172317736910716,27081.89862191606,17426.825634858298,9.523082540534851e-09,3.8668196826842545,0.22523428470564966,27439.665239587477,18541.537089251888,1.0051644160321326e-08,3.8607581867563314,0.21985573488355423,27281.432619256713,19199.538389999092,1.0143885155771329e-08,3.8679426922094247,0.219755210529266
CC-discharge,3,1818728.4429608048,86.74698795180723,7.706334683655918,-66.5,-13.194010041622576,-12.07109291829429,-13.939281367047428,-13.651452544383966,-13.644163128651737,27204.270292753274,20704.349215294584,1.0707112395629668e-08,3.8785591411181493,0.3176551747052063,28047.886796232873,23507.758137580386,1.1600977416822336e-08,3.8692987215719974,0.2884447045938953,27916.512142674466,17990.587799448742,9.815839890745614e-09,3.8424382813327846,0.3373351667977803,27933.384476101248,19420.759833195458,1.0545232587832409e-08,3.8484240570722443,0.3295660162248227,28115.48296193896,18828.400655553167,1.0007201139363144e-08,3.841300033495971,0.32940857623251224,28909.122950086516,20526.10694511023,1.0609012921501169e-08,3.8277755425377684,0.3176551747052063,29201.172898943034,23326.999074942323,1.1481404992375369e-08,3.837035962083921,0.2884447045938953,27168.348768386448,17334.582396645448,9.523082540533625e-09,3.8638964023231344,0.3373351667977803,27524.373635896012,18451.202814285894,1.0051644160322317e-08,3.8579106265836742,0.3295660162248227,27366.094771771688,19109.25228584624,1.0143885155766839e-08,3.8650346501599473,0.32940857623251224
CC-discharge,4,1818757.3586234553,115.66265060240964,7.700911743867091,-66.5,-13.199791751726584,-12.126180107258534,-13.907107552126277,-13.637279515862403,-13.6296410730262,27285.03273640681,20617.06214430744,1.0707112395629668e-08,3.8756022376085317,0.4236543786945604,28122.20271584614,23427.58469877646,1.160097741682235e-08,3.86647039157237,0.38562250790936853,28001.50647240048,17898.61322721187,9.815839890745598e-09,3.839865535806927,0.44916805402337756,28016.77371462075,19330.57421567023,1.0545232587832417e-08,3.8457803057149627,0.4391593176715953,28198.82452740293,18738.26548487934,1.0007201139363267e-08,3.838713655643285,0.43894192644005414,28989.885393739674,20438.819874123357,1.0609012921501169e-08,3.8253095062585594,0.4236543786945604,29275.488818556598,23246.825636138175,1.1481404992375324e-08,3.8344413522947223,0.38562250790936853,27253.343098112193,17242.607824408664,9.523082540533457e-09,3.861046208060166,0.44916805402337756,27607.762874415406,18361.01719676033,1.0051644160322327e-08,3.85513143815213,0.4391593176715953,27449.436337235584,19019.1171151724,1.014388515576683e-08,3.8621980882238076,0.43894192644005414
CC-discharge,5,1818786.274286106,144.57831325301206,7.69555835562646,-66.5,-13.20510320202554,-12.178413404684909,-13.8769112529921,-13.62375536613175,-13.615816774165696,27365.549969904445,20529.73552340053,1.0707112395629676e-08,3.8726894765882296,0.5296981335289063,28196.626075722168,23347.010507776904,1.1600977416822291e-08,3.8636798734293856,0.483231317194282,28085.992889582525,17806.87248094406,9.815839890745552e-09,3.837320936711553,0.5607504588632104,28099.77652286588,19240.494061484005,1.0545232587832437e-08,3.8431682719633002,0.5486413854707686,28281.777814321063,18648.238088888367,1.0007201139363502e-08,3.8361567268358017,0.5483614358665276,29070.40262723787,20351.493253216613,1.0609012921501169e-08,3.822868879038231,0.5296981335289063,29349.912178432543,23166.251445138707,1.1481404992375399e-08,3.8318784821970744,0.483231317194282,27337.829515294656,17150.867078140418,9.523082540534118e-09,3.8582374189149076,0.5607504588632104,27690.76568266006,18270.93704257378,1.005164416032233e-08,3.8523900836631606,0.5486413854707686,27532.389624153715,18929.089719181557,1.014388515576679e-08,3.859401628790658,0.5483614358665276
CC-discharge,6,1818815.1899487565,173.49397590361446,7.6902576248546675,-66.5,-13.210037366515431,-12.228286386295766,-13.848340490737801,-13.6107663616984,-13.602569394752601,27446.052372385617,20442.376553257327,1.0707112395629691e-08,3.8698112093722337,0.6357830354105969,28271.30555508289,23266.10831110635,1.1600977416821959e-08,3.860918352341665,0.5812501918568549,28170.264691117234,17715.31938181506,9.815839890745553e-09,3.834796924725591,0.6720968514083103,28182.65687165619,19150.499367214386,1.0545232587832472e-08,3.8405798965659983,0.6580169747391627,28364.607234345556,18558.29782970199,1.000720113936312e-08,3.8336215033822625,0.6576722236935088,29150.90502971899,20264.13428307336,1.060901292150113e-08,3.820446415482434,0.6357830354105969,29424.591657793415,23085.34924846773,1.1481404992374873e-08,3.8293392725130007,0.5812501918568549,27422.10131682947,17059.313979011033,9.5230825405398e-09,3.855460700129076,0.6720968514083103,27773.64603145004,18180.94234830391,1.0051644160322264e-08,3.8496777282886683,0.6580169747391627,27615.219044177902,18839.149459995217,1.014388515576696e-08,3.8566361214724045,0.6576722236935088
CC-discharge,7,1818844.1056114072,202.40963855421688,7.685005733467369,-66.5,-13.214629446893271,-12.275936694723795,-13.821278357736082,-13.598286573165606,-13.589868927481248,27526.56848312114,20354.987499683026,1.0707112395629724e-08,3.8669649950784777,0.7419061953038046,28346.255592064314,23184.892783136664,1.1600977416821616e-08,3.8581837798520873,0.6796607263187809,28254.363236519574,17623.944012175263,9.815839890745791e-09,3.832292013714202,0.7832198186712577,28265.44949331098,19060.586794937823,1.0545232587832384e-08,3.838013450814832,0.7672902796984559,28447.347726691158,18468.441120360803,1.000720113936291e-08,3.831106399506382,0.7668788033008737,29231.421140454695,20176.74522949888,1.0609012921501174e-08,3.8180407383888912,0.7419061953038046,29499.541694774667,23004.133720498994,1.1481404992375013e-08,3.8268219536152825,0.6796607263187809,27506.199862232075,16967.938609371133,9.523082540532298e-09,3.8527137197531665,0.7832198186712577,27856.43865310515,18091.02977602781,1.0051644160322155e-08,3.8469922826525376,0.7672902796984559,27697.959536523784,18749.292750654204,1.0143885155767408e-08,3.8538993339609875,0.7668788033008737
CC-discharge,8,1818873.0212740577,231.32530120481928,7.6798003080597805,-66.5,-13.218909359675031,-12.321480227866516,-13.795625775220634,-13.586294411519514,-13.577690225718301,27607.105630131824,20267.570404123027,1.0707112395629708e-08,3.8641492098771075,0.8480649856916291,28421.472019839774,23103.37776243416,1.1600977416821418e-08,3.8554748638573395,0.7784455332368143,28338.306465561487,17532.737135178628,9.815839890745833e-09,3.829805371450546,0.894131080249397,28348.16675409851,18970.753140452558,1.0545232587832247e-08,3.835467898642152,0.8764653037333359,28530.01184934514,18378.664533683936,1.0007201139363727e-08,3.8286104973886674,0.8759854665667353,29311.958287465226,20089.32813393853,1.0609012921501159e-08,3.8156510981826726,0.8480649856916291,29574.758122550553,22922.6186997962,1.1481404992375008e-08,3.8243254442024393,0.7784455332368143,27590.143091273745,16876.731732374763,9.523082540533015e-09,3.8499949366092343,0.894131080249397,27939.155913892828,18001.196121542827,1.0051644160322075e-08,3.8443324094176266,0.8764653037333359,27780.62365917775,18659.516163977336,1.014388515576861e-08,3.851189810671111,0.8759854665667353
CC-discharge,9,1818901.9369367084,260.2409638554217,7.674639481755214,-66.5,-13.22290358594671,-12.365022297126513,-13.771293827153286,-13.57477002834075,-13.566010261432744,27687.66489755877,20180.127133328522,1.0707112395629694e-08,3.861362527728558,0.9542570055535637,28496.94549599236,23021.576397475743,1.1600977416821267e-08,3.852790577079736,0.877588113658473,28422.104998336155,17441.690092788012,9.815839890745634e-09,3.82733638159136,1.0048416007408585,28430.814263115106,18880.99532689952,1.0545232587832343e-08,3.832942442027087,0.9855458838130959,28612.605387227566,18288.964790764647,1.0007201139363713e-08,3.8261331046144225,0.9849963118966591,29392.517554892103,20001.884863144027,1.060901292150114e-08,3.813276954026657,0.9542570055535637,29650.23159870325,22840.81733483905,1.1481404992374886e-08,3.821848904675479,0.877588113658473,27673.941624048424,16785.684689984137,9.523082540529754e-09,3.8473031001638556,1.0048416007408585,28021.803422909135,17911.438307989232,1.0051644160322201e-08,3.841697039728128,0.9855458838130959,27863.217197059792,18569.81642105775,1.0143885155767754e-08,3.848506377140793,0.9849963118966591
