Cycle,Pack Capacity,"Cell 1,1"
1,26.78210867870591,26.78210867870591
2,18.263265316835902,18.263265316835902
3,18.254014194906972,18.254014194906972
4,18.24476037086617,18.24476037086617
5,18.23551089226431,18.23551089226431
6,18.226265079291117,18.226265079291117
7,18.217010157271137,18.217010157271137
8,18.2077580705283,18.2077580705283
9,18.19851107615431,18.19851107615431
10,18.18925347220266,18.18925347220266
