Cycle,Pack Capacity,"Cell 1,1"
1,26.571575193765025,26.571575193765025
2,26.249158723850286,26.249158723850286
3,26.23952423175787,26.23952423175787
4,26.229909413879355,26.229909413879355
5,26.22028601156087,26.22028601156087
6,26.210641120452426,26.210641120452426
7,26.20101386108653,26.20101386108653
8,26.19138180509822,26.19138180509822
9,26.181742521444654,26.181742521444654
10,26.172103187264636,26.172103187264636
11,26.162470669693096,26.162470669693096
12,26.15283231394022,26.15283231394022
13,26.143188403757954,26.143188403757954
14,26.133544334243666,26.133544334243666
15,26.123898476938773,26.123898476938773
16,26.114256976101228,26.114256976101228
17,26.104624241547356,26.104624241547356
18,26.09497957642722,26.09497957642722
19,26.08533413016247,26.08533413016247
20,26.075687442299344,26.075687442299344
21,26.066048328468714,26.066048328468714
22,26.056394533802514,26.056394533802514
23,26.04674911943013,26.04674911943013
24,26.037106180752346,26.037106180752346
25,26.027450302255264,26.027450302255264
26,26.017798125207516,26.017798125207516
27,26.008152056935792,26.008152056935792
28,25.998498969517584,25.998498969517584
29,25.988846822578903,25.988846822578903
30,25.979198669679413,25.979198669679413
31,25.969542961385,25.969542961385
32,25.95987937961831,25.95987937961831
33,25.950225633256977,25.950225633256977
34,25.940572165363864,25.940572165363864
35,25.930909007147438,25.930909007147438
36,25.921250461779305,25.921250461779305
37,25.911596001101483,25.911596001101483
38,25.901908566147146,25.901908566147146
39,25.89226357433104,25.89226357433104
40,25.882605222808948,25.882605222808948
41,25.872955675147118,25.872955675147118
42,25.863282406909132,25.863282406909132
43,25.85361254749398,25.85361254749398
44,25.843942196671783,25.843942196671783
45,25.834300735530025,25.834300735530025
46,25.82463101483672,25.82463101483672
47,25.81496922733617,25.81496922733617
48,25.805279853244766,25.805279853244766
49,25.795601488863593,25.795601488863593
50,25.785929288789763,25.785929288789763
51,25.776257876549558,25.776257876549558
52,25.76659012825997,25.76659012825997
53,25.756914675649654,25.756914675649654
54,25.74723903661829,25.74723903661829
55,25.737570241844086,25.737570241844086
56,25.727891923051384,25.727891923051384
57,25.718205770161692,25.718205770161692
58,25.70853764552937,25.70853764552937
59,25.69886448535436,25.69886448535436
60,25.689185360546745,25.689185360546745
61,25.67950515203972,25.67950515203972
62,25.669835177596077,25.669835177596077
63,25.660147640413545,25.660147640413545
64,25.65046920826646,25.65046920826646
65,25.640797059206008,25.640797059206008
66,25.631109361013177,25.631109361013177
67,25.62142801872122,25.62142801872122
68,25.61175057975971,25.61175057975971
69,25.602063161475556,25.602063161475556
70,25.592379417967035,25.592379417967035
71,25.58270300184042,25.58270300184042
72,25.57301887027988,25.57301887027988
73,25.56333325564732,25.56333325564732
74,25.55364873390723,25.55364873390723
75,25.5439579059702,25.5439579059702
76,25.534269206189297,25.534269206189297
77,25.524588115336893,25.524588115336893
78,25.514896804150595,25.514896804150595
79,25.50520444135986,25.50520444135986
80,25.49553946273377,25.49553946273377
81,25.48583829834174,25.48583829834174
82,25.47613971124941,25.47613971124941
83,25.466454969838022,25.466454969838022
84,25.456785666533854,25.456785666533854
85,25.44706409566455,25.44706409566455
86,25.43735852838111,25.43735852838111
87,25.42770630905679,25.42770630905679
88,25.417992795910145,25.417992795910145
89,25.408289493370606,25.408289493370606
90,25.398584140946227,25.398584140946227
91,25.3888825364984,25.3888825364984
92,25.379183971070425,25.379183971070425
93,25.369493448394014,25.369493448394014
94,25.359792141712635,25.359792141712635
95,25.350092546568558,25.350092546568558
96,25.340397068315934,25.340397068315934
97,25.330695964069843,25.330695964069843
98,25.32099596856162,25.32099596856162
99,25.311302363019184,25.311302363019184
100,25.301597061440027,25.301597061440027
