,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,1288585.952413053,0.0,8.048177103496407,-10.905534647246,-2.7188766555960444,-2.7387224110296056,-2.7374535748199245,-2.710482005800426,26887.26685465485,21362.07917411097,6.4068153322422005e-09,4.024268118761399,0.0,26873.864267007488,21328.196642925694,6.38832463320568e-09,4.024173629022379,0.0,26886.704887619802,21343.325822474413,6.403739788875583e-09,4.024374481369344,0.0,26893.667920711297,21351.37126424282,6.391974194649776e-09,4.023908293836436,0.0,26879.224400748168,21332.181019833377,6.3893958023011815e-09,4.023908984735009,0.0,26892.068424644232,21361.637067052045,6.4077846064975205e-09,4.0240034744740285,0.0,26879.843169735443,21308.135541112668,6.383460939816775e-09,4.0238026221270635,0.0,26886.192284170193,21347.9546854765,6.389968448959535e-09,4.024268809659972,0.0
CC-discharge,1,1288949.5887766895,363.6363636363636,8.031184983466588,-10.905534647246,-2.7169908419035265,-2.736817050052124,-2.7378542171681004,-2.7138725381222484,27112.57384179744,21129.826770069554,6.4068153322408315e-09,4.015758786625651,0.27453876249997833,27096.49873582331,21089.705820341424,6.388324633206405e-09,4.015717536446667,0.2765423970243298,27110.274372082986,21110.227900337144,6.403739788857181e-09,4.015870078214302,0.27653069656505175,27115.489742485937,21114.13204957545,6.391974194608336e-09,4.015393246610077,0.2739573001981149,27102.89859353672,21094.058797093072,6.3893958023003394e-09,4.015426196840938,0.27453876249997833,27118.399541640232,21129.700205918907,6.4077846064920205e-09,4.015467447019922,0.2765423970243298,27102.02961777925,21068.21183095335,6.383460939771538e-09,4.0153149052522865,0.27653069656505175,27106.528434026055,21110.036505948392,6.389968448960081e-09,4.015791736856513,0.2739573001981149
CC-discharge,2,1289313.2251403257,727.2727272727273,8.015809367610913,-10.905534647246,-2.715581519912654,-2.735393813642585,-2.7381557346348147,-2.7164035790559455,27323.06346796681,20905.537397812943,6.406815332243026e-09,4.008060107703878,0.5489111040058461,27304.491237220645,20859.392319537656,6.388324633205477e-09,4.00806394840107,0.5529166830695171,27319.301306372985,20884.95184779994,6.40373978901687e-09,4.008175817283707,0.5530968557470171,27323.09154508706,20884.62659257996,6.391974194397895e-09,4.0076888212847175,0.548213669752569,27311.86280641372,20864.100859395534,6.38939580229814e-09,4.007749259907036,0.5489111040058461,27329.845574317602,20905.715945751494,6.407784606440815e-09,4.007745419209845,0.5529166830695171,27309.76347818126,20836.339037583017,6.3834609398736935e-09,4.007633550327206,0.5530968557470171,27312.73980458682,20879.874217660865,6.389968449828839e-09,4.008120546326197,0.548213669752569
CC-discharge,3,1289676.8615039622,1090.909090909091,8.000881913794252,-10.905534647246,-2.7144156974758897,-2.7342171982365144,-2.738408393636233,-2.7184933578973625,27533.45762130741,20681.35052401788,6.406815332238444e-09,4.0005864731131355,0.8231533877123383,27512.38919675004,20629.18429744791,6.388324633204349e-09,4.000632258383336,0.8291596634674516,27528.348608161006,20659.653764746035,6.403739789152118e-09,4.000706421411628,0.8296910036394943,27530.862415711614,20654.932975808166,6.391974194087785e-09,4.000209334366147,0.8227034140431402,27520.73223835041,20634.248010646963,6.389395802300497e-09,4.000295440681116,0.8231533877123383,27541.19549534333,20681.834265640617,6.407784606489719e-09,4.000249655410917,0.8291596634674516,27517.517580083484,20604.443568578256,6.383460939957741e-09,4.000175492382623,0.8296910036394943,27519.119110822314,20649.523231089508,6.389968449898491e-09,4.000672579428105,0.8227034140431402
CC-discharge,4,1290040.4978675984,1454.5454545454545,7.9863550369768195,-10.905534647246,-2.7134429525500905,-2.733236108768352,-2.738622614860891,-2.7202329710666673,27743.77225722249,20457.248941606733,6.406815332232333e-09,3.9933139124806964,1.0972876629661754,27720.208465692183,20399.063989665847,6.388324633204144e-09,3.9933990496399105,1.1052936688717376,27737.41307231153,20434.337073499475,6.403739788978777e-09,3.9934379475790096,1.106308731341369,27738.773658491526,20425.08312767552,6.391974193878852e-09,3.9929308571714435,1.0973865619706165,27729.522729122942,20404.48260889242,6.389395802298665e-09,3.9930411244961235,1.0972876629661754,27752.46541919502,20458.03788935972,6.407784606059593e-09,3.992955987336911,1.1052936688717376,27725.288738179384,20372.528946478455,6.3834609398262075e-09,3.992917089397811,1.106308731341369,27725.63784905692,20419.015566036018,6.3899684495041684e-09,3.993424179805378,1.0973865619706165
CC-discharge,5,1290404.134231235,1818.181818181818,7.972191359781656,-10.905534647246,-2.7126253253831445,-2.732412086702669,-2.738806138808045,-2.7216910963521426,27954.02020346158,20233.21887132129,6.406815332229574e-09,3.986223600905242,1.3713315153870458,27927.961786392574,20169.017172223528,6.388324633202297e-09,3.9863459181363976,1.3813365070268397,27946.49219404991,20209.004496110716,6.403739788844194e-09,3.986351590432598,1.3829465471832345,27946.802316192578,20195.102633566858,6.3919741937260165e-09,3.985834598126995,1.3722312118402533,27938.247013518077,20174.790526618617,6.389395802297685e-09,3.9859677588764133,1.3713315153870458,27963.668299792073,20234.31298383379,6.40778460615601e-09,3.985845441645259,1.3813365070268397,27933.07446318805,20140.59797304332,6.383460939741276e-09,3.985839769349058,1.3829465471832345,27932.27321581675,20188.376881104865,6.389968449363324e-09,3.9863567616546582,1.3722312118402533
CC-discharge,6,1290767.7705948711,2181.818181818182,7.958358909149175,-10.905534647246,-2.7119334311560745,-2.731715364588359,-2.7389648703629725,-2.7229209811385937,28164.21182981165,20009.249178012073,6.406815332227594e-09,3.979299441520079,1.6452991293536732,28135.659458510207,19939.032351835984,6.388324633200865e-09,3.9794571059025334,1.6573025399203263,28155.58395728726,19983.658222574828,6.403739788833483e-09,3.9794312678792196,1.6596016486565186,28154.9298227693,19965.01217801331,6.391974193821214e-09,3.978904488090274,1.6472116197943312,28146.915386173307,19945.160347256504,6.389395802302772e-09,3.9790594676290962,1.6452991293536732,28174.814607809716,20010.64837162438,6.407784606020331e-09,3.9789018032466403,1.6573025399203263,28140.872751495477,19908.652902398982,6.3834609397064e-09,3.978927641269954,1.6596016486565186,28139.006769400945,19957.627920024817,6.389968449797286e-09,3.9794544210589,1.6472116197943312
CC-discharge,7,1291131.4069585076,2545.4545454545455,7.944830231066131,-10.905534647246,-2.7113442843155506,-2.7311226600802736,-2.739103366286766,-2.72396433656341,28374.355589512677,19785.33078739969,6.406815332223983e-09,3.972527617550269,1.9192020442764823,28343.309877262775,19709.10016331571,6.388324633202335e-09,3.972719070042498,1.9332034502571258,28364.686721743696,19758.300033936437,6.40373978869715e-09,3.9726631743063843,1.9362717616186265,28363.14104121702,19734.828620077355,6.391974193940144e-09,3.9721267336598007,1.9223068378600887,28355.536239067063,19715.58276718694,6.389395802309551e-09,3.972302613515862,1.9192020442764823,28385.912877863397,19787.034944905507,6.407784606002938e-09,3.972111161023634,1.9332034502571258,28348.681972964692,19676.695567740062,6.383460939644571e-09,3.972167056759746,1.9362717616186265,28345.823474188357,19726.785590109543,6.389968449694741e-09,3.9727034974063304,1.9223068378600887
CC-discharge,8,1291495.0433221438,2909.090909090909,7.931584542344348,-10.905534647246,-2.7108405796036528,-2.730616445351192,-2.7392250112094203,-2.7248526110817357,28584.457984652323,19561.456720469407,6.4068153322238255e-09,3.9658976676977558,2.193049764676442,28550.919502806635,19479.213400926958,6.388324633201767e-09,3.9661215581800358,2.209048859622351,28573.799245144273,19532.931278905293,6.403739788705165e-09,3.966036855817844,2.212955013007323,28571.424306269233,19504.564950697306,6.391974193917887e-09,3.965490894027647,2.1974996129936817,28564.116027165157,19486.050631011753,6.3893958023099885e-09,3.965686874646592,2.193049764676442,28596.96967737294,19563.46569596378,6.40778460598983e-09,3.965462984164312,2.209048859622351,28556.500893007797,19444.727357273583,6.383460939679736e-09,3.9655476865265027,2.212955013007323,28552.711743042146,19495.86291947596,6.389968449677505e-09,3.9660936483167006,2.1974996129936817
CC-discharge,9,1291858.6796857803,3272.7272727272725,7.918595613720499,-10.905534647246,-2.7104066207425053,-2.7301808212913476,-2.739332822636194,-2.725614382575954,28794.525280342274,19337.62025651739,6.40681533222327e-09,3.959396409817316,2.466850128330288,28758.494552659777,19249.365133608182,6.388324633202029e-09,3.9596515952795275,2.4848467013719744,28782.92028673655,19307.553303384782,6.40373978867687e-09,3.95953913853344,2.4896498531005355,28779.768428858213,19274.23362358823,6.3919741938758925e-09,3.9589838031995024,2.472775723784474,28772.660970181354,19256.557048172173,6.38939580231024e-09,3.959199203903183,2.466850128330288,28807.99132709266,19339.933884209455,6.4077846059857264e-09,3.958944018440971,2.4848467013719744,28764.328278547502,19212.749656317934,6.3834609396915475e-09,3.9590564751870594,2.4896498531005355,28759.660461833824,19264.87239748051,6.389968449696246e-09,3.9596118105209976,2.472775723784474
