,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,6617936.715741486,0.0,8.048500531124066,-10.905534647246,-2.7207682085267657,-2.7411469437782716,-2.7405963728965377,-2.703023122044426,26855.257666691472,21122.96683679355,1.2184386611766321e-08,4.024430245015345,0.0,26841.053591472355,21081.360258830653,1.2087740083340892e-08,4.0243305850183875,0.0,26851.81563255245,21083.702874801027,1.2162778053179139e-08,4.024536957147778,0.0,26882.904854734832,21259.950283744867,1.2151716964435139e-08,4.024070149143966,0.0,26847.447182401353,21093.83018447048,1.2095674356681656e-08,4.024070286108721,0.0,26858.7129566927,21114.18370995116,1.2186906773420757e-08,4.024169946105678,0.0,26845.169745075495,21048.79491807574,1.2059333725531071e-08,4.023963573976287,0.0,26875.501304776,21257.04174427232,1.2141615042052283e-08,4.024430381980099,0.0
CC-discharge,1,6618300.352105123,363.6363636363636,8.031435364096296,-10.905534647246,-2.71840248632337,-2.7386250610406444,-2.7402140293681363,-2.70829307051385,27080.696382802827,20890.578191190103,1.2184386611766706e-08,4.015884171893798,0.27470559064899674,27063.853646850963,20842.691463890787,1.2087740083341511e-08,4.015838479851982,0.2767561618595412,27075.601652664223,20850.378445070008,1.2162778053183323e-08,4.015995799483208,0.27680860617498354,27104.213410899374,21023.261836524627,1.2151716964468486e-08,4.015518534009647,0.27329879760395337,27071.252149521657,20855.568276874277,1.2095674356681468e-08,4.015551192202498,0.27470559064899674,27085.212409671356,20882.073767318074,1.2186906773434048e-08,4.015596884244315,0.2767561618595412,27067.57138924575,20808.63806751532,1.2059333725528633e-08,4.015439564613089,0.27680860617498354,27095.327626664246,21019.675908455873,1.2141615042122083e-08,4.01591683008665,0.27329879760395337
CC-discharge,2,6618663.988468759,727.2727272727273,8.016000800507966,-10.905534647246,-2.716644437024447,-2.736754125237971,-2.739943654992669,-2.7121924299909126,27291.275808879356,20666.19211934218,1.2184386611765978e-08,4.008155846014317,0.5492029100099975,27271.958920185458,20612.25176371395,1.208774008333861e-08,4.008155815758579,0.553290464196845,27284.77711492844,20624.940660763525,1.2162778053154538e-08,4.008271879039452,0.5535842467992667,27311.464515899024,20794.148166332645,1.215171696468965e-08,4.007784593945059,0.5470606915688403,27280.30551152936,20625.51119565235,1.2095674356682548e-08,4.007844954493649,0.5492029100099975,27296.77308676386,20657.966775862056,1.2186906773573783e-08,4.007844984749386,0.553290464196845,27275.45285880439,20576.598806397145,1.2059333725508458e-08,4.007728921468515,0.5535842467992667,27301.190648451433,20789.906528243522,1.214161504125163e-08,4.008216206562906,0.5470606915688403
CC-discharge,3,6619027.624832395,1090.909090909091,8.001022353900783,-10.905534647246,-2.715200485777347,-2.735220608917644,-2.739738167479272,-2.715375385071738,27501.736714787134,20441.933307931078,1.2184386611762317e-08,4.000656561461357,0.8235385121717045,27479.94063408348,20381.94994107759,1.2087740083333127e-08,4.000698971046895,0.8296528245077348,27493.93558800204,20399.52143477574,1.2162778053047064e-08,4.000776819333192,0.8303358539948194,27518.974005061325,20564.74677638076,1.2151716964738206e-08,4.000279572760672,0.8211802781881661,27489.241212278255,20395.58459117776,1.2095674356679972e-08,4.000365792439426,0.8235385121717045,27508.208152824973,20433.993872935174,1.2186906773826012e-08,4.00032338285389,0.8296528245077348,27483.31744426737,20344.578647038677,1.205933372543721e-08,4.00024553456759,0.8303358539948194,27507.310323848997,20559.84860483197,1.2141615041932302e-08,4.00074278114011,0.8211802781881661
CC-discharge,4,6619391.261196032,1454.5454545454545,7.98645104177019,-10.905534647246,-2.7140052268945474,-2.733954133392849,-2.739584607728078,-2.7179906792305255,27712.099674511795,20217.779586527613,1.2184386611766921e-08,3.993361642720226,1.0977408208925072,27687.820466536163,20151.761724291002,1.2087740083329591e-08,3.9934438458736867,1.1058737710890727,27703.08124370587,20174.116173173355,1.2162778053000952e-08,3.993485972041734,1.10706932749014,27726.695383187733,20335.109441676792,1.2151716964422122e-08,3.9929788427848836,1.0955927056781793,27698.079676659538,20165.765732697673,1.2095674356676994e-08,3.9930893990499636,1.0977408208925072,27719.53964578856,20210.131453857797,1.2186906773922197e-08,3.9930071958965008,1.1058737710890727,27691.169291653936,20112.572860982356,1.2059333725405194e-08,3.9929650697284536,1.10706932749014,27713.640469065424,20329.554061406692,1.2141615041782642e-08,3.9934721989853044,1.0955927056781793
CC-discharge,5,6619754.897559668,1818.181818181818,7.972248605281806,-10.905534647246,-2.7130094941520424,-2.7329018165498047,-2.7394729987414688,-2.720150337802684,27922.381194737012,19993.71322311299,1.2184386611762068e-08,3.9862518200169594,1.3718324734706178,27895.61580001028,19921.667708498542,1.208774008332862e-08,3.986371605792201,1.3819776069447622,27912.21749452566,19948.7211692467,1.2162778052953174e-08,3.9863800867860157,1.3837894086249656,27934.591473259246,20105.27759765933,1.2151716964447484e-08,3.9858631717584045,1.3702462923970282,27906.83729173009,19936.036440042244,1.2095674356681757e-08,3.985996785264846,1.3718324734706178,27930.78523674391,19986.36064703958,1.2186906774087363e-08,3.9858769994896033,1.3819776069447622,27899.011792334757,19880.577632977733,1.2059333725373399e-08,3.985868518495789,1.3837894086249656,27920.1441560782,20099.064451993945,1.214161504164745e-08,3.986385433523401,1.3702462923970282
CC-discharge,6,6620118.533923305,2181.818181818182,7.958385621846391,-10.905534647246,-2.7121767252126534,-2.732024331684344,-2.7393956948326004,-2.7219378955164015,28132.593906816648,19769.72065103661,1.218438661176113e-08,3.9793122736232256,1.645831777478936,28103.33994388947,19691.65303845417,1.2087740083328562e-08,3.9794677636359785,1.6579839780676993,28121.347043928065,19723.333486837568,1.2162778052944378e-08,3.9794443573995486,1.6604999487044643,28142.633726187458,19875.2830579606,1.2151716964419164e-08,3.978917770740047,1.64509923347375,28115.526597306944,19706.38280368889,1.2095674356681228e-08,3.979073348223165,1.645831777478936,28141.958456065382,19762.667005469986,1.2186906774088023e-08,3.978917858210412,1.6579839780676993,28106.84763305512,19648.589940885784,1.2059333725356988e-08,3.978941264446843,1.6604999487044643,28126.79302700812,19868.411681273054,1.2141615041656692e-08,3.9794678511063446,1.64509923347375
CC-discharge,7,6620482.17028694,2545.4545454545455,7.944827352322674,-10.905534647246,-2.7114747917239774,-2.7312871185158865,-2.739345701984875,-2.723427035021262,28342.749478998372,19545.78934528578,1.2184386611760999e-08,3.9725255314566326,1.9197535712636142,28311.005159593053,19461.70403627821,1.2087740083328612e-08,3.972715165390756,1.9339087987848824,28330.472217570757,19497.950599898057,1.2162778052943214e-08,3.9726613252475294,1.9372040596548417,28350.79597492966,19645.154966953065,1.2151716964381721e-08,3.9721251929645027,1.9201176643089855,28324.159177077825,19476.7919820727,1.2095674356681359e-08,3.9723018208660412,1.9197535712636142,28353.071768760004,19539.03722715178,1.2186906774112758e-08,3.9721121869319176,1.9339087987848824,28314.67912508386,19416.60718468797,1.2059333725337104e-08,3.9721660270751435,1.9372040596548417,28333.56109006876,19637.624977027986,1.2141615041646494e-08,3.9727021593581697,1.9201176643089855
CC-discharge,8,6620845.806650577,2909.090909090909,7.9315530110460974,-10.905534647246,-2.710880767813806,-2.7306655401956093,-2.7393180908044297,-2.724670248432157,28552.856766016743,19321.909803097267,1.218438661176163e-08,3.965881131289369,2.193609912654411,28518.62075718659,19231.81031879484,1.2087740083328695e-08,3.9661035580011386,2.2097649936693013,28539.59483190424,19272.57053611122,1.2162778052924618e-08,3.9660205354476785,2.213904251209857,28559.05830512908,19414.915499626273,1.2151716964320652e-08,3.96547499757752,2.195274092766229,28532.743821606808,19247.254232260275,1.209567435668115e-08,3.9656718797567283,2.193609912654411,28564.134639481494,19315.461214250932,1.2186906774139896e-08,3.9654494530449567,2.2097649936693013,28522.50807363478,19184.62733431399,1.2059333725289354e-08,3.9655324755984185,2.213904251209857,28540.428564282593,19406.72657771209,1.2141615041575694e-08,3.966078013468577,2.195274092766229
CC-discharge,9,6621209.443014214,3272.7272727272725,7.918541699567842,-10.905534647246,-2.710375917848847,-2.7301394483745276,-2.739308642607604,-2.725710638415021,28762.923069818502,19098.07418938862,1.218438661176084e-08,3.9593685626925996,2.467410755364646,28726.194408574433,19001.96333112502,1.2087740083329006e-08,3.9596226158949133,2.4855632254152678,28748.716360751496,19047.191694853336,1.2162778052903792e-08,3.959511483967442,2.490602571079151,28767.404324337782,19184.582906997035,1.2151716964286452e-08,3.958956692243024,2.4705458547282073,28741.28777992346,19017.761521152468,1.2095674356680513e-08,3.9591731368752425,2.467410755364646,28775.154867514295,19091.93064697909,1.2186906774185334e-08,3.958919083672929,2.4855632254152678,28730.335943416205,18952.648742268157,1.2059333725312807e-08,3.959030215600401,2.490602571079151,28747.379166991734,19175.734786573717,1.2141615041586668e-08,3.9595850073248178,2.4705458547282073
