,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,4847137.5026379805,0.0,8.048395789335125,-10.905534647246,-2.720148207187642,-2.7403551293895503,-2.739575231031546,-2.705456079637261,26865.818134578964,21202.382288017478,1.02734318297531e-08,4.0243777158445235,0.0,26851.876659000754,21163.361869433007,1.0203033438062371e-08,4.024279814379546,0.0,26863.31842276622,21169.93307953563,1.0259003601523715e-08,4.024484308706933,0.0,26886.44104474219,21290.0740109262,1.023890940634296e-08,4.024017733801991,0.0,26857.931118979337,21173.00338044728,1.0208257740563656e-08,4.024018073490601,0.0,26869.7157317391,21196.378043190365,1.0275872610112605e-08,4.0241159749555795,0.0,26856.601377161067,21134.943797789012,1.018304802272418e-08,4.023911480628191,0.0,26879.013810867677,21286.99720719946,1.0231459997339706e-08,4.024378055533133,0.0
CC-discharge,1,4847501.139001617,363.6363636363636,8.031354741553148,-10.905534647246,-2.7179407100784077,-2.738036118495183,-2.7394496391349104,-2.7101081795374995,27091.213728767892,20970.038242393406,1.0273431829753117e-08,4.0158437754533125,0.27465095541747725,27074.622724065775,20924.751104735176,1.0203033438062752e-08,4.015799597828585,0.2766864266608451,27087.03421975118,20936.682109159123,1.0259003601549225e-08,4.015955288551986,0.27671842778618466,27107.916742608424,21053.206205166836,1.0238909406333589e-08,4.015478192980468,0.2735133464229677,27081.69327668146,20934.787200027404,1.0208257740562918e-08,4.0155109660998365,0.27465095541747725,27096.160297941722,20964.324536070246,1.0275872610122736e-08,4.015555143724566,0.2766864266608451,27078.9332326147,20894.862557687935,1.0183048022753803e-08,4.015399453001165,0.27671842778618466,27099.006155012725,21049.451499530787,1.0231459997290507e-08,4.015876548572682,0.2735133464229677
CC-discharge,2,4847864.775365253,727.2727272727273,8.015939618359724,-10.905534647246,-2.7162975386644757,-2.7363123177698667,-2.739366489091073,-2.713558301720584,27301.763825607526,20745.683756095626,1.0273431829748819e-08,4.008125227965209,0.5491074326267138,27282.691336253338,20694.352435551587,1.0203033438061726e-08,4.008126520782396,0.5531686709166557,27296.161682675633,20711.296598199715,1.0259003601520178e-08,4.008241150940779,0.5534263130501231,27315.281704215096,20823.965323468874,1.0238909405998645e-08,4.007753986610174,0.5474358959814567,27290.717521998697,20704.76250263218,1.0208257740564245e-08,4.007814390394516,0.5491074326267138,27307.683705160624,20740.257448032353,1.0275872610159836e-08,4.007813097577328,0.5531686709166557,27286.766999763477,20662.87710063257,1.0183048022741595e-08,4.0076984674189475,0.5534263130501231,27304.98227084283,20819.55454373866,1.0231459997879359e-08,4.008185631749549,0.5474358959814567
CC-discharge,3,4848228.41172889,1090.909090909091,8.000977970796374,-10.905534647246,-2.7149451236999482,-2.734895946608533,-2.7393107498683467,-2.716382827069172,27512.20298942336,20521.448378380017,1.027343182974626e-08,4.0006343945321365,0.8234126175946141,27490.64591680476,20464.08100540397,1.0203033438059304e-08,4.000677961270881,0.8294923206327365,27505.284372211852,20485.916372057232,1.02590036014465e-08,4.00075454721623,0.8301271837046393,27522.875754309203,20594.469379335762,1.0238909405960237e-08,4.000257377436602,0.8216753469304343,27499.631638220668,20474.859924103992,1.0208257740561368e-08,4.000343576264237,0.8234126175946141,27519.091187349535,20516.31410237883,1.0275872610204953e-08,4.0003000095254935,0.8294923206327365,27494.596023053557,20430.897083147713,1.0183048022690102e-08,4.000223423580143,0.8301271837046393,27511.185940818228,20589.401795534577,1.0231459998777914e-08,4.000720593359771,0.8216753469304343
CC-discharge,4,4848592.048092526,1454.5454545454545,7.986421283341668,-10.905534647246,-2.713823023737317,-2.73372301713374,-2.7392772015940787,-2.7187114047808647,27722.55026791209,20297.311579041965,1.0273431829744562e-08,3.9933468352825474,1.0975928270611426,27698.506220612326,20233.91469035767,1.020303343805846e-08,3.993430047699981,1.1056851975894169,27714.40403197202,20260.539475522906,1.0259003601577183e-08,3.9934710647516223,1.1068235448896102,27730.658267583818,20364.76360248982,1.023890940629367e-08,3.9929639713695653,1.096175055609729,27708.454535004632,20245.058415367217,1.0208257740561335e-08,3.9930744480591214,1.0975928270611426,27730.402827411977,20292.47298316045,1.0275872610344227e-08,3.9929912356416892,1.1056851975894169,27702.42203531074,20198.920492771183,1.0183048022768553e-08,3.992950218590048,1.1068235448896102,27717.57681172427,20359.038614091132,1.0231459999272731e-08,3.9934573119721044,1.096175055609729
CC-discharge,5,4848955.684456162,1818.181818181818,7.972231590726752,-10.905534647246,-2.712885781416792,-2.73274542014126,-2.739261721074849,-2.7206417246130976,27932.82095245212,20073.256931839693,1.027343182974967e-08,3.98624342861523,1.3716690293416531,27906.28809974362,20003.835794358205,1.020303343806025e-08,3.986364088953949,1.381769462098255,27923.52212862253,20035.164315989234,1.025900360146587e-08,3.986371601391168,1.3835174298728892,27938.596753055965,20134.884204940903,1.0238909406699633e-08,3.98585468292013,1.3708898601245754,27917.201392915766,20015.34113503277,1.0208257740564405e-08,3.9859881621115223,1.3716690293416531,27941.63474062764,20068.71688062763,1.02758726103897e-08,3.9858675017728036,1.381769462098255,27910.246494129417,19966.945690259276,1.0183048022699826e-08,3.9858599893355833,1.3835174298728892,27924.12261018842,20128.501315053956,1.0231459999615902e-08,3.9863769078066236,1.3708898601245754
CC-discharge,6,4849319.320819799,2181.818181818182,7.9583764277081315,-10.905534647246,-2.712098193631921,-2.731925901436063,-2.7392609262599223,-2.7222496259180904,28143.027390252788,19849.271177632727,1.0273431829744e-08,3.9793078295289357,1.6456581189905783,28114.004349765935,19773.830038148924,1.0203033438060894e-08,3.979464086176515,1.657762963188019,28132.639854932873,19809.78959815976,1.0259003601201983e-08,3.979439826868939,1.660210492869595,28146.664971312523,19904.860421883415,1.023890940626674e-08,3.978913196767696,1.6457833626766558,28125.88446968337,19785.694488859343,1.0208257740564534e-08,3.979068598179196,1.6456581189905783,28152.799935019713,19845.03190793332,1.0275872610297017e-08,3.978912341531616,1.657762963188019,28118.070584895748,19734.97134238741,1.0183048022497175e-08,3.9789366008391935,1.660210492869595,28130.797272542604,19897.8192172833,1.0231459999190951e-08,3.9794632309404365,1.6457833626766558
CC-discharge,7,4849682.957183435,2545.4545454545455,7.944831033470194,-10.905534647246,-2.7114339122533497,-2.7312365743843325,-2.739272142450019,-2.7235920181582998,28353.1790581797,19625.344141046688,1.0273431829743358e-08,3.9725275706034746,1.9195738819140766,28321.664798606573,19543.88645578396,1.0203033438061632e-08,3.9727178361990227,1.9336802599466247,28341.758191002547,19584.414257804357,1.0259003601192117e-08,3.972663283845766,1.9369040821983798,28354.842711120917,19674.714768930287,1.0238909406209351e-08,3.9721270706017333,1.920825869953241,28334.51317349352,19556.108044303972,1.0208257740564346e-08,3.97230346286672,1.9195738819140766,28363.908401701323,19621.407400483982,1.0275872610270587e-08,3.972113197271172,1.9336802599466247,28325.89528165009,19502.99635376028,1.0183048022508939e-08,3.9721677496244276,1.9369040821983798,28337.580722917686,19667.01490083081,1.0231459999167473e-08,3.9727039628684597,1.920825869953241
CC-discharge,8,4850046.593547071,2909.090909090909,7.931565121606784,-10.905534647246,-2.7108693673079576,-2.730652488754078,-2.7392928099763,-2.724719981207665,28563.28488195503,19401.466243904913,1.0273431829743192e-08,3.9658874252768057,2.1934275829020216,28529.278677107784,19313.9947532339,1.0203033438061359e-08,3.9661103699255182,2.209533242933413,28550.87791326489,19359.037451101984,1.0259003601185417e-08,3.966026756336744,2.2135992818158705,28563.111109199646,19444.468249565238,1.0238909406201968e-08,3.9654810981334476,2.1959931426484918,28543.09636538205,19326.57198111575,1.0208257740564036e-08,3.965677696329978,2.1934275829020216,28574.96952478371,19397.83334714081,1.0275872610259539e-08,3.9654547516812664,2.209533242933413,28533.721356022816,19271.0198558455,1.0183048022523737e-08,3.9655383652700396,2.2135992818158705,28544.454224370682,19436.109429293083,1.023145999913047e-08,3.9660840234733357,2.1959931426484918
CC-discharge,9,4850410.229910708,3272.7272727272725,7.918561134783941,-10.905534647246,-2.7103876714207855,-2.730155786521089,-2.7393211570962452,-2.72567003220788,28773.351645411014,19177.630207919796,1.0273431829743114e-08,3.9593785588372463,2.467228443443877,28736.853005609544,19084.147103157233,1.0203033438060876e-08,3.959633019418151,2.485331640674583,28759.999648188186,19133.658497552635,1.0259003601182133e-08,3.9595214149540148,2.4902969569205444,28771.455787817824,19214.136869440783,1.0238909406211608e-08,3.958966462682294,2.4712653655482666,28751.640780022015,19097.078837057714,1.0208257740564e-08,3.959182575946694,2.467228443443877,28785.99044117298,19174.302135666745,1.0275872610244383e-08,3.9589281153657883,2.485331640674583,28741.549430608266,19039.041148219058,1.018304802251092e-08,3.9590397198299256,2.4902969569205444,28751.40349546796,19205.118854130298,1.0231459999112467e-08,3.959594672101644,2.4712653655482666
