,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,1930800.1680490638,0.0,8.04821739344181,-10.905534647246,-2.719108682911369,-2.7390212152489073,-2.7378434625949746,-2.709561286490749,26883.373480466988,21333.24793571118,7.1072564938495096e-09,4.024288303238649,0.0,26869.87253052495,21298.444054236923,7.079481168001705e-09,4.02419320997309,0.0,26882.457380758537,21312.022472734752,7.1024397316998425e-09,4.024394706454806,0.0,26892.35152480934,21340.23231034432,7.086545364684841e-09,4.023928457111842,0.0,26875.35924180364,21303.446732681954,7.081173024056157e-09,4.02392909020316,0.0,26888.010408951282,21331.804216637363,7.108622167548593e-09,4.024024183468719,0.0,26875.62193864233,21276.87221729738,7.072068762547451e-09,4.023822686987003,0.0,26884.88470490245,21336.877211461535,7.083545983552264e-09,4.024288936329966,0.0
CC-discharge,1,1931163.8044127002,363.6363636363636,8.03121639746995,-10.905534647246,-2.7171644458531623,-2.7370406094591524,-2.7381481068661317,-2.713181485067553,27108.696652786086,21100.978792451006,7.107256493850293e-09,4.015774507325772,0.27455924892750155,27092.527448866404,21059.931253229093,7.079481168001306e-09,4.015732740397183,0.2765687790256596,27106.053792271377,21078.89638461256,7.102439731708369e-09,4.015885838031494,0.276565230780864,27114.109855818922,21103.06122318072,7.086545364662473e-09,4.015408966530167,0.2738758975534496,27099.049502475493,21065.307347664304,7.0811730240550735e-09,4.01544189014418,0.27455924892750155,27114.36231501865,21099.845981066686,7.108622167548642e-09,4.015483657072768,0.2765687790256596,27097.83514716007,21036.919516367372,7.0720687625463976e-09,4.015330559438456,0.276565230780864,27105.15778922852,21099.027354413636,7.083545983546338e-09,4.015807430939785,0.2738758975534496
CC-discharge,2,1931527.4407763365,727.2727272727273,8.01583360759511,-10.905534647246,-2.715712623814534,-2.735562643706243,-2.738379358902106,-2.7158800208231173,27319.197344739,20876.6775055442,7.1072564938472456e-09,4.008072220860619,0.5489469797187994,27300.533929841196,20829.602110610824,7.07948116800351e-09,4.0080756128188515,0.5529628827208815,27315.099278350124,20853.600134452692,7.102439731590863e-09,4.008187968174671,0.553157527031785,27321.66810998234,20873.60440969876,7.086545364670899e-09,4.007700949228895,0.5480709231034835,27308.024700943268,20835.33719419351,7.081173024055137e-09,4.007761386734492,0.5489469797187994,27325.82255939322,20875.846508939423,7.108622167523176e-09,4.007757994776259,0.5529628827208815,27305.587444585388,20805.02593392953,7.072068762475609e-09,4.007645639420442,0.553157527031785,27311.325903019897,20868.91384885365,7.083545983694346e-09,4.0081326583662165,0.5480709231034835
CC-discharge,3,1931891.077139973,1090.909090909091,8.000899939274056,-10.905534647246,-2.714512864563615,-2.7343423268048017,-2.7385756124383467,-2.718103843439236,27529.599752586862,20652.481737401875,7.107256493849418e-09,4.0005954607844725,0.8232007922631503,27508.442317466153,20599.382411795155,7.0794811680015996e-09,4.000640856351035,0.8292207095143687,27524.16053536202,20628.28684767025,7.102439731702186e-09,4.000715445267478,0.829771414473222,27529.406378804255,20643.947235120948,7.086545364554693e-09,4.0002183504486855,0.8225145526116833,27516.90232756737,20605.47522630892,7.08117302405331e-09,4.000304478489584,0.8232007922631503,27537.18308166275,20651.95347299041,7.108622167395882e-09,4.00025908292302,0.8292207095143687,27513.35541538354,20573.114815983256,7.0720687625467475e-09,4.000184494006576,0.829771414473222,27517.672825804904,20638.599408772396,7.083545983785906e-09,4.000681588825369,0.8225145526116833
CC-discharge,4,1932254.7135036092,1454.5454545454545,7.986367640335357,-10.905534647246,-2.71351293350841,-2.7333262319868648,-2.7387444568044983,-2.7199510249462278,27739.920392288386,20428.373678548327,7.107256493847855e-09,3.993320172396973,1.097343509337495,27716.26917137167,20369.25360129743,7.079481168000667e-09,3.9934049725378546,1.1053655862210183,27733.235258172324,20402.958968630082,7.102439731888194e-09,3.9934442419433207,1.1064037412026586,27737.293800222702,20414.12404309044,7.086545364916278e-09,3.992937157912193,1.0971637883887269,27725.698778616585,20375.703184429225,7.081173024048724e-09,3.993047467938384,1.097343509337495,27748.460716417707,20428.14882765845,7.10862216724034e-09,3.9929626677975008,1.1053655862210183,27721.13676867774,20341.18867847716,7.072068762633659e-09,3.9929233983920356,1.1064037412026586,27724.1679022242,20408.118476108586,7.083545983862894e-09,3.993430482423163,1.0971637883887269
CC-discharge,5,1932618.3498672456,1818.181818181818,7.972199227502895,-10.905534647246,-2.712673513387532,-2.7324741532117343,-2.738891481546827,-2.7214954990999094,27950.172538325045,20204.339069747613,7.1072564938476525e-09,3.986227477354173,1.3713933298877952,27924.02779852333,20139.200824756783,7.079481168001049e-09,3.9863495056270146,1.381416110725998,27942.321664844512,20177.618434098807,7.102439731716575e-09,3.9863554993877517,1.383052020917372,27945.30568481079,20184.16234970631,7.086545364477348e-09,3.9858385271022327,1.3719843199062085,27934.42723237403,20146.00644893663,7.081173024048308e-09,3.985971750148721,1.3713933298877952,27959.668991575065,20204.41812679693,7.108622166994278e-09,3.9858497218758786,1.381416110725998,27928.92973355658,20109.2495148907,7.072068762499482e-09,3.985843728115142,1.383052020917372,27930.78660820887,20177.49864570775,7.083545983811315e-09,3.986360700400661,1.3719843199062085
CC-discharge,6,1932981.986230882,2181.818181818182,7.958362638991511,-10.905534647246,-2.7119641658417395,-2.7317549668198984,-2.739020906625891,-2.722794607958471,28160.36691917812,19980.36639057743,7.107256493842177e-09,3.9793012340609044,1.6453649298488697,28131.72895201227,19909.212082770304,7.07948116799711e-09,3.9794586542196346,1.6573872784043635,28151.41832380353,19952.26679922538,7.102439731770807e-09,3.9794330907722104,1.6597142627442771,28153.42207147827,19954.084394003297,7.0865453648266085e-09,3.9789063444983412,1.646948466727339,28143.098339569297,19916.37320825137,7.081173024046361e-09,3.979061404930607,1.6453649298488697,28170.818838768784,19980.749700757726,7.108622166944974e-09,3.9789039847718772,1.6573872784043635,28136.73288730029,19877.298925911226,7.0720687625439806e-09,3.978929548219302,1.6597142627442771,28137.509116359826,19946.762220251283,7.083545983790337e-09,3.9794562944931706,1.646948466727339
CC-discharge,7,1933345.6225945184,2545.4545454545455,7.944830345936479,-10.905534647246,-2.711361079056102,-2.7311443266990776,-2.739135955924473,-2.723893285566345,28370.51227795336,19756.44625548457,7.107256493849278e-09,3.972527588046025,1.9192702452477506,28339.381393568918,19679.277601153466,7.079481168003897e-09,3.9727188387058767,1.933291283127544,28360.52407017725,19726.9053288175,7.1024397317497694e-09,3.9726631727890758,1.936388851761972,28361.626692713686,19723.908294478577,7.0865453650732944e-09,3.972126779248141,1.922033713875057,28351.72077994919,19686.79383961045,7.081173024041303e-09,3.972302757890454,1.9192702452477506,28381.91916521173,19757.134043958496,7.108622166875084e-09,3.9721115072306037,1.933291283127544,28344.545072241144,19645.33821338487,7.0720687625263426e-09,3.972167173147405,1.936388851761972,28344.319268121995,19715.92737009168,7.08354598416864e-09,3.9727035666883395,1.922033713875057
CC-discharge,8,1933709.2589581546,2909.090909090909,7.93158153230083,-10.905534647246,-2.7108463300529055,-2.7306239073264567,-2.739238995984362,-2.724825413882275,28580.615338330466,19532.571447512815,7.1072564938487246e-09,3.9658960614227934,2.1931191042936597,28546.99186485693,19449.389860052474,7.0794811680050315e-09,3.9661197907299837,2.209138163633884,28569.63803546129,19501.53496576771,7.102439731750478e-09,3.9660352749487893,2.2130744553937314,28569.907007342925,19493.6480177804,7.086545365110941e-09,3.9654893741310193,2.1972215269785225,28560.301228466476,19457.260943664216,7.081173024041844e-09,3.9656854708780362,2.1931191042936597,28592.97682450624,19533.56384320065,7.1086221668760235e-09,3.965461741570846,2.209138163633884,28552.36542524836,19413.368347812895,7.0720687625404295e-09,3.9655462573520417,2.2130744553937314,28551.20460631356,19485.00810184835,7.083545984205811e-09,3.966092158169811,2.1972215269785225
CC-discharge,9,1934072.895321791,3272.7272727272725,7.918589852186406,-10.905534647246,-2.71040364013676,-2.7301770625743798,-2.739332109629503,-2.7256218349053585,28790.68257485957,19308.735021152133,7.107256493849106e-09,3.959393413513805,2.466919607838592,28754.56684683169,19219.541634554218,7.079481168005471e-09,3.959648477556049,2.4849361924167543,28778.759316408745,19276.15668960501,7.1024397317509755e-09,3.959536164872915,2.4897699657782697,28778.251016860097,19263.316919034623,7.08654536513372e-09,3.958980904721725,2.4724966405536555,28768.846112748026,19227.76739936737,7.081173024041461e-09,3.9591964386726013,2.466919607838592,28803.998405222155,19310.032072118724,7.108622166864957e-09,3.9589413746303577,2.4849361924167543,28760.19304866329,19181.390337409644,7.072068762556743e-09,3.959053687313491,2.4897699657782697,28758.15321279118,19254.017808867415,7.083545984260231e-09,3.9596089474646807,2.4724966405536555
