,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,216587.71844398277,0.0,8.048109028887989,-10.905534647246,-2.7184867875345864,-2.7382194987381547,-2.7367958698395802,-2.7120324911336793,26893.78796406482,21410.215262071324,5.2350210408595065e-09,4.02423402182348,0.0,26880.550631036083,21377.864672390446,5.231946574932092e-09,4.024140527388684,0.0,26893.821413953872,21395.58866534856,5.2345464219598995e-09,4.024340317625282,0.0,26895.87760840525,21370.04266426137,5.232259191705567e-09,4.023874225158288,0.0,26885.698251858106,21380.15204586341,5.2321092378867764e-09,4.02387500706451,0.0,26898.865809853185,21411.442756903976,5.235199036744175e-09,4.023968501499306,0.0,26886.915672006242,21360.327829604477,5.231157787118722e-09,4.023768711262706,0.0,26888.387172206054,21366.52330985555,5.2319231925591485e-09,4.024234803729701,0.0
CC-discharge,1,216951.35480761912,363.6363636363636,8.031131770407514,-10.905534647246,-2.716698864333117,-2.7364403259776533,-2.7373577596525647,-2.715037697282667,27119.06773925848,21177.991001233262,5.235021040859119e-09,4.015732163291754,0.2745043258519042,27103.15065551446,21139.410868919982,5.2319465749316774e-09,4.0156917641844885,0.2764979709452428,27117.345435888044,21162.538296836196,5.234546421959837e-09,4.015843390474303,0.27647240552990626,27117.80643022181,21132.688636697578,5.232259191640875e-09,4.015366617714778,0.27409445396042154,27109.34542990279,21142.058677601584,5.232109237885281e-09,4.01539960711576,0.2745043258519042,27125.161910594357,21179.541897562693,5.235199036721609e-09,4.0154400062230255,0.2764979709452428,27109.056938758968,21120.453065577545,5.231157787112898e-09,4.01528837993321,0.27647240552990626,27108.829605459898,21128.48998884258,5.231923192547204e-09,4.015765152692736,0.27409445396042154
CC-discharge,2,217314.9911712555,727.2727272727273,8.015768173471109,-10.905534647246,-2.7153607812810114,-2.7351089274651033,-2.7377773934071246,-2.717287545092763,27329.538740506036,20953.721681782125,5.235021040859542e-09,4.008039527907888,0.5488507726000925,27311.119577807814,20909.123749482245,5.231946574927385e-09,4.008044106632306,0.5528388423312406,27326.340998389147,20937.296397209924,5.234546421835882e-09,4.008155175306479,0.5529943829571633,27325.481727153838,20903.10109111878,5.2322591915747494e-09,4.007668210165637,0.5484543146864533,27318.291152830137,20912.121299512848,5.2321092378824974e-09,4.007728645563222,0.5488507726000925,27336.58397265622,20955.58329377762,5.235199036350819e-09,4.007724066838807,0.5528388423312406,27316.759621442885,20888.61542521139,5.2311577870317615e-09,4.007612998164631,0.5529943829571633,27315.113978114117,20898.245377036943,5.2319231925680176e-09,4.008099963305474,0.5484543146864533
CC-discharge,3,217678.62753489186,1090.909090909091,8.000851136366132,-10.905534647246,-2.7142518689681467,-2.734005689021914,-2.7381249409954007,-2.719152148260539,27539.91898271874,20729.549796588075,5.235021040856423e-09,4.000571131943442,0.8230736337237874,27518.999920350838,20678.935452446334,5.231946574925127e-09,4.000617557091255,0.8290567522548273,27535.364659369323,20712.02406805195,5.234546421767053e-09,4.000691020569773,0.8295551069168869,27533.307706398064,20673.34587831841,5.232259190990214e-09,4.000193939326654,0.8230219759669233,27527.146774455356,20682.283818181,5.232109237881161e-09,4.00028000442269,0.8230736337237874,27547.915984179144,20731.720796656547,5.235199036630512e-09,4.0002335792748775,0.8290567522548273,27524.49022878355,20656.746464252028,5.231157786955294e-09,4.000160115796359,0.8295551069168869,27521.548023875293,20667.832618156186,5.231923191886973e-09,4.000657197039481,0.8230219759669233
CC-discharge,4,218042.2638985282,1454.5454545454545,7.986333352224623,-10.905534647246,-2.71332473534199,-2.7330834125769217,-2.7384155573041196,-2.720710942022968,27750.223483116144,20505.459146802314,5.235021040859833e-09,3.9933031453763674,1.0971936642445013,27726.806348200404,20448.82953813202,5.231946574927549e-09,3.9933888347969044,1.1051723634466877,27744.411704709026,20486.726371348042,5.234546421806144e-09,3.993427123629174,1.1061480613764587,27741.259300960806,20443.450880715114,5.232259191328416e-09,3.9929200156471456,1.0977625360822518,27735.927203162562,20452.52962535455,5.232109237873293e-09,3.993030206848256,1.0971936642445013,27759.172853723754,20507.938418300026,5.23519903661974e-09,3.992944517427719,1.1051723634466877,27732.244075824976,20424.8513929106,5.2311577870128455e-09,3.992906228595452,1.1061480613764587,27728.106843633323,20437.279674416102,5.231923192050792e-09,3.99341333657748,1.0977625360822518
CC-discharge,5,218405.9002621646,1818.181818181818,7.972177620264858,-10.905534647246,-2.712543691086725,-2.7323065622895095,-2.738660582639578,-2.722023811230187,27960.46432162891,20281.4367566119,5.23502104086035e-09,3.9862168324222256,1.3712274231550423,27934.55065787855,20218.792838584202,5.231946574927709e-09,3.9863396219634586,1.3812021601571134,27953.478417105885,20261.4073463979,5.23454642172891e-09,3.986344768279222,1.3827680684443222,27949.316456448396,20213.438448223176,5.232259191422027e-09,3.985827735840616,1.372648129680896,27944.644431340428,20222.845417278833,5.232109237871274e-09,3.9859607878426333,1.3712274231550423,27970.36657367677,20284.2233526201,5.235199036873374e-09,3.9858379983014003,1.3812021601571134,27940.01746826044,20192.934368768394,5.2311577870006256e-09,3.9858328519856383,1.3827680684443222,27934.770517313515,20206.608959693425,5.231923192247077e-09,3.9863498844242433,1.372648129680896
CC-discharge,6,218769.53662580095,2181.818181818182,7.958352115427532,-10.905534647246,-2.7118811135122898,-2.731647639531409,-2.738868742890477,-2.723137151311824,28170.65126748304,20057.472135933796,5.235021040859409e-09,3.9792961708217627,1.6451882718721644,28142.242389192044,19988.81470863799,5.231946574927127e-09,3.979454233066953,1.657159443077362,28162.56179952322,20036.070248597145,5.234546421820954e-09,3.9794279470455907,1.6594109636731131,28157.46294551247,19983.326659386817,5.232259191477422e-09,3.9789011047896787,1.64765625910221,28153.308157419564,19993.220438749613,5.2321092378686e-09,3.979055944605769,1.6451882718721644,28181.506842250277,20060.565246989903,5.235199036977642e-09,3.9788978823605787,1.657159443077362,28147.80742759278,19960.998742551303,5.231157787044245e-09,3.9789241683819414,1.6594109636731131,28141.522926249876,19975.838604276272,5.231923192823657e-09,3.979451010637853,1.64765625910221
CC-discharge,7,219133.17298943733,2545.4545454545455,7.944829508615869,-10.905534647246,-2.711315399151387,-2.7310851419680753,-2.739046827280421,-2.7240872788461163,28380.792288481694,19833.55673176796,5.23502104086316e-09,3.9725274067076164,1.919087085643057,28349.889322956355,19758.88646872062,5.231946574921838e-09,3.972719186485513,1.9330550381025884,28371.659413448582,19810.717725758925,5.234546421722537e-09,3.972662917221567,1.9360733662069967,28365.685527078458,19753.130261148486,5.232259191398851e-09,3.972126391592868,1.9227686040596816,28361.926291458258,19763.64592060451,5.23210923786293e-09,3.9723021019082525,1.919087085643057,28392.601569450766,19836.955660363263,5.235199037012494e-09,3.972110322130357,1.9330550381025884,28355.61153039382,19729.04723960493,5.2311577869853765e-09,3.972166591394303,1.9360733662069967,28348.35091804998,19744.983397310527,5.231923192581569e-09,3.972703117023003,1.9227686040596816
CC-discharge,8,219496.80935307368,2909.090909090909,7.931589071995032,-10.905534647246,-2.710830277367258,-2.730602878431181,-2.739199927999538,-2.7249015634480216,28590.893515076757,19609.6839641492,5.235021040863054e-09,3.9659001067317923,2.1929328268813726,28557.4974467255,19529.001440428943,5.231946574921987e-09,3.966124256777872,2.208897867415682,28580.76938823531,19585.351808831798,5.234546421708953e-09,3.9660392528684225,2.21275249526154,28573.974006887358,19522.86060586861,5.23225919139007e-09,3.9654931830997753,2.197970060741204,28570.504919484152,19534.1151165798,5.232109237863695e-09,3.9656889652632397,2.1929328268813726,28603.656842249293,19613.388097863575,5.23519903702069e-09,3.96546481521716,2.208897867415682,28563.427917588466,19497.081950351647,5.231157786955507e-09,3.96554981912661,2.21275249526154,28555.24436673356,19514.054723646754,5.2319231925195895e-09,3.9660958888952567,2.197970060741204
CC-discharge,9,219860.44571671003,3272.7272727272725,7.918604769980622,-10.905534647246,-2.7104110241013104,-2.7301861976584223,-2.7393326260249333,-2.7256047994613337,28800.960862026626,19385.84748843673,5.235021040862384e-09,3.9594011859443317,2.466732892612108,28765.07253674032,19299.153184921714,5.231946574922547e-09,3.95965656472363,2.484695295501015,28789.889916557317,19359.974458746154,5.234546421699415e-09,3.9595438772454252,2.489446058596109,28782.318552499648,19292.52863649358,5.2322591913889076e-09,3.958988410343762,2.47324815987804,28779.0499133887,19304.621521681474,5.232109237864188e-09,3.9592035840362905,2.466732892612108,28814.67853279777,19389.856297596918,5.235199037003254e-09,3.9589482052569926,2.484695295501015,28771.2547930352,19265.104893143805,5.2311577869520485e-09,3.959060892735197,2.489446058596109,28762.19350571575,19283.06355754694,5.231923192531073e-09,3.9596163596368585,2.47324815987804
