,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area"
CC-discharge,0,431151.7059564254,0.0,8.048122736992404,-10.905534647246,-2.7185650678136626,-2.7383205674182185,-2.7369282180645267,-2.711720793949593,26892.480519440793,21400.579597917065,5.469821024476772e-09,4.024240887178762,0.0,26879.20999669012,21367.92294274011,5.4636691608933265e-09,4.024147194742071,0.0,26892.394338829195,21385.126891577736,5.4688565385463806e-09,4.024347196260747,0.0,26895.43410582229,21366.297853678858,5.464412902837768e-09,4.02388108557057,0.0,26884.400282228355,21370.549743297837,5.464000857822058e-09,4.023881849813641,0.0,26897.502915475237,21401.473105465044,5.47017041814011e-09,4.023975542250334,0.0,26885.497424985773,21349.88055010071,5.462082816086465e-09,4.0237755407316556,0.0,26887.946640009646,21362.79908586569,5.463741580538832e-09,4.024241651421834,0.0
CC-discharge,1,431515.34232006175,363.6363636363636,8.031142499315195,-10.905534647246,-2.7167575160871253,-2.7365160794507375,-2.737457729957693,-2.714803321750444,27117.765760023784,21168.34968467469,5.469821024475799e-09,4.015737530500691,0.2745112416111509,27101.816945889244,21129.4616969569,5.463669160893112e-09,4.015696962200415,0.27650690135701794,27115.92751298301,21152.066949945918,5.468856538538379e-09,4.015848770491766,0.27648413878900097,27117.34140909997,21128.96691574345,5.464412902856274e-09,4.015371986723347,0.27406687453030487,27108.052886053527,21132.450579775475,5.46400085782132e-09,4.015404968814503,0.2745112416111509,27123.806055916502,21169.565008329624,5.470170418101528e-09,4.01544553711478,0.27650690135701794,27107.647787342765,21109.995932626065,5.462082816091294e-09,4.015293728823428,0.27648413878900097,27108.36769884843,21124.78892056322,5.4637415805225896e-09,4.015770512591848,0.27406687453030487
CC-discharge,2,431878.9786836981,727.2727272727273,8.015776492336377,-10.905534647246,-2.7154051457419914,-2.735166251471321,-2.737853637166036,-2.7171096128666545,27328.240503925957,20944.076335716105,5.469821024476475e-09,4.008043683294582,0.5488628911984801,27309.790611709846,20899.169270381637,5.46366916089018e-09,4.008048115403971,0.552854493827829,27324.92939603538,20926.818169651633,5.468856538792451e-09,4.00815934306438,0.553015015916462,27325.001915615856,20899.395889700616,5.464412903072478e-09,4.00767237248577,0.5484059116321786,27317.002324512956,20902.5090703381,5.4640008578196225e-09,4.007732809041795,0.5488628911984801,27335.232940269892,20945.601243251116,5.470170417879569e-09,4.007728376932406,0.552854493827829,27315.35675147576,20878.151210106917,5.462082816255753e-09,4.007617149271997,0.553015015916462,27314.637380147502,20894.560875572253,5.463741580221297e-09,4.008104119850608,0.5484059116321786
CC-discharge,3,432242.6150473345,1090.909090909091,8.000857365927082,-10.905534647246,-2.7142848173949163,-2.7340482838060085,-2.7381821169525287,-2.719019429092546,27538.623543273738,20719.901436817756,5.469821024477725e-09,4.000574236635766,0.8230896570134756,27517.67450108362,20668.97700222922,5.46366916089182e-09,4.000620534774145,0.8290774501549669,27533.957824193414,20701.540647404974,5.4688565387367736e-09,4.000694137138656,0.8295824782456824,27532.816795800634,20669.65308213518,5.4644129029507495e-09,4.00019705544569,0.8229578834482998,27525.8607230012,20672.668499135914,5.464000857821008e-09,4.000283129291316,0.8230896570134756,27546.56855751674,20721.73488414301,5.470170417815704e-09,4.000236831152934,0.8290774501549669,27523.09209650409,20646.27690398864,5.462082816223126e-09,4.0001632287884235,0.8295824782456824,27521.06040118322,20664.160557429033,5.463741580374163e-09,4.00066031048139,0.8229578834482998
CC-discharge,4,432606.2514109709,1454.5454545454545,7.986337757642339,-10.905534647246,-2.713348532122082,-2.7331141979152838,-2.7384573757558255,-2.72061454145281,27748.93008330048,20495.80858707417,5.469821024479556e-09,3.9933053324613583,1.097212553453728,27725.48351686973,20438.86818724942,5.463669160892236e-09,3.993390912376212,1.1051967674136178,27743.008386063244,20476.239116251218,5.468856538789869e-09,3.993429322031941,1.106180432422872,27740.76025501266,20439.76718674002,5.464412903031923e-09,3.9929222182549635,1.0976868718596813,27734.643176556194,20442.912050749634,5.464000857822081e-09,3.9930324251809806,1.097212553453728,27757.828057966708,20497.94968483429,5.4701704175686694e-09,3.992946845266127,1.1051967674136178,27730.84943832179,20414.377885914113,5.46208281630735e-09,3.9929084356103988,1.106180432422872,27727.61114007717,20433.616741948445,5.463741580984154e-09,3.9934155393873754,1.0976868718596813
CC-discharge,5,432969.8877746072,1818.181818181818,7.97218043135282,-10.905534647246,-2.712560145757598,-2.732327872414279,-2.73869003237409,-2.7219565967000325,27959.172353821028,20271.784649642264,5.469821024478474e-09,3.986218217149397,1.371248345265833,27933.22964523142,20208.829445754105,5.463669160892067e-09,3.9863409131602623,1.3812291952080402,27952.07760764858,20250.917351170923,5.468856538650504e-09,3.986346163695099,1.3828040388940797,27948.811656696824,20209.761202296075,5.4644129024621406e-09,3.9858291399552863,1.3725642020694206,27943.361826363598,20213.226256329406,5.4640008578236624e-09,3.9859622142034232,1.371248345265833,27969.023626801158,20274.232633321924,5.47017041760977e-09,3.985839518192558,1.3812291952080402,27938.625324422417,20182.458041403945,5.462082816197457e-09,3.9858342676577228,1.3828040388940797,27934.26909848861,20202.9524937303,5.463741581028256e-09,3.9863512913975336,1.3725642020694206
CC-discharge,6,433333.5241382436,2181.818181818182,7.958353532393039,-10.905534647246,-2.71189168258571,-2.7316613540720645,-2.7388882471645237,-2.723093363423702,28169.360244437423,20047.819005143017,5.469821024474271e-09,3.9792968535163498,1.6452105588185257,28140.922578355454,19978.849962498283,5.463669160893214e-09,3.9794548371095897,1.657188247050785,28161.162688798824,20025.578393728218,5.468856538561355e-09,3.9794286397272485,1.6594494065475454,28156.954304393326,19979.653730070895,5.464412902480089e-09,3.9789018106212892,1.6475667253079933,28152.026490357108,19983.600228104104,5.46400085782578e-09,3.9790566788766886,1.6452105588185257,28180.16511713805,20050.573211572493,5.470170417476955e-09,3.9788986952834478,1.657188247050785,28146.416971979073,19950.520501086936,5.462082816172421e-09,3.978924892665788,1.6594494065475454,28141.017691785197,19972.186467278818,5.463741580975983e-09,3.979451721771748,1.6475667253079933
CC-discharge,7,433697.16050187993,2545.4545454545455,7.944829706666445,-10.905534647246,-2.7113212622403458,-2.7310927838480548,-2.739058361719908,-2.7240622394376914,28379.501820266094,19823.902996077715,5.469821024472596e-09,3.9725274751052635,1.9191102024966094,28348.57022029269,19748.920920393695,5.463669160893639e-09,3.972719190339118,1.9330849206831142,28370.261351252146,19800.224717726756,5.468856538600141e-09,3.972662994832417,1.9361133766932235,28365.17457665714,19749.45994074776,5.464412902439997e-09,3.9721264868432846,1.9226755941393767,28360.64517520462,19754.025089769522,5.464000857833218e-09,3.9723022315611813,1.9191102024966094,28391.260564269378,19826.962844801823,5.470170417431225e-09,3.972110516327327,1.9330849206831142,28354.222116821427,19718.567811208522,5.462082816169986e-09,3.972166711834028,1.9361133766932235,28347.843389751204,19741.333876693196,5.463741581133587e-09,3.9727032198231593,1.9226755941393767
CC-discharge,8,434060.7968655163,2909.090909090909,7.931588215206959,-10.905534647246,-2.7108324066649607,-2.7306057025313417,-2.7392051256132857,-2.724891412436411,28589.603286313788,19600.02996242684,5.469821024472722e-09,3.965899642947883,2.1929563473908167,28556.17865345989,19519.035535189672,5.4636691608934125e-09,3.966123741990251,2.2089282785810633,28579.371850591215,19574.858217064117,5.468856538597536e-09,3.9660387974501488,2.2127933508009603,28573.461983908615,19519.191515647486,5.464412902466111e-09,3.965492749908974,2.1978752735269578,28569.224040945945,19524.49401298828,5.4640008578326944e-09,3.9656885722590753,2.1929563473908167,28602.316151600633,19603.39493519824,5.470170417442483e-09,3.9654644732167053,2.2089282785810633,28562.03902532393,19486.601921126916,5.462082816167549e-09,3.965549417756808,2.2127933508009603,28554.735773061213,19510.406436729372,5.46374158115367e-09,3.9660954652979825,2.1978752735269578
CC-discharge,9,434424.4332291527,3272.7272727272725,7.918602983765324,-10.905534647246,-2.7104101972138532,-2.730185209008584,-2.7393328065300113,-2.7256064344935513,28799.670627535485,19376.19348420289,5.4698210244716855e-09,3.9594002526908527,2.4667564788998475,28763.753742571855,19289.187269355287,5.463669160893366e-09,3.9596555937146802,2.4847257993659078,28788.492493224843,19349.48072921596,5.468856538572245e-09,3.9595429514474234,2.4894871857576923,28781.806421613957,19288.85970071896,5.464412902422702e-09,3.9589875114817987,2.4731529425638246,28777.769029163235,19295.000415515344,5.464000857832319e-09,3.9592027310744715,2.4667564788998475,28813.337841232053,19379.863124887517,5.4701704174630906e-09,3.958947390050645,2.4847257993659078,28769.8660143732,19254.624722123957,5.462082816122673e-09,3.9590600323179017,2.4894871857576923,28761.684804860724,19279.415425518506,5.463741581070195e-09,3.959615472283526,2.4731529425638246
