,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,3052920.1347116674,0.0,7.729376294150973,-66.5,-12.086113632348054,-13.421428938841306,-13.58356048163341,-13.52734372827456,-13.88155321890267,28182.01714428561,23049.909309457682,1.5031910265057593e-08,3.864450626634786,0.0,27436.479167659338,19365.71768152778,1.3845444036211431e-08,3.8646236106481977,0.0,27338.21521946408,18771.123129795298,1.3616014973393199e-08,3.864659573865432,0.0,27490.71605371367,19613.884109593146,1.3873482776504563e-08,3.8642567478960337,0.0,27190.997169148955,17971.35982356917,1.3308702849258185e-08,3.866099012193079,0.0,28177.026096725112,23046.01916146298,1.504021372742766e-08,3.864925667516187,0.0,27416.496313191583,19310.888094300608,1.3794074374023738e-08,3.864752683502776,0.0,27315.310592512997,18688.939181386973,1.3548460338381545e-08,3.8647167202855406,0.0,27487.728905239685,19644.774217780552,1.3905018238105609e-08,3.865119546254939,0.0,27200.094879142936,17819.20654494513,1.320030589914205e-08,3.863277281957895,0.0
CC-discharge,1,3052949.050374318,28.91566265060241,7.719355896270809,-66.5,-12.19106697042646,-13.406013919672018,-13.550344715798571,-13.530842009256217,-13.821732384846799,28314.484445236078,22935.194559537977,1.5031910265057153e-08,3.8594367456479333,0.09749871728021893,27585.411103637984,19239.157179364323,1.3845444036211858e-08,3.8595956006001515,0.10774073437153946,27489.066013191426,18643.177041520332,1.361601497339635e-08,3.8596267501783577,0.10897150681699591,27635.752915428307,19485.192388165175,1.387348277650101e-08,3.8592412190393874,0.10866741260052522,27342.84991681264,17842.285491885043,1.3308702849273213e-08,3.861107373267416,0.11125817511545973,28309.21843577642,22931.856996688697,1.5040213727428142e-08,3.859919150622875,0.09749871728021893,27563.634323576513,19181.920795462152,1.3794074374025572e-08,3.8597602956706725,0.10774073437153946,27463.947541554906,18557.97150365011,1.3548460338386828e-08,3.859729146092451,0.10897150681699591,27632.512881955798,19517.591427887724,1.3905018238101607e-08,3.860114677231414,0.10866741260052522,27352.924998585073,17685.54729726842,1.3200305899140992e-08,3.85824852300338,0.11125817511545973
CC-discharge,2,3052977.966036969,57.83132530120482,7.713386429762044,-66.5,-12.249789755644798,-13.397132129981069,-13.53183916215953,-13.532240574068815,-13.788998378145797,28395.26171444202,22853.90104301483,1.5031910265057877e-08,3.8564497501042467,0.19565476838893886,27675.38256020245,19150.190924148075,1.384544403621223e-08,3.856600920943464,0.21538389119745546,27580.085806557763,18553.331269145994,1.3616014973391098e-08,3.8566294027052894,0.21773529749152645,27723.48726251155,19394.624612838263,1.3873482776505061e-08,3.856253113707122,0.21735449124841694,27434.31473908643,17751.783720057472,1.3308702849276633e-08,3.858134116044087,0.22214464404314083,28389.828035895745,22850.95507400754,1.504021372742786e-08,3.856936679657797,0.19565476838893886,27652.522049525516,19091.262672059685,1.379407437402397e-08,3.856785508818579,0.21538389119745546,27553.631553512212,18466.00392323409,1.354846033838772e-08,3.8567570270567546,0.21773529749152645,27720.094256201424,19428.085574576744,1.3905018238105789e-08,3.857133316054922,0.21735449124841694,27444.978517062606,17591.830765266484,1.3200305899144577e-08,3.8552523137179575,0.22214464404314083
CC-discharge,3,3053006.8816996193,86.74698795180723,7.707806716244453,-66.5,-12.30243206614217,-13.389033856309672,-13.515286535792198,-13.53322803943784,-13.760019502318125,28471.605748643553,22773.131511089654,1.503191026505825e-08,3.853657745472825,0.2942580688780431,27759.952037832438,19062.234740511605,1.3845444036212184e-08,3.8538020351022606,0.32295885499781984,27665.58161294781,18464.561173102353,1.3616014973388808e-08,3.853828108587237,0.3263582922624169,27806.016300767053,19305.023732294194,1.3873482776505425e-08,3.8534600372859678,0.32605115234683724,27520.144405925937,17662.444982335357,1.3308702849274965e-08,3.8553550995814194,0.33278327006910036,28466.01360306069,22770.574611870903,1.504021372742803e-08,3.854148970771628,0.2942580688780431,27736.072864842423,19001.63382873315,1.3794074374023362e-08,3.854004681142192,0.32295885499781984,27637.87264700378,18375.13742244403,1.3548460338391927e-08,3.8539786076572153,0.3263582922624169,27802.479397551073,19339.53527904893,1.3905018238106141e-08,3.8543466789584837,0.32605115234683724,27531.360610482538,17499.31858010518,1.3200305899144125e-08,3.8524516166630347,0.33278327006910036
CC-discharge,4,3053035.79736227,115.66265060240964,7.702355705748694,-66.5,-12.351891491478742,-13.381319748392396,-13.499758915668036,-13.533972531368784,-13.733057313092047,28547.149580474288,22692.08696053745,1.5031910265058354e-08,3.850930119983191,0.39327141649901065,27843.244080545384,18974.382678952603,1.3845444036212285e-08,3.8510678430725456,0.43047031525766755,27749.73702797426,18375.946893858174,1.3616014973387762e-08,3.8510916131325503,0.4348524507020163,27887.35091928974,19215.472501143147,1.3873482776506148e-08,3.8507313650373898,0.4347547690970647,27604.558995203948,17573.335300363433,1.3308702849274333e-08,3.852640183730079,0.4431972331831974,28541.400628831794,22689.920455882686,1.504021372742811e-08,3.8514255857655026,0.39327141649901065,27818.361632292625,18912.111087570138,1.3794074374022973e-08,3.8512878626761484,0.43047031525766755,27720.793020346126,18284.430418240692,1.354846033838795e-08,3.851264092616144,0.4348524507020163,27883.672201746816,19251.034050766513,1.3905018238106719e-08,3.851624340711305,0.4347547690970647,27616.318518459284,17407.04358710173,1.3200305899143427e-08,3.8497155220186157,0.4431972331831974
CC-discharge,5,3053064.7130249203,144.57831325301206,7.696974160646715,-66.5,-12.398709841649016,-13.373922987884699,-13.485081007374092,-13.534520657665393,-13.707765505426806,28622.757713427505,22610.686085147205,1.5031910265058374e-08,3.848237235155351,0.4926714218529374,27926.192207400978,18886.58847297525,1.3845444036212285e-08,3.848368586212973,0.537921089298941,27833.49367998201,18287.44610013685,1.3616014973387789e-08,3.8483901201640354,0.543225301798571,27968.404877147368,19125.918415502445,1.3873482776506151e-08,3.84803745792148,0.5434635770851537,27688.50109366672,17484.417977392055,1.330870284927422e-08,3.849959831250118,0.5534013408880925,28616.851822256267,22608.9116914859,1.5040213727428096e-08,3.8487369254913633,0.4926714218529374,27900.310626445753,18822.64730222619,1.3794074374022922e-08,3.8486055744337415,0.537921089298941,27803.320482806186,18193.83957964728,1.3548460338388747e-08,3.8485840404826783,0.543225301798571,27964.584834635247,19162.530001464103,1.390501823810672e-08,3.848936702725234,0.5434635770851537,27700.80089452249,17314.967785982175,1.32003058991433e-08,3.847014329396597,0.5534013408880925
CC-discharge,6,3053093.6286875713,173.49397590361446,7.691644980352695,-66.5,-12.443514172606394,-13.366765807894424,-13.471050371559523,-13.534922295653248,-13.683747352286415,28698.549368155756,22529.040481387612,1.50319102650582e-08,3.845570537958449,0.592439389781674,28009.06150770816,18798.8334093574,1.3845444036212387e-08,3.8456956689357993,0.6453134137799816,27917.136554888086,18199.02191974922,1.361601497338899e-08,3.845715018813997,0.6514828575372602,28049.418960466297,19036.362192828346,1.3873482776505336e-08,3.8453697600247754,0.6521761993876382,27772.28099752073,17395.63018974168,1.330870284927393e-08,3.8473055230522615,0.6634074166218804,28692.486156520034,22527.659377585274,1.5040213727428083e-08,3.8460744423942463,0.592439389781674,27982.181743537458,18733.22340361084,1.3794074374023635e-08,3.8459493114168954,0.6453134137799816,27885.735837925396,18103.32716369703,1.3548460338393821e-08,3.8459299615386966,0.6514828575372602,28045.457662509645,19074.023840185317,1.3905018238105812e-08,3.84627522032792,0.6521761993876382,27785.12003204152,17223.026121474766,1.3200305899143359e-08,3.844339457300431,0.6634074166218804
CC-discharge,7,3053122.5443502218,202.40963855421688,7.686365005070117,-66.5,-12.486090919126505,-13.35988717994204,-13.45773364248253,-13.53518148854694,-13.661106769901984,28774.61979020137,22447.06957730524,1.5031910265058172e-08,3.8429284462245943,0.6925582857324086,28091.86414779672,18711.13091642242,1.3845444036212414e-08,3.843047500497153,0.7526493695544253,28000.667274060805,18110.699501906063,1.3616014973389122e-08,3.8430647158176625,0.7596305845012846,28130.41700895665,18946.803965296032,1.3873482776505112e-08,3.8427266902386457,0.7608914756294061,27855.885481063775,17307.013426457735,1.3308702849272552e-08,3.8446756834064386,0.7732261078756492,28768.398679464775,22446.08333034443,1.5040213727428285e-08,3.8434365588455224,0.6925582857324086,28063.987003350998,18643.85307541332,1.3794074374023789e-08,3.843317504572965,0.7526493695544253,27968.040683279065,18012.918913526795,1.3548460338392812e-08,3.843300289252455,0.7596305845012846,28126.314483513885,18985.51569755555,1.3905018238105629e-08,3.8436383148314714,0.7608914756294061,27869.262620189555,17131.261556378482,1.3200305899143311e-08,3.8416893216636794,0.7732261078756492
CC-discharge,8,3053151.4600128722,231.32530120481928,7.68113147638957,-66.5,-12.526724869097814,-13.353254606527495,-13.445038407766816,-13.53532496466143,-13.63965715194644,28850.92811553818,22364.833450227172,1.5031910265058056e-08,3.8403095815527206,0.7930113611871248,28174.623765567918,18623.471788274604,1.3845444036212422e-08,3.8404226907829444,0.8599310634759897,28084.118550206233,18022.459953719033,1.3616014973389346e-08,3.8404378160817703,0.8676738457472659,28211.412813793595,18857.244881726827,1.3873482776504955e-08,3.84010686840049,0.869608369015785,27939.35992703997,17218.53495445439,1.3308702849273107e-08,3.8420689426922974,0.8828677300517472,28844.548611885562,22364.2433376983,1.5040213727428298e-08,3.840821894836849,0.7930113611871248,28145.749759062775,18554.52693666962,1.3794074374023566e-08,3.8407087856066253,0.8599310634759897,28050.267251488985,17922.595490071497,1.3548460338399103e-08,3.8406936603077986,0.8676738457472659,28207.169064776223,18897.00670892627,1.3905018238105488e-08,3.841024607989078,0.869608369015785,27953.274333808364,17039.640194879117,1.3200305899143758e-08,3.839062533697272,0.8828677300517472
CC-discharge,9,3053180.3756755227,260.2409638554217,7.675942621679303,-66.5,-12.565516380523585,-13.346860653376565,-13.432931383144732,-13.535368496628312,-13.619323086326807,28927.46505350186,22282.34420556637,1.50319102650582e-08,3.837713057742808,0.8937834143984557,28257.34376617062,18535.85445417911,1.3845444036212381e-08,3.837820345739637,0.9671604420298212,28167.495929802382,17934.2994103192,1.3616014973390527e-08,3.8378334224177486,0.9756174995260272,28292.407703648852,18767.685598375825,1.387348277650402e-08,3.8375094075549665,0.9783260134386353,28022.71298073175,17130.187534154255,1.3308702849271713e-08,3.8394844204294287,0.992341546269712,28920.92668240279,22282.15144674576,1.50402137274285e-08,3.8382295639364945,0.8937834143984557,28227.473374805853,18465.243386774135,1.379407437402331e-08,3.8381222759396643,0.9671604420298212,28132.421007634835,17832.352937190233,1.3548460338394828e-08,3.838109199261552,0.9756174995260272,28288.02273265251,18808.49752285688,1.3905018238104568e-08,3.838433214124334,0.9783260134386353,28037.163873823734,16948.154540238284,1.3200305899142681e-08,3.8364582012498714,0.992341546269712
