,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,4510084.653101837,0.0,7.724719301933037,-66.5,-9.64321079802003,-14.037057800295363,-14.200375362874942,-14.126714043089313,-14.492641995720353,29327.027622162866,26885.489542863834,2.2244206236073178e-08,3.862094397316859,0.0,27212.66151123201,17793.05726811326,1.762796542403091e-08,3.8623692797204483,0.0,27108.050401912446,17073.190280733703,1.7178142651275513e-08,3.862426949963655,0.0,27284.298008138605,18169.241937615116,1.7754059491208978e-08,3.861908515530696,0.0,26962.980644460335,16155.604061658001,1.660308909649213e-08,3.8638341500386826,0.0,29319.659880447438,26862.387768799035,2.224123832012116e-08,3.8626249046161787,0.0,27195.3746010842,17711.54237077442,1.7545685640665896e-08,3.8623500222125893,0.0,27088.523610222088,16954.852129184528,1.7068803209358006e-08,3.862292351969382,0.0,27281.670768399134,18215.07045261596,1.7803940530648535e-08,3.862810786402341,0.0,26970.61076885229,15944.766353347924,1.6426117639964472e-08,3.860885151894355,0.0
CC-discharge,1,4510113.568764488,28.91566265060241,7.7143767749865155,-66.5,-9.881178035336657,-13.989514377334288,-14.131988910341507,-14.102989066797507,-14.394329610190038,29433.889181451028,26792.9673449245,2.224420623607057e-08,3.8569224111396294,0.07841120013396259,27368.12246539974,17660.93966496818,1.7627965424030215e-08,3.857177948258691,0.112556514769597,27265.429094909632,16939.698294188147,1.7178142651272485e-08,3.8572299837920787,0.11378459547476485,27435.500906955847,18035.070702686313,1.7754059491220142e-08,3.856731734364822,0.11337230164613181,27121.181286870527,16021.124588984703,1.6603089096493175e-08,3.858682079916033,0.1160119341602827,29426.29962758224,26770.311253670465,2.2241238320120945e-08,3.8574543638468857,0.07841120013396259,27348.962985862174,17576.912291757795,1.754568564067761e-08,3.857198826727824,0.112556514769597,27243.592656882673,16818.207580608632,1.706880320940088e-08,3.8571467911944364,0.11378459547476485,27432.610031169745,18082.472397416743,1.780394053065985e-08,3.8576450406216933,0.11337230164613181,27129.829640077176,15805.509965877436,1.6426117639950007e-08,3.8556946950704822,0.1160119341602827
CC-discharge,2,4510142.484427138,57.83132530120482,7.708249175742495,-66.5,-10.019431614688797,-13.96121754711054,-14.092655285946151,-14.087404720822352,-14.339290831432153,29500.113127269928,26726.479685410948,2.2244206236070352e-08,3.8538582958014955,0.15833332724249854,27461.904302302268,17568.18233071309,1.762796542403029e-08,3.854102947564983,0.22480845020913448,27360.242065496568,16846.08323979203,1.7178142651273203e-08,3.8541518601446407,0.2271365801988117,27526.85937992579,17940.741966338726,1.7754059491221826e-08,3.8536644764909855,0.2265867345281393,27216.31618885666,15926.965086855074,1.6603089096505595e-08,3.8556300025329193,0.23140800019089391,29492.386112595337,26704.143867643546,2.2241238320121372e-08,3.8543908799409987,0.15833332724249854,27441.615195083832,17482.39099449771,1.7545685640673694e-08,3.854146228177509,0.22480845020913448,27337.014178436682,16722.381702375573,1.7068803209370708e-08,3.8540973155978517,0.2271365801988117,27523.809212308133,17989.249680969875,1.780394053066221e-08,3.854584699251507,0.2265867345281393,27225.576860047568,15708.005775446445,1.6426117639961322e-08,3.8526191732095727,0.23140800019089391
CC-discharge,3,4510171.400089789,86.74698795180723,7.702543703258195,-66.5,-10.145971350859588,-13.934983868358106,-14.056849248640587,-14.072269577396927,-14.289925954744799,29563.257036852294,26659.890207497545,2.2244206236070124e-08,3.8510052660912844,0.2393188813210061,27549.887322392813,17476.63242063415,1.7627965424030258e-08,3.851240065028883,0.33684138762065513,27449.126758890576,16753.74877586324,1.7178142651274877e-08,3.85128616707938,0.34018679921321626,27612.645953247364,17847.565150542065,1.775405949121989e-08,3.8508084579381157,0.33967779596677095,27305.412921417406,15834.178589275458,1.6603089096509255e-08,3.852788268349488,0.34638477443256843,29555.398954592103,26637.8751536802,2.2241238320121534e-08,3.8515384371669104,0.2393188813210061,27528.538435816132,17389.100082957702,1.7545685640671507e-08,3.851303638229313,0.33684138762065513,27424.59442456046,16627.866657180435,1.7068803209366645e-08,3.851257536178817,0.34018679921321626,27609.446208913625,17897.165378616253,1.780394053066027e-08,3.85173524532008,0.33967779596677095,27315.24704704601,15611.923360769288,1.6426117639963017e-08,3.849755434908708,0.34638477443256843
CC-discharge,4,4510200.31575244,115.66265060240964,7.696985239488527,-66.5,-10.266887440172141,-13.90966740029729,-14.022776287608673,-14.057178260494585,-14.24349061142731,29626.241262998064,26592.549907457036,2.2244206236070117e-08,3.84822570778006,0.3212982338954307,27636.42673863747,17385.306262997437,1.7627965424030258e-08,3.8484510979537063,0.44866729633011454,27536.499301503445,16661.695907393918,1.7178142651274924e-08,3.848494524108663,0.4529563796800808,27697.088757200832,17754.54688004834,1.7754059491219887e-08,3.8480260117586256,0.4526474659984638,27392.920739116278,15741.751461468852,1.660308909650926e-08,3.850019740911406,0.4609768088348661,29618.25244460678,26570.859234327112,2.2241238320121544e-08,3.8487595317084673,0.3212982338954307,27614.035461302403,17296.037178952167,1.754568564067155e-08,3.848534141534822,0.44866729633011454,27510.6847118108,16533.639857635735,1.7068803209366658e-08,3.8484907153798646,0.4529563796800808,27693.741779135697,17805.23776259631,1.7803940530660268e-08,3.848959227729902,0.4526474659984638,27403.31809242943,15516.213081224178,1.6426117639962957e-08,3.8469654985771222,0.4609768088348661
CC-discharge,5,4510229.23141509,144.57831325301206,7.691510145500745,-66.5,-10.383572417254385,-13.885026866067065,-13.990015228754402,-14.042089931978643,-14.199295555945506,29689.720481169064,26524.444401921755,2.2244206236070084e-08,3.8454877872066606,0.40423180762003524,27722.519185029454,17294.143411053352,1.7627965424030258e-08,3.845704067358465,0.5602925745082846,27623.372349695634,16569.859711536195,1.7178142651274857e-08,3.8457449071569707,0.5654575504285269,27781.15324575591,17661.62992481692,1.775405949121993e-08,3.845285295787448,0.5654959326349025,27479.862824268865,15649.61283596227,1.660308909650907e-08,3.847292697817896,0.5752048657319457,29681.59989919363,26503.08179550301,2.2241238320121567e-08,3.846022358294084,0.40423180762003524,27699.09090080929,17203.1406862184,1.7545685640671504e-08,3.84580607814228,0.5602925745082846,27596.28283508347,16439.634847667454,1.706880320936717e-08,3.845765238343773,0.5654575504285269,27777.659693586702,17713.41027390053,1.780394053066031e-08,3.8462248497132974,0.5654959326349025,27490.819764034633,15420.801552018465,1.6426117639962676e-08,3.844217447682848,0.5752048657319457
CC-discharge,6,4510258.147077741,173.49397590361446,7.686101985968934,-66.5,-10.496091033085657,-13.861073224012218,-13.958535912467918,-14.027054736051147,-14.157245094383066,29753.940876098408,26455.479262986428,2.2244206236070164e-08,3.842783284004076,0.4880858777017221,27808.378290579083,17203.163577057694,1.7627965424030258e-08,3.842990710848589,0.6717226953519765,27709.958407092367,16478.264044729473,1.7178142651274996e-08,3.8430290408238212,0.677700727702512,27865.05230278429,17568.828686015837,1.7754059491219847e-08,3.8425780865886363,0.6782234212615281,27566.44787951879,15557.79187093733,1.6603089096508636e-08,3.8445989487724015,0.6890865550906949,29745.686992080467,26434.448864164635,2.2241238320121534e-08,3.843318701964858,0.4880858777017221,27783.91581012769,17110.430691878606,1.754568564067149e-08,3.8431112751203447,0.6717226953519765,27681.598179358796,16345.876047111444,1.7068803209367733e-08,3.8430729451451113,0.677700727702512,27861.41246495615,17621.697144841473,1.780394053066023e-08,3.8435238993802976,0.6782234212615281,27577.962107781488,15325.718967075876,1.642611763996267e-08,3.841503037196531,0.6890865550906949
CC-discharge,7,4510287.062740391,202.40963855421688,7.680753908207635,-66.5,-10.60495196650037,-13.837733779373158,-13.928175836511134,-14.012096942005268,-14.117041475610085,29818.8040129491,26385.80240180505,2.224420623607018e-08,3.8401087713201307,0.5728290222783728,27894.085154798315,17112.336531698198,1.762796542403026e-08,3.8403075793372747,0.7829628841205926,27796.35006622347,16386.866834654214,1.7178142651275e-08,3.8403434669904293,0.7896955540036328,27948.8526403748,17476.126390733112,1.775405949121984e-08,3.839900954745919,0.7908304561131604,27652.783287672577,15466.230391323543,1.6603089096508954e-08,3.841935087753384,0.8026379067774145,29810.415492751064,26365.10763897261,2.2241238320121435e-08,3.8406451368875043,0.5728290222783728,27868.590311903903,17017.87639175095,1.75456856406715e-08,3.840446328870361,0.7829628841205926,27766.721978303478,16252.320390063931,1.7068803209369437e-08,3.840410441217206,0.7896955540036328,27945.06668901307,17530.0817991714,1.7803940530660218e-08,3.840852953461717,0.7908304561131604,27664.85319762549,15230.90508486057,1.6426117639962848e-08,3.83881882045425,0.8026379067774145
CC-discharge,8,4510315.978403042,231.32530120481928,7.675462735960616,-66.5,-10.71026439139378,-13.81500719695016,-13.898892893909796,-13.997255885946036,-14.078579631800233,29884.29312802015,26315.437154614163,2.2244206236070167e-08,3.8374626618535186,0.6584323008241324,27979.650372999873,17021.658234381954,1.762796542403025e-08,3.837653072376483,0.8940180687644612,27882.56079861879,16295.6609998725,1.717814265127494e-08,3.837686580334591,0.9014508501097409,28032.561663041113,17383.522242713985,1.775405949121982e-08,3.8372523105922385,0.9033178168679848,27738.886383527475,15374.917096560415,1.660308909650916e-08,3.8392995381631994,0.9158733329115925,29875.768672302078,26295.08134375099,2.224123832012137e-08,3.838000074107097,0.6584323008241324,27953.124873827586,16925.473668403454,1.7545685640671478e-08,3.8378096635841343,0.8940180687644612,27851.66750574331,16158.960627850984,1.706880320936854e-08,3.8377761556260253,0.9014508501097409,28028.62975736301,17438.563449971454,1.7803940530660198e-08,3.8382104253683784,0.9033178168679848,27751.510479935907,15136.348203397782,1.6426117639962987e-08,3.8361631977974167,0.9158733329115925
CC-discharge,9,4510344.894065693,260.2409638554217,7.670225767147442,-66.5,-10.812129773553698,-13.792891183431275,-13.870648376600958,-13.982565696252633,-14.041764970161427,29950.388972329125,26244.406074764764,2.2244206236070213e-08,3.834843605572733,0.7448676187556483,28065.07975398916,16931.124675611656,1.7627965424030248e-08,3.835025828325666,1.0048931626615754,27968.598975550012,16204.639751280472,1.7178142651274924e-08,3.835057015042398,1.0129751122403061,28116.182363908974,17291.015214452887,1.7754059491219834e-08,3.8346308017453072,1.0156865782422766,27824.768999059226,15283.84136906183,1.6603089096509242e-08,3.836690959381983,1.0288064437628441,29941.727321705373,26224.39242321108,2.2241238320121362e-08,3.835382161574709,0.7448676187556483,28037.525234734243,16833.21843609033,1.7545685640671468e-08,3.8351999388217757,1.0048931626615754,27936.44301009507,16065.789811036322,1.7068803209369414e-08,3.835168752105043,1.0129751122403061,28112.104657910797,17347.14108178496,1.7803940530660215e-08,3.835594965402133,1.0156865782422766,27837.945862842553,15042.03732794884,1.6426117639962987e-08,3.833534807765458,1.0288064437628441
