,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area"
CC-discharge,0,4735051.527709185,0.0,7.723743771798561,-66.5,-9.286337994695007,-14.125391514653554,-14.291702929175479,-14.210097665970968,-14.586469895504987,29483.25499296994,27288.423035449126,2.367591576849244e-08,3.861594328664037,0.0,27188.76283524182,17591.67149021562,1.8181400670923817e-08,3.86189005457393,0.0,27081.948420674078,16845.486907973198,1.7695568919041997e-08,3.8619507824917982,0.0,27264.26428991794,17996.930385461794,1.8326075805669677e-08,3.8614184942245764,0.0,26935.807698031855,15903.1401624983,1.707805627813246e-08,3.8633546722001513,0.0,29475.562970659008,27263.32364355786,2.3667860365483486e-08,3.862149443134524,0.0,27171.763791114132,17506.824999786128,1.8093743757763623e-08,3.8618537172246308,0.0,27062.804694419014,16722.3800668867,1.757901525418616e-08,3.8617929893067617,0.0,27261.671980765415,18044.469327406132,1.837914382081913e-08,3.862325277573984,0.0,26943.262928807828,15684.231014243498,1.688933877810342e-08,3.8603890995984096,0.0
CC-discharge,1,4735080.443371836,28.91566265060241,7.713336910211603,-66.5,-9.538313880493476,-14.074669453631017,-14.21939281417019,-14.184236185438747,-14.483387666266575,29586.364460041492,27199.15523645464,2.3675915768493196e-08,3.856390974171582,0.07560101154694171,27345.219829835867,17458.71104571011,1.818140067092402e-08,3.856666243351606,0.11325325690074127,27240.352631967507,16711.128660216305,1.7695568919039496e-08,3.856721211221867,0.11450239254355692,27416.383896508472,17861.949510779934,1.8326075805672837e-08,3.856209521461901,0.11403346928276996,27095.041394769905,15767.786099241928,1.7078056278153967e-08,3.858170566887027,0.11674641591072915,29578.458413781413,27174.4858508153,2.36678603654828e-08,3.856945936040021,0.07560101154694171,27326.33621874065,17371.33605112421,1.8093743757760972e-08,3.8566706668599955,0.11325325690074127,27218.88420915221,16584.84879937576,1.7579015254184433e-08,3.856615698989736,0.11450239254355692,27413.526352945686,17911.07112561232,1.8379143820821514e-08,3.8571273887497015,0.11403346928276996,27103.521503421453,15544.068969405993,1.6889338778110503e-08,3.855166343324575,0.11674641591072915
CC-discharge,2,4735109.359034486,57.83132530120482,7.707181821808994,-66.5,-9.685393061942262,-14.044316561009548,-14.177643408499856,-14.167114090217074,-14.425532878331259,29650.37399182531,27134.90821552947,2.3675915768491244e-08,3.8533136541909982,0.15280465388604106,27439.520062648447,17365.42963633074,1.818140067092404e-08,3.8535773322722107,0.22618091157801262,27335.69658712161,16616.977352697017,1.7695568919041077e-08,3.8536291117018258,0.22854671472295468,27508.22133679834,17767.115561240844,1.8326075805669392e-08,3.853128510327281,0.22789431376331543,27190.706943079105,15673.088810158477,1.707805627813996e-08,3.8551048021817995,0.23284649841915417,29642.33508121115,27110.548310139155,2.3667860365483e-08,3.8538681676179953,0.15280465388604106,27419.500579652886,17276.28071242151,1.8093743757762637e-08,3.8536044895367834,0.22618091157801262,27312.828922690132,16488.47400380376,1.7579015254162066e-08,3.8535527101071683,0.22854671472295468,27505.20366628095,17817.349119680894,1.8379143820818606e-08,3.8540533114817115,0.22789431376331543,27199.802785120795,15446.007889013052,1.6889338778099674e-08,3.8520770196271927,0.23284649841915417
CC-discharge,3,4735138.274697137,86.74698795180723,7.701452192313995,-66.5,-9.82046468031005,-14.016074816891345,-14.139526735308905,-14.15041196565375,-14.373521801835947,29711.517221816688,27070.459760185582,2.367591576849024e-08,3.850449063701196,0.23114143196737563,27528.008902511043,17273.347631269175,1.8181400670923966e-08,3.850702219299624,0.3388732464290202,27425.097250461935,16524.100439546386,1.7695568919040495e-08,3.8507511301735438,0.3422702895976887,27594.47917991473,17673.422077427087,1.8326075805670058e-08,3.850260406153658,0.3416193180037605,27280.317480555856,15579.760122287718,1.7078056278135478e-08,3.852251041391353,0.34850535255637183,29703.351396420527,27046.410305361696,2.366786036548343e-08,3.8510031286127986,0.23114143196737563,27506.923547420083,17182.44758706706,1.809374375776189e-08,3.85074997301437,0.3388732464290202,27400.917566527667,16393.403698844093,1.757901525417291e-08,3.850701062140451,0.3422702895976887,27591.311110979754,17724.754207327525,1.8379143820819393e-08,3.851191786160336,0.3416193180037605,27289.990084043737,15349.36402462359,1.6889338778099317e-08,3.8492011509226423,0.34850535255637183
CC-discharge,4,4735167.190359788,115.66265060240964,7.695872812218505,-66.5,-9.949840384858337,-13.988752233993896,-14.10318076571363,-14.133707753584684,-14.324518861849453,29772.585010462255,27005.20282221397,2.3675915768490265e-08,3.8476595490753933,0.31054024749014025,27615.035571069962,17181.50163288988,1.818140067092397e-08,3.847902651505333,0.45134243137233443,27512.9653997423,16431.51911316257,1.7695568919040588e-08,3.847948833624817,0.4556948177142451,27679.377946858425,17579.896872811714,1.8326075805669998e-08,3.8474674964299553,0.455210160249698,27368.317193623385,15486.80651835164,1.707805627813537e-08,3.8494721039794038,0.46375852791253813,29764.292426876793,26981.46771244672,2.3667860365483423e-08,3.848213263143112,0.31054024749014025,27592.90195613479,17088.85495652542,1.8093743757761872e-08,3.8479701607131718,0.45134243137233443,27487.496187058612,16298.63596126215,1.7579015254173365e-08,3.847923978593689,0.4556948177142451,27676.06184917899,17632.32560107176,1.8379143820819337e-08,3.848405315788552,0.455210160249698,27378.5561907881,15253.10856771852,1.6889338778099254e-08,3.846400708239103,0.46375852791253813
CC-discharge,5,4735196.106022438,144.57831325301206,7.6903808628821935,-66.5,-10.074596691965462,-13.962166923064572,-14.06827711513507,-14.116981557136638,-14.277977712698261,29834.32036290417,26938.99438143612,2.3675915768490314e-08,3.8449136889163102,0.39095967350148086,27701.56599278895,17089.86010994603,1.8181400670923966e-08,3.8451470621495383,0.5635951187500793,27600.27521445194,16339.205791759132,1.7695568919040495e-08,3.8451906115970136,0.5688332027778945,27763.86196214914,17486.501835030595,1.832607580567005e-08,3.844718349635927,0.5686667438268921,27455.680491191528,15394.20574481114,1.707805627813527e-08,3.8467366742909683,0.5786279920673483,29825.89963547041,26915.578200149317,2.366786036548334e-08,3.845467173965883,0.39095967350148086,27678.390095437186,16995.470689921538,1.809374375776187e-08,3.8452338007326534,0.5635951187500793,27573.524666984078,16204.142557896641,1.7579015254172905e-08,3.8451902512851786,0.5688332027778945,27760.398558882254,17540.02563542208,1.8379143820819386e-08,3.8456625132462663,0.5686667438268921,27466.48178586341,15157.21847428027,1.6889338778099343e-08,3.8436441885912234,0.5786279920673483
CC-discharge,6,4735225.021685089,173.49397590361446,7.6849565742408785,-66.5,-10.195514287116813,-13.93620024911207,-14.03456899745651,-14.100255961650173,-14.233460504664436,29896.746310826293,26871.99530693124,2.3675915768490258e-08,3.8422015932168674,0.4723657416905663,27787.89019744547,16998.38858029143,1.818140067092396e-08,3.8424255114647843,0.6756367539797044,27687.331971667947,16247.112794221042,1.7695568919040445e-08,3.8424665062143033,0.6816960385714349,27848.19971945236,17393.217468458453,1.8326075805670127e-08,3.84200307324962,0.6819889828581644,27542.73005447904,15301.892244471324,1.707805627813538e-08,3.844034906627125,0.6931317600085639,29888.196006077083,26848.901862636892,2.3667860365483277e-08,3.842754981024011,0.4723657416905663,27763.67450161721,16902.259649363936,1.8093743757761836e-08,3.842531062776094,0.6756367539797044,27659.303803217033,16109.87468159088,1.7579015254170662e-08,3.8424900680265752,0.6816960385714349,27844.589265612005,17447.8350433438,1.8379143820819456e-08,3.842953500991257,0.6819889828581644,27554.091627366466,15061.625858422602,1.6889338778099548e-08,3.840921667613752,0.6931317600085639
CC-discharge,7,4735253.937347739,202.40963855421688,7.679594011058578,-66.5,-10.313052887604446,-13.910788275053127,-14.001907759644595,-14.083559171210727,-14.190691906487109,29959.75041563923,26804.35295753093,2.367591576849012e-08,3.839520293807293,0.5547294652838244,27874.071025279973,16907.056319437233,1.8181400670923952e-08,3.839735011263424,0.7874720492574763,27774.208999280843,16155.198498443804,1.7695568919040978e-08,3.8397735209156725,0.7942923307686282,27932.440864255586,17300.025596418283,1.8326075805669545e-08,3.839318696809733,0.7951769954399353,27629.552695964085,15209.809753343627,1.7078056278135365e-08,3.841363852851053,0.8072849825433092,29951.069333497748,26781.585348907196,2.3667860365483125e-08,3.8400737172512853,0.5547294652838244,27848.817257988278,16809.190526076556,1.8093743757761896e-08,3.8398589997951555,0.7874720492574763,27744.905847509646,16015.789727286794,1.757901525417518e-08,3.8398204901429067,0.7942923307686282,27928.683528295103,17355.73586128364,1.8379143820818804e-08,3.8402753142488466,0.7951769954399353,27641.473086527403,14966.272457573881,1.6889338778098705e-08,3.838230158207526,0.8072849825433092
CC-discharge,8,4735282.85301039,231.32530120481928,7.674291290826961,-66.5,-10.426647266859849,-13.886060732582667,-13.970449263269694,-14.066981550366586,-14.149861186921195,30023.54313724839,26735.84289909685,2.367591576849011e-08,3.8368688526115413,0.6380214337756488,27960.06980413636,16815.91301603152,1.8181400670923956e-08,3.837074612939995,0.8991059810150497,27860.85658719412,16063.524561706301,1.7695568919041054e-08,3.837110705432029,0.9066311139931835,28016.5613125385,17206.961379743778,1.8326075805669495e-08,3.8366642785159373,0.9082313758478763,27716.084401294134,15118.035647077413,1.7078056278135544e-08,3.838722575992475,0.9211024648461538,30014.729640784655,26713.405305929737,2.3667860365483178e-08,3.83742243821542,0.6380214337756488,27933.78015820951,16716.313953634268,1.8093743757761896e-08,3.837216677886965,0.8991059810150497,27830.281819296673,15921.95080836867,1.7579015254176555e-08,3.837180585394931,0.9066311139931835,28012.657304902936,17263.762837809132,1.8379143820818758e-08,3.8376270123110237,0.9082313758478763,27728.561736976946,14871.238395885102,1.6889338778098794e-08,3.8355687148344852,0.9211024648461538
CC-discharge,9,4735311.768673041,260.2409638554217,7.669044609991339,-66.5,-10.536720700077431,-13.861955623803302,-13.940057883786485,-14.050542147840524,-14.110723644492264,30087.992606849522,26666.613026633466,2.3675915768490135e-08,3.83424536787627,0.7222116665745937,28045.920397424332,16724.927526869724,1.8181400670923952e-08,3.8344424005974496,1.0105437977073628,27947.318273869652,15972.049335228867,1.7695568919041008e-08,3.8344761377341294,1.0187215041420035,28100.582924564565,17114.00586499149,1.8326075805669555e-08,3.8340379145383263,1.0211531577683868,27802.38136637551,15026.514237980951,1.7078056278135534e-08,3.836109189918135,1.0345987894703041,30079.045332853588,26644.508916294304,2.3667860365483155e-08,3.834799242115069,0.7222116665745937,28018.59665779914,16623.598196584626,1.8093743757761925e-08,3.8346022093938905,1.0105437977073628,27915.4746180806,15828.315292475108,1.757901525417688e-08,3.83456847225721,1.0187215041420035,28096.532417584363,17171.89724170876,1.837914382081881e-08,3.835006695453013,1.0211531577683868,27815.41413631752,14776.4660075521,1.6889338778099012e-08,3.8329354200732046,1.0345987894703041
CC-discharge,10,4735340.684335691,289.1566265060241,7.66385137434777,-66.5,-10.643360907592761,-13.838472919281884,-13.910698514653328,-14.034276521709943,-14.0731911367621,30153.07839783923,26596.68595007975,2.3675915768490142e-08,3.8316485438889036,0.8072722352800965,28131.627311670447,16634.095743948285,1.818140067092394e-08,3.8318370673734,1.1217904986836087,28033.601042723683,15880.766025303847,1.7695568919040995e-08,3.8318685071874508,1.1305719314449747,28184.507450176934,17021.157877732774,1.8326075805669518e-08,3.8314383064614748,1.1339435941922842,27888.453874521,14935.235098725627,1.7078056278135746e-08,3.833522408058528,1.1477872022464262,30143.996025501943,26574.918681024606,2.366786036548316e-08,3.8322028304588667,0.8072722352800965,28103.27120899982,16531.039068801223,1.8093743757761935e-08,3.83201430697437,1.1217904986836087,28000.491124791806,15734.876225457458,1.7579015254177468e-08,3.8319828671603187,1.1305719314449747,28180.310613131463,17080.137912324466,1.8379143820818774e-08,3.8324130678862964,1.1339435941922842,27902.040634046683,14681.944494852454,1.6889338778099082e-08,3.8303289662892435,1.1477872022464262
