Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
1,CC-discharge,26,1890.909090909091,1890.909090909091,3.5627571708680503,-27.263836618115,-27.263836618115,36790.714398688346,10737.733259198452,-3.8582320999859954e-28,3.5627571708680503,14.320399031737171,4.3326948640579895e-30,0.40105673165806116
1,CC-discharge,27,1963.6363636363637,1963.6363636363637,3.554512751197708,-27.263836618115,-27.263836618115,37208.40948700139,10284.277867649069,-3.607244744506076e-27,3.554512751197708,14.871183609880909,-1.2318605950356344e-36,0.40105673165806116
1,CC-discharge,28,2036.3636363636365,2036.3636363636365,3.5463031994378693,-27.263836618115,-27.263836618115,37626.1045753138,9830.822476099805,-3.3478751754203225e-27,3.5463031994378693,15.421968188024646,-2.426848727730675e-35,0.40105673165806116
1,CC-discharge,29,2109.0909090909095,2109.0909090909095,3.538080474044331,-27.263836618115,-27.263836618115,38043.79966362656,9377.367084550553,-4.584049881131755e-27,3.538080474044331,15.972752766168385,2.9925079344163406e-35,0.40105673165806116
1,CC-discharge,30,2181.818181818182,2181.818181818182,3.5297845585311927,-27.263836618115,-27.263836618115,38461.49475193921,8923.911693001355,-8.7798182375944e-27,3.5297845585311927,16.52353734431212,3.930628008116188e-30,0.40105673165806116
1,CC-discharge,31,2254.545454545455,2254.545454545455,3.5213404737217227,-27.263836618115,-27.263836618115,38879.18984025201,8470.456301452326,-1.015774014423985e-26,3.5213404737217227,17.07432192245586,-1.703094111254138e-30,0.40105673165806116
1,CC-discharge,32,2327.2727272727275,2327.2727272727275,3.512654759224313,-27.263836618115,-27.263836618115,39296.88492856489,8017.000909903052,-8.36785984082868e-27,3.512654759224313,17.625106500599596,-2.029402448166702e-30,0.40105673165806116
1,CC-discharge,33,2400.0,2400.0,3.503610923178419,-27.263836618115,-27.263836618115,39714.58001687748,7563.545518353849,-5.0417924142221445e-27,3.503610923178419,18.175891078743334,-1.0649586138868624e-29,0.40105673165806116
1,CC-discharge,34,2472.727272727273,2472.727272727273,3.4940640319949865,-27.263836618115,-27.263836618115,40132.27510519027,7110.090126804749,-4.795631536078955e-28,3.4940640319949865,18.726675656887075,5.3300568247026275e-31,0.40105673165806116
1,CC-discharge,35,2545.4545454545455,2545.4545454545455,3.4838340496294564,-27.263836618115,-27.263836618115,40549.97019350308,6656.63473525567,-1.0901092352792475e-26,3.4838340496294564,19.277460235030812,-1.2477865608500677e-30,0.40105673165806116
1,CC-discharge,36,2618.1818181818185,2618.1818181818185,3.472697759658576,-27.263836618115,-27.263836618115,40967.66528181575,6203.1793437065335,-2.0762282570174694e-26,3.472697759658576,19.82824481317455,-7.53985358941939e-29,0.40105673165806116
1,CC-discharge,37,2690.909090909091,2690.909090909091,3.460379051831102,-27.263836618115,-27.263836618115,41385.360370128416,5749.723952157238,-1.548259507999694e-26,3.460379051831102,20.379029391318287,1.552401621192509e-36,0.40105673165806116
1,CC-discharge,38,2763.636363636364,2763.636363636364,3.446537473008587,-27.263836618115,-27.263836618115,41803.05545844075,5296.268560608092,-1.5900094117770833e-26,3.446537473008587,20.929813969462025,-5.318064455132456e-30,0.40105673165806116
1,CC-discharge,39,2836.3636363636365,2836.3636363636365,3.4307548252924267,-27.263836618115,-27.263836618115,42220.75054675408,4842.813169058991,-2.421462857472281e-26,3.4307548252924267,21.480598547605762,-1.1257335081791853e-29,0.40105673165806116
1,CC-discharge,40,2909.0909090909095,2909.0909090909095,3.412520122639412,-27.263836618115,-27.263836618115,42638.44563506758,4389.357777509912,-2.0175016425180883e-26,3.412520122639412,22.0313831257495,1.8670526670446602e-35,0.40105673165806116
1,CC-discharge,41,2981.818181818182,2981.818181818182,3.3912134072086078,-27.263836618115,-27.263836618115,43056.14072337949,3935.9023859608205,-2.162552419978195e-26,3.3912134072086078,22.582167703893237,9.230157896026837e-31,0.40105673165806116
1,CC-discharge,42,3054.545454545455,3054.545454545455,3.3660895116058795,-27.263836618115,-27.263836618115,43473.835811692465,3482.4469944117427,-1.9290760945941107e-26,3.3660895116058795,23.132952282036975,-5.5252543313269496e-36,0.40105673165806116
1,CC-discharge,43,3127.2727272727275,3127.2727272727275,3.3362631813718453,-27.263836618115,-27.263836618115,43891.53090000497,3028.9916028626767,-2.5312045098536195e-26,3.3362631813718453,23.683736860180712,7.578701368290418e-35,0.40105673165806116
1,CC-discharge,44,3200.0000000000005,3200.0000000000005,3.300693239381229,-27.263836618115,-27.263836618115,44309.22598831754,2575.536211313661,-2.5065922497361436e-26,3.300693239381229,24.23452143832445,5.134741260544227e-31,0.40105673165806116
1,CC-discharge,45,3272.727272727273,3272.727272727273,3.2581371288958487,-27.263836618115,-27.263836618115,44726.92107663055,2122.0808197645633,-2.9676369344349764e-26,3.2581371288958487,24.785306016468187,4.0659672154756935e-30,0.40105673165806116
1,CC-discharge,46,3345.454545454546,3345.454545454546,3.2068827657595427,-27.263836618115,-27.263836618115,45144.61616494337,1668.6254282155028,-2.590869781818149e-26,3.2068827657595427,25.336090594611925,-6.074611757141008e-33,0.40105673165806116
1,CC-discharge,47,3418.1818181818185,3418.1818181818185,3.1429083350352833,-27.263836618115,-27.263836618115,45562.31125325708,1215.1700366664656,-4.635552758259672e-28,3.1429083350352833,25.886875172755662,6.747593141412815e-35,0.40105673165806116
1,CC-discharge,48,3490.909090909091,3490.909090909091,3.0433766322926408,-27.263836618115,-27.263836618115,45980.00634156978,761.7146451174286,-5.740745368896245e-27,3.0433766322926408,26.4376597508994,1.012438576895074e-34,0.40105673165806116
1,CC-discharge,49,3508.714734150254,3508.714734150254,3.000010000000001,-27.263836618115,-27.263836618115,46082.26962530351,650.6962523614951,-1.5019392675872717e-26,3.000010000000001,26.572507014290377,-2.94159910478258e-28,0.40105673165806116
1,CC-charge,0,3508.714734150254,3508.714734150254,3.7153027644242993,27.263836618115,27.263836618115,46082.2696253035,650.696252361495,-1.5019392675872717e-26,3.7153027644242993,0.0,1.4981409301299627e-25,-0.40105673165806116
1,CC-charge,1,3581.4420068775266,3581.4420068775266,3.820485646133303,27.263836618115,27.263836618115,45513.365944301855,1187.2514712885657,-1.2403693979968193e-26,3.820485646133303,-0.0,-6.922469284388609e-31,-0.4010567316580612
1,CC-charge,2,3654.1692796047996,3654.1692796047996,3.8667736854353345,27.263836618115,27.263836618115,45093.7865017661,1640.7335788644887,-8.211800657634122e-27,3.8667736854353345,-0.0,-2.57384558887727e-30,-0.40105673165806116
1,CC-charge,3,3726.896552332072,3726.896552332072,3.904172915093504,27.263836618115,27.263836618115,44676.0435541269,2094.188987510792,-1.0238889504796778e-26,3.904172915093504,-0.0,-1.6496941098822125e-36,-0.40105673165806116
1,CC-charge,4,3799.623825059345,3799.623825059345,3.9354186746128814,27.263836618115,27.263836618115,44258.34720995511,2547.6443790787434,-1.0075597452133391e-26,3.9354186746128814,-0.0,3.129563020369315e-38,-0.40105673165806116
1,CC-charge,5,3872.3510977866176,3872.3510977866176,3.9614422752511125,27.263836618115,27.263836618115,43840.65208392346,3001.0997706279227,-1.2090751416448156e-26,3.9614422752511125,-0.0,6.732547848160181e-31,-0.40105673165806116
1,CC-charge,6,3945.0783705138906,3945.0783705138906,3.983016149488517,27.263836618115,27.263836618115,43422.95699297275,3454.555162177047,-6.704578229535687e-27,3.983016149488517,-0.0,-1.1009072833188394e-36,-0.40105673165806116
1,CC-charge,7,4017.805643241163,4017.805643241163,4.000882203721949,27.263836618115,27.263836618115,43005.261904559586,3908.010553726057,-1.5610155846331523e-26,4.000882203721949,-0.0,-6.754051275996855e-30,-0.40105673165806116
1,CC-charge,8,4090.532915968436,4090.532915968436,4.015724674442867,27.263836618115,27.263836618115,42587.56681624089,4361.465945275094,-1.427755045691595e-26,4.015724674442867,-0.0,-2.1060987206399812e-29,-0.40105673165806116
1,CC-charge,9,4163.260188695709,4163.260188695709,4.028147360259038,27.263836618115,27.263836618115,42169.871727927646,4814.921336824055,-1.2116560178236813e-26,4.028147360259038,-0.0,-1.8499416800092856e-31,-0.40105673165806116
1,CC-charge,10,4235.987461422981,4235.987461422981,4.038666951885541,27.263836618115,27.263836618115,41752.176639614416,5268.376728372961,-1.2148142995600533e-26,4.038666951885541,-0.0,1.2679385289942275e-36,-0.40105673165806116
1,CC-charge,11,4308.714734150254,4308.714734150254,4.047716508243827,27.263836618115,27.263836618115,41334.48155130187,5721.83211992179,-1.1858417424746806e-26,4.047716508243827,-0.0,-2.6847457847425807e-30,-0.40105673165806116
1,CC-charge,12,4381.442006877527,4381.442006877527,4.055653847494199,27.263836618115,27.263836618115,40916.7864629881,6175.287511470958,-6.858083795100792e-27,4.055653847494199,-0.0,-2.588191624255813e-36,-0.40105673165806116
1,CC-charge,13,4454.169279604799,4454.169279604799,4.0627715920623615,27.263836618115,27.263836618115,40499.09137467484,6628.742903019815,-7.01255579684705e-27,4.0627715920623615,-0.0,-3.6729059060948727e-37,-0.40105673165806116
1,CC-charge,14,4526.896552332072,4526.896552332072,4.069307197712809,27.263836618115,27.263836618115,40081.39628636141,7082.198294568663,-4.4644423345565294e-27,4.069307197712809,-0.0,8.752697887328128e-31,-0.40105673165806116
1,CC-charge,15,4599.623825059345,4599.623825059345,4.075452178445468,27.263836618115,27.263836618115,39663.701198048264,7535.653686117761,-4.637756787999017e-27,4.075452178445468,-0.0,-4.450005941092161e-31,-0.40105673165806116
1,CC-charge,16,4672.351097786618,4672.351097786618,4.081360202633946,27.263836618115,27.263836618115,39246.00610973477,7989.109077666635,-2.4907549837734155e-27,4.081360202633946,-0.0,4.7717042194602955e-37,-0.40105673165806116
1,CC-charge,17,4745.078370513891,4745.078370513891,4.087154038801761,27.263836618115,27.263836618115,38828.31102142096,8442.564469215653,8.86318296941845e-28,4.087154038801761,-0.0,-3.690978781694409e-38,-0.40105673165806116
1,CC-charge,18,4817.805643241163,4817.805643241163,4.092931357770301,27.263836618115,27.263836618115,38410.61593310764,8896.019860764514,6.692355164338188e-28,4.092931357770301,-0.0,-3.0018160069623713e-30,-0.40105673165806116
1,CC-charge,19,4890.532915968436,4890.532915968436,4.098769570830925,27.263836618115,27.263836618115,37992.920844794404,9349.475252313357,5.1388486325414805e-28,4.098769570830925,-0.0,-4.352194620278654e-37,-0.40105673165806116
1,CC-charge,20,4963.260188695709,4963.260188695709,4.104729801984674,27.263836618115,27.263836618115,37575.22575648111,9802.930643862263,1.1124547022993716e-28,4.104729801984674,-0.0,-5.80404399484051e-37,-0.40105673165806116
1,CC-charge,21,5035.987461422981,5035.987461422981,4.110860135590709,27.263836618115,27.263836618115,37157.530668168045,10256.386035411098,1.2926212542985379e-28,4.110860135590709,-0.0,-1.4269885435991837e-30,-0.40105673165806116
1,CC-charge,22,5108.714734150254,5108.714734150254,4.11719828358606,27.263836618115,27.263836618115,36739.83557985502,10709.841426960038,-3.5196264441508384e-28,4.11719828358606,-0.0,-4.362539826092929e-30,-0.40105673165806116
1,CC-charge,23,5181.442006877527,5181.442006877527,4.123773709595514,27.263836618115,27.263836618115,36322.14049154152,11163.296818508787,7.877996964871288e-28,4.123773709595514,-0.0,-1.3560820983570807e-36,-0.40105673165806116
1,CC-charge,24,5254.169279604799,5254.169279604799,4.13060940665385,27.263836618115,27.263836618115,35904.445403228245,11616.752210057692,1.7553529357349574e-27,4.13060940665385,-0.0,-8.597050419284074e-37,-0.40105673165806116
1,CC-charge,25,5326.896552332072,5326.896552332072,4.1377233177023,27.263836618115,27.263836618115,35486.75031491514,12070.207601606236,1.2887429156461606e-27,4.1377233177023,-0.0,-1.738901532427495e-38,-0.40105673165806116
1,CC-charge,26,5399.623825059345,5399.623825059345,4.145129501307292,27.263836618115,27.263836618115,35069.055226601675,12523.66299315503,1.4228759022858693e-27,4.145129501307292,-0.0,-1.3552379079437085e-31,-0.40105673165806116
1,CC-charge,27,5472.351097786618,5472.351097786618,4.152839095571158,27.263836618115,27.263836618115,34651.36013828849,12977.118384703661,6.149165407597919e-28,4.152839095571158,-0.0,-6.523878140854757e-31,-0.40105673165806116
1,CC-charge,28,5545.078370513891,5545.078370513891,4.160861124927068,27.263836618115,27.263836618115,34233.66504997525,13430.573776252517,1.8228692014130696e-27,4.160861124927068,-0.0,1.6374813216501386e-30,-0.40105673165806116
1,CC-charge,29,5617.805643241163,5617.805643241163,4.169203188775821,27.263836618115,27.263836618115,33815.969961662406,13884.029167801033,2.846047625151563e-27,4.169203188775821,-0.0,-1.2515272430487644e-37,-0.40105673165806116
1,CC-charge,30,5690.532915968436,5690.532915968436,4.177872051942865,27.263836618115,27.263836618115,33398.27487334905,14337.48455935021,1.9503571190835342e-27,4.177872051942865,-0.0,-2.361683733822949e-37,-0.40105673165806116
1,CC-charge,31,5763.260188695709,5763.260188695709,4.186874208313764,27.263836618115,27.263836618115,32980.57978503582,14790.939950898877,2.452374192321027e-27,4.186874208313764,-0.0,1.5683810605824304e-39,-0.40105673165806116
1,CC-charge,32,5835.987461422981,5835.987461422981,4.196216391483709,27.263836618115,27.263836618115,32562.88469672233,15244.395342447917,2.697562532859432e-27,4.196216391483709,-0.0,-4.763099543605172e-30,-0.40105673165806116
1,CC-charge,33,5864.625388463945,5864.625388463945,4.199990000000001,27.263836618115,27.263836618115,32398.40827658591,15422.953150716326,2.8658603474779254e-27,4.199990000000001,-0.0,5.641594510469229e-30,-0.40105673165806116
1,CV-charge,0,5864.625388463945,5864.625388463945,4.2,27.266519115119834,27.266519115119834,32398.40827658591,15422.953150716326,2.8658603474779254e-27,4.2,0.0,9.743053565185264e-21,-0.4010961917493356
1,CV-charge,1,5937.3526611912175,5937.3526611912175,4.200000000000001,24.186685076995296,24.186685076995296,31873.560831960676,15919.418913376356,1.1629978665719842e-22,4.200000000000001,-0.0,-1.4892795528244187e-25,-0.3557911897174946
1,CV-charge,2,6010.07993391849,6010.07993391849,4.200000000000001,22.241421368208695,22.241421368208695,31527.653070467888,16299.137371571307,-3.5413015793914627e-23,4.200000000000001,-0.0,2.6244252671102734e-26,-0.32717595422489976
1,CV-charge,3,6082.807206645763,6082.807206645763,4.199999999999999,20.541559246112985,20.541559246112985,31209.909534334587,16649.383705119715,-8.679016693985424e-23,4.199999999999999,-0.0,1.5262175333585978e-30,-0.3021706273332301
1,CV-charge,4,6155.5344793730355,6155.5344793730355,4.199999999999999,19.041313151518306,19.041313151518306,30915.525326045037,16973.682447156014,-1.0094430044766336e-22,4.199999999999999,-0.0,-2.051419243962056e-24,-0.28010169390288764
1,CV-charge,5,6228.2617521003085,6228.2617521003085,4.199999999999999,17.709949094645125,17.709949094645125,30641.823619756346,17274.993314253286,-1.1433037274944765e-22,4.199999999999999,-0.0,2.081438540391844e-31,-0.26051705052434715
1,CV-charge,6,6300.989024827581,6300.989024827581,4.199999999999999,16.522415137425593,16.522415137425593,30386.559448199132,17555.832363640664,-1.1258699035884246e-22,4.199999999999999,-0.0,-4.844703642508876e-26,-0.24304817795565747
1,CV-charge,7,6373.716297554854,6373.716297554854,4.200000000000001,15.458069335611947,15.458069335611947,30147.812666570673,17818.350053051185,-8.93827175306636e-23,4.200000000000001,-0.0,-4.7046798886789195e-31,-0.22739142888514188
1,CV-charge,8,6446.4435702821265,6446.4435702821265,4.2,14.499801633523722,14.499801633523722,29923.929482131225,18064.39635895966,-5.981108086067891e-23,4.2,-0.0,-2.3234054034415836e-31,-0.2132951108197076
1,CV-charge,9,6519.1708430093995,6519.1708430093995,4.2,13.633359094648297,13.633359094648297,29713.47949868072,18295.569560543183,-2.2722561599313845e-23,4.2,-0.0,2.3671606900722874e-31,-0.20054956008602967
1,CV-charge,10,6591.898115736672,6591.898115736672,4.199999999999999,12.846791491806668,12.846791491806668,29515.215997550207,18513.26113902496,2.098859290979936e-23,4.199999999999999,-0.0,1.5523521270528583e-26,-0.18897898634608218
1,CV-charge,11,6664.625388463945,6664.625388463945,4.200000000000001,12.130058649635545,12.130058649635545,29328.05550617654,18718.679237514207,-1.8378259394704955e-22,4.200000000000001,-0.0,-3.3219322360033926e-26,-0.1784356965230295
1,CV-charge,12,6737.3526611912175,6737.3526611912175,4.2,11.474653075061415,11.474653075061415,29151.044890704357,18912.8855962271,-6.43247065051347e-23,4.2,-0.0,3.10343187737836e-26,-0.16879454361667273
1,CV-charge,13,6810.0799339184905,6810.0799339184905,4.200000000000001,10.87332978910246,10.87332978910246,28983.341798298294,19096.81765165266,-9.55494601843107e-23,4.200000000000001,-0.0,6.629001266174186e-26,-0.1599489524728223
1,CV-charge,14,6882.807206645763,6882.807206645763,4.2,10.319905763688162,10.319905763688162,28824.203370853,19271.301440283693,2.1713954236360965e-23,4.2,-0.0,-1.2293196028594832e-24,-0.1518079694570191
1,CV-charge,15,6955.5344793730355,6955.5344793730355,4.2,9.809064289255085,9.809064289255085,28672.96743470871,19437.07264071632,-2.8214724731083846e-24,4.2,-0.0,3.031433316866518e-25,-0.1442933846610045
1,CV-charge,16,7028.2617521003085,7028.2617521003085,4.2,9.336221342814673,9.336221342814673,28529.043950527623,19594.786290717144,1.231334114917605e-22,4.2,-0.0,1.259130550578687e-25,-0.13733776614908313
1,CV-charge,17,7100.989024827581,7100.989024827581,4.2,8.897406122128016,8.897406122128016,28391.904706571127,19745.028356464205,5.19673409857403e-22,4.2,-0.0,6.255756661774337e-31,-0.13088270259087995
1,CV-charge,18,7173.716297554854,7173.716297554854,4.2,8.489165041714271,8.489165041714271,28261.07527357525,19888.324773727876,4.912932111071605e-22,4.2,-0.0,1.4568287273103226e-26,-0.12487739102256942
1,CV-charge,19,7246.4435702821265,7246.4435702821265,4.199999999999999,8.108482912477504,8.108482912477504,28136.128210079765,20025.14907608947,1.2971830670065337e-22,4.199999999999999,-0.0,-1.7619904918108104e-24,-0.11927747738272289
1,CV-charge,20,7319.1708430093995,7319.1708430093995,4.2,7.752717378477124,7.752717378477124,28016.67715565722,20155.929017665945,3.0279120475447357e-22,4.2,-0.0,-2.97061452089353e-25,-0.11404409206350578
1,CV-charge,21,7391.8981157366725,7391.8981157366725,4.199999999999999,7.419544601326322,7.419544601326322,27902.37186942352,20281.052131901208,3.647933339534201e-22,4.199999999999999,-0.0,-1.2644555532044357e-25,-0.10914305091683321
1,CV-charge,22,7464.625388463945,7464.625388463945,4.199999999999999,7.106913645637654,7.106913645637654,27792.89381794355,20400.87066719554,5.250164210459814e-22,4.199999999999999,-0.0,-4.677163114272635e-31,-0.10454418425474629
1,CV-charge,23,7537.3526611912175,7537.3526611912175,4.199999999999999,6.8130104515650185,6.8130104515650185,27687.953197855484,20515.704931199176,4.038190645257913e-22,4.199999999999999,-0.0,-7.468640097329763e-31,-0.10022080687797909
1,CV-charge,24,7610.0799339184905,7610.0799339184905,4.200000000000001,6.536223015949781,6.536223015949781,27587.284753543023,20625.847948283368,5.541899909870241e-22,4.200000000000001,-0.0,3.027460759858755e-31,-0.09614920588334483
1,CV-charge,25,7682.807206645763,7682.807206645763,4.199999999999999,6.275116589318732,6.275116589318732,27490.64578082149,20731.567697922434,5.220002831189296e-22,4.199999999999999,-0.0,3.037924379623899e-24,-0.09230827580639499
1,CV-charge,26,7755.5344793730355,7755.5344793730355,4.2,6.028409551982643,6.028409551982643,27397.81335719454,20833.110202550663,5.446073287126103e-22,4.2,-0.0,2.209946865024369e-32,-0.08867916375378997
1,CV-charge,27,7828.2617521003085,7828.2617521003085,4.2,5.794954529876244,5.794954529876244,27308.58233533952,20930.70176586475,4.685995243465837e-22,4.2,-0.0,4.948059009008836e-32,-0.08524499161336045
1,CV-charge,28,7900.989024827581,7900.989024827581,4.199999999999999,5.573721514970918,5.573721514970918,27222.763561959026,21024.55095776044,4.3094313050921055e-22,4.199999999999999,-0.0,2.3560688943552412e-32,-0.0819906077518523
1,CV-charge,29,7973.7162975548545,7973.7162975548545,4.2,5.363784120308372,5.363784120308372,27140.182403415714,21114.850259223967,4.4972602629616705e-22,4.2,-0.0,5.18470253209403e-25,-0.07890238482360065
1,CV-charge,30,8046.4435702821265,8046.4435702821265,4.2,5.164306737672209,5.164306737672209,27060.677138703963,21201.777847913887,4.225578663555199e-22,4.2,-0.0,-1.019089732814991e-24,-0.07596803085719638
1,CV-charge,31,8119.1708430093995,8119.1708430093995,4.2,4.974535365454469,4.974535365454469,26984.09834864302,21285.498288888284,3.7990200507417057e-22,4.2,-0.0,-7.38160804039723e-27,-0.07317645433148674
1,CV-charge,32,8191.8981157366725,8191.8981157366725,4.2,4.793783933726267,4.793783933726267,26910.30578749822,21366.16598104148,3.753220134558338e-22,4.2,-0.0,-1.3871199074196528e-26,-0.0705175630145082
1,CV-charge,33,8264.625388463945,8264.625388463945,4.2,4.621431333700859,4.621431333700859,26839.169640287048,21443.92378898825,3.219907113200738e-22,4.2,-0.0,2.491262438576381e-28,-0.0679822202662674
1,CV-charge,34,8337.352661191217,8337.352661191217,4.2,4.456912885896347,4.456912885896347,26770.568889041657,21518.90485261403,3.899042917726011e-22,4.2,-0.0,-2.4735324675964587e-26,-0.06556211953363263
1,CV-charge,35,8410.07993391849,8410.07993391849,4.2,4.299713936166823,4.299713936166823,26704.390419057625,21591.23357508237,4.43231760230763e-22,4.2,-0.0,-3.149558707381261e-26,-0.06324969014661405
