,,,Global Time,Time,Pack Voltage,Pack Current,String 1 Iapp,String 2 Iapp,String 3 Iapp,String 4 Iapp,String 5 Iapp,String 6 Iapp,String 7 Iapp,String 8 Iapp,String 9 Iapp,String 10 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Anode SEI Length","Cell 1,2 Voltage","Cell 1,2 Capacity by Area","Cell 1,3 Cathode Concentration","Cell 1,3 Anode Concentration","Cell 1,3 Anode SEI Length","Cell 1,3 Voltage","Cell 1,3 Capacity by Area","Cell 1,4 Cathode Concentration","Cell 1,4 Anode Concentration","Cell 1,4 Anode SEI Length","Cell 1,4 Voltage","Cell 1,4 Capacity by Area","Cell 1,5 Cathode Concentration","Cell 1,5 Anode Concentration","Cell 1,5 Anode SEI Length","Cell 1,5 Voltage","Cell 1,5 Capacity by Area","Cell 1,6 Cathode Concentration","Cell 1,6 Anode Concentration","Cell 1,6 Anode SEI Length","Cell 1,6 Voltage","Cell 1,6 Capacity by Area","Cell 1,7 Cathode Concentration","Cell 1,7 Anode Concentration","Cell 1,7 Anode SEI Length","Cell 1,7 Voltage","Cell 1,7 Capacity by Area","Cell 1,8 Cathode Concentration","Cell 1,8 Anode Concentration","Cell 1,8 Anode SEI Length","Cell 1,8 Voltage","Cell 1,8 Capacity by Area","Cell 1,9 Cathode Concentration","Cell 1,9 Anode Concentration","Cell 1,9 Anode SEI Length","Cell 1,9 Voltage","Cell 1,9 Capacity by Area","Cell 1,10 Cathode Concentration","Cell 1,10 Anode Concentration","Cell 1,10 Anode SEI Length","Cell 1,10 Voltage","Cell 1,10 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Anode SEI Length","Cell 2,1 Voltage","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Anode SEI Length","Cell 2,2 Voltage","Cell 2,2 Capacity by Area","Cell 2,3 Cathode Concentration","Cell 2,3 Anode Concentration","Cell 2,3 Anode SEI Length","Cell 2,3 Voltage","Cell 2,3 Capacity by Area","Cell 2,4 Cathode Concentration","Cell 2,4 Anode Concentration","Cell 2,4 Anode SEI Length","Cell 2,4 Voltage","Cell 2,4 Capacity by Area","Cell 2,5 Cathode Concentration","Cell 2,5 Anode Concentration","Cell 2,5 Anode SEI Length","Cell 2,5 Voltage","Cell 2,5 Capacity by Area","Cell 2,6 Cathode Concentration","Cell 2,6 Anode Concentration","Cell 2,6 Anode SEI Length","Cell 2,6 Voltage","Cell 2,6 Capacity by Area","Cell 2,7 Cathode Concentration","Cell 2,7 Anode Concentration","Cell 2,7 Anode SEI Length","Cell 2,7 Voltage","Cell 2,7 Capacity by Area","Cell 2,8 Cathode Concentration","Cell 2,8 Anode Concentration","Cell 2,8 Anode SEI Length","Cell 2,8 Voltage","Cell 2,8 Capacity by Area","Cell 2,9 Cathode Concentration","Cell 2,9 Anode Concentration","Cell 2,9 Anode SEI Length","Cell 2,9 Voltage","Cell 2,9 Capacity by Area","Cell 2,10 Cathode Concentration","Cell 2,10 Anode Concentration","Cell 2,10 Anode SEI Length","Cell 2,10 Voltage","Cell 2,10 Capacity by Area"
1,CC-discharge,64,4654.545454545455,4654.545454545455,7.167528638223628,-136.319183090575,-13.711604090040801,-13.634751873452968,-13.648279344622747,-13.584500742106096,-13.647471049289518,-13.517259410133459,-13.547907422259344,-13.679242301305441,-13.661120601430177,-13.687046255934442,39174.26156976456,8075.9324784769815,5.000000000038128e-09,3.5844438020376885,17.68071035735255,39289.05951111418,8150.844842860006,4.999999999936119e-09,3.5828911980917004,17.545846789464882,39133.331264537344,8200.554628633572,4.999999999896157e-09,3.586757641299863,17.668579022750617,39304.131092948664,8189.935843197711,4.999999999980007e-09,3.583576766873312,17.584768604315634,39116.66706487091,7800.555554087981,5.000000000125667e-09,3.5831074328308046,17.66044895570582,39123.5638171342,8005.237619284917,5.000000000829689e-09,3.5852313187202105,17.528004582827275,39112.6275862521,7987.282768714322,4.999999999765922e-09,3.5850951316167983,17.53974652069861,39166.861380635986,7956.1766695111055,4.999999999616806e-09,3.584052825135225,17.753260399056384,39319.642174040644,8233.961155006025,5.000000000098409e-09,3.5832533998753315,17.6027471157424,39328.15296203941,8031.404819523585,5.0000000004418965e-09,3.5814615687816116,17.68695265808178,39330.50360744776,8228.94553023053,5.000000000023524e-09,3.5830848361859386,17.68071035735255,39281.82724667911,8324.514037702043,5.000000000056632e-09,3.5846374401319268,17.545846789464882,39259.65691504125,7820.306058837786,5.000000000086911e-09,3.580770996923764,17.668579022750617,39090.18887246894,7833.172112006331,5.0000000000921505e-09,3.583951871350315,17.584768604315634,39291.96101468912,8260.602418182238,5.00000000025526e-09,3.584421205392823,17.66044895570582,39215.086778466895,7875.697889519393,5.000000000876847e-09,3.582297319503416,17.528004582827275,39270.2754726777,8005.677633448678,4.99999999986731e-09,3.5824335066068285,17.53974652069861,39147.65505150849,7863.4968689431025,4.999999999715789e-09,3.5834758130884006,17.753260399056384,39207.538918172184,8128.62235533608,5.0000000001914014e-09,3.5842752383482948,17.6027471157424,39109.79457329964,8101.483319886599,5.0000000001253585e-09,3.5860670694420156,17.68695265808178
1,CC-discharge,65,4727.272727272728,4727.272727272728,7.1586341996451965,-136.319183090575,-13.718307835496292,-13.64659107106716,-13.645116873927268,-13.581509479353794,-13.64532294597479,-13.510017736295119,-13.544561207536473,-13.669795030846506,-13.669650306525806,-13.68831060355177,39383.10274850976,7848.752817957516,5.000000000019454e-09,3.579955796591724,17.95778017478222,39500.192102677735,7924.31089035537,4.999999999882724e-09,3.578392593031372,17.821415910116603,39340.58010847578,7976.330154146935,4.999999999981556e-09,3.5824425683125853,17.944269893645064,39514.0473415141,7965.528337110108,4.9999999999543836e-09,3.5792399751456148,17.859172747966745,39323.75433799769,7570.001670424478,5.00000000019611e-09,3.5785152132553892,17.936133743536775,39330.261006526736,7778.402328894019,5.00000000089134e-09,3.5808326940431554,17.80100738228615,39319.539100523616,7759.7568508123795,4.9999999997583e-09,3.580648106942512,17.81340781998948,39374.02244490348,7728.800823671592,4.999999999594646e-09,3.5796375085027665,18.029513301401355,39530.92987114375,8009.064408162542,5.000000000111143e-09,3.57883354031289,17.87881550875206,39538.8647536607,7804.085236511457,5.000000000430603e-09,3.576982795821825,17.963471414238207,39541.78043238538,8004.157476807707,4.9999999999941e-09,3.5786784030534724,17.95778017478222,39492.84682636289,8100.700857204399,5.00000000019454e-09,3.5802416066138245,17.821415910116603,39468.86601472937,7590.1648476673245,4.9999999999782295e-09,3.5761916313326108,17.944269893645064,39296.78500769467,7603.2128571828625,4.999999999985261e-09,3.579394224499582,17.859172747966745,39501.76968307921,8037.210219644196,5.000000000222867e-09,3.580118986389807,17.936133743536775,39423.20142990146,7646.850736617599,5.0000000010031775e-09,3.577801505602041,17.80100738228615,39479.63309499681,7778.437921459834,4.999999999875212e-09,3.5779860927026848,17.81340781998948,39354.51895421098,7634.6830269591765,4.999999999683064e-09,3.57899669114243,18.029513301401355,39417.07755382934,7902.077783237141,5.000000000038019e-09,3.5798006593323053,17.87881550875206,39317.1109058655,7875.2563970670135,5.000000000154896e-09,3.5816514038233715,17.963471414238207
1,CC-discharge,66,4800.0,4800.0,7.1495327832614315,-136.319183090575,-13.725837788675081,-13.659907558914606,-13.641554110762822,-13.578139194539833,-13.642894420240854,-13.50189011231953,-13.540799894091636,-13.659198684215186,-13.679237314450058,-13.689724012365389,39592.057991571564,7621.4514478702795,5.00000000000286e-09,3.575357806007474,18.234993766945564,39711.529678166946,7697.561232574291,4.999999999703156e-09,3.573783255198778,18.097239128601263,39547.77512309519,7752.162773283938,5.000000000053542e-09,3.5780420263238044,18.219892832884355,39723.91177233614,7741.175136121687,4.999999999879728e-09,3.574816262382979,18.13351263356163,39530.804957504595,7339.487771106585,5.000000000035747e-09,3.5737982462086944,18.211772302791477,39536.83446409093,7551.70022395736,5.000000000879344e-09,3.57633698098876,18.07385493631256,39526.39344800299,7532.292580340755,4.999999999729665e-09,3.576096875530976,18.086997326066527,39581.02371481921,7501.597016419361,4.9999999994729355e-09,3.5751232773565538,18.30556374296763,39742.36501040373,7784.013731811125,5.0000000001559725e-09,3.574314584390639,18.155066898862923,39749.59820397351,7576.7427198180985,5.000000000341906e-09,3.572397105824699,18.240017218439387,39753.17265193578,7779.248995100161,4.999999999887453e-09,3.574174977253957,18.234993766945564,39704.07128025195,7876.67456214496,5.000000000208358e-09,3.5757495280626532,18.097239128601263,39678.02077595593,7360.0822366819675,5.000000000114134e-09,3.5714907569376266,18.219892832884355,39503.3301447453,7373.30925094402,4.99999999995942e-09,3.574716520878452,18.13351263356163,39711.541216172875,7813.856763419734,5.000000000192751e-09,3.5757345370527363,18.211772302791477,39631.191500995024,7418.137950427284,5.000000001082711e-09,3.5731958022726706,18.07385493631256,39688.93287469765,7551.259779354865,4.999999999813931e-09,3.573435907730455,18.086997326066527,39561.223291778144,7406.042311588633,4.999999999597513e-09,3.574409505904877,18.30556374296763,39626.76241110164,7675.378153783834,4.999999999984703e-09,3.575218198870791,18.155066898862923,39524.448548109605,7649.006650801994,5.000000000112834e-09,3.5771356774367318,18.240017218439387
1,CC-discharge,67,4872.727272727273,4872.727272727273,7.140187018439562,-136.319183090575,-13.734265601001729,-13.674835886329783,-13.637553456785902,-13.574354221405248,-13.640157323622374,-13.492801040040737,-13.536585865019102,-13.647357574615812,-13.689975295536176,-13.691296826218155,39801.140593944205,7394.014063575381,4.999999999859353e-09,3.5706302945801145,18.512368548659474,39923.09649356033,7470.570143357096,4.999999999795131e-09,3.569043501919001,18.373347648250196,39754.909838961255,7528.059400607607,5.0000000000063065e-09,3.5735397578092303,18.495439373970708,39933.7181508279,7516.882824330186,5.000000000074834e-09,3.57028910607234,18.4077802438237,39737.81436721677,7109.01886233835,4.999999999643596e-09,3.56893504527572,18.487358684042622,39743.269883957015,7325.14683378133,5.000000000881217e-09,3.571726358988241,18.3465285843162,39733.18390292994,7304.897267281767,4.9999999997410016e-09,3.57142268997691,18.36050627312825,39787.84684454712,7274.585170674698,4.999999999611864e-09,3.5704920436487155,18.581387543561885,39953.96489596468,7558.790912949941,5.000000000299831e-09,3.5696784226658043,18.43152359189309,39960.3557000356,7349.37471573526,5.000000000463893e-09,3.5676853057814193,18.51659318650589,39964.693716146365,7554.205931058511,4.999999999958307e-09,3.5695567238594474,18.512368548659474,39915.52485134087,7652.409735346831,5.000000000203919e-09,3.57114351652056,18.373347648250196,39887.114668095084,7130.065322903056,4.999999999999545e-09,3.5666472606303303,18.495439373970708,39709.81814764331,7143.468040275656,5.000000000186884e-09,3.5698979123672214,18.4077802438237,39921.270997921565,7590.546900205316,5.0000000003415976e-09,3.571251973163842,18.487358684042622,39839.04258777314,7189.575197988274,5.000000000697562e-09,3.568460659451321,18.3465285843162,39898.168006508255,7324.150507920676,4.9999999997253025e-09,3.568764328462651,18.36050627312825,39767.74974469006,7177.594771750289,4.999999999521723e-09,3.569694974790846,18.581387543561885,39836.61065088873,7448.505120527462,5.000000000006159e-09,3.5705085957737572,18.43152359189309,39731.80984862429,7422.731539658194,5.0000000001138235e-09,3.5725017126581426,18.51659318650589
1,CC-discharge,68,4945.454545454546,4945.454545454546,7.130554959199394,-136.319183090575,-13.743664198351906,-13.691515088718237,-13.63307582627814,-13.57011744647858,-13.637081968258604,-13.482673990416869,-13.53188024778601,-13.634175396706832,-13.701960213914273,-13.693038713665548,40010.36470741658,7166.4254726761355,4.999999999690213e-09,3.5657513163899313,18.789923395117594,40134.9184939044,7243.310168927515,4.999999999981033e-09,3.564151219474572,18.649775435876943,39961.97731568199,7304.0274368174,4.999999999900367e-09,3.5689175423306665,18.77090027581984,40143.45978699508,7292.658450308799,5.000000000054304e-09,3.565639991261522,18.681966826327578,39944.77764609406,6878.60033851498,4.9999999994198016e-09,3.563901454375589,18.76288635365758,39949.55206278775,7098.758625048096,5.000000000646633e-09,3.566980832499388,18.6190081300784,39939.903274230455,7077.578709096377,5.000000000055906e-09,3.5666045040961816,18.633925122752547,39994.47237961987,7047.7863668265445,4.99999999944589e-09,3.5657235101159874,18.856958583676256,40165.74798563831,7333.376568467457,5.000000000104368e-09,3.5649047417814055,18.708209809160266,40171.13973223579,7121.978564863955,5.00000000050722e-09,3.562825849098124,18.793202636403706,40176.35794185405,7329.013252222236,5.000000000056053e-09,3.564803642809462,18.789923395117594,40127.233470789404,7427.879252765544,5.0000000002595495e-09,3.5664037397248216,18.649775435876943,40096.14068511001,6900.121702316606,4.999999999992338e-09,3.5616374168687273,18.77090027581984,39916.242432205196,6913.696448129833,5.000000000235533e-09,3.5649149679378724,18.681966826327578,40130.95404261643,7367.285856830639,5.00000000010353e-09,3.5666535048238037,18.76288635365758,40046.73938263889,6961.179092030326,5.000000000231439e-09,3.563574126700006,18.6190081300784,40107.33121434238,7097.117894809861,4.999999999588521e-09,3.5639504551032126,18.633925122752547,39974.07888638589,6949.361621152399,4.999999999907004e-09,3.5648314490834063,18.856958583676256,40046.64057820564,7221.439158335752,5.00000000012204e-09,3.5656502174179883,18.708209809160266,39939.1972576675,7196.428417019452,5.000000000498928e-09,3.5677291101012703,18.793202636403706
1,CC-discharge,69,5018.181818181819,5018.181818181819,7.120589905843019,-136.319183090575,-13.754101375800115,-13.71007779834423,-13.628083553947203,-13.56539304788607,-13.633639060179396,-13.471438330424919,-13.526645968926395,-13.619564376398564,-13.715282296589432,-13.69495728207868,40219.74598023806,6938.668857707926,4.999999999582199e-09,3.560696421177147,19.067678602937313,40347.02450577824,7015.750776001445,4.999999999979684e-09,3.55908176643872,18.92655920241293,40168.96982336413,7080.07513248857,4.999999999646637e-09,3.564155113807284,19.046265522084745,40353.12922798601,7068.509873930627,4.99999999982471e-09,3.560848327117853,18.95606289192722,40151.68928132384,6648.2382481115355,4.999999999317629e-09,3.5586705503741967,19.03834818222766,40155.66421244428,6872.553801394938,5.000000000762409e-09,3.56207814302611,18.891271890894984,40146.54357332775,6850.345576578618,5.000000000079432e-09,3.561618883639658,18.907243569386008,40200.87888277444,6821.223860977238,4.999999999633248e-09,3.560795081483256,19.132248884414697,40377.73473065101,7107.74919914782,4.999999999991111e-09,3.559970938977045,18.985151652700708,40381.95299835541,6894.551381557649,5.00000000036374e-09,3.557794744279886,19.069849060603143,40388.181159809035,7103.654318170442,4.9999999998942095e-09,3.5598934846658725,19.067678602937313,40339.2259497459,7203.0529478350345,5.000000000260852e-09,3.5615081394042982,18.92655920241293,40305.09102399445,6670.259843210332,4.999999999910139e-09,3.556434792035734,19.046265522084745,40122.595663457025,6684.00252882941,5.0000000003439195e-09,3.5597415787251663,18.95606289192722,40340.58476499972,7144.079493887141,5.000000000081447e-09,3.5619193554688224,19.03834818222766,40254.26498232577,6732.967997643467,5.000000000394022e-09,3.5585117628169094,18.891271890894984,40316.41441518118,6870.170599909273,4.99999999932573e-09,3.558971022203361,18.907243569386008,40180.18931035309,6721.3662629759665,4.999999999864814e-09,3.5597948243597632,19.132248884414697,40256.872474981625,6994.15861046755,5.000000000306377e-09,3.5606189668659742,18.985151652700708,40146.61342954751,6970.094411109538,5.000000000593378e-09,3.5627951615631317,19.069849060603143
1,CC-discharge,70,5090.909090909091,5090.909090909091,7.110239879281372,-136.319183090575,-13.765637975963903,-13.7306473525385,-13.622541180222498,-13.560147228324226,-13.629800209774857,-13.459031281243405,-13.520848557301278,-13.60344789566111,-13.73002380530136,-13.697057604243861,40429.300979728636,6710.726376454823,4.999999999616075e-09,3.5554383754203878,19.345655768106646,40559.445244925264,6787.8593683028985,5.000000000021009e-09,3.5538076908729916,19.203738244341036,40375.87909926187,6856.211323344764,4.999999999485806e-09,3.559229934634863,19.321524357783428,40562.718504207915,6844.445515538936,5.000000000046387e-09,3.555891217898466,19.230058248252575,40358.54333449932,6417.939117781632,4.999999999238031e-09,3.553212336035442,19.313736457681742,40361.58859130288,6646.5516409814845,5.000000000603508e-09,3.556993518318727,19.16329683646739,40353.09629035667,6623.207123852887,5.000000000016399e-09,3.5564397421322633,19.180450584802447,40407.04376280538,6594.922214682453,4.999999999429376e-09,3.555681609753252,19.40722880635469,40589.94684261848,6881.885935037632,5.000000000109241e-09,3.5548518705105354,19.26237696686122,40592.79827539298,6667.09018656464,5.000000000381183e-09,3.552565284170509,19.346536079656904,40600.18013055023,6878.111474519321,4.9999999996062026e-09,3.5548015038609844,19.345655768106646,40551.53298751345,6977.898615774905,5.000000000315149e-09,3.5564321884083805,19.203738244341036,40513.95734384975,6440.488814460984,4.99999999967295e-09,3.551009944646509,19.321524357783428,40328.869997855196,6454.394911033492,5.000000000289838e-09,3.5543486613829067,19.230058248252575,40550.15714862564,6920.934135291042,4.999999999777586e-09,3.5570275432459306,19.313736457681742,40461.601523543264,6504.961363970286,5.000000000773743e-09,3.553246360962646,19.16329683646739,40525.408998556406,6643.317865702575,4.9999999993960325e-09,3.5538001371491093,19.180450584802447,40386.058457792424,6493.633414111676,5.000000000086921e-09,3.5545582695281204,19.40722880635469,40467.32787310123,6766.640439400529,5.000000000340551e-09,3.5553880087708367,19.26237696686122,40354.06109651423,6743.726556997496,5.00000000039728e-09,3.5576745951108633,19.346536079656904
1,CC-discharge,71,5163.636363636364,5163.636363636364,7.0994470349578815,-136.319183090575,-13.778323913445591,-13.753331059429765,-13.616417288839058,-13.55434994264255,-13.625539186952405,-13.445402174123068,-13.514458027243137,-13.585766088913497,-13.74625405287613,-13.69934135610978,40639.04704696522,6482.579316026661,4.999999999649012e-09,3.549946851338584,19.62387760537341,40772.21310530719,6559.601506747566,4.999999999677577e-09,3.5482984146179932,19.481354187896272,40582.69639935385,6632.445376151128,4.999999999585432e-09,3.554116942773738,19.596665352420413,40772.21917787836,6620.474305625542,5.000000000113326e-09,3.550743206571376,19.50394205806032,40565.33346766696,6187.709924492185,4.9999999993126444e-09,3.5474933988909183,19.589042916234543,40567.30666678767,6420.772322474253,5.0000000003652136e-09,3.551699392219576,19.435058790562,40559.55245242466,6396.173126046297,4.999999999935406e-09,3.551038046431118,19.453534489696835,40612.94349892563,6368.907054504216,4.999999999611642e-09,3.5503551097798347,19.681867331451407,40802.40712040374,6655.762714936186,5.000000000036119e-09,3.5495195712531586,19.53991512704483,40803.67837159081,6439.591957670054,5.000000000642837e-09,3.5471077441299723,19.62326738228674,40812.372397397725,6652.366205376443,4.999999999689027e-09,3.549500183619297,19.62387760537341,40764.18696071401,6752.382231129273,5.000000000461251e-09,3.5511486203398888,19.481354187896272,40722.73081794939,6210.818229999901,4.9999999997760674e-09,3.5453300921841433,19.596665352420413,40535.057131072834,6224.882746170746,5.000000000489749e-09,3.5487038283865058,19.50394205806032,40759.66477225234,6697.856541284122,4.9999999995754124e-09,3.5519536360669632,19.589042916234543,40668.73034662589,6277.179548647623,5.000000001665032e-09,3.5477476427383055,19.435058790562,40734.30588549811,6416.569455020577,4.999999999381689e-09,3.548408988526763,19.453534489696835,40591.662841656056,6266.188863191985,5.000000000143908e-09,3.5490919251780473,19.681867331451407,40678.02938269635,6538.860407636863,5.0000000005970475e-09,3.549927463704723,19.53991512704483,40561.543021557234,6517.321846995173,5.000000000122238e-09,3.5523392908279092,19.62326738228674
1,CC-discharge,72,5236.363636363637,5236.363636363637,7.088147040133706,-136.319183090575,-13.792193238015134,-13.778211622574025,-13.609686874327588,-13.547977128129062,-13.620833588504423,-13.43051770036492,-13.507451278208817,-13.566482674496362,-13.764023150164254,-13.701805835790406,40849.002066338355,6254.208330338528,4.999999999359548e-09,3.5441880964072547,19.902367677610385,40985.361797863574,6330.941274217873,4.999999999740607e-09,3.542519897352012,19.759450578623586,40789.41259046782,6408.787095284369,4.999999999875024e-09,3.5487882817284104,19.871676505583714,40981.62243046428,6396.605597264556,5.00000000026023e-09,3.5453760011684032,19.777702937563067,40772.05299775282,5957.558039419788,4.999999999205702e-09,3.541476550235934,19.86425880285532,40772.799369086155,6195.236660906368,5.000000000696068e-09,3.5461651063687736,19.706532728688142,40765.90272341412,6169.2537760210325,4.999999999933056e-09,3.5453815039623495,19.726483068539785,40818.553982797595,6143.204715082597,4.999999999680919e-09,3.544784456538138,19.95613247047575,41015.13916752448,6429.354570631508,4.99999999995403e-09,3.5439429568660463,19.81779671495433,41014.59606132139,6212.053697248573,5.000000000487371e-09,3.5413890614219956,19.90004664685139,41024.776053322064,6426.399368320093,4.999999999148732e-09,3.5439589437264516,19.902367677610385,40977.22156224297,6526.468308161138,5.0000000005438e-09,3.545627142781696,19.759450578623586,40931.40222673508,5981.258152917366,4.999999999948166e-09,3.5393587584052955,19.871676505583714,40741.148384053944,5995.475618706406,5.0000000004922735e-09,3.5427710389653035,19.777702937563067,40969.10086498072,6474.853854072679,4.999999999537091e-09,3.5466704898977723,19.86425880285532,40875.632250986055,6049.643551322497,5.0000000010114145e-09,3.5419819337649328,19.706532728688142,40943.09562951669,6189.935547903953,4.9999999994473574e-09,3.542765536171356,19.726483068539785,40796.97838818804,6039.059111405298,5.0000000002522364e-09,3.5433625835955684,19.95613247047575,40889.000411892084,6310.793364021704,5.000000000653765e-09,3.5442040832676605,19.81779671495433,40769.06193434238,6290.877297885979,5.000000000303328e-09,3.5467579787117116,19.90004664685139
1,CC-discharge,73,5309.09090909091,5309.09090909091,7.076268394317475,-136.319183090575,-13.807258267672053,-13.805336687526822,-13.602334261213375,-13.541013459714085,-13.615666954515968,-13.414368107397245,-13.499815020542332,-13.545592929322964,-13.783354495455393,-13.704442907214766,41059.184147947286,6025.593769379721,4.999999999422072e-09,3.5381245727914123,20.18115001605167,41198.92583192385,6101.841803202208,4.999999999777926e-09,3.5364342696737134,20.038072278725615,40996.01828547944,6185.2465844206135,4.999999999784805e-09,3.5432130045481767,20.146545405942714,41190.9191914812,6172.8490359732605,5.000000000193983e-09,3.5397581748693328,20.051329105117038,40978.69498208119,5727.49113863309,4.99999999885637e-09,3.5351204327071106,20.13937496995654,40978.04743744822,5969.965745100179,5.000000001045331e-09,3.540356584100075,19.97769319139281,40972.13754726751,5942.459534992096,4.999999999686648e-09,3.5394342214942065,19.99928373822414,41023.85097875878,5917.8417563404155,4.999999999730483e-09,3.5389350542879208,20.229991820009282,41228.16699641266,6202.636027551734,5.000000000028561e-09,3.5380874987927573,20.096053054809076,41225.55400390478,5984.472516840042,5.0000000004179554e-09,3.5353724854362905,20.17687744223528,41237.409419634816,6200.1915202031005,4.999999998992656e-09,3.5381438215260625,20.18115001605167,41190.67128295807,6300.120422153736,5.000000000622912e-09,3.5398341246437615,20.038072278725615,41139.96209429525,5751.818953500768,5.000000000075413e-09,3.5330553897692982,20.146545405942714,40947.1348297765,5766.183412783581,5.000000000611008e-09,3.536510219448142,20.051329105117038,41178.45839290006,6251.933511283838,4.999999999615079e-09,3.5411479616103634,20.13937496995654,41082.28784379001,5822.37464785964,5.0000000007518155e-09,3.535911810217399,19.97769319139281,41151.76856158324,5963.426592408584,4.999999999291382e-09,3.5368341728232684,19.99928373822414,41001.98089649155,5812.27088664791,4.999999999849619e-09,3.5373333400295537,20.229991820009282,41100.264774343814,6082.413647330221,5.0000000002810695e-09,3.538180895524717,20.096053054809076,40976.62045133606,6064.390035093921,5.000000000337041e-09,3.540895908881185,20.17687744223528
1,CC-discharge,74,5381.818181818182,5381.818181818182,7.0637317128279875,-136.319183090575,-13.82350241486118,-13.834705715195584,-13.59435680358413,-13.533455848495453,-13.610031520772235,-13.396974728740513,-13.491549448677027,-13.523133274080683,-13.804235487956467,-13.707237848211728,41269.61129693287,5796.716019096355,4.9999999993064365e-09,3.5317145773108294,20.46024860880453,41412.93997089187,5872.265823739467,4.999999999465264e-09,3.529999445785156,20.31726462622786,41202.50398729407,5961.834100827125,4.9999999998705985e-09,3.5373567598575546,20.42125945710228,41400.10027565217,5949.214422651809,5.00000000044169e-09,3.5338548479822163,20.324808593078746,41185.252312025455,5497.517106479225,4.9999999991505965e-09,3.528379108766064,20.414382025262476,41183.0317783641,5744.980565786667,5.000000000981169e-09,3.5342359857972188,20.24851483620228,41178.24729810704,5715.800977695803,4.999999999702613e-09,3.533156345522792,20.271923783367768,41228.810597384036,5692.844470528656,4.9999999993230644e-09,3.5327684871030187,20.503413296811335,41441.51461483985,5975.581519571407,5.00000000005855e-09,3.5319148816606707,20.37471557989404,41436.55466113471,5756.845722827862,5.000000000204174e-09,3.5290172090916228,20.453763106431506,41450.29071146431,5973.723253456251,4.999999999366981e-09,3.532017135517158,20.46024860880453,41404.57086765548,6073.301750774358,5.000000000581812e-09,3.533732267042831,20.31726462622786,41348.400833707834,5522.51115968169,4.99999999973609e-09,3.5263749529704334,20.42125945710228,41153.007428240424,5537.016171773044,5.00000000133684e-09,3.5298768648457717,20.324808593078746,41387.73015396729,6029.103152353677,4.999999999439602e-09,3.5353526040619228,20.414382025262476,41288.67790059049,5595.394015162476,5.000000000581511e-09,3.5294957270307687,20.24851483620228,41360.31494202295,5737.05314996856,4.999999999528989e-09,3.5305753673051954,20.271923783367768,41206.64651140896,5585.850647451266,4.999999999861358e-09,3.530963225724969,20.503413296811335,41311.84627908321,5853.695504113233,5.00000000060853e-09,3.531816831167317,20.37471557989404,41184.2209946625,5837.857377949746,5.000000000753669e-09,3.534714503736365,20.453763106431506
1,CC-discharge,75,5454.545454545455,5454.545454545455,7.0504488228844195,-136.319183090575,-13.840874012174112,-13.866258189606645,-13.585768288881964,-13.525316667199291,-13.603930877033797,-13.378396362010017,-13.482671533202842,-13.499189213908455,-13.826609382518585,-13.710168564039295,41480.30055102895,5567.556421455341,4.9999999993237055e-09,3.5249117634712985,20.739686754532162,41627.43770238913,5642.17727054771,4.999999999535751e-09,3.5231686369685544,20.597072342437986,41408.8604984437,5738.559622065646,4.999999999827525e-09,3.531181394614552,20.695806175208,41609.15677612964,5725.711302594579,5.000000000272056e-09,3.5276272854539017,20.598129527580713,41391.71799763065,5267.643726543577,4.99999999914857e-09,3.521201543342081,20.689270534331225,41387.73439264397,5520.301017399441,5.0000000009302995e-09,3.5277612741440065,20.518973130048245,41384.22270385344,5489.28833635668,4.999999999653588e-09,3.5265036086893855,20.544390661972617,41433.41049265417,5468.237592055601,4.9999999992747025e-09,3.526242078122127,20.776366049215266,41655.2049154718,5748.166547341401,5.0000000002957776e-09,3.5253825698922707,20.653815023030152,41647.6001260166,5529.170998768237,5.000000000307819e-09,3.5222779041556356,20.730706605545155,41663.437165250674,5746.976106466418,4.999999999415458e-09,3.5255370594131206,20.739686754532162,41618.953786031576,5845.976661900949,5.000000000813596e-09,3.5272801859158647,20.597072342437986,41556.709160509214,5293.345012305375,5.000000000033323e-09,3.519267428269867,20.695806175208,41358.757413472675,5307.983677115881,5.0000000011345875e-09,3.5228215374305165,20.598129527580713,41596.90906636945,5806.370319086032,4.9999999993917295e-09,3.5292472795423375,20.689270534331225,41494.784298765575,5368.7217241135395,4.99999999986358e-09,3.522687548740413,20.518973130048245,41568.72538914086,5510.825439937384,4.9999999993896765e-09,3.523945214195034,20.544390661972617,41410.95291897544,5359.823284651695,4.999999999410143e-09,3.524206744762292,20.776366049215266,41523.76762926873,5624.614255514064,5.000000000381793e-09,3.525066252992149,20.653815023030152,41391.86562359988,5611.27702114422,5.000000000523818e-09,3.528170918728784,20.730706605545155
