Cycle,Pack Capacity,"Cell 1,1"
1,26.57144555571099,26.57144555571099
2,26.24964367051829,26.24964367051829
3,26.239521271461552,26.239521271461552
4,26.229428527286146,26.229428527286146
5,26.219323504693755,26.219323504693755
6,26.209216058730224,26.209216058730224
7,26.19911203968901,26.19911203968901
8,26.18897492205418,26.18897492205418
9,26.178906845553627,26.178906845553627
10,26.168763430651584,26.168763430651584
11,26.15871001886567,26.15871001886567
12,26.14857306499311,26.14857306499311
13,26.138409985936732,26.138409985936732
14,26.128286112626377,26.128286112626377
15,26.118160632905624,26.118160632905624
16,26.108053894864476,26.108053894864476
17,26.097940635263644,26.097940635263644
18,26.08781157480699,26.08781157480699
19,26.077678621039286,26.077678621039286
20,26.067554492395253,26.067554492395253
21,26.05743486976071,26.05743486976071
22,26.047308782898376,26.047308782898376
23,26.037169404790284,26.037169404790284
24,26.027026019670206,26.027026019670206
25,26.016884805328818,26.016884805328818
26,26.00675942325385,26.00675942325385
27,25.996628337829353,25.996628337829353
28,25.98649393105815,25.98649393105815
29,25.97638559165422,25.97638559165422
30,25.966245833464185,25.966245833464185
31,25.95609976061439,25.95609976061439
32,25.94596983055956,25.94596983055956
33,25.935831735453057,25.935831735453057
34,25.92570350761181,25.92570350761181
35,25.915560373619527,25.915560373619527
36,25.905415230515427,25.905415230515427
37,25.895271483233955,25.895271483233955
38,25.885124891407006,25.885124891407006
39,25.87496897282481,25.87496897282481
40,25.864826426837656,25.864826426837656
41,25.85467805090817,25.85467805090817
42,25.84453450333573,25.84453450333573
43,25.834384073461756,25.834384073461756
44,25.824220862261992,25.824220862261992
45,25.814072178791683,25.814072178791683
46,25.80395202289907,25.80395202289907
47,25.793790230206184,25.793790230206184
48,25.78363847957113,25.78363847957113
49,25.773515789005252,25.773515789005252
50,25.763362149887595,25.763362149887595
51,25.753208425356544,25.753208425356544
52,25.743050239893314,25.743050239893314
53,25.732896243501425,25.732896243501425
54,25.722768155166165,25.722768155166165
55,25.71252821888373,25.71252821888373
56,25.70238177921838,25.70238177921838
57,25.69225076282597,25.69225076282597
58,25.682156315548212,25.682156315548212
59,25.671938706188158,25.671938706188158
60,25.66172941249472,25.66172941249472
61,25.65161149958852,25.65161149958852
62,25.641490243057024,25.641490243057024
63,25.63131719139626,25.63131719139626
64,25.621114098288277,25.621114098288277
65,25.61097031944033,25.61097031944033
66,25.60074217087647,25.60074217087647
67,25.59058276396606,25.59058276396606
68,25.580422523249513,25.580422523249513
69,25.570251459697708,25.570251459697708
70,25.560078107128838,25.560078107128838
71,25.54990725383123,25.54990725383123
72,25.539734462529896,25.539734462529896
73,25.529558925567265,25.529558925567265
74,25.51939242893004,25.51939242893004
75,25.509222632432806,25.509222632432806
76,25.499041961782265,25.499041961782265
77,25.48884809339703,25.48884809339703
78,25.47866160700202,25.47866160700202
79,25.468480790486385,25.468480790486385
80,25.458312450615416,25.458312450615416
81,25.448143940914015,25.448143940914015
82,25.437958820537965,25.437958820537965
83,25.427781009774417,25.427781009774417
84,25.417608719451692,25.417608719451692
85,25.40742446611937,25.40742446611937
86,25.397255983114686,25.397255983114686
87,25.38706546368936,25.38706546368936
88,25.376885150493727,25.376885150493727
89,25.366699943061302,25.366699943061302
90,25.35651674115,25.35651674115
91,25.346336710337305,25.346336710337305
92,25.336155419372894,25.336155419372894
93,25.325941906982415,25.325941906982415
94,25.315747463344838,25.315747463344838
95,25.305562255907436,25.305562255907436
96,25.295383075066916,25.295383075066916
97,25.285202048353614,25.285202048353614
98,25.275020982142895,25.275020982142895
99,25.26482225971071,25.26482225971071
100,25.254630981095854,25.254630981095854
101,25.244456879815747,25.244456879815747
102,25.23427077737779,25.23427077737779
103,25.224092069570123,25.224092069570123
104,25.21390208270539,25.21390208270539
105,25.20369489707249,25.20369489707249
106,25.193498952266385,25.193498952266385
107,25.183344656732725,25.183344656732725
108,25.173093155900265,25.173093155900265
109,25.162891392476297,25.162891392476297
110,25.152734413373896,25.152734413373896
111,25.14254725846367,25.14254725846367
112,25.13230887734349,25.13230887734349
113,25.122100612350835,25.122100612350835
114,25.11191597477406,25.11191597477406
115,25.10174303661168,25.10174303661168
116,25.09151804583912,25.09151804583912
117,25.081324244122328,25.081324244122328
118,25.07109594625468,25.07109594625468
119,25.060886680129816,25.060886680129816
120,25.050687824765472,25.050687824765472
121,25.040502992216982,25.040502992216982
122,25.03030083341731,25.03030083341731
123,25.020089115646464,25.020089115646464
124,25.00988392218024,25.00988392218024
125,24.999681749596114,24.999681749596114
126,24.989478077987847,24.989478077987847
127,24.97927040325304,24.97927040325304
128,24.969069195371603,24.969069195371603
129,24.958863313212003,24.958863313212003
130,24.948652113187414,24.948652113187414
131,24.93842704380865,24.93842704380865
132,24.928208731312075,24.928208731312075
133,24.91799695196666,24.91799695196666
134,24.907806758888054,24.907806758888054
135,24.897598756368904,24.897598756368904
136,24.88739121429987,24.88739121429987
137,24.877172211178692,24.877172211178692
138,24.866970448417376,24.866970448417376
139,24.85675604152336,24.85675604152336
140,24.84655719116307,24.84655719116307
141,24.836343214445634,24.836343214445634
142,24.826127116986243,24.826127116986243
143,24.815905786874335,24.815905786874335
144,24.805700179036453,24.805700179036453
145,24.795491104398625,24.795491104398625
146,24.785283919369903,24.785283919369903
147,24.77503862773611,24.77503862773611
148,24.76481512341214,24.76481512341214
149,24.75470064676232,24.75470064676232
150,24.744410347746488,24.744410347746488
151,24.73419840055473,24.73419840055473
152,24.723987426378006,24.723987426378006
153,24.713796872676465,24.713796872676465
154,24.703559592875532,24.703559592875532
155,24.693334767735145,24.693334767735145
156,24.683121389233886,24.683121389233886
157,24.672915763261877,24.672915763261877
158,24.662701329246595,24.662701329246595
159,24.652475097873268,24.652475097873268
160,24.642210754538695,24.642210754538695
161,24.63199055298632,24.63199055298632
162,24.621783508680167,24.621783508680167
163,24.61158127943892,24.61158127943892
164,24.601374625356485,24.601374625356485
165,24.591112870764206,24.591112870764206
166,24.580883380108723,24.580883380108723
167,24.570673886751134,24.570673886751134
168,24.560447815951576,24.560447815951576
169,24.550216036753167,24.550216036753167
170,24.53999639023436,24.53999639023436
171,24.52978107057285,24.52978107057285
172,24.519548446571367,24.519548446571367
173,24.509321389490907,24.509321389490907
174,24.499098052631506,24.499098052631506
175,24.488876928473733,24.488876928473733
176,24.478652536195877,24.478652536195877
177,24.468428396395513,24.468428396395513
178,24.458198014660322,24.458198014660322
179,24.44797026189133,24.44797026189133
180,24.43773999043283,24.43773999043283
181,24.42750752838694,24.42750752838694
182,24.417285387663167,24.417285387663167
183,24.40707094179079,24.40707094179079
184,24.396833590972008,24.396833590972008
185,24.386581234651885,24.386581234651885
186,24.376346676945428,24.376346676945428
187,24.366119509676853,24.366119509676853
188,24.35590393086885,24.35590393086885
189,24.345676779682247,24.345676779682247
190,24.33544656186371,24.33544656186371
191,24.325203172126972,24.325203172126972
192,24.314977447010214,24.314977447010214
193,24.30474631338655,24.30474631338655
194,24.294510006023135,24.294510006023135
195,24.284297887030963,24.284297887030963
196,24.27405417076596,24.27405417076596
197,24.263818153541653,24.263818153541653
198,24.253587743099498,24.253587743099498
199,24.24335520744669,24.24335520744669
200,24.233119690318418,24.233119690318418
201,24.222870018037852,24.222870018037852
202,24.212634340118502,24.212634340118502
203,24.20242086444545,24.20242086444545
204,24.192184085244346,24.192184085244346
205,24.181946504827682,24.181946504827682
206,24.17174520851419,24.17174520851419
207,24.161518018185546,24.161518018185546
208,24.15126957421515,24.15126957421515
209,24.141023430138734,24.141023430138734
210,24.130788638997693,24.130788638997693
211,24.120561309119548,24.120561309119548
212,24.11030063681743,24.11030063681743
213,24.100070644829714,24.100070644829714
