Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
26,CC-discharge,30,2181.818181818182,234901.02527036937,3.5244734656240433,-27.263836618115,-27.263836618115,38668.64586233632,8492.641708572788,-2.2726956746656567e-19,3.5244734656240433,16.52353734431212
26,CC-discharge,31,2254.545454545455,234973.75254309663,3.515745415424573,-27.263836618115,-27.263836618115,39086.3409506492,8039.186317023667,-2.272694872230304e-19,3.515745415424573,17.07432192245586
26,CC-discharge,32,2327.2727272727275,235046.47981582393,3.506668305334095,-27.263836618115,-27.263836618115,39504.0360389622,7585.730925474693,-2.272694562594075e-19,3.506668305334095,17.625106500599596
26,CC-discharge,33,2400.0,235119.2070885512,3.497100403196116,-27.263836618115,-27.263836618115,39921.73112727514,7132.275533925761,-2.2726937661668387e-19,3.497100403196116,18.175891078743334
26,CC-discharge,34,2472.727272727273,235191.93436127846,3.486864021280783,-27.263836618115,-27.263836618115,40339.42621558795,6678.820142376621,-2.272694054604417e-19,3.486864021280783,18.726675656887075
26,CC-discharge,35,2545.4545454545455,235264.66163400575,3.475738639830484,-27.263836618115,-27.263836618115,40757.121303900334,6225.3647508274225,-2.272697219663115e-19,3.475738639830484,19.277460235030812
26,CC-discharge,36,2618.1818181818185,235337.38890673302,3.463451657423494,-27.263836618115,-27.263836618115,41174.81639221318,5771.909359278401,-2.272695407326558e-19,3.463451657423494,19.82824481317455
26,CC-discharge,37,2690.909090909091,235410.11617946028,3.4496668240585397,-27.263836618115,-27.263836618115,41592.51148052588,5318.453967729236,-2.272693794208685e-19,3.4496668240585397,20.379029391318287
26,CC-discharge,38,2763.636363636364,235482.84345218755,3.433971011386672,-27.263836618115,-27.263836618115,42010.20656883892,4864.9985761801545,-2.2726953475489733e-19,3.433971011386672,20.929813969462025
26,CC-discharge,39,2836.3636363636365,235555.57072491484,3.415859279253954,-27.263836618115,-27.263836618115,42427.90165715208,4411.543184631105,-2.272695266632218e-19,3.415859279253954,21.480598547605762
26,CC-discharge,40,2909.0909090909095,235628.2979976421,3.3947188179079,-27.263836618115,-27.263836618115,42845.596745464936,3958.0877930820207,-2.272695106733443e-19,3.3947188179079,22.0313831257495
26,CC-discharge,41,2981.818181818182,235701.02527036937,3.3698126352401103,-27.263836618115,-27.263836618115,43263.29183377795,3504.6324015328723,-2.2726945748753576e-19,3.3698126352401103,22.582167703893237
