Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
5,CC-discharge,16,1163.6363636363637,38544.31938848084,3.646775943278404,-27.263836618115,-27.263836618115,32841.53243680508,14983.04862639463,5.229515026197992e-09,3.646775943278404,8.812553250299798
5,CC-discharge,17,1236.3636363636365,38617.04666120812,3.6370454289061906,-27.263836618115,-27.263836618115,33259.22752511748,14529.593234845617,5.229515026197992e-09,3.6370454289061906,9.363337828443536
5,CC-discharge,18,1309.0909090909092,38689.773933935394,3.627525692933092,-27.263836618115,-27.263836618115,33676.92261343037,14076.137843296126,5.229515026197992e-09,3.627525692933092,9.914122406587273
5,CC-discharge,19,1381.818181818182,38762.501206662666,3.618208176520285,-27.263836618115,-27.263836618115,34094.617701743235,13622.682451746998,5.229515026197992e-09,3.618208176520285,10.46490698473101
5,CC-discharge,20,1454.5454545454547,38835.22847938994,3.6090836311448857,-27.263836618115,-27.263836618115,34512.31279005609,13169.227060197754,5.229515026197992e-09,3.6090836311448857,11.015691562874748
5,CC-discharge,21,1527.2727272727275,38907.95575211721,3.600141552104559,-27.263836618115,-27.263836618115,34930.00787836884,12715.771668648416,5.229515026197992e-09,3.600141552104559,11.566476141018486
5,CC-discharge,22,1600.0000000000002,38980.68302484448,3.591369552955476,-27.263836618115,-27.263836618115,35347.702966682016,12262.316277099644,5.229515026197992e-09,3.591369552955476,12.117260719162223
5,CC-discharge,23,1672.727272727273,39053.410297571754,3.5827520598314,-27.263836618115,-27.263836618115,35765.3980549944,11808.860885550377,5.229515026197992e-09,3.5827520598314,12.66804529730596
5,CC-discharge,24,1745.4545454545455,39126.137570299026,3.5742721803244395,-27.263836618115,-27.263836618115,36183.09314330727,11355.405494001678,5.229515026197992e-09,3.5742721803244395,13.218829875449696
5,CC-discharge,25,1818.1818181818182,39198.8648430263,3.5659061430636787,-27.263836618115,-27.263836618115,36600.78823162025,10901.950102452507,5.229515026197992e-09,3.5659061430636787,13.769614453593434
5,CC-discharge,26,1890.909090909091,39271.59211575357,3.5576255479926626,-27.263836618115,-27.263836618115,37018.483319933046,10448.494710903335,5.229515026197992e-09,3.5576255479926626,14.320399031737171
5,CC-discharge,27,1963.6363636363637,39344.31938848084,3.549394963970641,-27.263836618115,-27.263836618115,37436.178408245876,9995.039319354144,5.229515026197992e-09,3.549394963970641,14.871183609880909
5,CC-discharge,28,2036.3636363636365,39417.04666120812,3.5411701400519755,-27.263836618115,-27.263836618115,37853.87349655893,9541.583927804935,5.229515026197992e-09,3.5411701400519755,15.421968188024646
5,CC-discharge,29,2109.0909090909095,39489.773933935394,3.532895720677271,-27.263836618115,-27.263836618115,38271.56858487159,9088.128536255757,5.229515026197992e-09,3.532895720677271,15.972752766168385
5,CC-discharge,30,2181.818181818182,39562.501206662666,3.5245025399304724,-27.263836618115,-27.263836618115,38689.263673184534,8634.673144706598,5.229515026197992e-09,3.5245025399304724,16.52353734431212
5,CC-discharge,31,2254.545454545455,39635.22847938994,3.515904283381235,-27.263836618115,-27.263836618115,39106.95876149691,8181.217753157351,5.229515026197992e-09,3.515904283381235,17.07432192245586
5,CC-discharge,32,2327.2727272727275,39707.95575211721,3.5069936816096376,-27.263836618115,-27.263836618115,39524.653849810136,7727.762361608356,5.229515026197992e-09,3.5069936816096376,17.625106500599596
5,CC-discharge,33,2400.0,39780.68302484448,3.4976358079762226,-27.263836618115,-27.263836618115,39942.348938122865,7274.306970059349,5.229515026197992e-09,3.4976358079762226,18.175891078743334
5,CC-discharge,34,2472.727272727273,39853.410297571754,3.487665124338329,-27.263836618115,-27.263836618115,40360.04402643605,6820.851578510258,5.229515026197992e-09,3.487665124338329,18.726675656887075
5,CC-discharge,35,2545.4545454545455,39926.137570299026,3.476874710831069,-27.263836618115,-27.263836618115,40777.73911474903,6367.39618696103,5.229515026197992e-09,3.476874710831069,19.277460235030812
5,CC-discharge,36,2618.1818181818185,39998.8648430263,3.4650087759575614,-27.263836618115,-27.263836618115,41195.43420306198,5913.940795412053,5.229515026197992e-09,3.4650087759575614,19.82824481317455
5,CC-discharge,37,2690.909090909091,40071.59211575357,3.4517515171397113,-27.263836618115,-27.263836618115,41613.12929137467,5460.485403862879,5.229515026197992e-09,3.4517515171397113,20.379029391318287
5,CC-discharge,38,2763.636363636364,40144.31938848084,3.4367144331314496,-27.263836618115,-27.263836618115,42030.82437968706,5007.030012313801,5.229515026197992e-09,3.4367144331314496,20.929813969462025
5,CC-discharge,39,2836.3636363636365,40217.04666120812,3.4194218461497954,-27.263836618115,-27.263836618115,42448.51946799936,4553.574620764724,5.229515026197992e-09,3.4194218461497954,21.480598547605762
5,CC-discharge,40,2909.0909090909095,40289.773933935394,3.399295160056204,-27.263836618115,-27.263836618115,42866.21455631185,4100.119229215644,5.229515026197992e-09,3.399295160056204,22.0313831257495
5,CC-discharge,41,2981.818181818182,40362.501206662666,3.3756358304066874,-27.263836618115,-27.263836618115,43283.909644624575,3646.663837666539,5.229515026197992e-09,3.3756358304066874,22.582167703893237
5,CC-discharge,42,3054.545454545455,40435.22847938994,3.3476112872908392,-27.263836618115,-27.263836618115,43701.6047329371,3193.2084461174913,5.229515026197992e-09,3.3476112872908392,23.132952282036975
5,CC-discharge,43,3127.2727272727275,40507.95575211721,3.31423908632462,-27.263836618115,-27.263836618115,44119.29982124948,2739.753054568383,5.229515026197992e-09,3.31423908632462,23.683736860180712
5,CC-discharge,44,3200.0000000000005,40580.68302484448,3.2743604590772115,-27.263836618115,-27.263836618115,44536.994909561974,2286.2976630193743,5.229515026197992e-09,3.2743604590772115,24.23452143832445
5,CC-discharge,45,3272.727272727273,40653.410297571754,3.226502917118419,-27.263836618115,-27.263836618115,44954.68999787503,1832.8422714703702,5.229515026197992e-09,3.226502917118419,24.785306016468187
5,CC-discharge,46,3345.454545454546,40726.137570299026,3.1679662270785034,-27.263836618115,-27.263836618115,45372.385086188,1379.3868799213146,5.229515026197992e-09,3.1679662270785034,25.336090594611925
5,CC-discharge,47,3418.1818181818185,40798.8648430263,3.0876815837640015,-27.263836618115,-27.263836618115,45790.080174501134,925.9314883722576,5.229515026197992e-09,3.0876815837640015,25.886875172755662
5,CC-discharge,48,3462.079307525106,40842.76233236959,3.0000100000000014,-27.263836618115,-27.263836618115,46042.19695271016,652.2301316222835,5.229515026197992e-09,3.0000100000000014,26.21932349981145
5,CC-charge,0,3462.079307525106,40842.76233236959,3.716691733026916,27.263836618115,27.263836618115,46042.19695271016,652.2301316222835,5.229515026197992e-09,3.716691733026916,0.0
5,CC-charge,1,3534.8065802523784,40915.48960509686,3.821432679438944,27.263836618115,27.263836618115,45477.08200192413,1186.7272363613401,5.229526710385318e-09,3.821432679438944,-0.0
5,CC-charge,2,3607.5338529796513,40988.21687782413,3.867662557125624,27.263836618115,27.263836618115,45057.49291122466,1640.208360235411,5.229558800391257e-09,3.867662557125624,-0.0
5,CC-charge,3,3680.261125706924,41060.944150551404,3.905028853303877,27.263836618115,27.263836618115,44639.76066741681,2093.6613862438494,5.229625254204098e-09,3.905028853303877,-0.0
5,CC-charge,4,3752.988398434197,41133.671423278676,3.936251321621909,27.263836618115,27.263836618115,44222.06508480159,2547.1126644482983,5.229745561345766e-09,3.936251321621909,-0.0
5,CC-charge,5,3825.7156711614693,41206.39869600595,3.962257940872048,27.263836618115,27.263836618115,43804.36999145226,3000.5614984069807,5.229940244731964e-09,3.962257940872048,-0.0
5,CC-charge,6,3898.4429438887423,41279.12596873323,3.9838205523952563,27.263836618115,27.263836618115,43386.674903202555,3454.0073243215497,5.2302280945557795e-09,3.9838205523952563,-0.0
5,CC-charge,7,3971.170216616015,41351.8532414605,4.001680404201862,27.263836618115,27.263836618115,42968.97981488935,3907.4497856711914,5.230621796063271e-09,4.001680404201862,-0.0
5,CC-charge,8,4043.897489343288,41424.58051418777,4.016521060206489,27.263836618115,27.263836618115,42551.28472657625,4360.888784341317,5.2311259131744885e-09,4.016521060206489,-0.0
5,CC-charge,9,4116.624762070561,41497.307786915044,4.028945730660008,27.263836618115,27.263836618115,42133.58963826257,4814.324452506223,5.231737466731421e-09,4.028945730660008,-0.0
5,CC-charge,10,4189.352034797833,41570.035059642316,4.039470464209066,27.263836618115,27.263836618115,41715.89454994994,5267.757092211941,5.232447674926804e-09,4.039470464209066,-0.0
5,CC-charge,11,4262.079307525106,41642.76233236959,4.048528042939773,27.263836618115,27.263836618115,41298.19946163637,5721.187103632781,5.23324421478352e-09,4.048528042939773,-0.0
5,CC-charge,12,4334.806580252379,41715.48960509686,4.056475628079586,27.263836618115,27.263836618115,40880.504373322874,6174.6149205192305,5.234113342720529e-09,4.056475628079586,-0.0
