Cycle,Pack Capacity,"Cell 1,1"
1,26.965071906950175,26.965071906950175
2,28.098602468399665,28.098602468399665
3,28.09448154809277,28.09448154809277
4,28.090368930353364,28.090368930353364
5,28.08623855575645,28.08623855575645
6,28.082124644006445,28.082124644006445
7,28.078018773597485,28.078018773597485
8,28.07390786554904,28.07390786554904
9,28.069782911645902,28.069782911645902
10,28.06567198205252,28.06567198205252
11,28.06157539342334,28.06157539342334
12,28.057464990627103,28.057464990627103
13,28.053348186831688,28.053348186831688
14,28.049258681128016,28.049258681128016
15,28.04516226264765,28.04516226264765
16,28.041045857770637,28.041045857770637
17,28.036934405052197,28.036934405052197
18,28.032837888358337,28.032837888358337
19,28.02875620882451,28.02875620882451
20,28.024641920021153,28.024641920021153
21,28.020539867405688,28.020539867405688
22,28.016451179173984,28.016451179173984
23,28.01237022768739,28.01237022768739
24,28.008251956973417,28.008251956973417
25,28.004150852558748,28.004150852558748
26,28.000063474611267,28.000063474611267
27,27.995973584603483,27.995973584603483
28,27.99186818819564,27.99186818819564
29,27.987789297458285,27.987789297458285
30,27.983714804089328,27.983714804089328
31,27.979617967556468,27.979617967556468
32,27.975517045634522,27.975517045634522
33,27.97142615209665,27.97142615209665
34,27.96735522459054,27.96735522459054
35,27.963261101523237,27.963261101523237
36,27.95916510324197,27.95916510324197
37,27.955092311418696,27.955092311418696
38,27.951026393939,27.951026393939
39,27.94691772480036,27.94691772480036
40,27.942835086653083,27.942835086653083
41,27.938768076742004,27.938768076742004
42,27.934695243354778,27.934695243354778
43,27.93060636197208,27.93060636197208
44,27.92652872559073,27.92652872559073
45,27.922466562850403,27.922466562850403
46,27.918391942253695,27.918391942253695
47,27.91428783113885,27.91428783113885
48,27.910219923055735,27.910219923055735
49,27.906166974688173,27.906166974688173
50,27.902082504026286,27.902082504026286
51,27.898005813515773,27.898005813515773
52,27.893944754130754,27.893944754130754
53,27.88989333258944,27.88989333258944
54,27.88581195698002,27.88581195698002
55,27.881745466812475,27.881745466812475
56,27.877693917126876,27.877693917126876
57,27.873636576610373,27.873636576610373
58,27.86956326174568,27.86956326174568
59,27.865510228207206,27.865510228207206
60,27.861457150034838,27.861457150034838
61,27.857392720835463,27.857392720835463
62,27.85332245725468,27.85332245725468
63,27.849270283745387,27.849270283745387
64,27.845228468590086,27.845228468590086
65,27.8411563529594,27.8411563529594
66,27.837087358588697,27.837087358588697
67,27.833042958562643,27.833042958562643
68,27.829003496943024,27.829003496943024
69,27.824934674905442,27.824934674905442
70,27.820883822182473,27.820883822182473
71,27.81684856899978,27.81684856899978
72,27.8127954846543,27.8127954846543
73,27.808736654210858,27.808736654210858
74,27.804694852945143,27.804694852945143
75,27.800664904810215,27.800664904810215
76,27.796598230200466,27.796598230200466
77,27.79254701967059,27.79254701967059
78,27.78851138004461,27.78851138004461
79,27.784475876753124,27.784475876753124
80,27.78041997163563,27.78041997163563
81,27.776383892636268,27.776383892636268
82,27.772360466861553,27.772360466861553
83,27.768315848909204,27.768315848909204
84,27.764265936854787,27.764265936854787
85,27.76023784415745,27.76023784415745
86,27.75621765602734,27.75621765602734
87,27.752168508219476,27.752168508219476
88,27.74812738417631,27.74812738417631
89,27.744104594162224,27.744104594162224
90,27.740082184513046,27.740082184513046
91,27.736034096094645,27.736034096094645
92,27.732003258706463,27.732003258706463
93,27.72798612917221,27.72798612917221
94,27.72394881952603,27.72394881952603
95,27.719911505036777,27.719911505036777
96,27.715891777090526,27.715891777090526
97,27.71188870362304,27.71188870362304
98,27.707851103265618,27.707851103265618
99,27.70383007530068,27.70383007530068
100,27.69981910513393,27.69981910513393
101,27.695802568381037,27.695802568381037
102,27.691765061299215,27.691765061299215
103,27.687744464532752,27.687744464532752
104,27.683738914103575,27.683738914103575
105,27.67969900420948,27.67969900420948
106,27.675676411808496,27.675676411808496
107,27.671690090101766,27.671690090101766
108,27.66767445337852,27.66767445337852
109,27.663644500964757,27.663644500964757
110,27.659621374031182,27.659621374031182
111,27.6556228995156,27.6556228995156
112,27.65160291469477,27.65160291469477
113,27.647584170879718,27.647584170879718
114,27.643581392700757,27.643581392700757
115,27.63958708193831,27.63958708193831
116,27.63556068389074,27.63556068389074
117,27.6315508606784,27.6315508606784
118,27.627556164588988,27.627556164588988
119,27.623568301936018,27.623568301936018
120,27.61953492403082,27.61953492403082
121,27.615557721736867,27.615557721736867
122,27.611553798676603,27.611553798676603
123,27.60755222419244,27.60755222419244
124,27.603555713760315,27.603555713760315
125,27.59955342750345,27.59955342750345
126,27.595558295204587,27.595558295204587
127,27.591554224508723,27.591554224508723
128,27.587559971354924,27.587559971354924
129,27.58356603361899,27.58356603361899
130,27.579568181777546,27.579568181777546
131,27.57558117253594,27.57558117253594
132,27.57158308408344,27.57158308408344
133,27.567593827631864,27.567593827631864
134,27.56360247411809,27.56360247411809
135,27.559612774452294,27.559612774452294
136,27.555624926576996,27.555624926576996
137,27.55163650253772,27.55163650253772
138,27.547655780486895,27.547655780486895
139,27.54366419135516,27.54366419135516
140,27.53968169398053,27.53968169398053
141,27.53568468346482,27.53568468346482
142,27.53170118026173,27.53170118026173
143,27.527735350285756,27.527735350285756
144,27.523739489414382,27.523739489414382
145,27.51974973561663,27.51974973561663
146,27.515775641597667,27.515775641597667
147,27.511805054211205,27.511805054211205
148,27.50781145376037,27.50781145376037
149,27.50384786967398,27.50384786967398
150,27.499891514214866,27.499891514214866
151,27.49590009588242,27.49590009588242
152,27.49191516271581,27.49191516271581
153,27.487947973696922,27.487947973696922
154,27.483985035256044,27.483985035256044
155,27.47999911421864,27.47999911421864
156,27.476030122028305,27.476030122028305
157,27.472078294935663,27.472078294935663
158,27.468102149669964,27.468102149669964
159,27.464129546183027,27.464129546183027
