Cycle,Pack Capacity,"Cell 1,1"
130,21.318338868582114,21.318338868582114
131,21.315598800860265,21.315598800860265
132,21.31288232898438,21.31288232898438
133,21.310140378808285,21.310140378808285
134,21.30743476800029,21.30743476800029
135,21.304698052779333,21.304698052779333
136,21.30199241126284,21.30199241126284
137,21.299251238378922,21.299251238378922
138,21.29655286280966,21.29655286280966
139,21.29380759062032,21.29380759062032
140,21.29111377305285,21.29111377305285
141,21.288360074048366,21.288360074048366
142,21.28567174521037,21.28567174521037
143,21.28291665501786,21.28291665501786
144,21.280231690021076,21.280231690021076
145,21.277474055830552,21.277474055830552
146,21.27478224013729,21.27478224013729
147,21.272026939765883,21.272026939765883
148,21.269337588959587,21.269337588959587
149,21.26658636393945,21.26658636393945
150,21.26389572737476,21.26389572737476
151,21.261155537526562,21.261155537526562
152,21.258463319826166,21.258463319826166
153,21.255721829474034,21.255721829474034
154,21.25302764348658,21.25302764348658
155,21.250286907176697,21.250286907176697
156,21.247592450391394,21.247592450391394
157,21.2448448582382,21.2448448582382
158,21.242149385741655,21.242149385741655
159,21.23941866687625,21.23941866687625
160,21.236716010303336,21.236716010303336
161,21.233988353713876,21.233988353713876
162,21.23128175292007,21.23128175292007
163,21.228561263487233,21.228561263487233
164,21.2258556609886,21.2258556609886
165,21.223135675629667,21.223135675629667
166,21.220419496135474,21.220419496135474
167,21.21770479873469,21.21770479873469
168,21.21499036020471,21.21499036020471
169,21.21228004990713,21.21228004990713
170,21.209562880304418,21.209562880304418
171,21.206857005090527,21.206857005090527
172,21.204137017245202,21.204137017245202
173,21.20143559790185,21.20143559790185
174,21.19871268746978,21.19871268746978
175,21.196015656282288,21.196015656282288
176,21.193285959576833,21.193285959576833
177,21.19059296916838,21.19059296916838
178,21.187864344566083,21.187864344566083
179,21.18517622533601,21.18517622533601
180,21.182473215842858,21.182473215842858
181,21.17976146663468,21.17976146663468
182,21.177053713818925,21.177053713818925
183,21.174344983088577,21.174344983088577
184,21.171636038300655,21.171636038300655
185,21.1689256180195,21.1689256180195
186,21.16621623127607,21.16621623127607
187,21.16350829130687,21.16350829130687
188,21.16080366242733,21.16080366242733
189,21.15809665956886,21.15809665956886
190,21.155385101146003,21.155385101146003
191,21.15267923506919,21.15267923506919
192,21.14997310011525,21.14997310011525
193,21.147266664447702,21.147266664447702
194,21.144565090404978,21.144565090404978
195,21.14185617675373,21.14185617675373
196,21.13915187523127,21.13915187523127
197,21.13645139938874,21.13645139938874
198,21.133743212918127,21.133743212918127
199,21.131040216120613,21.131040216120613
200,21.12833780460329,21.12833780460329
201,21.12563569520852,21.12563569520852
202,21.122933438421423,21.122933438421423
203,21.120231710778924,21.120231710778924
204,21.117530475307042,21.117530475307042
205,21.114830307961824,21.114830307961824
206,21.112130823200104,21.112130823200104
207,21.10943183662358,21.10943183662358
208,21.106732251317432,21.106732251317432
209,21.10403273347988,21.10403273347988
210,21.101331813210788,21.101331813210788
211,21.09863154990967,21.09863154990967
212,21.095931843126788,21.095931843126788
213,21.093232603208584,21.093232603208584
214,21.09053375264028,21.09053375264028
215,21.087834418923364,21.087834418923364
216,21.085134881349212,21.085134881349212
217,21.0824359883488,21.0824359883488
218,21.07973792861853,21.07973792861853
219,21.077040605362466,21.077040605362466
220,21.074343908423685,21.074343908423685
221,21.07164774644442,21.07164774644442
222,21.068952982091652,21.068952982091652
223,21.066255751080284,21.066255751080284
224,21.06355903614606,21.06355903614606
225,21.060866270759213,21.060866270759213
226,21.058170638233975,21.058170638233975
227,21.055477264676586,21.055477264676586
228,21.052786478321885,21.052786478321885
229,21.050091240937753,21.050091240937753
230,21.04739527900075,21.04739527900075
231,21.044705920117018,21.044705920117018
232,21.042015114300117,21.042015114300117
233,21.039325563008703,21.039325563008703
234,21.036630282231492,21.036630282231492
235,21.033935992229463,21.033935992229463
236,21.031244031976566,21.031244031976566
237,21.02855223815748,21.02855223815748
238,21.025855581547198,21.025855581547198
239,21.02316425682971,21.02316425682971
240,21.020472125871834,21.020472125871834
241,21.017780602167875,21.017780602167875
242,21.01508690664055,21.01508690664055
243,21.01240079500077,21.01240079500077
244,21.009712630762472,21.009712630762472
245,21.00702369162705,21.00702369162705
246,21.00433413862131,21.00433413862131
247,21.001645103002165,21.001645103002165
248,20.998956856527748,20.998956856527748
249,20.996268696799994,20.996268696799994
250,20.993580107489187,20.993580107489187
251,20.990892325691757,20.990892325691757
252,20.988206107678476,20.988206107678476
253,20.98552098232421,20.98552098232421
254,20.982836588775307,20.982836588775307
255,20.980152632329098,20.980152632329098
256,20.97746931556805,20.97746931556805
257,20.974785952196676,20.974785952196676
258,20.972100093470836,20.972100093470836
259,20.969413850664687,20.969413850664687
260,20.966727978986317,20.966727978986317
261,20.964042746328932,20.964042746328932
262,20.961358077650903,20.961358077650903
263,20.958673269367946,20.958673269367946
264,20.955989257180047,20.955989257180047
265,20.95330580856041,20.95330580856041
266,20.950622945804955,20.950622945804955
267,20.94794037854177,20.94794037854177
268,20.945258466417243,20.945258466417243
269,20.942576950336854,20.942576950336854
270,20.939896048525558,20.939896048525558
271,20.937215684153315,20.937215684153315
272,20.934535219343875,20.934535219343875
273,20.93185493188461,20.93185493188461
274,20.929168513047493,20.929168513047493
275,20.926469383765934,20.926469383765934
276,20.923815036323216,20.923815036323216
277,20.92110995708644,20.92110995708644
278,20.91846061948627,20.91846061948627
279,20.91575058244195,20.91575058244195
280,20.913106980244063,20.913106980244063
281,20.910393159919686,20.910393159919686
282,20.90774668376771,20.90774668376771
283,20.905038524570724,20.905038524570724
284,20.902387939670277,20.902387939670277
285,20.89968624418907,20.89968624418907
286,20.897031314787498,20.897031314787498
287,20.894336058903733,20.894336058903733
288,20.891677777538117,20.891677777538117
289,20.88898851361701,20.88898851361701
290,20.886323950240172,20.886323950240172
291,20.883639527874596,20.883639527874596
292,20.880968370864334,20.880968370864334
293,20.878293203516723,20.878293203516723
294,20.875617378008744,20.875617378008744
295,20.87294735242485,20.87294735242485
296,20.87026772658622,20.87026772658622
297,20.867604127586088,20.867604127586088
298,20.864914330092045,20.864914330092045
299,20.862259833085325,20.862259833085325
300,20.85957061208398,20.85957061208398
