Cycle,Pack Capacity,"Cell 1,1"
116,25.274763407710868,25.274763407710868
117,25.266084876031172,25.266084876031172
118,25.25743059020138,25.25743059020138
119,25.248773774624702,25.248773774624702
120,25.240105218883755,25.240105218883755
121,25.23144067870809,25.23144067870809
122,25.22277160252333,25.22277160252333
123,25.21412749676615,25.21412749676615
124,25.20541176028018,25.20541176028018
125,25.19674500223869,25.19674500223869
126,25.188082569239892,25.188082569239892
127,25.17936388878795,25.17936388878795
128,25.170686009934187,25.170686009934187
129,25.161983602386375,25.161983602386375
130,25.153338922904823,25.153338922904823
131,25.14465776583612,25.14465776583612
132,25.135939914430597,25.135939914430597
133,25.1272451841032,25.1272451841032
134,25.118570656166657,25.118570656166657
135,25.109881433938536,25.109881433938536
136,25.101199954775502,25.101199954775502
137,25.092471602218602,25.092471602218602
138,25.083786631764024,25.083786631764024
139,25.07507739167486,25.07507739167486
140,25.066359485518173,25.066359485518173
141,25.05766591381061,25.05766591381061
142,25.0489648111321,25.0489648111321
143,25.040267244942893,25.040267244942893
144,25.031556102070528,25.031556102070528
145,25.022845501295322,25.022845501295322
146,25.01414294685228,25.01414294685228
147,25.005428960139692,25.005428960139692
148,24.99673249204353,24.99673249204353
149,24.988003501977587,24.988003501977587
150,24.979290288107446,24.979290288107446
151,24.970568972993643,24.970568972993643
152,24.961858435491038,24.961858435491038
153,24.953145286555777,24.953145286555777
154,24.94441311813685,24.94441311813685
155,24.935686043235368,24.935686043235368
156,24.926943360394908,24.926943360394908
157,24.91823356108183,24.91823356108183
158,24.909499247542563,24.909499247542563
159,24.900781806004435,24.900781806004435
160,24.892061278270642,24.892061278270642
161,24.88332389808856,24.88332389808856
162,24.87459840264618,24.87459840264618
163,24.865861389188428,24.865861389188428
164,24.85712788621184,24.85712788621184
165,24.84838833232411,24.84838833232411
166,24.839660202846034,24.839660202846034
167,24.83092418281526,24.83092418281526
168,24.822170907598206,24.822170907598206
169,24.813443027190438,24.813443027190438
170,24.8046937065901,24.8046937065901
171,24.795959289416775,24.795959289416775
172,24.78720498030136,24.78720498030136
173,24.77844059788844,24.77844059788844
174,24.769686454976185,24.769686454976185
175,24.760932426735064,24.760932426735064
176,24.752196070600323,24.752196070600323
177,24.743454088915428,24.743454088915428
178,24.734709766348693,24.734709766348693
179,24.725944934272718,24.725944934272718
180,24.71719149390435,24.71719149390435
181,24.708458301357137,24.708458301357137
182,24.69968449752259,24.69968449752259
183,24.690933054929513,24.690933054929513
184,24.6821640067667,24.6821640067667
185,24.673416810465227,24.673416810465227
186,24.664646263804027,24.664646263804027
187,24.65587274296041,24.65587274296041
188,24.647113841407702,24.647113841407702
189,24.638303331623042,24.638303331623042
190,24.62954422422273,24.62954422422273
191,24.62077299961979,24.62077299961979
192,24.612019684105878,24.612019684105878
193,24.6032500304316,24.6032500304316
194,24.59444185769839,24.59444185769839
195,24.58566488484265,24.58566488484265
196,24.576878326853326,24.576878326853326
197,24.568133378149042,24.568133378149042
198,24.55933017161669,24.55933017161669
199,24.550541332465613,24.550541332465613
200,24.541753253855674,24.541753253855674
201,24.53297158154324,24.53297158154324
202,24.524201193235587,24.524201193235587
203,24.515393659769494,24.515393659769494
204,24.50661907106241,24.50661907106241
205,24.497823306722932,24.497823306722932
206,24.4890351874459,24.4890351874459
207,24.480241914201297,24.480241914201297
208,24.471439789868782,24.471439789868782
209,24.46265867369964,24.46265867369964
210,24.45385195236966,24.45385195236966
211,24.44506212242725,24.44506212242725
212,24.436255220513203,24.436255220513203
213,24.427447911493367,24.427447911493367
214,24.4186533514172,24.4186533514172
215,24.409847825241762,24.409847825241762
216,24.401055883059904,24.401055883059904
217,24.39223103528662,24.39223103528662
218,24.383410037788348,24.383410037788348
219,24.374602803142956,24.374602803142956
220,24.365808811627765,24.365808811627765
221,24.35700410809376,24.35700410809376
222,24.348172692732035,24.348172692732035
223,24.339373456212055,24.339373456212055
224,24.330548048771487,24.330548048771487
225,24.32173142793343,24.32173142793343
226,24.312927076374557,24.312927076374557
227,24.304098608480313,24.304098608480313
228,24.29528023075688,24.29528023075688
229,24.28645440637517,24.28645440637517
230,24.277639542325684,24.277639542325684
231,24.268812830634445,24.268812830634445
232,24.25998828135718,24.25998828135718
233,24.251177168130013,24.251177168130013
234,24.24233741249866,24.24233741249866
235,24.233510304859422,24.233510304859422
236,24.22465737172295,24.22465737172295
237,24.215818485559033,24.215818485559033
238,24.207023190129142,24.207023190129142
239,24.19817929526928,24.19817929526928
240,24.189351117136425,24.189351117136425
241,24.18050929886442,24.18050929886442
242,24.171703537088554,24.171703537088554
243,24.162874373961472,24.162874373961472
244,24.154012053381646,24.154012053381646
245,24.145175083462306,24.145175083462306
246,24.13632478447815,24.13632478447815
247,24.127490777789717,24.127490777789717
248,24.118610307824873,24.118610307824873
249,24.10977996488293,24.10977996488293
250,24.100945468781983,24.100945468781983
251,24.092078507824777,24.092078507824777
252,24.0832154090169,24.0832154090169
253,24.074363847883216,24.074363847883216
254,24.0655262052259,24.0655262052259
255,24.05668436670362,24.05668436670362
256,24.047823311455733,24.047823311455733
257,24.03896217558377,24.03896217558377
258,24.030087957122515,24.030087957122515
259,24.021241771762618,24.021241771762618
260,24.012404676019493,24.012404676019493
261,24.003503682109745,24.003503682109745
262,23.99465140597993,23.99465140597993
263,23.985787303562564,23.985787303562564
264,23.976931695422962,23.976931695422962
265,23.96806873258885,23.96806873258885
266,23.959193526542354,23.959193526542354
267,23.950337888064766,23.950337888064766
268,23.9414626235613,23.9414626235613
269,23.932593414567055,23.932593414567055
270,23.923722023822975,23.923722023822975
271,23.914842400907492,23.914842400907492
272,23.905983175608114,23.905983175608114
273,23.897100497958192,23.897100497958192
274,23.888226154552584,23.888226154552584
275,23.87934406384437,23.87934406384437
276,23.87045804765641,23.87045804765641
277,23.861596711294396,23.861596711294396
278,23.852707850126546,23.852707850126546
279,23.843812213134818,23.843812213134818
280,23.834930334719996,23.834930334719996
281,23.826048213395843,23.826048213395843
282,23.81717852422292,23.81717852422292
283,23.808276064523433,23.808276064523433
284,23.79938202934505,23.79938202934505
285,23.79050109781404,23.79050109781404
286,23.781602681789266,23.781602681789266
287,23.772732712585565,23.772732712585565
288,23.763813946024396,23.763813946024396
289,23.75493240097634,23.75493240097634
290,23.746031405788525,23.746031405788525
291,23.737130957989447,23.737130957989447
292,23.728256956961932,23.728256956961932
293,23.71933688286082,23.71933688286082
294,23.71044771486327,23.71044771486327
295,23.701549964393887,23.701549964393887
296,23.692644517342043,23.692644517342043
297,23.683755084671887,23.683755084671887
298,23.674812286177477,23.674812286177477
299,23.665934883846383,23.665934883846383
300,23.65702786924743,23.65702786924743
