Cycle,Pack Capacity,"Cell 1,1"
1,26.993524875927907,26.993524875927907
2,18.492054836667858,18.492054836667858
3,18.483068160179588,18.483068160179588
4,18.474075206133627,18.474075206133627
5,18.465110633699133,18.465110633699133
6,18.45610581906768,18.45610581906768
7,18.447113623137167,18.447113623137167
8,18.43814320322953,18.43814320322953
9,18.429141804852677,18.429141804852677
10,18.420174591491286,18.420174591491286
11,18.4111663342537,18.4111663342537
12,18.402175228631183,18.402175228631183
13,18.393204309748253,18.393204309748253
14,18.384190238042155,18.384190238042155
15,18.3752126857787,18.3752126857787
16,18.366215222958452,18.366215222958452
17,18.35723509615362,18.35723509615362
18,18.348237727346707,18.348237727346707
19,18.33925118691383,18.33925118691383
20,18.330258226131217,18.330258226131217
21,18.321258077168384,18.321258077168384
22,18.312262648683443,18.312262648683443
23,18.303268682174597,18.303268682174597
24,18.294267895566627,18.294267895566627
25,18.285270172494624,18.285270172494624
26,18.276271078296972,18.276271078296972
27,18.26727137168264,18.26727137168264
28,18.25826537941241,18.25826537941241
29,18.249268396899982,18.249268396899982
30,18.240267421410504,18.240267421410504
31,18.231258768932587,18.231258768932587
32,18.222256482741653,18.222256482741653
33,18.213254168165715,18.213254168165715
34,18.20425294493132,18.20425294493132
35,18.195247845227104,18.195247845227104
36,18.18623817292004,18.18623817292004
37,18.17723100455798,18.17723100455798
38,18.168205102377428,18.168205102377428
39,18.15922491052989,18.15922491052989
40,18.15018796342206,18.15018796342206
41,18.14118434028568,18.14118434028568
42,18.132178173910244,18.132178173910244
43,18.12315235113301,18.12315235113301
44,18.114163486822747,18.114163486822747
45,18.105137467106456,18.105137467106456
46,18.096128086538872,18.096128086538872
47,18.087139284840823,18.087139284840823
48,18.078092419823935,18.078092419823935
49,18.06908949084679,18.06908949084679
50,18.060077384484998,18.060077384484998
51,18.051050857804324,18.051050857804324
52,18.042057708093463,18.042057708093463
53,18.03302367857254,18.03302367857254
54,18.02400036666512,18.02400036666512
55,18.015003614206737,18.015003614206737
56,18.00596783994581,18.00596783994581
57,17.99695217035161,17.99695217035161
58,17.98793650842376,17.98793650842376
59,17.97890802960826,17.97890802960826
60,17.96991436634358,17.96991436634358
61,17.96086114260945,17.96086114260945
62,17.951843973302974,17.951843973302974
63,17.942830433655395,17.942830433655395
64,17.93378821151133,17.93378821151133
65,17.924782406961263,17.924782406961263
66,17.9157410025212,17.9157410025212
67,17.90671851294039,17.90671851294039
68,17.897709816757374,17.897709816757374
69,17.888663839751295,17.888663839751295
70,17.8796447853825,17.8796447853825
71,17.870625634753544,17.870625634753544
72,17.861576248522844,17.861576248522844
73,17.852565393106197,17.852565393106197
74,17.843523600697228,17.843523600697228
75,17.83448797995042,17.83448797995042
76,17.825484983990872,17.825484983990872
77,17.816446242303584,17.816446242303584
78,17.80741670111506,17.80741670111506
79,17.79837545377671,17.79837545377671
80,17.789345262113375,17.789345262113375
81,17.78031289645732,17.78031289645732
82,17.771282899139127,17.771282899139127
83,17.762246026616904,17.762246026616904
84,17.75320502279128,17.75320502279128
85,17.744167826259968,17.744167826259968
86,17.735133888622652,17.735133888622652
87,17.726100359594692,17.726100359594692
88,17.71705888024656,17.71705888024656
89,17.708010479874524,17.708010479874524
90,17.69897218427201,17.69897218427201
91,17.68993562858466,17.68993562858466
92,17.680890032943417,17.680890032943417
93,17.671846600053385,17.671846600053385
94,17.66280368586539,17.66280368586539
95,17.653762252114333,17.653762252114333
96,17.64472315834572,17.64472315834572
97,17.6356730577188,17.6356730577188
98,17.62662584248468,17.62662584248468
99,17.617557212786295,17.617557212786295
100,17.60853773784382,17.60853773784382
