Time,Concentration,Voltage,JTerm
8385.5421686747,27908.35583297451,4.142668668523762,-0.016297641316621495
8674.698795180724,27981.619619828954,4.140509417336374,-0.016297641316621495
8963.855421686747,28054.883406683606,4.13836219341272,-0.016297641316621495
9253.012048192772,28128.147193538447,4.136232926914546,-0.016297641316621495
9542.168674698796,28201.410980393473,4.134123665711018,-0.016297641316621495
9831.325301204819,28274.67476724869,4.132034409802136,-0.016297641316621495
10120.481927710844,28347.938554104087,4.129965159187903,-0.016297641316621495
10409.638554216868,28421.202340959673,4.127915913868317,-0.016297641316621495
10698.795180722893,28494.466127814867,4.125874256029558,-0.016297641316621495
10987.951807228916,28567.72991467003,4.123847892935715,-0.016297641316621495
11277.10843373494,28640.9937015252,4.121837627533308,-0.016297641316621495
11566.265060240965,28714.25748838037,4.11984345982234,-0.016297641316621495
11855.421686746988,28787.52127523555,4.117865389802806,-0.016297641316621495
12144.578313253012,28860.78506209073,4.115903274367666,-0.016297641316621495
12433.734939759037,28934.0488489457,4.1139498070255,-0.016297641316621495
12722.891566265062,29007.31263580061,4.11201025295498,-0.016297641316621495
13012.048192771084,29080.57642265546,4.1100846121561085,-0.016297641316621495
13301.204819277109,29153.840209510254,4.108172884628884,-0.016297641316621495
13590.361445783134,29227.10399636499,4.106275070373306,-0.016297641316621495
13879.518072289156,29300.367783219677,4.10439075520318,-0.016297641316621495
14168.674698795181,29373.63157007441,4.10251609060197,-0.016297641316621495
14457.831325301206,29446.895356929137,4.100653219657516,-0.016297641316621495
14746.98795180723,29520.159143783872,4.098801840520534,-0.016297641316621495
15036.144578313253,29593.42293063861,4.096961651341741,-0.016297641316621495
15325.301204819278,29666.68671749337,4.095132350271855,-0.016297641316621495
15614.457831325302,29739.95050434814,4.0933138941938125,-0.016297641316621495
15903.614457831327,29813.214291202883,4.091507105669359,-0.016297641316621495
16192.77108433735,29886.478078057644,4.089711025174641,-0.016297641316621495
16481.927710843374,29959.741864912412,4.087925452829386,-0.016297641316621495
16771.0843373494,30033.005651767206,4.08615018875332,-0.016297641316621495
17060.240963855424,30106.269438622006,4.084385033066167,-0.016297641316621495
17349.39759036145,30179.533225476844,4.082629785887656,-0.016297641316621495
17638.55421686747,30252.7970123317,4.080884247337513,-0.016297641316621495
17927.710843373494,30326.060799186595,4.079148217535463,-0.016297641316621495
18216.86746987952,30399.324586041515,4.077421496601234,-0.016297641316621495
18506.024096385543,30472.58837289648,4.075703884654553,-0.016297641316621495
18795.180722891568,30545.85215975148,4.073995181815143,-0.016297641316621495
19084.337349397592,30619.115946606333,4.072295834254062,-0.016297641316621495
19373.493975903617,30692.379733460824,4.070606322515287,-0.016297641316621495
19662.650602409638,30765.643520315218,4.068925622652249,-0.016297641316621495
19951.807228915663,30838.90730716949,4.067253579491219,-0.016297641316621495
20240.963855421687,30912.171094023648,4.0655900378584615,-0.016297641316621495
20530.12048192771,30985.43488087767,4.063934842580246,-0.016297641316621495
20819.277108433736,31058.69866773155,4.062287838482841,-0.016297641316621495
21108.43373493976,31131.96245458528,4.060648870392512,-0.016297641316621495
21397.590361445786,31205.22624143884,4.059017783135531,-0.016297641316621495
21686.746987951807,31278.490028292224,4.057394421538161,-0.016297641316621495
21975.90361445783,31351.753815145432,4.055778630426673,-0.016297641316621495
22265.060240963856,31425.01760199844,4.0541702546273335,-0.016297641316621495
22554.21686746988,31498.281388851705,4.0525703868438105,-0.016297641316621495
22843.373493975905,31571.545175705247,4.050978965849429,-0.016297641316621495
23132.53012048193,31644.808962558778,4.049395073838123,-0.016297641316621495
23421.686746987954,31718.0727494123,4.047818598884923,-0.016297641316621495
23710.843373493975,31791.336536265822,4.046249429064862,-0.016297641316621495
24000.0,31864.600323119346,4.04468745245297,-0.016297641316621495
24289.156626506025,31937.86410997288,4.04313255712428,-0.016297641316621495
24578.31325301205,32011.12789682643,4.041584631153823,-0.016297641316621495
24867.469879518074,32084.391683680005,4.04004356261663,-0.016297641316621495
25156.6265060241,32157.65547053361,4.038509239587733,-0.016297641316621495
25445.783132530123,32230.919257387235,4.036981550142166,-0.016297641316621495
25734.939759036144,32304.18304424091,4.035460382354957,-0.016297641316621495
26024.09638554217,32377.44683109469,4.033947813798405,-0.016297641316621495
26313.253012048193,32450.710617948575,4.032442853011941,-0.016297641316621495
26602.409638554218,32523.97440480253,4.030944840977515,-0.016297641316621495
26891.566265060243,32597.238191656576,4.029453721957993,-0.016297641316621495
27180.722891566267,32670.501978510718,4.027969440216237,-0.016297641316621495
27469.879518072292,32743.765765364966,4.026491940015109,-0.016297641316621495
27759.036144578313,32817.02955221932,4.025021165617476,-0.016297641316621495
28048.192771084337,32890.29333907379,4.023557061286199,-0.016297641316621495
28337.349397590362,32963.55712592839,4.022099571284138,-0.016297641316621495
28626.506024096387,33036.82091278312,4.020648639874163,-0.016297641316621495
28915.66265060241,33110.084699637984,4.019204211319132,-0.016297641316621495
29204.819277108436,33183.348486493,4.01776622988191,-0.016297641316621495
29493.97590361446,33256.61227334763,4.016335014895944,-0.016297641316621495
29783.132530120485,33329.876060202245,4.014910250744177,-0.016297641316621495
30072.289156626506,33403.13984705689,4.013491870751801,-0.016297641316621495
30361.44578313253,33476.403633911534,4.012079826757038,-0.016297641316621495
30650.602409638555,33549.66742076619,4.010674070598112,-0.016297641316621495
30939.75903614458,33622.931207620866,4.009274554113243,-0.016297641316621495
31228.915662650605,33696.19499447554,4.007881229140655,-0.016297641316621495
31518.07228915663,33769.458781330206,4.006494047518568,-0.016297641316621495
31807.228915662654,33842.72256818487,4.005112961085206,-0.016297641316621495
32096.385542168675,33915.98635503953,4.003737921678789,-0.016297641316621495
32385.5421686747,33989.25014189419,4.00236888113754,-0.016297641316621495
32674.698795180724,34062.51392874885,4.001005970014477,-0.016297641316621495
32963.85542168675,34135.777715603734,3.999650333284726,-0.016297641316621495
33253.01204819277,34209.04150245866,3.9983009210462206,-0.016297641316621495
33542.1686746988,34282.30528931364,3.996957713723561,-0.016297641316621495
33831.32530120482,34355.56907616866,3.995620691741347,-0.016297641316621495
34120.48192771085,34428.832863023716,3.9942898355241794,-0.016297641316621495
34409.63855421687,34502.09664987882,3.9929651254966565,-0.016297641316621495
34698.7951807229,34575.36043673399,3.9916465420833793,-0.016297641316621495
34987.951807228914,34648.6242235892,3.9903340657089474,-0.016297641316621495
35277.10843373494,34721.88801044447,3.9890276767979618,-0.016297641316621495
35566.26506024096,34795.15179729978,3.9877273557750206,-0.016297641316621495
35855.42168674699,34868.415584155155,3.986433083064725,-0.016297641316621495
36144.57831325301,34941.679371010585,3.985144839091675,-0.016297641316621495
36433.73493975904,35014.943157866066,3.983862604280469,-0.016297641316621495
36722.89156626506,35088.20694472162,3.9825863590557087,-0.016297641316621495
37012.048192771086,35161.47073157722,3.981316083841994,-0.016297641316621495
37301.20481927711,35234.73451843289,3.9800517590639233,-0.016297641316621495
37590.361445783135,35307.99830528862,3.9787933651460983,-0.016297641316621495
37879.51807228916,35381.26209214441,3.977540882513118,-0.016297641316621495
38168.674698795185,35454.52587900027,3.976294291589582,-0.016297641316621495
38457.83132530121,35527.789665856195,3.9750535728000913,-0.016297641316621495
38746.987951807234,35601.05345271219,3.973818706569246,-0.016297641316621495
39036.14457831326,35674.317239568256,3.9725896733216444,-0.016297641316621495
39325.301204819276,35747.58102642439,3.9713664534818878,-0.016297641316621495
39614.4578313253,35820.844813280375,3.9701486834150095,-0.016297641316621495
39903.614457831325,35894.108600136155,3.9689362740121483,-0.016297641316621495
40192.77108433735,35967.37238699194,3.967729518850811,-0.016297641316621495
40481.927710843374,36040.636173847735,3.96652839361647,-0.016297641316621495
40771.0843373494,36113.89996070354,3.9653328739945968,-0.016297641316621495
41060.24096385542,36187.16374755933,3.964142935670664,-0.016297641316621495
41349.39759036145,36260.42753441514,3.962958554330143,-0.016297641316621495
41638.55421686747,36333.69132127095,3.961779705658508,-0.016297641316621495
41927.7108433735,36406.95510812674,3.9606063653412296,-0.016297641316621495
42216.86746987952,36480.21889498255,3.95943850906378,-0.016297641316621495
42506.02409638555,36553.48268183833,3.9582761125116335,-0.016297641316621495
42795.18072289157,36626.74646869411,3.95711915137026,-0.016297641316621495
43084.337349397596,36700.01025554989,3.955967601325133,-0.016297641316621495
43373.49397590361,36773.274042405654,3.954821438061725,-0.016297641316621495
43662.65060240964,36846.5378292614,3.953680637265507,-0.016297641316621495
43951.80722891566,36919.80161611713,3.9525451746219527,-0.016297641316621495
44240.96385542169,36993.065402972854,3.9514150258165337,-0.016297641316621495
44530.12048192771,37066.32918982855,3.9502901665347223,-0.016297641316621495
44819.27710843374,37139.59297668423,3.9491705724619903,-0.016297641316621495
45108.43373493976,37212.85676353989,3.948056219283811,-0.016297641316621495
45397.590361445786,37286.12055039552,3.9469470826856554,-0.016297641316621495
45686.74698795181,37359.38433725116,3.94584311398518,-0.016297641316621495
45975.903614457835,37432.64812410684,3.94474422505735,-0.016297641316621495
46265.06024096386,37505.91191096251,3.943650464844306,-0.016297641316621495
46554.216867469884,37579.175697818166,3.9425618083908267,-0.016297641316621495
46843.37349397591,37652.43948467379,3.9414782307416876,-0.016297641316621495
47132.53012048193,37725.703271529404,3.940399706941667,-0.016297641316621495
47421.68674698795,37798.967058384995,3.939326212035544,-0.016297641316621495
47710.843373493975,37872.23084524056,3.9382577210680947,-0.016297641316621495
48000.0,37945.49463209612,3.937194209084098,-0.016297641316621495
48289.156626506025,38018.75841895164,3.93613565112833,-0.016297641316621495
48578.31325301205,38092.02220580713,3.9350820222455694,-0.016297641316621495
48867.469879518074,38165.285992662604,3.9340332974805934,-0.016297641316621495
49156.6265060241,38238.549779518056,3.9329894518781803,-0.016297641316621495
49445.78313253012,38311.81356637347,3.931950460483107,-0.016297641316621495
49734.93975903615,38385.07735322885,3.930916298340151,-0.016297641316621495
50024.09638554217,38458.34114008421,3.9298869404940904,-0.016297641316621495
50313.2530120482,38531.60492693953,3.928862361989703,-0.016297641316621495
50602.40963855422,38604.868713794815,3.9278425378717663,-0.016297641316621495
50891.566265060246,38678.13250065008,3.9268274431850583,-0.016297641316621495
51180.72289156627,38751.3962875053,3.9258170529743555,-0.016297641316621495
51469.87951807229,38824.660074360465,3.9248113422844364,-0.016297641316621495
51759.03614457831,38897.92386121561,3.9238102861600783,-0.016297641316621495
52048.19277108434,38971.18764807094,3.922812033899305,-0.016297641316621495
52337.34939759036,39044.451434926275,3.921818070177638,-0.016297641316621495
52626.50602409639,39117.71522178158,3.92082841436284,-0.016297641316621495
52915.66265060241,39190.979008636896,3.9198430298021965,-0.016297641316621495
53204.819277108436,39264.2427954922,3.9188618798429915,-0.016297641316621495
53493.97590361446,39337.5065823475,3.9178849278325116,-0.016297641316621495
53783.132530120485,39410.770369202786,3.9169121371180404,-0.016297641316621495
54072.28915662651,39484.034156058064,3.9159434710468637,-0.016297641316621495
54361.445783132534,39557.29794291335,3.9149788929662654,-0.016297641316621495
54650.60240963856,39630.56172976861,3.914018366223531,-0.016297641316621495
54939.759036144584,39703.82551662387,3.913061854165946,-0.016297641316621495
55228.91566265061,39777.08930347914,3.912109320140794,-0.016297641316621495
55518.072289156626,39850.35309033438,3.911160727495361,-0.016297641316621495
55807.22891566265,39923.61687718962,3.9102160395769316,-0.016297641316621495
56096.385542168675,39996.88066404487,3.9092752197327907,-0.016297641316621495
56385.5421686747,40070.1444509001,3.9083382313102235,-0.016297641316621495
56674.698795180724,40143.408237755335,3.907405037656514,-0.016297641316621495
56963.85542168675,40216.672024610554,3.906475602118948,-0.016297641316621495
57253.01204819277,40289.93581146578,3.9055498880448107,-0.016297641316621495
57542.1686746988,40363.199598321,3.9046278587813865,-0.016297641316621495
57831.32530120482,40436.46338517621,3.9037094776759598,-0.016297641316621495
58120.48192771085,40509.72717203142,3.9027947080758167,-0.016297641316621495
58409.63855421687,40582.99095888662,3.9018835133282415,-0.016297641316621495
58698.7951807229,40656.25474574183,3.900975856780519,-0.016297641316621495
58987.95180722892,40729.51853259704,3.9000717017799347,-0.016297641316621495
59277.108433734946,40802.78231945223,3.8991710116737726,-0.016297641316621495
59566.26506024097,40876.04610630733,3.898271148462176,-0.016297641316621495
59855.42168674699,40949.3098931623,3.897371196162915,-0.016297641316621495
60144.57831325301,41022.57368001725,3.8964739212907578,-0.016297641316621495
60433.73493975904,41095.83746687217,3.8955792613561195,-0.016297641316621495
60722.89156626506,41169.10125372706,3.894687153869416,-0.016297641316621495
61012.048192771086,41242.36504058191,3.893797536341064,-0.016297641316621495
61301.20481927711,41315.628827436754,3.8929103462814783,-0.016297641316621495
61590.361445783135,41388.89261429156,3.892025521201075,-0.016297641316621495
61879.51807228916,41462.15640114633,3.89114299861027,-0.016297641316621495
62168.674698795185,41535.420188001066,3.8902627160194787,-0.016297641316621495
62457.83132530121,41608.68397485578,3.8893846109391177,-0.016297641316621495
62746.987951807234,41681.94776171046,3.8885086208796023,-0.016297641316621495
63036.14457831326,41755.211548565094,3.8876346833513478,-0.016297641316621495
63325.30120481928,41828.4753354197,3.8867627358647705,-0.016297641316621495
63614.45783132531,41901.73912227428,3.885892715930286,-0.016297641316621495
63903.614457831325,41975.002909128816,3.8850245610583105,-0.016297641316621495
64192.77108433735,42048.266695983315,3.8841582087592585,-0.016297641316621495
64481.927710843374,42121.53048283778,3.883293596543547,-0.016297641316621495
64771.0843373494,42194.79426969221,3.882430661921592,-0.016297641316621495
65060.24096385542,42268.0580565466,3.8815693424038082,-0.016297641316621495
65349.39759036145,42341.32184340095,3.880709575500612,-0.016297641316621495
65638.55421686747,42414.58563025526,3.8798512987224196,-0.016297641316621495
65927.7108433735,42487.84941710954,3.8789944495796456,-0.016297641316621495
66216.86746987952,42561.11320396377,3.8781389655827065,-0.016297641316621495
66506.02409638555,42634.376990817946,3.8772847842420175,-0.016297641316621495
66795.18072289157,42707.640777672095,3.8764318430679956,-0.016297641316621495
67084.3373493976,42780.9045645262,3.8755800795710553,-0.016297641316621495
67373.49397590362,42854.16835138047,3.874716266743146,-0.016297641316621495
67662.65060240965,42927.432138234726,3.873851472984841,-0.016297641316621495
67951.80722891567,43000.69592508897,3.872986090411339,-0.016297641316621495
68240.9638554217,43073.95971194319,3.872120001059434,-0.016297641316621495
68530.12048192772,43147.22349879739,3.8712530869659187,-0.016297641316621495
68819.27710843374,43220.48728565157,3.870385230167587,-0.016297641316621495
69108.43373493977,43293.75107250574,3.869516312701231,-0.016297641316621495
69397.5903614458,43367.014859359886,3.868646216603645,-0.016297641316621495
69686.74698795182,43440.278646214014,3.8677748239116223,-0.016297641316621495
69975.90361445783,43513.54243306812,3.8669020166619554,-0.016297641316621495
70265.06024096385,43586.806219922204,3.8660276768914383,-0.016297641316621495
70554.21686746988,43660.07000677628,3.865151686636864,-0.016297641316621495
70843.3734939759,43733.333793630336,3.864273927935026,-0.016297641316621495
71132.53012048193,43806.59758048437,3.863394282822717,-0.016297641316621495
71421.68674698795,43879.861367338395,3.8625126333367303,-0.016297641316621495
71710.84337349398,43953.12515419241,3.86162886151386,-0.016297641316621495
72000.0,44026.38894104639,3.860742849390898,-0.016297641316621495
