Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage"
27,CV-charge,36,2618.1818181818185,250301.78321905257,4.199999999999999,4.163538614563308,4.163538614563308,26614.69806344855,21434.330475628158,6.529594458425135e-09,4.199999999999999
27,CV-charge,37,2690.909090909091,250374.51049177983,4.199999999999999,4.018507600644977,4.018507600644977,26552.80681214653,21501.932791206556,6.5299999632999595e-09,4.199999999999999
27,CV-charge,38,2763.636363636364,250447.2377645071,4.2,3.879546847336278,3.879546847336278,26493.057941639447,21567.191662116886,6.530398142812984e-09,4.2
27,CV-charge,39,2836.3636363636365,250519.9650372344,4.199999999999999,3.746293441324494,3.746293441324494,26435.363223809003,21630.20393665642,6.530789263885421e-09,4.199999999999999
27,CV-charge,40,2909.0909090909095,250592.69230996165,4.2,3.618413945391345,3.618413945391345,26379.639602148683,21691.06076145713,6.531173580544231e-09,4.2
27,CV-charge,41,2981.818181818182,250665.41958268892,4.199999999999999,3.495601548134879,3.495601548134879,26325.808777815233,21749.848039361408,6.5315513348707775e-09,4.199999999999999
27,CV-charge,42,3054.545454545455,250738.14685541618,4.2,3.3775735302868077,3.3775735302868077,26273.796835154888,21806.646843493883,6.531922757859498e-09,4.2
27,CV-charge,43,3127.2727272727275,250810.87412814348,4.2,3.2640690075362686,3.2640690075362686,26223.533902389543,21861.533792335384,6.532288070196169e-09,4.2
27,CV-charge,44,3200.0000000000005,250883.60140087074,4.200000000000001,3.1548469154058862,3.1548469154058862,26174.953843681396,21914.581390013143,6.532647482964211e-09,4.200000000000001
27,CV-charge,45,3272.727272727273,250956.328673598,4.2,3.0496842065184087,3.0496842065184087,26127.99397926085,21965.858335486253,6.533001198286459e-09,4.2
27,CV-charge,46,3345.454545454546,251029.0559463253,4.199999999999999,2.9483742346453825,2.9483742346453825,26082.594830706927,22015.429803868483,6.53334940990901e-09,4.199999999999999
27,CV-charge,47,3418.1818181818185,251101.78321905257,4.199999999999999,2.8507253033767888,2.8507253033767888,26038.69988880511,22063.357702751884,6.533692303732958e-09,4.199999999999999
27,CV-charge,48,3490.909090909091,251174.51049177983,4.2,2.756559360209902,2.756559360209902,25996.25540172302,22109.700906039427,6.534030058299239e-09,4.2
27,CV-charge,49,3514.817024290802,251198.41842516154,4.200000000000001,2.7263936618115,2.7263936618115,25982.636450964386,22124.570615833985,6.534139904513454e-09,4.200000000000001
28,CC-discharge,0,0.0,251198.41842516154,3.8552026719768637,-27.263836618115,-27.263836618115,25982.636450964386,22124.570615833985,6.534139904513454e-09,3.8552026719768637
28,CC-discharge,1,72.72727272727273,251271.1456978888,3.8310334054690514,-27.263836618115,-27.263836618115,26544.002519254107,21592.107199573424,6.534139904513454e-09,3.8310334054690514
28,CC-discharge,2,145.45454545454547,251343.8729706161,3.8147098736070606,-27.263836618115,-27.263836618115,26963.604087241136,21138.62734479825,6.534139904513454e-09,3.8147098736070606
28,CC-discharge,3,218.1818181818182,251416.60024334336,3.79950491443862,-27.263836618115,-27.263836618115,27381.31939444609,20685.172203813305,6.534139904513454e-09,3.79950491443862
