Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Anode SEI Length","Cell 1,1 Voltage","Cell 1,1 Anode Side Current","Cell 1,1 Anode Intercalation Current"
48,CV-charge,42,8772.994803003981,444933.70737898315,4.199999999999999,3.3594086789235944,3.3594086789235944,26246.127305067075,21697.80705858244,1.681981393234497e-16,4.199999999999999,2.9547525400680173e-30,-0.0494176033969343
48,CV-charge,43,8845.722075731253,445006.4346517104,4.2,3.2460881929702854,3.2460881929702854,26196.171620354875,21752.388340907335,1.6794002508001233e-16,4.2,-3.9111765844429536e-29,-0.04775063537761526
48,CV-charge,44,8918.449348458527,445079.1619244377,4.2,3.1370417570347087,3.1370417570347087,26147.8949177795,21805.13369640686,1.676413988796218e-16,4.2,-8.034768785522293e-30,-0.04614653952684184
48,CV-charge,45,8991.1766211858,445151.889197165,4.2,3.0320472663167974,3.0320472663167974,26101.234695089388,21856.1116682069,1.6764967171443506e-16,4.2,-2.9671739018865745e-29,-0.04460204863661072
48,CV-charge,46,9063.903893913073,445224.6164698922,4.199999999999999,2.9308989541243693,2.9308989541243693,26056.131633243407,21905.387292753167,1.6788482033108487e-16,4.199999999999999,-1.6932757951982654e-28,-0.04311413583589835
48,CV-charge,47,9136.631166640345,445297.3437426195,4.2,2.833405944757366,2.833405944757366,26012.529365580634,21953.022354926237,1.6753989782873966e-16,4.2,1.118043347713031e-28,-0.041679993303285756
48,CV-charge,48,9209.358439367617,445370.0710153468,4.2,2.7393909513656665,2.7393909513656665,25970.374267208295,21999.07562075927,1.6754187013608143e-16,4.2,1.5738336790293624e-28,-0.04029701311217514
48,CV-charge,49,9219.632894907925,445380.3454708871,4.2,2.7263936618115,2.7263936618115,25964.538692396,22005.45076526256,1.6751532488368018e-16,4.2,1.1427636171174888e-29,-0.040105820267894964
49,CC-discharge,0,0.0,445380.3454708871,3.8561577504892908,-27.263836618115,-27.263836618115,25964.538692395996,22005.45076526256,1.6751532488368018e-16,3.8561577504892908,-9.063637520297658e-33,0.40105673165806116
49,CC-discharge,1,72.72727272727273,445453.0727436144,3.831878359201913,-27.263836618115,-27.263836618115,26533.446813898376,21468.89359606101,-6.487041827874412e-16,3.831878359201913,-5.403158909014221e-22,0.40105673165806116
49,CC-discharge,2,145.45454545454547,445525.8000163416,3.815496933455633,-27.263836618115,-27.263836618115,26953.036264445534,21015.41337504566,-6.475793641469454e-16,3.815496933455633,-4.538773106769941e-23,0.40105673165806116
49,CC-discharge,3,218.1818181818182,445598.5272890689,3.800238269019882,-27.263836618115,-27.263836618115,27370.763360438705,20561.95802940439,-6.475740712153648e-16,3.800238269019882,-3.540471264716775e-25,0.40105673165806116
49,CC-discharge,4,290.90909090909093,445671.2545617962,3.785831723268765,-27.263836618115,-27.263836618115,27788.460937252737,20108.502638533646,-6.475740326992098e-16,3.785831723268765,-6.484493645890688e-27,0.40105673165806116
49,CC-discharge,5,363.6363636363637,445743.98183452344,3.772116760702275,-27.263836618115,-27.263836618115,28206.15621994375,19655.047246994556,-6.475740336225631e-16,3.772116760702275,7.049735425359127e-29,0.40105673165806116
