Cycle,Protocol,Stamps,Time,Global Time,Pack Voltage,Pack Current,String 1 Iapp,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Capacity by Area"
72,CC-discharge,3,218.1818181818182,657090.2778876146,3.800429079805162,-27.263836618115,-27.263836618115,27346.50671760958,20408.121861440515,3.800429079805162,1.6523537344312123
72,CC-discharge,4,290.90909090909093,657163.0051603419,3.785980582892451,-27.263836618115,-27.263836618115,27764.202606829658,19954.666469894124,3.785980582892451,2.20313831257495
72,CC-discharge,5,363.6363636363637,657235.7324330691,3.7722255565145515,-27.263836618115,-27.263836618115,28181.89768826614,19501.211078344837,3.7722255565145515,2.7539228907186875
72,CC-discharge,6,436.3636363636364,657308.4597057964,3.759047495988929,-27.263836618115,-27.263836618115,28599.59277650343,19047.75568679543,3.759047495988929,3.3047074688624245
72,CC-discharge,7,509.0909090909091,657381.1869785237,3.746359569544017,-27.263836618115,-27.263836618115,29017.287864815633,18594.30029524595,3.746359569544017,3.855492047006162
72,CC-discharge,8,581.8181818181819,657453.914251251,3.7340966252945575,-27.263836618115,-27.263836618115,29434.9829531278,18140.84490369676,3.7340966252945575,4.4062766251499
72,CC-discharge,9,654.5454545454546,657526.6415239782,3.7222091812626514,-27.263836618115,-27.263836618115,29852.678041441035,17687.38951214744,3.7222091812626514,4.957061203293637
72,CC-discharge,10,727.2727272727274,657599.3687967055,3.7106593015734255,-27.263836618115,-27.263836618115,30270.37312975394,17233.934120598133,3.7106593015734255,5.507845781437375
72,CC-discharge,11,800.0000000000001,657672.0960694328,3.699417534383183,-27.263836618115,-27.263836618115,30688.068218066343,16780.478729048875,3.699417534383183,6.058630359581112
72,CC-discharge,12,872.7272727272727,657744.8233421601,3.6884608605849873,-27.263836618115,-27.263836618115,31105.763306379064,16327.023337499393,3.6884608605849873,6.609414937724849
72,CC-discharge,13,945.4545454545455,657817.5506148874,3.6777709442372744,-27.263836618115,-27.263836618115,31523.45839469185,15873.567945950103,3.6777709442372744,7.1601995158685865
72,CC-discharge,14,1018.1818181818182,657890.2778876146,3.6673328928352156,-27.263836618115,-27.263836618115,31941.153483004506,15420.11255440074,3.6673328928352156,7.710984094012324
72,CC-discharge,15,1090.909090909091,657963.0051603419,3.6571342483513494,-27.263836618115,-27.263836618115,32358.84857131732,14966.65716285161,3.6571342483513494,8.261768672156062
72,CC-discharge,16,1163.6363636363637,658035.7324330691,3.647164160682762,-27.263836618115,-27.263836618115,32776.543659630006,14513.201771302483,3.647164160682762,8.8125532502998
72,CC-discharge,17,1236.3636363636365,658108.4597057964,3.637412657346501,-27.263836618115,-27.263836618115,33194.23874794253,14059.746379753049,3.637412657346501,9.363337828443537
72,CC-discharge,18,1309.0909090909092,658181.1869785237,3.6278700196723004,-27.263836618115,-27.263836618115,33611.933836255266,13606.290988203746,3.6278700196723004,9.914122406587275
72,CC-discharge,19,1381.818181818182,658253.914251251,3.6185261464518232,-27.263836618115,-27.263836618115,34029.62892456795,13152.835596654593,3.6185261464518232,10.464906984731012
72,CC-discharge,20,1454.5454545454547,658326.6415239782,3.609369930896654,-27.263836618115,-27.263836618115,34447.324012880905,12699.38020510535,3.609369930896654,11.01569156287475
72,CC-discharge,21,1527.2727272727275,658399.3687967055,3.600388591567028,-27.263836618115,-27.263836618115,34865.01910119321,12245.924813556001,3.600388591567028,11.566476141018487
72,CC-discharge,22,1600.0000000000002,658472.0960694328,3.5915669159911747,-27.263836618115,-27.263836618115,35282.71418950596,11792.469422006785,3.5915669159911747,12.117260719162225
72,CC-discharge,23,1672.727272727273,658544.8233421601,3.5828864368555724,-27.263836618115,-27.263836618115,35700.40927781855,11339.014030457702,3.5828864368555724,12.668045297305962
72,CC-discharge,24,1745.4545454545455,658617.5506148874,3.574324364743236,-27.263836618115,-27.263836618115,36118.1043661312,10885.558638908322,3.574324364743236,13.218829875449698
72,CC-discharge,25,1818.1818181818182,658690.2778876146,3.565852422123922,-27.263836618115,-27.263836618115,36535.799454443964,10432.103247359035,3.565852422123922,13.769614453593435
72,CC-discharge,26,1890.909090909091,658763.0051603419,3.557435330628755,-27.263836618115,-27.263836618115,36953.49454275693,9978.647855809993,3.557435330628755,14.320399031737173
72,CC-discharge,27,1963.6363636363637,658835.7324330691,3.5490290113275322,-27.263836618115,-27.263836618115,37371.18963106953,9525.192464260754,3.5490290113275322,14.87118360988091
72,CC-discharge,28,2036.3636363636365,658908.4597057964,3.5405783709484013,-27.263836618115,-27.263836618115,37788.88471938244,9071.737072711483,3.5405783709484013,15.421968188024648
72,CC-discharge,29,2109.0909090909095,658981.1869785237,3.532014507727218,-27.263836618115,-27.263836618115,38206.57980769535,8618.281681162258,3.532014507727218,15.972752766168387
72,CC-discharge,30,2181.818181818182,659053.914251251,3.5232514492446,-27.263836618115,-27.263836618115,38624.27489600764,8164.826289613204,3.5232514492446,16.523537344312125
72,CC-discharge,31,2254.545454545455,659126.6415239782,3.5141818959899984,-27.263836618115,-27.263836618115,39041.969984320356,7711.370898064001,3.5141818959899984,17.074321922455866
72,CC-discharge,32,2327.2727272727275,659199.3687967055,3.5046721897350754,-27.263836618115,-27.263836618115,39459.665072633215,7257.915506514817,3.5046721897350754,17.625106500599603
72,CC-discharge,33,2400.0,659272.0960694328,3.494556087050844,-27.263836618115,-27.263836618115,39877.36016094588,6804.460114965715,3.494556087050844,18.17589107874334
72,CC-discharge,34,2472.727272727273,659344.8233421601,3.483627214532873,-27.263836618115,-27.263836618115,40295.05524925848,6351.004723416526,3.483627214532873,18.726675656887082
72,CC-discharge,35,2545.4545454545455,659417.5506148874,3.4716299590212474,-27.263836618115,-27.263836618115,40712.750337571204,5897.549331867292,3.4716299590212474,19.27746023503082
72,CC-discharge,36,2618.1818181818185,659490.2778876146,3.458248678664145,-27.263836618115,-27.263836618115,41130.445425884085,5444.09394031826,3.458248678664145,19.828244813174557
72,CC-discharge,37,2690.909090909091,659563.0051603419,3.4430950070670003,-27.263836618115,-27.263836618115,41548.14051419685,4990.638548769137,3.4430950070670003,20.379029391318294
72,CC-discharge,38,2763.636363636364,659635.7324330691,3.4256934669584007,-27.263836618115,-27.263836618115,41965.835602509665,4537.183157219979,3.4256934669584007,20.92981396946203
72,CC-discharge,39,2836.3636363636365,659708.4597057964,3.4054657154403425,-27.263836618115,-27.263836618115,42383.530690822925,4083.727765670904,3.4054657154403425,21.48059854760577
72,CC-discharge,40,2909.0909090909095,659781.1869785237,3.381714417978477,-27.263836618115,-27.263836618115,42801.22577913541,3630.2723741217883,3.381714417978477,22.031383125749507
72,CC-discharge,41,2981.818181818182,659853.914251251,3.353608183749325,-27.263836618115,-27.263836618115,43218.92086744798,3176.816982572694,3.353608183749325,22.582167703893244
72,CC-discharge,42,3054.545454545455,659926.6415239782,3.320167435000993,-27.263836618115,-27.263836618115,43636.61595576224,2723.361591023539,3.320167435000993,23.13295228203698
72,CC-discharge,43,3127.2727272727275,659999.3687967055,3.280236565001562,-27.263836618115,-27.263836618115,44054.31104407451,2269.9061994744898,3.280236565001562,23.68373686018072
