#,protocol,Time,Clock,Pack Voltage,Pack Current,"Cell 1,1 Cathode Concentration","Cell 1,1 Anode Concentration","Cell 1,1 Voltage","Cell 1,1 Anode SEI Length","Cell 1,1 Capacity by Area","Cell 1,2 Cathode Concentration","Cell 1,2 Anode Concentration","Cell 1,2 Voltage","Cell 1,2 Anode SEI Length","Cell 1,2 Capacity by Area","Cell 2,1 Cathode Concentration","Cell 2,1 Anode Concentration","Cell 2,1 Voltage","Cell 2,1 Anode SEI Length","Cell 2,1 Capacity by Area","Cell 2,2 Cathode Concentration","Cell 2,2 Anode Concentration","Cell 2,2 Voltage","Cell 2,2 Anode SEI Length","Cell 2,2 Capacity by Area"
41,CC_Discharge,808.0808080808081,376607.6264343584,7.3954617109164005,-54.52767323623,30750.91652496462,16908.648433111422,3.6977308554574155,4.999999999906109e-09,6.119828646042403,30750.916524987428,16908.648433100712,3.6977308554568764,4.9999999998573e-09,6.11982864604065,30750.916524895947,16908.64843310448,3.6977308554589845,4.9999999998991254e-09,6.119828646042403,30750.916524870143,16908.64843310318,3.697730855459523,5.000000000869159e-09,6.11982864604065
41,CC_Discharge,848.4848484848484,376648.0304747625,7.383266724276163,-54.52767323623,30982.969351805245,16656.72877113964,3.6916333621373068,4.999999999906109e-09,6.4258200783445085,30982.96935182795,16656.72877112909,3.69163336213678,4.9999999998573e-09,6.425820078342696,30982.969351736396,16656.728771132694,3.6916333621388566,4.9999999998991254e-09,6.4258200783445085,30982.96935171068,16656.72877113148,3.691633362139383,5.000000000868002e-09,6.425820078342696
41,CC_Discharge,888.8888888888888,376688.4345151665,7.371238842555416,-54.52767323623,31215.022178645864,16404.80910916788,3.685619421276941,4.999999999906109e-09,6.7318115106466125,31215.02217866843,16404.80910915745,3.685619421276426,4.9999999998573e-09,6.731811510644745,31215.02217857698,16404.809109160993,3.6856194212784743,4.9999999998991254e-09,6.7318115106466125,31215.02217855117,16404.809109159887,3.6856194212789894,5.000000000867937e-09,6.731811510644745
41,CC_Discharge,929.2929292929292,376728.8385555706,7.359372529613797,-54.52767323623,31447.0750054863,16152.889447196167,3.679686264806146,4.999999999906109e-09,7.037802942948715,31447.07500550901,16152.889447185704,3.679686264805635,4.9999999998573e-09,7.037802942946795,31447.075005417606,16152.889447189304,3.679686264807651,4.9999999998991254e-09,7.037802942948715,31447.07500539167,16152.889447188167,3.679686264808162,5.000000000867698e-09,7.037802942946795
41,CC_Discharge,969.6969696969696,376769.2425959746,7.347662848385481,-54.52767323623,31679.12783232686,15900.969785224424,3.6738314241919996,4.999999999906109e-09,7.343794375250818,31679.12783234952,15900.969785214114,3.673831424191497,4.9999999998573e-09,7.343794375248844,31679.127832258164,15900.969785217661,3.673831424193481,4.9999999998991254e-09,7.343794375250818,31679.12783223227,15900.969785216445,3.6738314241939833,5.000000000866502e-09,7.343794375248844
41,CC_Discharge,1010.10101010101,376809.64663637866,7.336105358007103,-54.52767323623,31911.180659167476,15649.050123252695,3.6680526790028214,4.999999999906109e-09,7.649785807552921,31911.18065919009,15649.05012324237,3.668052679002325,4.9999999998573e-09,7.649785807550894,31911.180659098853,15649.050123245946,3.668052679004281,4.9999999998991254e-09,7.649785807552921,31911.180659072754,15649.050123244851,3.6680526790047776,5.000000000867105e-09,7.649785807550894
41,CC_Discharge,1050.5050505050503,376850.0506767827,7.32469602201337,-54.52767323623,32143.233486007986,15397.130461281007,3.662348011005966,4.999999999906109e-09,7.955777239855022,32143.233486030585,15397.130461270659,3.6623480110054767,4.9999999998573e-09,7.955777239852944,32143.233485939432,15397.130461274144,3.6623480110074036,4.9999999998991254e-09,7.955777239855022,32143.23348591331,15397.130461273116,3.6623480110078925,5.000000000865887e-09,7.955777239852944
41,CC_Discharge,1090.9090909090908,376890.45471718675,7.313431125427396,-54.52767323623,32375.28631284863,15145.210799309272,3.656715562712989,4.999999999906109e-09,8.261768672157121,32375.286312871052,15145.210799299088,3.656715562712506,4.9999999998573e-09,8.261768672154998,32375.28631277998,15145.210799302527,3.6567155627144077,4.9999999998991254e-09,8.261768672157121,32375.286312753873,15145.210799301469,3.65671556271489,5.000000000865625e-09,8.261768672154998
41,CC_Discharge,1131.3131313131312,376930.85875759076,7.3023071988861705,-54.52767323623,32607.339139689288,14893.291137337488,3.6511535994423845,4.999999999906109e-09,8.567760104459218,32607.339139711665,14893.291137327275,3.65115359944191,4.9999999998573e-09,8.567760104457054,32607.33913962056,14893.291137330772,3.651153599443786,4.9999999998991254e-09,8.567760104459218,32607.339139594405,14893.291137329823,3.651153599444261,5.000000000865795e-09,8.567760104457054
41,CC_Discharge,1171.7171717171716,376971.2627979948,7.291320948186582,-54.52767323623,32839.39196652988,14641.371475365855,3.6456604740926006,4.999999999906109e-09,8.873751536761315,32839.391966552204,14641.371475355565,3.645660474092132,4.9999999998573e-09,8.87375153675911,32839.39196646122,14641.37147535912,3.645660474093982,4.9999999998991254e-09,8.873751536761315,32839.39196643492,14641.371475358177,3.645660474094451,5.000000000865458e-09,8.87375153675911
